State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes
2,20,801,5,2,20,801,5,20200008015,551,35.93,36.66,0.0,2.9,9.44,11.25,0.0,13.79,81.85,4.36,7,-149.79701589373136,61.21603855378806,3.1529048885268325,1.9828640172188363,1.3435139724264005,0.6415333637675675,1.1259738679776656,0.1360727475212496
2,20,801,6,2,20,801,6,20200008016,2161,8.51,0.0,8.79,70.43,0.0,10.92,19.43,7.96,77.97,12.49,4,-149.80437172056938,61.21619865911839,3.5408739862174605,2.365076661635684,1.2100185422936598,0.5523964940003669,1.4735252528734024,0.18658176124674508
2,20,801,7,2,20,801,7,20200008017,1297,12.26,4.86,5.71,34.77,18.04,16.27,3.06,27.14,61.6,8.17,7,-149.80113175951672,61.21160769890241,3.2956829739646416,2.04729119374772,0.8094321204288254,0.1421028611971235,1.5948915340099543,0.3437378903789878
2,20,802,1,2,20,802,1,20200008021,522,20.88,0.0,13.79,30.84,0.0,33.91,53.83,0.0,79.31,20.69,7,-149.8011183916525,61.20798943377404,3.290205369556783,1.7236757816155184,0.5319060058191541,0.3867297566270009,1.885027174540895,0.27661774302118836
2,20,802,2,2,20,802,2,20200008022,1332,47.15,7.36,20.05,16.44,0.0,5.26,12.28,12.24,62.99,23.05,7,-149.7865061136055,61.20323218417197,2.5971583562921565,0.8524945652723869,1.2736446410103488,0.7694394923798394,2.0292126352054227,0.309923980983622
2,20,802,3,2,20,802,3,20200008023,633,50.87,13.11,1.11,2.05,0.0,9.95,11.69,5.21,65.72,24.64,1,-149.7821197494775,61.19706408821287,2.6535524782518705,0.1393941733532133,1.7604537016153914,1.2749091317120416,2.6785815755474345,0.04965891826442778
2,20,802,4,2,20,802,4,20200008024,2109,36.46,12.99,19.44,10.91,2.84,7.97,7.02,31.06,56.47,11.9,7,-149.80039651777128,61.20215624771853,3.347224097184276,1.2661375000669557,0.6329904243830643,1.0254539652703163,2.403031530211446,0.22655458949549678
2,20,901,1,2,20,901,1,20200009011,2164,27.5,16.77,13.45,3.7,18.67,8.23,14.31,9.24,51.48,7.3,7,-149.84552789514285,61.21387612611499,3.003796511398892,2.031698217133552,0.925447243075402,0.7943113477437794,3.2728534336659387,0.5910685383867696
2,20,901,2,2,20,901,2,20200009012,2343,5.16,16.39,22.19,16.99,1.28,26.38,30.43,11.95,80.71,7.34,7,-149.81905434563714,61.21762265820451,4.284912113434107,2.681303942847638,0.9320821797968036,0.1251364485045156,2.1894581245650184,0.6837059842816147
2,20,901,3,2,20,901,3,20200009013,685,53.43,6.72,10.95,1.17,0.0,9.93,15.33,17.37,69.2,11.97,1,-149.86103048315923,61.20972986811698,2.167512234850648,1.908510605725424,1.4890495957592036,0.3544402737564912,3.098003505096892,0.02671936108477302
2,20,902,1,2,20,902,1,20200009021,1007,45.18,14.0,13.11,5.36,6.06,11.62,24.43,7.85,82.03,10.13,7,-149.863982715022,61.20481562071574,1.6129311204994174,1.619531945813505,1.669205328019965,0.6254032260224938,2.7108543530043527,0.3132716964934571
2,20,902,2,2,20,902,2,20200009022,1121,30.24,7.05,7.31,18.38,0.0,21.14,7.05,4.01,51.03,44.25,7,-149.85530011084785,61.20491974085704,1.903813023238538,1.2965108360690971,1.2147048723570704,0.9249793144125764,2.48230903599904,0.03651842146411238
2,20,902,3,2,20,902,3,20200009023,711,81.58,5.06,4.92,3.8,0.0,3.52,9.56,3.8,42.48,50.63,1,-149.84485039489272,61.20374403270912,2.2458292353555014,0.918823260218508,0.7647693513259483,1.1029756116050624,2.163449349574011,0.5382974264393249
2,20,1000,1,2,20,1000,1,20200010001,705,25.11,5.25,24.54,15.04,4.54,12.48,16.74,21.13,41.84,30.21,7,-149.87669702225028,61.205216694423896,1.434070660737138,2.2155503793476194,2.333614912306948,0.4975415516124705,3.184708426704677,0.6519191460104018
2,20,1000,2,2,20,1000,2,20200010002,1161,48.84,10.25,23.26,2.58,0.43,14.13,5.41,16.54,74.42,7.15,7,-149.87306107118238,61.215100943588574,2.548748622735099,2.774844168434503,2.265228249219773,0.6809706210244831,3.934248956918684,0.48868157609910173
2,20,1000,3,2,20,1000,3,20200010003,547,72.58,0.0,14.44,0.0,0.0,0.0,27.97,17.55,67.46,8.04,1,-149.87307036163122,61.20918987468836,1.8995704828726925,2.304358396823023,2.1247823291422203,0.0727254465772228,3.390958725981593,0.6305753788117601
2,20,1000,4,2,20,1000,4,20200010004,652,44.79,0.0,37.58,12.12,0.0,0.0,17.79,15.49,66.41,18.1,7,-149.8832784803235,61.21066731485732,2.0420657501525183,2.8367406463197624,2.684217682323623,0.6435358952212764,3.8670837083260703,0.742903245827521
2,20,1100,1,2,20,1100,1,20200011001,894,60.51,9.06,15.66,3.02,0.0,5.03,26.48,7.83,45.75,16.11,1,-149.89126134855908,61.21770887611518,2.884467020959076,3.6610839978835696,3.2801388145478287,0.8141016488649296,4.738823247142043,0.7021139737925285
2,20,1200,1,2,20,1200,1,20200012001,668,71.41,0.0,7.04,5.54,0.0,12.57,15.87,15.12,61.38,22.46,1,-149.907429937019,61.21582229433441,3.003660541138573,3.4384466994399343,4.0563021865224105,0.562954156184041,5.192276385867086,0.544207032030204
2,20,1200,2,2,20,1200,2,20200012002,711,74.82,0.0,1.55,8.3,0.0,3.23,1.41,6.75,69.2,20.82,1,-149.89323167422376,61.210980671139374,2.19353098721862,3.2235817442512267,3.2178196794610905,0.4118347322289032,4.267210217907176,0.22560205669834954
2,20,1200,3,2,20,1200,3,20200012003,759,89.06,0.0,0.26,3.43,0.0,2.11,0.0,3.43,74.57,21.08,1,-149.91892726951335,61.21603986061454,3.3717578941228696,3.364665301070058,4.663829800880677,1.0789168271268372,5.683156917660702,0.9122798100112292
2,20,1200,4,2,20,1200,4,20200012004,1271,84.19,0.87,1.18,9.36,0.0,1.97,10.81,3.86,70.26,16.6,1,-149.89873103495717,61.20696266774715,1.919304716298612,2.689640379797836,3.495925699635882,0.5641962764775591,4.2130834944110855,0.5689587883198981
2,20,1200,5,2,20,1200,5,20200012005,584,92.81,0.0,0.0,2.74,0.0,1.2,7.71,5.65,70.72,22.43,1,-149.91126949557324,61.20839077788941,2.461045259882732,2.5869198321915285,3.928304381037216,0.6927788976378335,4.858666725326382,0.14290535140615124
2,20,1300,1,2,20,1300,1,20200013001,1262,72.74,0.87,1.19,2.06,0.0,12.2,7.59,6.02,71.39,21.32,1,-149.9544162099108,61.21400106129178,4.676070557479356,3.547741214823016,5.772144328921403,2.8878109207044456,7.178492723331867,1.7482723944737597
2,20,1300,2,2,20,1300,2,20200013002,510,78.24,0.0,0.2,0.0,0.0,10.98,2.2,6.47,63.53,28.24,1,-149.9334715697656,61.20337522437568,3.1375640765213584,2.024151556720809,4.142985325363559,1.3983035337235934,5.671807898920595,0.8476370318339269
2,20,1300,3,2,20,1300,3,20200013003,1268,75.16,1.81,0.0,18.14,0.0,0.32,1.03,4.57,71.53,23.9,1,-149.92286135964662,61.20057523707302,2.493747477329219,1.6372651125433038,3.5308405099955777,0.8083900669009463,5.030061027776646,0.4606072038605475
2,20,1401,1,2,20,1401,1,20200014011,705,60.85,2.84,0.0,0.0,5.25,0.0,3.4,7.52,74.18,18.3,1,-149.90253010727685,61.20161152750102,1.603170116829605,2.0740985768684306,3.048755366542672,1.0834888159735598,4.0770816768765,0.6229261759229818
2,20,1401,2,2,20,1401,2,20200014012,1348,39.91,17.21,5.86,29.67,0.67,0.67,3.71,28.26,58.23,4.97,7,-149.9096834271947,61.19894667504322,1.7726205443626863,1.6271456410835607,2.964801346631553,0.617560692279009,4.305717571369036,0.47598552717248194
2,20,1401,3,2,20,1401,3,20200014013,528,53.03,9.66,24.62,3.98,0.0,7.01,16.05,26.52,46.21,24.05,1,-149.88792329251595,61.19683800019225,0.6685426804140816,2.2523498659017904,2.3096016875690903,0.6685426804140816,3.140869334577843,0.5991401373400168
2,20,1402,1,2,20,1402,1,20200014021,909,67.77,0.0,1.54,10.78,0.0,1.98,6.6,2.2,76.35,19.69,1,-149.89275699517637,61.20125731202925,1.214255204112706,2.366772573304378,2.8446268742238368,1.2130531352215437,3.598816633600858,0.8077120224206061
2,20,1402,2,2,20,1402,2,20200014022,1479,32.32,48.21,6.9,0.2,0.0,1.22,1.51,6.02,78.03,14.74,7,-149.87818976602722,61.20046499729328,0.9005284577465477,2.09719154830159,2.533452785023752,0.7009513498957474,2.898365466256207,0.11951892484275006
2,20,1500,1,2,20,1500,1,20200015001,1987,63.16,0.05,4.28,7.25,0.0,1.81,3.03,0.86,72.62,25.31,1,-149.853697908293,61.19828426449551,1.5309415738127603,0.7714071090382171,1.5222337194968556,0.7096097502680911,1.8000834731438426,0.5014984953615977
2,20,1500,2,2,20,1500,2,20200015002,904,74.12,0.0,8.52,2.65,0.0,8.08,10.09,4.31,67.81,25.44,1,-149.8457107432311,61.19147811283141,1.8146194269676392,0.5603108061920636,1.109203817586802,0.7824385687354837,0.9364242146718916,0.21820911330621562
2,20,1500,3,2,20,1500,3,20200015003,593,83.98,0.0,2.19,0.0,0.0,10.29,25.46,7.08,57.67,31.53,1,-149.84381816759986,61.184447603849705,2.10746652954944,0.2444669891563676,0.7546745171867498,0.2444094640251707,0.4859367609756265,0.13218671113568645
2,20,1500,4,2,20,1500,4,20200015004,1851,54.13,3.89,7.4,3.03,21.02,4.86,3.82,9.83,71.75,17.5,1,-149.85821010780862,61.188584458181765,1.2180257581366454,1.139619823053544,1.571060497606599,0.5829622332661298,1.3197758396760697,0.06316029982257934
2,20,1601,1,2,20,1601,1,20200016011,1175,43.66,5.28,2.72,26.64,0.0,14.21,11.57,3.32,78.81,9.11,7,-149.8222104201431,61.20787690358438,3.520052231734266,1.6567138952576348,0.4827411993244255,0.462340445721718,2.6424492067703715,0.12304788270827492
2,20,1601,2,2,20,1601,2,20200016012,1018,40.96,6.29,9.33,8.94,8.94,15.13,12.86,16.6,61.3,20.63,7,-149.8190364549996,61.20130353070251,3.3886617615671417,1.2926180299491965,0.6917070499789257,1.136765640163237,2.0100556180445905,0.10561216062859374
2,20,1601,3,2,20,1601,3,20200016013,1437,67.08,2.51,6.47,0.77,12.6,6.05,3.33,9.81,80.45,8.07,1,-149.83087664814582,61.20211394641,2.821492529857489,0.8654641814608092,0.6591493154978942,0.9086499710083236,1.9256145558186049,0.176109042274059
2,20,1602,1,2,20,1602,1,20200016021,951,46.16,1.58,24.71,14.09,1.37,3.05,0.0,12.41,56.89,11.67,7,-149.81442995219075,61.191254467428806,3.490175485449432,1.4731022710506778,0.4056214896389948,0.3681067638782527,1.3003356130117143,0.7016715621284987
2,20,1602,2,2,20,1602,2,20200016022,1694,53.6,0.12,1.71,15.23,0.0,5.79,1.66,1.12,84.42,14.11,1,-149.78587460732618,61.190854370381714,3.220569605146001,0.6632350242121205,1.1702440117614004,1.0227387827172487,2.5771850115573725,0.1477851333811921
2,20,1602,3,2,20,1602,3,20200016023,1206,48.01,2.4,10.61,0.0,0.0,8.13,8.4,5.56,84.83,9.62,7,-149.7818089819955,61.18520450279321,3.512093870396434,1.22270047902915,1.021862010592616,0.7852627812190772,2.5932447679269988,0.08335174833186032
2,20,1602,4,2,20,1602,4,20200016024,1191,43.74,7.72,5.04,23.51,6.05,5.54,11.0,7.47,73.64,17.46,7,-149.79652012073632,61.18318223514981,4.215454839028986,1.6865737603258963,0.2038342300997233,0.0493512322176796,1.7789586364858776,0.5050349580009347
2,20,1701,1,2,20,1701,1,20200017011,1108,62.73,11.82,5.96,0.0,0.0,0.0,14.49,24.37,54.78,20.85,1,-149.77006998090923,61.191824693857065,2.543864528361575,0.7304512402137565,1.8965644931933767,1.6902345019140916,3.288676710874146,0.06700549684262058
2,20,1701,2,2,20,1701,2,20200017012,2183,56.02,4.99,0.0,5.82,25.93,4.86,3.97,1.05,78.56,17.82,1,-149.75648497243196,61.190291550692585,2.3095471578878555,1.4332093246390367,2.4855807841565167,1.298569062633074,3.628247373939394,0.25810312587975276
2,20,1701,3,2,20,1701,3,20200017013,897,79.04,0.33,1.56,0.0,0.11,18.06,2.74,7.36,66.11,24.19,1,-149.7548928252619,61.18392285189903,2.9503879567465847,1.9254929074823903,2.435686111937327,1.7316030889224996,4.006673279451046,0.25628149140188267
2,20,1701,4,2,20,1701,4,20200017014,2055,51.44,11.09,7.4,9.39,2.48,9.59,2.46,12.99,66.08,19.12,1,-149.77142336284257,61.185496153816814,3.15650929828978,1.278923551865,1.5729443772368823,1.3315280986437297,3.147342818486047,0.1675525673232914
2,20,1702,1,2,20,1702,1,20200017021,569,69.07,2.11,2.81,7.91,0.88,3.51,0.0,17.22,66.78,15.99,1,-149.75434288242312,61.20698366595072,0.8274372385221602,0.5589550818759,2.971746997816078,0.8274372385221602,2.044205544680086,0.11608034768544026
2,20,1702,2,2,20,1702,2,20200017022,789,86.06,3.04,0.13,5.07,1.9,3.3,3.85,10.52,65.91,22.31,1,-149.75597059248764,61.20006449012319,1.3564093780294288,1.200798950429448,2.946801096816042,1.1350082234467802,2.6392632340036344,0.35268862618612745
2,20,1702,3,2,20,1702,3,20200017023,2114,40.54,11.21,4.73,7.66,0.0,16.27,4.6,14.52,68.26,16.84,7,-149.77101140901817,61.19889430616582,2.0436236879957828,0.5814785987288245,2.2064937492141703,1.0768995028409725,2.504143753389928,0.27294332753144074
2,20,1702,4,2,20,1702,4,20200017024,1167,61.44,2.83,13.54,3.86,0.0,14.91,10.11,7.2,79.95,12.85,1,-149.77025255096592,61.20607616144687,1.6754824302104463,0.666732948993239,2.116457341743565,0.4110571939953539,1.732136290534377,0.35379075847840946
