State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools,urban
22,1,960101,1,22,1,960101,1,220019601011,517,86.85,13.15,0.0,0.0,0.0,0.0,25.92,3.29,50.1,46.62,1,-92.20136059339166,30.40074200834532,17.53540281877275,18.07732866369801,1.0995270877952383,0.9570199494994396,12.805032390064572,1.0936789403701164,17.89050492445106,1.3825434303042343,1.43258974852897,17.89050492445106,17.89050492445106,17.893054424799775,1.5711445761102418,True
22,1,960101,2,22,1,960101,2,220019601012,225,100.0,0.0,0.0,0.0,0.0,0.0,5.78,9.33,74.22,16.44,1,-92.22228246508148,30.405758014311743,17.920030389883244,19.183315738080168,1.5546341000992645,0.4153272286664499,14.7700190628424,1.7009754436050826,17.813055726589024,0.3494188348351238,0.5292360486486452,17.813055726589024,17.813055726589024,17.813055726589024,0.6826965584519322,True
22,1,960101,3,22,1,960101,3,220019601013,1707,49.09,34.21,0.0,0.0,0.0,13.83,34.29,8.67,81.43,3.34,7,-92.21521163050684,30.39679052981399,17.160742368900053,19.33612558286724,0.4116069303482992,0.487706862906931,14.171855794833432,0.5401599514726977,17.043213309317437,0.7599169068337172,0.6913590791146668,17.043213309317437,17.043213309317437,17.043213309317437,1.2230065587735524,True
22,1,960101,4,22,1,960101,4,220019601014,184,100.0,0.0,0.0,0.0,0.0,0.0,21.2,23.91,49.46,26.63,1,-92.18795720723617,30.40207080545974,16.603325216447672,17.084852185736896,2.3379946785453183,2.155649044005381,11.511456267655335,2.293006504770492,17.044503397135063,2.636008875295869,2.482821254138176,17.044503397135063,17.044503397135063,17.046734882633036,2.722632871199516,False
22,1,960101,5,22,1,960101,5,220019601015,360,70.0,8.61,0.0,0.0,0.0,0.0,27.22,38.06,26.11,35.83,1,-92.2199618351996,30.384994102127568,15.772326588565235,20.57705786733033,1.4505364071002145,1.4908484862629503,14.827541935146966,1.4148603548762002,15.655151166484057,2.117464629364667,1.1271059939164054,15.655151166484057,15.655151166484057,15.655151166484057,2.569127437543576,False
22,1,960101,6,22,1,960101,6,220019601016,381,83.73,16.27,0.0,0.0,0.0,0.0,0.0,7.35,92.65,0.0,1,-92.23980463450796,30.40070481710329,17.000262046391388,20.844802254935463,2.806363184900787,2.185886419360647,16.48010478670976,2.9192096497195075,16.911210294050044,2.099216735985351,1.881164133100065,16.911210294050044,16.911210294050044,16.911210294050044,2.4545480278450698,False
22,1,960101,7,22,1,960101,7,220019601017,241,55.6,12.86,0.0,0.0,0.0,31.54,38.59,31.54,58.92,9.54,1,-92.20964346993615,30.40013377735644,17.685730552529634,18.692710535275577,0.5248937746454483,0.3918108406764018,13.60226968014264,0.6237432042195252,17.563885407408975,0.6735243164876749,0.877385217034036,17.563885407408975,17.563885407408975,17.563885407408975,1.0227982030620626,True
22,1,960102,1,22,1,960102,1,220019601021,493,31.03,0.0,0.0,0.0,0.0,68.97,0.0,25.35,72.41,2.23,6,-92.19680659772972,30.42507869616646,15.275440801911866,15.931662864275214,3.5552285900424008,2.860430187453995,12.407789220847944,3.63046960247374,15.490477355114802,2.875140031550697,3.0979935587694984,15.490477355114802,15.490477355114802,15.493464322225227,2.632983831313557,False
22,1,960102,2,22,1,960102,2,220019601022,291,0.0,100.0,0.0,0.0,0.0,0.0,56.01,0.0,72.51,27.49,2,-92.2473462033062,30.4137269857862,18.322009611573343,20.5854589164118,4.014332759747496,2.875675642371047,17.16216366133103,4.1507021431349305,18.24408993915363,2.747598013810987,2.100059347807849,18.24408993915363,18.24408993915363,18.24408993915363,3.1187069140766166,False
22,1,960102,3,22,1,960102,3,220019601023,731,27.36,72.64,0.0,0.0,0.0,0.0,74.01,10.4,81.12,8.48,2,-92.23883821529964,30.42753206275142,18.251621217906813,19.075286119317216,4.434066595106568,2.992991258248945,16.442378662790272,4.581107212600729,18.187050313813323,2.869889087949489,2.1226883246065573,18.187050313813323,18.187050313813323,18.190949857851773,3.130915311503041,False
22,1,960102,4,22,1,960102,4,220019601024,818,85.09,12.59,0.0,0.0,0.0,0.0,33.57,36.31,60.51,3.18,1,-92.2174956660898,30.42370733439324,16.86489552396647,17.598764537800147,3.1845693999798934,1.8313000122027712,14.3632074254709,3.316857510254861,16.951496872163517,1.7779630106941766,1.484028158496783,16.951496872163517,16.951496872163517,16.954921641762056,1.7801482137054168,False
22,1,960201,1,22,1,960201,1,220019602011,73,76.71,0.0,0.0,0.0,0.0,23.29,0.0,0.0,49.32,50.68,1,-92.36533216081271,30.390338288618924,13.6982441635158,31.71625694971002,11.805403829786956,12.06743770983088,12.453317194719611,11.8065359205456,12.637146647875696,12.135629621943108,7.670841413107451,12.637146647875696,12.637146647875696,18.06850770519909,14.49451658352386,False
22,1,960201,2,22,1,960201,2,220019602012,380,72.11,0.0,0.0,0.0,0.0,21.32,0.0,17.63,70.26,12.11,1,-92.3010004017962,30.39336506966184,16.16567068376357,26.14255897763208,8.621379861163328,8.07918620305823,15.145435006310038,8.70832838498636,15.84479111877443,7.977311150061385,4.262334334102631,15.84479111877443,15.84479111877443,16.155304605320904,8.349441621231906,False
22,1,960201,3,22,1,960201,3,220019602013,910,90.44,0.0,0.0,0.0,0.0,4.29,1.76,0.0,94.18,5.82,1,-92.3054621278254,30.44261542093646,14.601959646283907,24.14920331700953,8.960232714698504,9.234964989825182,11.14572160297814,8.964390386712392,12.165298525871815,9.103141315981944,8.374702961728,12.165298525871815,12.165298525871815,21.62205660397213,9.449878019511493,False
22,1,960201,4,22,1,960201,4,220019602014,307,100.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,83.39,16.61,1,-92.27836973566735,30.46308117798199,16.453545192750987,20.97348531876228,9.891824375601194,8.466884910854098,12.517370842522928,9.998161790376136,13.718939061518672,8.342167962250736,7.588028655160437,13.718939061518672,13.718939061518672,19.40196609913272,8.606029855537079,False
22,1,960201,5,22,1,960201,5,220019602015,752,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.63,12.37,1,-92.39448132842332,30.44897167678545,6.897308476464256,32.13590201133122,5.35952507403982,5.0064420072885625,5.464294416632015,5.557376956270516,5.543589482130542,5.080585581144777,4.0016907885025725,5.543589482130542,5.543589482130542,25.11733816536108,17.385617083837086,False
22,1,960201,6,22,1,960201,6,220019602016,778,80.98,0.0,0.0,0.0,0.0,19.02,0.0,4.24,71.72,24.04,1,-92.3574804432294,30.44942681050509,9.760971010430206,28.685268568987805,5.470505770235518,7.476848924505665,6.890110575112531,5.472740904574437,7.620197830984935,6.804205111010968,5.88851454660071,7.620197830984935,7.620197830984935,23.66922845919209,14.373201476746631,False
22,1,960202,1,22,1,960202,1,220019602021,327,93.27,6.73,0.0,0.0,0.0,0.0,0.0,19.27,75.54,5.2,1,-92.49488448159028,30.43901090713419,7.43330163069369,41.769960381885575,12.230908227170076,7.43330163069369,10.977230336214584,9.21269571639977,9.71672833116402,7.738245162630442,7.62107818343817,9.71672833116402,9.71672833116402,27.59213178103921,13.524037152173388,False
22,1,960202,2,22,1,960202,2,220019602022,628,98.09,1.91,0.0,0.0,0.0,0.0,1.59,1.27,75.8,22.93,1,-92.43095800618886,30.45402688260807,4.437532788486118,35.43116894203359,6.392312385904799,3.7599531030685927,5.550553411870049,5.077733767809724,4.739775763286226,3.8025706790586815,2.934049078538625,4.739775763286226,4.739775763286226,27.23481348368256,16.29505740683651,False
22,1,960202,3,22,1,960202,3,220019602023,780,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.44,37.56,1,-92.46043821913696,30.381280794523107,12.325353150414912,40.46630242105636,14.670080741593214,6.436180652502388,14.068789016878693,13.49644091248809,13.304785887086744,6.467343360502398,11.366019848193655,13.304785887086744,13.304785887086744,20.379554691195537,7.736797435512439,False
