State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools
41,1,950400,2,41,1,950400,2,410019504002,487,75.36,0.0,0.0,0.0,0.0,17.45,3.08,6.78,56.06,37.17,1,-117.8219730009243,44.77936592704945,64.56567892901356,2.5928857312903,2.649617671275568,0.2326352048730031,64.56409027791088,0.9416205099867084,0.4331096726037994,0.336365352670965,0.8898958076998275,0.4331096726037994,0.4331096726037994,0.6338703662716111,1.7397884528215684
41,1,950400,3,41,1,950400,3,410019504003,676,97.93,0.0,0.0,2.07,0.0,0.0,18.64,3.99,57.84,38.17,1,-117.82218159645868,44.77515027627455,65.01032722714848,2.932693232197169,2.970019704555705,0.542759974006921,65.00890314021152,1.3578734933556895,0.8104659256494773,0.6464004113913748,0.9841280998821078,0.6614511994959275,0.6614511994959275,0.6614511994959275,2.1861191044075525
41,1,950500,1,41,1,950500,1,410019505001,1726,87.95,0.0,2.61,0.0,0.0,2.78,2.61,7.47,68.13,24.39,1,-117.7942275326301,44.908126552124045,51.841170613211496,13.11642044921195,13.23623069246765,13.242932878800328,51.83106530172618,12.67127325832946,13.662585624346075,14.197075487183032,13.33119736975375,13.156571008287449,13.156571008287449,13.156571008287449,12.798255137837696
41,1,950500,2,41,1,950500,2,410019505002,946,69.24,3.49,7.19,0.0,0.0,16.17,11.97,4.02,27.06,19.24,1,-117.84605945561768,44.7889313465579,63.0208993395818,0.7714890461081307,0.6967209578296402,0.6897800694922002,63.02103391989708,0.5208504084379935,0.4006061635592986,1.7322208680143767,0.8301910587033882,0.4006061635592986,0.4006061635592986,1.7528664765325164,2.6148901144253847
41,1,950600,1,41,1,950600,1,410019506001,594,96.46,0.0,1.52,0.0,0.0,2.02,16.84,6.73,65.82,27.44,1,-117.05617304318908,44.96131564538084,88.91655841152875,64.83681594151675,55.34855717382095,54.907189992767705,88.86427583930315,45.80206741645967,54.445542091865605,10.324853992971182,45.81607679749981,53.6918147816907,53.6918147816907,53.6918147816907,54.977577170519524
41,1,950600,2,41,1,950600,2,410019506002,690,86.52,0.58,0.72,0.0,0.14,9.86,34.35,6.09,60.72,33.19,1,-117.11143911545676,44.88564657690095,89.56625893404336,58.71020811023555,58.87152222180826,56.68990980671352,89.51943437031429,48.71236754963815,56.54920489615135,1.070428801556835,53.0219850801894,56.04543452588327,56.04543452588327,56.04543452588327,56.30011871432927
41,1,950600,3,41,1,950600,3,410019506003,841,89.54,0.0,5.35,1.07,0.0,3.45,18.89,6.3,63.02,30.68,1,-117.34732698588503,44.79083363131712,82.37321103896086,39.29259187729816,39.441965034804845,36.979260628053616,82.34026776154681,37.07706913709188,36.798852176770765,21.079800979043544,38.37097391058427,36.46411655777083,36.46411655777083,36.46411655777083,36.800227949998835
41,3,101,1,41,3,101,1,410030001011,1036,93.73,2.03,0.0,0.0,0.0,1.74,24.03,3.57,81.76,14.67,1,-123.26126409016544,44.54970719600254,16.844731186526833,3.732520928030965,5.989881528279142,1.247858550486421,6.022312058085039,3.120089186067704,1.559202419070395,1.3216085023124455,0.585404031521184,1.5323593396589104,1.5323593396589104,1.5323593396589104,2.6219880757110934
41,3,101,2,41,3,101,2,410030001012,1807,89.71,0.0,0.0,0.83,0.0,8.97,37.51,12.23,76.65,11.12,1,-123.27180697928245,44.54574813799984,17.78431624778491,2.9443172594808567,6.5690362129873705,1.805122722151716,6.613189041170574,2.4854302765847582,1.5742203327723832,1.9101262300417816,0.5323741968569272,1.5742203327723832,1.5742203327723832,2.007295573573156,1.8854612835110132
41,3,101,3,41,3,101,3,410030001013,1212,83.09,1.32,0.0,10.73,0.0,4.87,17.56,0.91,78.55,20.54,1,-123.26073905770492,44.54081923189646,17.3790941834249,3.9245086073797535,6.968667559516256,2.234686998362036,6.998726271633156,3.3651120031589907,2.3875599295812115,2.310587863995108,0.4956027148186883,2.3875599295812115,2.3875599295812115,2.513196654682181,2.903186115727856
41,3,102,1,41,3,102,1,410030001021,1272,64.54,3.77,0.0,6.29,0.0,15.57,14.54,6.76,76.42,16.82,1,-123.2617881082876,44.53383920620096,17.916734512191972,4.130371332263252,7.749180286723551,3.003691534128657,7.779311741953727,3.4430733109221885,2.990812848776048,3.083355662461853,0.6967533362496595,2.990812848776048,2.990812848776048,3.2752024299157627,3.226576495514824
41,3,102,2,41,3,102,2,410030001022,1951,86.42,0.0,0.0,0.67,0.0,10.3,10.66,0.97,82.98,16.04,1,-123.26072318657398,44.52936669339593,18.164337129166285,4.447860828664696,8.237448203684812,3.5046824384045507,8.265916984881684,3.706699242070993,2.5447843910109698,3.582764348938238,1.1778370520407304,2.5447843910109698,2.5447843910109698,3.778103017509239,3.6103655282640275
41,3,202,1,41,3,202,1,410030002021,1504,95.15,1.0,0.0,0.0,0.0,0.6,0.86,2.06,61.84,36.1,1,-123.29547863587072,44.53690523402135,19.89293526760758,1.8257487763472768,8.11804611061322,1.837709680572378,8.180264188138466,0.953474457386148,3.009195458659306,3.7932730289385312,1.2459704844698236,1.9573998159311388,1.9573998159311388,1.9573998159311388,1.606698123889095
41,3,202,2,41,3,202,2,410030002022,1971,76.51,4.41,0.0,13.24,0.0,1.88,26.49,5.38,77.42,17.2,1,-123.30074626943691,44.55030529479463,19.492702878172487,0.6032616690588748,7.010801458077979,0.6340101787711143,7.084767345119981,0.7687174675026468,2.289492681217605,3.286030519278332,0.3275850209572046,0.627762679014651,0.627762679014651,0.627762679014651,0.525317286030132
41,3,202,3,41,3,202,3,410030002023,2238,82.22,8.71,1.47,4.02,0.54,1.34,12.94,5.14,70.29,24.58,1,-123.32200177337104,44.536406890451694,21.717272086846783,1.9060879773297723,9.24133992420002,1.7322240892249008,9.319824760397912,1.3938281425068864,4.53469775843453,3.39156781902732,0.8674125095919728,2.0387279072777305,2.0387279072777305,2.0387279072777305,2.753498659414365
41,3,401,1,41,3,401,1,410030004011,1771,84.02,0.0,0.79,10.28,0.0,3.67,6.89,2.82,76.62,20.55,1,-123.29441104122596,44.58856871027684,17.380639371102767,3.564590604451895,3.688171457545033,1.5730194932482464,3.7910071963578895,1.9753079844918136,2.0390918744977324,1.492905164562774,0.4655426261779246,1.469001558861851,1.469001558861851,1.469001558861851,1.4483822039000438
41,3,401,2,41,3,401,2,410030004012,1256,95.06,0.0,3.42,0.0,0.0,1.43,2.23,2.07,81.29,16.64,1,-123.28276943260347,44.58938069654919,16.473073904672464,2.7147114116301627,2.840131769955337,0.6760168015172228,2.9391688491389703,1.6373288796426542,1.5723800136808492,0.5903160706605213,0.3208298213554349,0.5431526110504755,0.5431526110504755,0.5431526110504755,1.164280937916107
41,3,402,1,41,3,402,1,410030004021,2608,68.17,1.23,0.0,17.02,0.0,11.81,21.01,15.57,72.62,11.81,1,-123.27284513052577,44.59658433787514,15.49225539662661,1.640151090939815,1.7629852339437084,1.0040846278513214,1.866588218329642,1.3174898060775215,2.266338842500901,0.5967734619899255,1.0836532768092535,0.7622933632815053,0.7622933632815053,0.7622933632815053,2.0971406070980882
41,3,402,2,41,3,402,2,410030004022,1081,81.13,0.0,0.0,12.77,0.0,3.89,1.49,0.0,82.89,17.11,1,-123.29160918297926,44.597386341193854,16.90703517858797,3.040365044968121,3.154104776984519,1.7293303504410034,3.260711361480881,2.597026595856123,2.678913520803695,1.3797384309601033,0.5397247524637656,1.478539327754221,1.478539327754221,1.478539327754221,2.186398289591198
41,3,402,3,41,3,402,3,410030004023,1337,66.42,0.0,0.0,23.64,0.0,1.2,20.27,0.0,77.86,22.14,1,-123.28195344490696,44.60610375273341,15.95064280777212,2.2559238443305376,2.343963283465844,2.1342235859083427,2.445303093800524,2.5008793722475886,3.358027530885678,1.6631283743913134,1.736904982223783,1.840764158091224,1.840764158091224,1.840764158091224,3.022713482717931
41,3,500,1,41,3,500,1,410030005001,910,71.98,6.15,0.0,12.86,0.0,7.58,11.7,3.41,64.51,26.92,1,-123.25443585436211,44.60708387576443,13.79567756425665,0.5060340672466839,0.4526843867424335,0.3957307620074388,0.4789847500184345,0.7909149636623922,3.803170675546532,1.4042599471478652,1.187880016629828,2.059429612045847,2.059429612045847,2.059429612045847,2.72385235080274
41,3,500,2,41,3,500,2,410030005002,1516,91.29,0.0,0.0,3.17,0.0,2.24,6.07,1.85,78.89,19.26,1,-123.26687806249912,44.63799205078588,14.465163784802614,4.0727614772114045,4.027427624080502,3.967676435849046,4.0392360513819625,4.365816745482588,6.894633454407567,4.971547510220491,2.435800141764822,5.373497433991588,5.373497433991588,5.373497433991588,5.031778141999027
41,3,500,3,41,3,500,3,410030005003,1058,95.65,0.0,0.0,0.85,0.0,2.27,8.22,2.17,73.72,24.1,1,-123.24828498614968,44.63287992449217,12.986702716777623,3.401781971157156,3.3155730696694725,3.288130579691315,3.2866972604241607,3.631338576945912,6.647384698676521,4.264614387326693,0.8771678308526918,4.896009040725983,4.896009040725983,4.896009040725983,4.400919906237333
41,3,600,1,41,3,600,1,410030006001,1743,78.08,0.0,0.86,3.79,0.0,14.92,25.87,3.84,83.3,12.85,1,-123.24144321171278,44.60377701591187,12.883233344999056,0.9955103164959525,0.8872857900035978,0.8631001135184576,0.7814763887004615,0.8641886677934146,4.0668248850502975,1.3042434038417428,0.2957077442319039,1.7850424275010843,1.7850424275010843,1.7850424275010843,1.633488085291929
41,3,600,2,41,3,600,2,410030006002,1063,89.93,0.0,1.41,3.1,0.0,5.55,13.94,0.0,81.56,15.62,1,-123.20793239561144,44.6124456535832,10.074438143974016,3.801621181697232,3.683540151332188,3.65528422106385,3.577420699096996,3.5020935613122184,6.680622499185192,3.993488565982716,2.005521516700308,4.225482592583691,4.225482592583691,4.225482592583691,2.0031707889790864
41,3,600,3,41,3,600,3,410030006003,1781,82.37,0.0,0.0,3.31,0.0,9.6,8.4,0.79,77.48,19.31,1,-123.2405837385235,44.58740227269585,13.40657741651624,1.987019168573105,2.000856070094645,0.8362138066758943,1.9708753801734336,0.8207015174194012,3.009410776018503,1.1907277992780894,1.5135956450182992,0.7461981995080881,0.7461981995080881,0.7461981995080881,1.8315718378162005
41,3,900,1,41,3,900,1,410030009001,554,100.0,0.0,0.0,0.0,0.0,0.0,3.25,2.71,60.83,36.46,1,-123.2877143713242,44.58208960333257,17.102372585237934,3.513612348255528,3.639054186699524,1.1341531057761176,3.7321830632706656,1.0844135761770914,1.1763953052770832,1.0830032318659546,0.5486761058275972,1.1763953052770832,1.1763953052770832,1.2871835924376105,0.5658436603749253
41,3,900,2,41,3,900,2,410030009002,854,92.51,0.0,0.0,0.0,0.0,6.44,11.52,1.29,71.31,27.4,1,-123.28556658170052,44.57529362530352,17.2134667766939,3.2934097575337686,4.055847040560202,0.7593162848117823,4.138911875371291,0.5757919742305809,0.820281051909453,0.8211351355524708,0.4017244956047301,0.820281051909453,0.820281051909453,1.813228211654201,0.4355233005146181
41,3,900,3,41,3,900,3,410030009003,2682,78.71,0.0,0.67,10.92,0.0,6.97,23.68,4.06,73.3,22.63,1,-123.30253543170544,44.58009168538168,18.28346407929852,3.3202256647631003,4.715497784550204,2.142055318162917,4.814266895699708,2.000563561180729,2.198195988482193,2.2255939092587704,1.583769426256906,2.198195988482193,2.198195988482193,2.379124410697401,1.621790571579577
41,3,900,4,41,3,900,4,410030009004,1011,86.65,0.0,0.0,4.65,5.34,1.88,5.24,0.0,82.2,17.8,1,-123.31950440479464,44.58750849181307,19.32227738852391,4.206588464656384,5.576456053869526,3.5568343681420065,5.6821710965579015,3.4357674662154856,3.716749036562366,3.469804317841045,2.16764611687239,3.4582448066552125,3.4582448066552125,3.4582448066552125,3.1105565206461567
41,3,900,5,41,3,900,5,410030009005,578,84.6,0.0,0.0,12.8,0.0,0.0,7.79,9.69,70.59,19.72,1,-123.2912567029165,44.57511892706562,17.63872459133931,3.052134830540891,4.373203306179017,1.2094150035712792,4.461033662087061,1.02566669299962,1.270198982535354,1.2721850803404675,0.7656368182299634,1.270198982535354,1.270198982535354,2.058906274301443,0.7978951000779906
41,3,1001,1,41,3,1001,1,410030010011,1054,76.47,0.0,0.0,3.23,0.0,16.98,11.01,4.08,65.09,30.83,1,-123.25579082826305,44.59435296370966,14.269719316809768,0.9235996367848416,1.0176467632545212,0.7032134455431709,1.0669735592024492,0.7333402954732099,2.5352043523059544,0.3242595272393517,0.0861049089932829,0.7741216968356466,0.7741216968356466,0.7741216968356466,2.6543598811191127
41,3,1001,2,41,3,1001,2,410030010012,1634,69.22,13.83,0.06,4.53,0.0,9.49,36.64,9.24,67.56,21.6,1,-123.2590659617961,44.584166156842144,14.897884537711528,2.084638989663445,2.179527119018698,0.463385262463505,2.225356052241957,0.4529852448756796,1.5566327259732051,0.2711257895568503,0.3717115797111242,0.5319890436905459,0.5319890436905459,0.5319890436905459,1.9171424840442368
41,3,1001,3,41,3,1001,3,410030010013,1440,61.25,0.0,0.0,2.71,0.0,32.92,22.71,18.06,70.69,11.25,1,-123.26153553767132,44.59104647264737,14.81702930695222,1.414761147622877,1.5267740568933854,0.2878997643476519,1.5949003528358765,0.3639442594166947,1.971186618292568,0.2939395585688418,0.3653066638574089,0.2666642954097637,0.2666642954097637,0.2666642954097637,2.115861174146849
41,3,1002,1,41,3,1002,1,410030010021,975,85.64,0.0,0.0,10.05,0.0,2.97,33.13,3.79,75.38,20.82,1,-123.2795257628575,44.58251021703285,16.476804620471764,3.013771966644011,3.137219790547366,0.6915140199915515,3.2234868719781304,0.8403445759494222,0.7694771011184776,0.5378843804369927,0.3912812309653289,0.7694771011184776,0.7694771011184776,0.8897063437448024,0.44914751302041367
41,3,1002,2,41,3,1002,2,410030010022,1231,81.23,0.0,1.22,12.51,0.65,2.68,17.32,5.52,71.24,23.23,1,-123.26921999879728,44.58062369454438,15.790901353463678,2.723181287256212,2.835790280517616,0.7182102326998601,2.90304319471312,0.9533379890965956,0.6823677871599035,0.7452792817073772,0.10334903651402,0.6823677871599035,0.6823677871599035,1.0859024618674105,1.039489748964757
41,3,1002,3,41,3,1002,3,410030010023,1158,55.96,1.04,0.0,10.62,0.0,6.3,9.6,11.31,67.96,20.73,1,-123.2687177706651,44.58563508113666,15.55353028797352,2.216775588740712,2.334215445171394,0.5157247964061562,2.409186196319459,0.6033544667093795,1.1638611076004983,0.5377886624574343,0.3673150596130448,0.6688705534772486,0.6688705534772486,0.6688705534772486,1.2980621134288806
41,3,1101,1,41,3,1101,1,410030011011,863,83.78,0.0,0.0,4.75,0.0,5.21,54.65,4.29,91.08,4.63,1,-123.28104025211654,44.57586546920394,16.857685613532066,3.553048214198577,3.783824897112996,0.3959952573285888,3.862690982400673,0.2366763295209187,0.4567363846069598,0.4647321189438586,0.384076088866504,0.4567363846069598,0.4567363846069598,1.6330708223266155,0.35036087428906293
41,3,1101,2,41,3,1101,2,410030011012,1169,71.09,0.0,1.54,7.1,0.94,15.31,55.33,7.61,74.25,18.14,1,-123.27713584630769,44.57558183089287,16.584605708770194,3.518206524673831,3.635153631004477,0.1071619901148819,3.708615504798425,0.113032491855676,0.1645227725553106,0.1538742938945353,0.4061484477759347,0.1645227725553106,0.1645227725553106,1.5340291171413305,0.41833148580724566
41,3,1101,3,41,3,1101,3,410030011013,1080,79.17,1.02,0.0,10.83,0.0,5.93,62.09,0.0,92.78,6.02,1,-123.27699399258978,44.57045626726151,16.805038146230444,3.3296310274300955,4.123038857739551,0.3218219531981165,4.190357503092228,0.5161566857639149,0.6610600469642198,0.5731339945853521,0.1908758080781701,0.6610600469642198,0.6610600469642198,1.2310376242208734,0.17302384037094704
41,3,1101,4,41,3,1101,4,410030011014,1097,56.34,0.46,0.0,34.55,0.27,6.11,44.44,4.38,92.98,2.19,1,-123.28096449535433,44.57151032772502,17.043140588157765,3.1867760830393506,4.179898223917289,0.4757079950493887,4.253525301011213,0.4416561869707073,0.6943714583960299,0.6326538729544814,0.155069904047002,0.6943714583960299,0.6943714583960299,1.549754152360016,0.12113384159596007
41,3,1102,1,41,3,1102,1,410030011021,898,87.97,0.0,0.0,7.57,0.0,4.45,17.15,2.78,80.73,16.48,1,-123.26561003221556,44.57511231135591,15.769614829068372,3.188678747918696,3.2905560239803315,0.6732861728627378,3.343349267547836,1.0059041850381092,0.7786148518379784,0.3366773844683747,0.101359428703706,0.7786148518379784,0.7786148518379784,0.9448895577182692,1.0405805730361046
41,3,1102,2,41,3,1102,2,410030011022,1345,77.1,0.0,0.37,11.82,1.04,5.06,44.25,0.97,83.12,15.91,1,-123.26624900896036,44.56893306507092,16.111266173078462,3.8637760658732407,3.962576866053676,0.9295602689550562,4.011230644593615,1.1696365911612492,0.5517861583385452,0.575150059642775,0.3532830227942446,0.4015849366988255,0.4015849366988255,0.4015849366988255,0.9809126297428796
41,3,1102,3,41,3,1102,3,410030011023,865,68.79,0.0,4.62,12.25,0.0,10.75,44.62,15.72,74.22,10.06,1,-123.27123271145966,44.57219873985277,16.30948785084892,3.643298557385149,3.7512885311431736,0.4026595859786672,3.811629458414134,0.6413694524983288,0.5564988110345412,0.4791140937881967,0.3781481222818686,0.5564988110345412,0.5564988110345412,0.933942050971795,0.5317740763010614
41,3,1102,4,41,3,1102,4,410030011024,1190,70.76,1.09,0.0,11.6,0.0,6.47,58.87,7.14,80.59,12.27,1,-123.2723545303604,44.569001038558206,16.54189930855672,3.5152591087380407,4.113595707837658,0.4876782062438464,4.17261160181076,0.8171952366882884,0.8421935144804187,0.7517287343226151,0.4428087250089188,0.8421935144804187,0.8421935144804187,0.8534354706990439,0.5442880992659992
41,3,10101,1,41,3,10101,1,410030101011,898,88.31,0.0,1.0,0.0,0.0,8.13,12.69,0.0,80.62,19.38,1,-123.0913927379402,44.65706637652635,2.6677483162070112,3.528766480375624,3.444320508592852,2.0717641455021747,2.10016022615819,2.3357149068563534,2.2242060921786333,2.5682186990511755,1.2530710769002829,2.2242060921786333,2.2242060921786333,2.2242060921786333,2.10912971029794
41,3,10101,2,41,3,10101,2,410030101012,1402,84.88,0.0,0.0,4.99,0.0,5.56,11.27,0.0,77.18,22.82,1,-123.13112695367654,44.65166926679276,4.222091250676329,4.699768770219963,2.513088004633776,1.5838239536851744,1.7112591278943208,1.5155969916574803,1.6665034395722274,2.4648346878869667,0.9716824745798042,1.6665034395722274,1.6665034395722274,1.6665034395722274,3.0136175390073
41,3,10101,3,41,3,10101,3,410030101013,1295,84.63,0.0,0.0,3.71,0.0,1.47,0.0,4.4,66.18,29.42,1,-123.12098322074448,44.64555198985446,3.2002971590671705,3.649072020350877,1.586716259312664,0.6629345103262292,0.7379851184500913,0.4640244069057646,0.6586636720111723,1.413088467675352,0.562917233180718,0.6586636720111723,0.6586636720111723,0.6586636720111723,1.967792783529687
41,3,10102,1,41,3,10102,1,410030101021,2740,85.4,0.22,0.29,4.42,0.88,7.04,2.23,1.75,79.42,18.83,1,-123.13466401212992,44.67490049317743,6.083764303420461,6.767789183133863,5.02085763178709,3.637062554644604,3.798305240134625,3.8519884957310535,3.82653084926565,4.716305327094738,2.192621547312363,3.82653084926565,3.82653084926565,3.82653084926565,5.118923891474766
41,3,10102,2,41,3,10102,2,410030101022,1663,91.88,0.0,0.0,5.11,0.0,2.1,4.51,6.67,75.65,17.68,1,-123.16074211066731,44.679368187088826,7.908813790264061,8.497018051403185,6.3616737824063705,5.299325519057634,5.452871659123573,5.362547997010651,5.444491261085066,6.3032551061596,2.590738672983868,5.444491261085066,5.444491261085066,5.444491261085066,4.865037953224331
41,3,10102,3,41,3,10102,3,410030101023,1571,88.29,0.0,0.0,7.96,0.0,0.0,2.55,0.0,80.65,19.35,1,-123.11468009129813,44.66539433474794,4.277863404761738,5.024640074782068,3.7519268645571526,2.142240654309038,2.291027987224228,2.528351650108349,2.3641886203777025,3.1966841169139992,1.7006321511327476,2.3641886203777025,2.3641886203777025,2.3641886203777025,3.466766412853205
41,3,10200,1,41,3,10200,1,410030102001,2029,79.3,1.03,0.0,3.55,0.0,11.14,4.48,3.5,80.78,15.72,1,-123.24381043563422,44.68331244664672,13.782414001790787,9.01588466293799,8.932843878030578,8.902334345140494,8.90560491651113,9.25030745934625,11.231868593269365,9.883618874881105,2.4295987209839027,10.513044744605144,10.513044744605144,10.513044744605144,2.437265289803915
41,3,10200,2,41,3,10200,2,410030102002,1552,90.08,1.1,0.0,1.03,0.0,0.39,0.9,9.79,70.36,19.85,1,-123.36869565736748,44.65522033806438,22.637636221781083,10.80869465490091,10.853515972332254,10.580203404717611,10.931882686414443,11.108774483240293,11.47599859011083,10.175227644364664,6.668760192128138,10.308377199997349,10.308377199997349,10.308377199997349,10.905654216175272
41,3,10200,3,41,3,10200,3,410030102003,1095,96.62,0.0,1.28,0.0,0.64,0.0,7.49,13.06,72.33,14.61,1,-123.51425920549664,44.63131192123284,34.03396481142526,18.615943037054627,20.942734770849786,15.76486066338012,21.04338478432145,17.82027261061276,19.882966461837555,15.3753419112059,9.56308826570412,18.541877942371595,18.541877942371595,18.541877942371595,15.208329997220815
41,3,10300,1,41,3,10300,1,410030103001,1097,80.04,0.0,1.37,0.27,0.0,10.76,3.46,7.75,62.72,29.54,1,-123.38317703016438,44.49588017771342,28.20899419608437,8.491360333352226,15.795372075788752,5.161259945126619,15.879098268213358,7.721290385402647,8.911374609561276,5.055894529697282,4.859565483251429,8.605999839090948,8.605999839090948,8.605999839090948,5.13438903582482
41,3,10300,2,41,3,10300,2,410030103002,1037,90.26,0.0,0.0,0.0,0.0,3.86,10.7,4.15,77.43,18.42,1,-123.56760270475596,44.46301171487828,42.74987183097055,22.745192268960192,29.43484500009408,18.39372131834848,29.53427319717299,21.81585453881181,23.96937761594849,17.978201906685648,9.390359031084008,22.81446225024502,22.81446225024502,22.81446225024502,17.919204099569743
41,3,10300,3,41,3,10300,3,410030103003,1444,81.09,0.28,0.35,0.0,0.0,16.34,14.59,9.76,77.56,12.67,1,-123.57921156993044,44.356009898063,45.28176778673141,30.495980542595312,37.25043862044465,26.730362647895085,37.86201984987445,29.705889541035432,29.66745615211566,22.83954721719392,3.0612775932265475,29.66745615211566,29.66745615211566,30.60901717103121,26.447088164195232
41,3,10400,1,41,3,10400,1,410030104001,972,89.09,0.21,0.0,0.0,0.0,8.54,2.37,5.35,73.56,21.09,1,-123.28046610311286,44.45849957889248,24.924409582012608,10.46862969686843,16.24313069834379,10.452423607025777,16.277237621299037,9.628712792693548,5.540349349344221,11.257038286268608,9.032573118567877,5.540349349344221,5.540349349344221,10.622268111283152,10.380106708574187
41,3,10400,2,41,3,10400,2,410030104002,639,89.2,0.0,0.0,0.0,0.0,6.57,5.63,3.91,77.46,18.62,1,-123.40581678729676,44.36343876248873,36.11233545531845,22.19434210090701,27.6964288451025,19.91589570707617,29.363564152381937,21.62931904460273,19.261057630926462,10.076155242245518,5.22636333778653,19.261057630926462,19.261057630926462,22.34266681848176,19.95702845319013
