State,County,Tract,Block_group,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools,urban
45,1,950100,1,450019501001,763,88.07,9.57,0.0,0.0,0.0,2.36,3.54,10.48,68.94,20.58,white_alone,-82.35302754947415,34.429346929661286,3.4486215587473605,28.39718761214008,20.37608088655245,3.4486215587473605,3.6202186862147663,5.764101490033953,27.62938407099685,3.960945369663328,1.9210905804397875,27.62938407099685,27.62938407099685,28.11472542679768,16.958635505679872,False
45,1,950100,2,450019501002,1074,55.77,31.28,0.0,0.0,0.0,0.0,19.65,9.03,60.8,30.17,white_alone,-82.2836594536008,34.40806720359381,10.206826049004704,23.65957893728737,27.145438139660705,2.9666262027154926,10.40784721479449,3.4032098121519163,23.49227442534024,2.8658371996260867,8.562620429396237,23.49227442534024,23.49227442534024,23.748035129301726,19.47633720395884,False
45,1,950100,3,450019501003,1272,89.86,7.15,0.0,0.0,0.0,2.83,18.44,9.36,80.03,10.61,white_alone,-82.33544162866764,34.38570959467937,8.019156519662744,24.165303921057703,23.60488387252927,7.906637783338665,7.956468828326352,8.169670952704692,23.692612348909684,1.462579027935059,6.894815042375566,23.52718728991177,23.52718728991177,23.52718728991177,14.238967011228567,False
45,1,950200,1,450019502001,1117,83.97,13.07,0.0,0.0,0.0,2.95,4.83,22.65,52.73,24.62,white_alone,-82.45474391058563,34.34345838671321,12.921291489934474,27.57367381991028,18.15943199249499,12.921291489934474,12.442661519956182,5.602791268314394,20.018666258551853,6.164568931205499,12.289031011939407,19.786852844255872,19.786852844255872,19.786852844255872,4.881602724761401,False
45,1,950200,2,450019502002,2501,71.21,21.91,0.0,2.28,0.0,2.36,15.57,8.48,77.85,13.67,white_alone,-82.35830134750192,34.32616616678655,13.420828335906938,21.2002256185012,18.64718600699197,12.984196900108802,13.153091967504956,3.443288305336909,16.85155784394151,2.9034236890595366,11.728941244083652,16.676043108987,16.676043108987,16.676043108987,8.95127024745229,False
45,1,950200,3,450019502003,847,79.69,12.63,0.0,0.24,0.0,2.24,28.28,5.9,65.17,23.61,white_alone,-82.41130256910496,34.29838940985987,15.461635060297644,24.046216466447124,15.636835550240928,13.762483346331372,15.503047657764313,3.735930076993497,14.04309928619745,4.377758437630128,13.346709946750709,13.823128788809363,13.823128788809363,13.823128788809363,3.5897068337510127,False
45,1,950300,1,450019503001,1280,93.2,4.45,0.0,0.0,0.0,1.8,19.7,12.42,70.39,16.72,white_alone,-82.51942915006977,34.29253803497421,19.17182348636633,29.87839484277212,19.37421070287583,13.262650544247109,19.186245033452927,12.075544038793764,18.490354004300308,12.817970168104711,14.05877915526438,18.25074034459185,18.25074034459185,18.25074034459185,6.395797167165153,False
45,1,950300,2,450019503002,1449,98.27,0.0,0.0,0.0,0.0,0.0,11.59,18.98,61.49,19.53,white_alone,-82.55527819131673,34.25064856201231,18.59907717182769,33.4868674878451,18.79150238682854,11.671173170776402,18.59613560562698,12.240957068656517,18.43132619473485,11.700160094273748,13.083334325958887,18.213358382711263,18.213358382711263,18.213358382711263,11.077755992379505,False
45,1,950300,3,450019503003,744,82.66,4.44,0.0,12.9,0.0,0.0,5.91,7.93,80.11,11.96,white_alone,-82.65081107650492,34.21726555975554,22.680875390041525,36.56608076020553,23.63651682326114,9.985065922120064,22.40185667206358,10.38499447617394,22.99956395993681,10.129376773503637,11.79545108141649,22.99956395993681,22.99956395993681,23.222666542358592,20.57792211948524,False
45,1,950401,1,450019504011,1186,76.56,23.36,0.0,0.0,0.0,0.0,26.98,6.49,61.05,32.46,white_alone,-82.38498152376718,34.199629146949555,4.281689680755491,20.00445951627483,4.441350889653298,2.517601833275334,4.328761825157518,4.493520270414651,2.802011716840357,2.3367490177925863,2.120350110009734,2.5787681065702484,2.5787681065702484,2.5787681065702484,4.531418710333583,False
45,1,950401,2,450019504012,2415,52.59,43.4,0.0,0.0,0.0,1.86,15.38,17.1,60.25,19.54,white_alone,-82.43944966656504,34.19096256233156,6.0515586030689725,25.090141158432413,6.245089140008791,3.578622904591293,6.049671038114506,6.449714709444704,6.02720063238875,5.600536219589459,5.289739764733516,5.832874607045673,5.832874607045673,5.832874607045673,6.747887861756039,False
45,1,950402,1,450019504021,1051,95.24,4.76,0.0,0.0,0.0,0.0,10.18,16.56,70.98,12.46,white_alone,-82.37170532578159,34.24840256142361,9.7751013279894,18.98592842269053,9.916025487496048,7.918657113527795,9.826162117687032,5.099702132026962,8.132575976335103,7.760812602538062,7.613477733328471,7.95069319761257,7.95069319761257,7.95069319761257,2.3897306110261174,False
45,1,950402,2,450019504022,1389,65.15,25.41,0.0,0.0,0.0,9.43,5.33,3.6,60.91,35.49,white_alone,-82.30590456302687,34.212937517910845,9.239454130430488,12.641524399068624,9.23874862183783,7.822786799745285,9.295288497994038,6.2614893514111865,7.734820951225984,7.748223338494713,7.793444114157345,7.734820951225984,7.734820951225984,7.758536650155967,6.337242063795242,False
45,1,950500,1,450019505001,553,8.86,85.17,0.0,0.0,0.0,0.0,49.19,17.36,78.12,4.52,black_alone,-82.3643405085632,34.183164665509466,3.0696660347548272,18.412082965133468,3.1233021553064977,1.5198513120728945,3.127714174092551,3.040777600883584,1.428313009914991,1.4361040055458156,1.7688262544123263,1.428313009914991,1.428313009914991,1.4491941586949344,6.879562018010834,True
45,1,950500,2,450019505002,1355,53.51,45.98,0.0,0.0,0.0,0.52,13.36,9.82,61.7,27.53,white_alone,-82.30227611904165,34.14535211866026,7.760854837941345,14.699655993965653,7.601350606039878,7.760854837941345,7.78313251780765,7.378231484206327,7.617830110510848,7.453749927727232,7.013261327788711,7.617830110510848,7.617830110510848,7.83484119172306,7.150042776518735,False
45,1,950500,3,450019505003,764,59.82,40.18,0.0,0.0,0.0,0.0,26.52,10.6,51.44,26.31,white_alone,-82.37306019617324,34.16231893522609,1.0549067658256284,19.79393613781105,0.9624232638120416,1.0549067658256284,1.0950684632178669,0.7707947936991079,1.4903749293223636,1.016480376281392,0.541044471880173,1.4903749293223636,1.4903749293223636,1.7134132127271156,8.82023033809136,True
45,1,950500,4,450019505004,998,41.58,45.69,11.02,0.0,0.0,0.0,42.38,14.53,68.14,17.33,other,-82.37015938051913,34.10579624903299,6.291090656298613,22.338264004002845,6.112040390735615,6.291090656298613,6.251973545971546,6.035644425064417,7.760804145297242,7.082135100249316,6.830014439786633,7.760804145297242,7.760804145297242,7.964742912196996,14.76894829023816,False
45,1,950500,5,450019505005,924,69.05,30.95,0.0,0.0,0.0,0.0,15.58,0.97,68.07,30.95,white_alone,-82.45729022381316,34.119501929989404,8.147389918547649,28.722332209890165,8.166920133568377,6.924487524335962,8.092847041183271,8.331661717341989,9.67571441916144,8.930910358537782,9.332905503508652,9.67571441916144,9.67571441916144,9.689264397186207,14.505629112317855,False
45,1,950600,1,450019506001,954,68.97,27.57,0.0,0.0,0.0,2.2,28.51,13.73,59.43,26.83,white_alone,-82.53744304464843,34.0925447489135,16.01600803773559,36.687405248248425,16.055977649139756,14.377262111950822,15.963928402763896,5.017781592845435,17.428315629905622,5.116293237612668,17.195499808577758,17.406486498400813,17.406486498400813,17.406486498400813,20.92393969767917,False
45,1,950600,2,450019506002,528,3.41,96.59,0.0,0.0,0.0,0.0,35.23,10.04,54.92,35.04,black_alone,-82.58498658874473,34.061442862849084,21.53521857823345,42.08177706970822,21.566078345423808,19.954313756994893,21.482049360446112,4.220647042821098,22.982287311971,3.362212066017716,22.718691890040617,22.96652118697562,22.96652118697562,22.96652118697562,26.38914248188797,False
45,1,950600,3,450019506003,1418,50.63,46.19,0.0,0.0,0.0,0.0,13.05,11.21,74.33,14.46,white_alone,-82.59528244778156,34.15180809313443,19.42877217948261,39.93131585621083,19.549642412747016,17.035521265780396,19.39275728679976,5.879711000085668,20.281935496545483,6.770690001459571,19.76264498296143,20.16184489529635,20.16184489529635,20.16184489529635,20.81190772088004,False
45,3,20100,1,450030201001,678,93.95,0.0,0.0,0.0,0.0,6.05,34.81,9.44,71.83,18.73,white_alone,-81.48227461284455,33.759375297534014,17.3115806710824,17.485329468486032,33.27242363316362,16.324226497296902,17.58842595775123,14.722332720762054,17.615925494038,16.370013770919964,14.892062643634448,17.615925494038,17.615925494038,35.104877937495864,6.075983260247121,False
45,3,20100,2,450030201002,1059,50.24,45.42,0.0,0.0,0.0,4.34,25.97,10.2,69.5,20.3,white_alone,-81.64314497950605,33.75871634931958,19.77560836733185,20.89385622063605,23.56610337831559,9.795144683715268,20.74807644347088,11.063935670479951,16.869603500080686,9.779355874447749,9.44194285538516,16.869603500080686,16.869603500080686,28.40867117906568,15.9475375071072,False
45,3,20100,3,450030201003,961,92.51,4.68,0.0,0.0,0.0,2.81,11.64,18.31,62.64,19.04,white_alone,-81.56033630738835,33.827672024995856,9.55023619833953,10.448335355868808,34.06867192667018,8.878650644266463,10.364862055089771,4.292165908805569,9.290889907905813,8.799259761459648,4.586837910940075,9.290889907905813,9.290889907905813,38.08530751098136,15.40998377010116,False
45,3,20100,4,450030201004,1183,51.9,12.43,0.0,0.0,0.0,20.88,17.84,6.51,61.54,31.95,white_alone,-81.60148892371113,33.79965289824598,13.905981811171868,14.978332705013218,29.416568634978443,7.452917399009594,14.84592308956981,5.691770127458335,13.426044648594935,7.442301599726526,5.258422311094906,13.426044648594935,13.426044648594935,33.846407670223414,15.18668398957699,False
45,3,20100,5,450030201005,1203,90.77,4.82,0.0,0.0,0.0,0.0,21.45,7.4,67.25,25.35,white_alone,-81.55418392294743,33.70799780132437,20.16913828841625,20.391544476674387,24.511289736297403,18.17315248312332,23.18454322126301,16.371368341963247,20.01297864187828,18.1599149940144,16.122887985666267,20.01297864187828,20.01297864187828,26.565192389662688,6.560300370699633,False
45,3,20200,1,450030202001,1292,89.09,10.91,0.0,0.0,0.0,0.0,5.26,3.79,69.27,26.93,white_alone,-81.59626310837062,33.61341896736743,10.809148743433546,10.975921855032997,16.035765088505567,10.809148743433546,15.963196083315422,11.3139358681625,10.655115096568371,12.858905667071674,10.959632874311447,10.655115096568371,10.655115096568371,15.910597157061538,12.645057328567017,False
45,3,20200,2,450030202002,2484,66.02,28.74,0.0,0.0,0.0,4.55,5.77,14.21,75.72,8.45,white_alone,-81.6725724665273,33.6441919074476,8.081289920171315,8.32152979495932,11.58292890421132,8.081289920171315,11.367281445604068,8.277501514856965,7.859239659365849,10.10375651421438,7.464491709368246,7.859239659365849,7.859239659365849,15.3955112646978,9.948007405862333,False
