State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools
46,11,958600,1,46,11,958600,1,460119586001,1430,97.55,0.0,0.0,0.35,0.0,1.96,6.22,6.15,80.84,13.01,1,-96.604396157964,44.46370095717264,20.99108989067773,21.502026360655165,15.47944946777026,14.919457403036944,21.625977678837423,15.4811933563514,20.787466169021265,4.843529041463914,12.12966033053366,20.787466169021265,20.787466169021265,21.8641958336461,30.090645607485918
46,11,958600,2,46,11,958600,2,460119586002,459,93.46,0.0,1.09,0.0,0.0,0.0,9.01,3.7,87.15,9.15,1,-96.61436905873424,44.340637481248095,12.409990723194934,12.62730288335898,12.673738430573495,12.409990723194934,12.686364543020384,12.477410200539529,11.617787209270508,10.836289812196227,12.589788731354371,11.617787209270508,11.617787209270508,12.83861833822687,24.738246218195407
46,11,958600,3,46,11,958600,3,460119586003,1258,93.0,0.32,0.0,0.72,0.0,3.74,7.15,7.07,83.47,8.98,1,-96.6491511336293,44.24459566293465,12.112834023871777,11.797034799819595,11.725852190899388,11.08257871376894,11.729093400612452,11.244011181448894,11.11373662663337,11.201657638810362,10.335304767480755,11.11373662663337,11.11373662663337,11.663049333842318,23.35145067252981
46,11,958600,4,46,11,958600,4,460119586004,910,75.71,0.22,0.0,0.0,0.0,21.54,11.41,10.66,80.11,9.23,1,-96.49972409468472,44.25396425343455,22.234950014716976,22.129342248721912,22.10304487257206,21.91011179320558,22.11087134928439,16.252660980736547,21.207253453259145,16.92869305474561,21.68558284555952,21.207253453259145,21.207253453259145,22.134278185288508,34.50783688801596
46,11,958700,1,46,11,958700,1,460119587001,1381,95.22,0.0,0.0,0.0,0.0,4.71,5.94,3.26,83.49,13.25,1,-97.02746954949647,44.39901630518507,22.81976530650548,23.00993195502021,23.058577267991723,9.306295997400303,23.052939205881067,8.979812506013603,20.69358884812787,9.298305868281064,11.883839390991216,19.93469985685704,19.93469985685704,19.93469985685704,12.18240688267248
46,11,958700,2,46,11,958700,2,460119587002,1068,100.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,86.99,13.01,1,-96.86000451204907,44.45796803398242,17.62868976649076,18.13802505152881,18.253646465837605,16.945869728332752,18.257341579151987,13.906932073825107,17.114958686402804,3.248400720901856,15.722030406033705,16.79487624381524,16.79487624381524,16.79487624381524,16.334048034551433
46,11,958700,3,46,11,958700,3,460119587003,1971,99.44,0.0,0.15,0.0,0.0,0.41,8.63,10.25,76.56,13.19,1,-96.92842751860672,44.31871372508075,12.931690485289268,12.90071349461476,12.902716700151997,10.392478173396231,12.893026059159991,0.525375212228137,10.373065693211224,0.4299336912090754,0.769903989248201,9.561107185483555,9.561107185483555,9.561107185483555,0.3696694908590618
46,11,958700,4,46,11,958700,4,460119587004,1170,96.24,0.0,0.34,0.0,0.0,1.62,2.39,2.56,75.81,21.62,1,-96.9429623571323,44.24157131300845,16.24810550532421,15.903209279031037,15.833409458803787,13.94652329813988,15.82000997283882,9.179751416836874,13.813611373217928,8.364750725946129,9.278162010428863,13.215794894556666,13.215794894556666,13.215794894556666,8.670151223898463
46,11,958803,1,46,11,958803,1,460119588031,1969,83.8,0.0,0.0,5.28,0.0,0.56,0.0,4.88,85.53,9.6,1,-96.80854456817605,44.26812362742607,6.156931709220434,5.633090530583181,5.522099120577049,4.408063238633629,5.508798059284966,3.801122768740798,4.772633259902854,4.619057459976345,3.183599781474994,4.772633259902854,4.772633259902854,4.8175810627393965,10.739252430779803
46,11,958803,2,46,11,958803,2,460119588032,1536,88.41,0.0,0.0,8.92,0.0,2.41,4.04,6.32,81.71,11.98,1,-96.79363085008563,44.289785164761646,3.5080645005471047,3.02245482204504,2.924103275046845,2.089073140160032,2.9104467181680387,1.5733587722048916,2.330671917410126,2.2130410455058294,0.9450937658037804,2.330671917410126,2.330671917410126,2.474867516236753,10.834619503726884
46,11,958803,3,46,11,958803,3,460119588033,2000,91.0,1.35,0.15,2.25,0.0,3.95,20.15,1.95,82.8,15.25,1,-96.81378499145534,44.28986998889768,4.677679919453466,4.301795936360729,4.229901679917851,2.77077142506393,4.216476644204766,2.3204230665886683,2.5888561678600386,2.608686484500016,1.8427508976779992,2.433575757073223,2.433575757073223,2.433575757073223,9.309833723262585
46,11,958804,1,46,11,958804,1,460119588041,1712,83.12,0.88,0.76,9.7,0.0,4.03,25.51,2.98,91.88,3.39,1,-96.79146107522064,44.31091422826623,2.0619255188972843,1.9695237694343868,1.9779638479450297,0.5473968215026851,1.9690708552316587,0.9994722531217444,0.5674725583431035,0.40241435242438,0.2203699372655236,0.5674725583431035,0.5674725583431035,0.573159311734969,10.56229930321703
46,11,958804,2,46,11,958804,2,460119588042,832,80.41,15.87,0.0,3.73,0.0,0.0,19.59,11.3,76.68,12.02,1,-96.79590042892836,44.31538336700763,2.3816728660465625,2.416510545515448,2.448683442275476,0.4031913458701664,2.4417509282658285,0.8908405683744327,0.588465136234145,0.4293089864461221,0.5466689971694926,0.4553471669486904,0.4553471669486904,0.4553471669486904,10.181751093282154
46,11,958804,3,46,11,958804,3,460119588043,184,83.7,0.0,16.3,0.0,0.0,0.0,0.0,0.0,33.15,26.09,1,-96.80168424546876,44.30937477078835,2.8930594732944592,2.772344663301062,2.767432087784253,0.4167361319590755,2.757429485114949,0.1843375389908358,0.2754395581258751,0.2818421685457783,0.2829936416589908,0.2754395581258751,0.2754395581258751,0.3631305617059814,9.767704308869458
46,11,958804,4,46,11,958804,4,460119588044,411,100.0,0.0,0.0,0.0,0.0,0.0,21.65,9.25,70.56,20.19,1,-96.80407664997632,44.31416649836283,3.029614546467771,3.016389774572256,3.0343283486467816,0.5247685992670591,3.026078268754615,0.4861035347561319,0.6029923908291573,0.518227351563584,0.534747335634489,0.4750673631976459,0.4750673631976459,0.4750673631976459,9.537328683855735
46,11,958805,1,46,11,958805,1,460119588051,605,91.74,0.0,0.0,0.0,0.0,8.26,0.0,25.12,65.29,9.59,1,-96.82515495311368,44.30419003536537,4.841087766442696,4.671291412764836,4.648316865495492,2.324521786268915,4.637035960500934,1.7645043485644631,2.2273769894889432,2.229274719631535,1.575585580680371,1.5392220157054486,1.5392220157054486,1.5392220157054486,8.005671195943075
46,11,958805,2,46,11,958805,2,460119588052,1130,82.65,0.0,15.58,0.0,0.0,0.0,35.75,1.95,85.75,12.3,1,-96.79382696107518,44.30138925394665,2.643007595100202,2.3100796070819163,2.255876007554199,1.242065130140089,2.243088781943593,1.2326936268605877,1.0752706445897189,1.1018817374678578,0.1634029881758733,1.0752706445897189,1.0752706445897189,1.2132919675575846,10.512798578821423
46,11,958805,3,46,11,958805,3,460119588053,1370,91.53,0.66,0.0,3.14,0.0,1.9,24.44,9.78,85.99,4.23,1,-96.819347123016,44.34158296132843,5.212063593370436,5.524901586247585,5.604233861821938,3.6846714228599873,5.602224185822562,3.741378512123165,3.836764044185312,3.713099780547221,3.747226257723869,3.45643804656565,3.45643804656565,3.45643804656565,8.702269113752484
46,11,958900,1,46,11,958900,1,460119589001,1057,100.0,0.0,0.0,0.0,0.0,0.0,54.68,3.22,90.92,5.87,1,-96.7827087058212,44.3102534406888,1.4059813320537846,1.2692570954640756,1.2800762520047564,1.2143798095321587,1.271583075704921,1.564794991534709,1.2616679548806131,0.1447514494219393,0.3762330365966734,1.2597862619809104,1.2597862619809104,1.2597862619809104,11.262341931544078
46,11,958900,2,46,11,958900,2,460119589002,2847,86.76,3.62,0.6,4.36,0.0,2.39,81.68,4.21,95.05,0.74,1,-96.78341832097006,44.31677551784297,1.4115201205956105,1.5734623980969469,1.6407477441434877,1.2794691538036362,1.6376269170072604,1.8067368557490888,1.3954467583960009,0.58362050193226,0.397842236494616,1.3280384892786918,1.3280384892786918,1.3280384892786918,11.170744176882325
46,11,958900,3,46,11,958900,3,460119589003,1765,92.07,0.0,1.47,3.97,0.0,2.49,9.69,4.48,73.65,20.91,1,-96.76741609414908,44.30565173039298,0.975631731100668,0.3811445917268699,0.2501475271449217,0.2659168877395395,0.2401975606851442,0.3039312908567465,0.3382917443837003,0.6421470225120443,0.4994210183176797,0.0628782045309507,0.0628782045309507,0.0628782045309507,12.523276441352412
46,11,958900,4,46,11,958900,4,460119589004,659,88.62,0.0,2.28,8.04,0.0,1.06,15.33,4.4,70.11,24.13,1,-96.78294616519408,44.30558040164033,1.6651972313900143,1.3381755493738223,1.2969005483470413,1.2382195189533225,1.284845810983511,1.2817640539073678,1.2457374064876263,0.6559960290921601,0.4526601075433216,1.1734279321100305,1.1734279321100305,1.1734279321100305,11.297331262693671
46,11,958900,5,46,11,958900,5,460119589005,1332,82.21,7.21,4.13,3.53,0.0,2.93,28.45,10.36,82.21,7.43,1,-96.77333104331773,44.33986056195664,2.894131900397185,3.464065535988903,3.5921195567849864,2.894131900397185,3.599271108513922,3.790582075188429,3.60924300702132,3.205774902764414,3.021072546827769,3.60924300702132,3.60924300702132,3.713917951709038,12.20667681522695
46,11,959000,1,46,11,959000,1,460119590001,966,77.95,0.0,0.0,2.48,0.0,19.57,16.39,1.14,72.67,26.19,1,-96.77973349221864,44.29984210255319,1.950104271772921,1.4495895562092636,1.352970740801363,0.9245079165349016,1.339288327819884,0.7060288390885615,0.9953295043832964,0.9255855401164874,0.4622815856977531,0.9953295043832964,0.9953295043832964,1.126488364718335,11.64705845946702
46,11,959000,2,46,11,959000,2,460119590002,2384,79.32,0.0,0.0,8.64,0.0,8.01,7.89,7.51,77.01,15.48,1,-96.76774417017717,44.29025212393062,2.6850491355919464,2.092011223788264,1.9609201841477013,0.6047858179561356,1.951910812761448,0.530005026540815,1.3758268164071172,0.8731458640286313,0.3177557534549823,1.3758268164071172,1.3758268164071172,1.720002419545209,12.805613455092754
46,11,959000,3,46,11,959000,3,460119590003,2709,96.6,0.0,0.0,1.07,0.0,0.96,10.26,1.85,90.4,7.75,1,-96.77455950949124,44.2712258100085,4.845231663085952,4.250999567911774,4.120136542285867,2.755515107049911,4.109983536420744,2.284325669687196,3.5320948955819143,3.0278358354298645,0.9173076487193896,3.5320948955819143,3.5320948955819143,3.8685015206806073,12.982246222697365
46,13,951300,1,46,13,951300,1,460139513001,1538,72.76,0.39,2.21,21.85,0.0,0.98,5.99,0.39,83.55,16.06,1,-98.48655859391722,45.48365749721384,4.960141000374492,66.8908022375993,1.5818982584513164,1.4885045894368896,2.5080824642225314,0.8480382072884832,2.280510452148169,2.309204042868572,1.362060238131544,2.280510452148169,2.280510452148169,2.297443314049952,1.120299509439229
46,13,951300,2,46,13,951300,2,460139513002,2955,91.27,0.0,4.03,4.7,0.0,0.0,6.52,5.01,70.86,21.18,1,-98.54665358800204,45.4914784534157,9.44430698922416,70.5406533606005,4.152828455487403,4.353709849822095,6.214903764118215,3.0013496201862053,5.093312344024679,5.462456148688673,4.407768689708751,5.093312344024679,5.093312344024679,5.557155167890465,3.1804210457531035
46,13,951300,3,46,13,951300,3,460139513003,1174,94.63,0.0,0.0,0.0,0.0,5.37,0.89,2.73,74.96,8.35,1,-98.48844359603112,45.4767996186916,4.656324905366059,67.40959352144742,1.0052480970369506,0.8454643585732043,1.8271918723478449,0.4529448857117741,1.5171091086004909,1.5371836740699334,0.7138624863553964,1.5171091086004909,1.5171091086004909,1.5321827167774005,0.7172817908457013
46,13,951300,4,46,13,951300,4,460139513004,859,90.92,0.0,0.0,0.0,0.0,5.82,11.06,23.28,56.11,20.61,1,-98.4854607268682,45.47132586325407,4.174009557742719,67.52957869862541,1.1702025340853446,0.9609122608062308,1.176444268893937,0.5382541375278485,0.9246168123414152,0.9798974192350096,0.5420072645767176,0.9246168123414152,0.9246168123414152,0.9452439945530952,0.46035659023040115
46,13,951400,1,46,13,951400,1,460139514001,811,88.9,0.0,0.0,0.0,0.0,2.71,1.97,0.0,82.61,17.39,1,-98.47477156891216,45.47731793806268,3.8020360620790097,66.4702560151748,1.7818019778115208,1.3910120235386352,1.7706391019227052,0.60227451372575,1.870431326650384,1.936797517158236,1.2192898317777452,1.870431326650384,1.870431326650384,1.897499488265998,0.26532046326469194
46,13,951400,2,46,13,951400,2,460139514002,1175,92.6,0.43,3.57,0.0,0.0,3.4,7.42,19.83,56.26,21.45,1,-98.46779286437246,45.46237999918827,2.535593856689795,66.90093181944641,0.8415942450569394,0.576330170827066,0.8928521160086377,0.5716705975274853,1.5577182927981694,0.605039254446414,0.8361765786691873,0.5299498827570832,0.5299498827570832,0.5299498827570832,0.89094538411722
46,13,951400,3,46,13,951400,3,460139514003,1789,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,82.06,16.1,1,-98.46492002485611,45.48174295077615,3.60945368614502,65.55821611934834,2.4869595205564976,2.0664241806604,2.4913652129320365,1.0995653651187944,2.726229933622629,2.51901159243066,2.048875544270858,2.5850770339070697,2.5850770339070697,2.5850770339070697,0.7100632594741277
46,13,951400,4,46,13,951400,4,460139514004,1604,95.39,4.61,0.0,0.0,0.0,0.0,0.0,0.0,80.3,18.83,1,-98.437374829899,45.494674809772704,4.289834070892758,62.97586199227873,3.5841896807954905,3.5521153793323146,3.977474274492504,2.40424137750096,5.262410209664416,3.961105818012216,3.3103627455479856,4.819200023977204,4.819200023977204,4.819200023977204,3.2790425565351966
46,13,951400,5,46,13,951400,5,460139514005,1685,87.89,1.72,0.0,3.03,0.0,1.07,6.65,6.11,75.61,17.27,1,-98.46655997957012,45.46986427819053,2.797116168859061,66.36872606664713,1.3159690680492264,0.9192695819560516,1.3400816288613682,0.948886621618244,1.8115600432162893,1.254739580182798,1.1882371123935995,1.285843704586515,1.285843704586515,1.285843704586515,1.1674309377304282
46,13,951500,1,46,13,951500,1,460139515001,880,75.8,0.34,4.77,15.45,0.0,2.5,33.72,15.0,68.52,14.89,1,-98.4784766070301,45.46076244506072,3.311687411418501,67.69768570754972,0.0831744952934099,0.0825571373355362,0.1185386282795095,1.417712528921651,0.7699012418241732,0.3099140605799498,0.2722906873512504,0.4768021908779352,0.4768021908779352,0.4768021908779352,0.4942207515062151
46,13,951500,2,46,13,951500,2,460139515002,1207,58.0,2.49,22.04,0.0,0.0,17.48,40.58,12.01,82.35,5.63,1,-98.49166233038856,45.460462281206375,4.326565769271037,68.58147428338957,1.0321847451273265,1.0441129957342254,0.9816517088741176,1.5526919248273043,0.429108381655515,0.2263548269159921,0.9312637716507028,0.3108066548984501,0.3108066548984501,0.3108066548984501,0.5364217633958556
46,13,951500,3,46,13,951500,3,460139515003,443,74.72,1.13,18.28,2.93,0.0,1.13,32.98,6.77,56.88,20.54,1,-98.48632295800718,45.46475231372957,4.000119462821196,67.97438066103423,0.707834253220972,0.6070760858777814,0.6509871934055016,1.2247632124766288,0.2080373882261793,0.3196525198418089,0.4834166290015918,0.2080373882261793,0.2080373882261793,0.2352627395571274,0.44581210103810176
46,13,951600,1,46,13,951600,1,460139516001,1860,84.73,0.48,1.34,6.72,0.0,1.83,22.94,5.48,88.71,4.78,1,-98.48028507193368,45.449089257166094,3.500171547761296,68.52828496658991,1.388033084316963,1.1230841829972746,1.4048043701607071,1.0173961912842038,1.669539331334276,1.1899617884543034,0.5115354071982425,1.2628963006738956,1.2628963006738956,1.2628963006738956,0.8793385383268992
46,13,951600,2,46,13,951600,2,460139516002,1301,92.47,0.0,4.53,1.23,0.0,0.54,10.91,8.92,75.25,15.07,1,-98.48848092278509,45.454930792869945,4.053436282333061,68.70512824677257,1.0675763728059766,0.9533533894263992,1.0442926105870365,1.7428884139426717,0.917449777576907,0.514162261109621,1.093356509440764,0.4300252746360552,0.4300252746360552,0.4300252746360552,0.7213891173808361
