State,County,Tract,Block_group,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools,urban
20,1,952600,1,200019526001,1771,97.91,0.11,0.06,0.0,0.0,0.56,7.91,6.27,75.49,16.09,white_alone,-95.20361903740675,37.87382886394088,19.812872713780788,43.944603413049,17.54978674100064,17.023288475320168,32.358755993271735,5.914508340241495,16.852907731550335,5.486189312228156,18.18145521972228,16.852907731550335,16.852907731550335,18.78399567505258,30.54747426654425,False
20,1,952700,1,200019527001,1001,89.81,0.0,1.7,0.9,0.0,4.1,18.88,20.68,64.34,14.99,white_alone,-95.38093643556924,37.98718411627046,5.6155742558752,61.88533413209673,4.371889091828368,5.6155742558752,35.699594259608446,6.071940742693063,7.238928613260331,6.753253436600817,5.325203896155926,7.238928613260331,7.238928613260331,7.744728040569608,34.88968519776788,False
20,1,952700,2,200019527002,879,89.19,0.0,4.44,0.34,0.0,4.89,8.99,7.96,73.61,18.43,white_alone,-95.3446260580768,37.90741778593527,7.091077466567687,56.73566516656729,4.628919095539093,4.1260281147825415,28.22758345377144,5.46023813820166,3.9556664858016832,1.617331078838182,5.256217035392312,3.9556664858016832,3.9556664858016832,5.860335611677352,27.07431913169278,False
20,1,952800,1,200019528001,1111,90.1,0.81,0.0,0.0,0.0,0.0,24.95,3.69,77.41,14.85,white_alone,-95.42072376523146,37.94244044318375,0.7859383280663849,64.01870735747573,2.638568620428188,0.7859383280663849,30.158735211480355,2.286258316161959,2.745793386930643,1.6698545883484048,0.7574773109176175,2.5747292092919896,2.5747292092919896,2.5747292092919896,29.51807639213068,False
20,1,952800,2,200019528002,1295,82.63,2.39,0.31,0.31,0.0,7.34,9.87,5.71,62.39,27.49,white_alone,-95.38137956035038,37.94752158367525,2.714549817488525,60.7726824318932,0.9189637593331388,2.714549817488525,31.40624441230598,2.0250496112012075,2.8416124675631185,2.9150718533219613,2.942242535684976,2.8416124675631185,2.8416124675631185,3.807916765148607,30.54278679751779,False
20,1,952800,3,200019528003,1761,90.01,0.0,0.4,3.35,0.0,3.01,29.39,5.96,78.59,15.45,white_alone,-95.39868072409126,37.92627784182307,2.178478338469822,61.77133734735656,0.6627197181604261,0.6775535486171671,28.75073089261653,0.8781373541521009,0.7340152907107768,0.6363389542349845,0.6568973547204274,0.7340152907107768,0.7340152907107768,1.0768919663809655,27.955488405695576,True
20,1,952900,1,200019529001,871,79.56,1.61,0.0,0.0,15.04,3.79,4.06,0.0,74.74,21.47,white_alone,-95.41687049804447,37.91344267371845,3.308275500211695,63.09869292594794,2.1672431524672344,1.5029179497580425,27.032218131670835,2.883321127309991,1.4123779492798163,1.3833185087586817,1.54963119050983,1.0962797418750705,1.0962797418750705,1.0962797418750705,26.336902819226253,False
20,1,952900,2,200019529002,400,98.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,84.75,12.25,white_alone,-95.39383506854207,37.9196267656482,3.0311303813373165,61.220367621078495,0.2027684205908026,0.6584760244835636,28.13049732412152,1.6267375965875464,0.772680279024668,0.45345079301919,0.7337939236396704,0.772680279024668,0.772680279024668,1.3512197738015812,27.294600335884724,True
20,1,952900,3,200019529003,553,100.0,0.0,0.0,0.0,0.0,0.0,5.79,2.89,84.09,13.02,white_alone,-95.40028271079876,37.88833830072443,6.152775427275376,61.27209710387338,3.714323474031015,3.6493206414893593,24.61996277088293,5.091715781801118,3.693927530501045,3.679746087205027,3.633906437241754,3.693927530501045,3.693927530501045,3.732368500465959,23.77005089906494,False
20,1,953000,1,200019530001,604,86.92,0.0,0.0,0.0,0.0,11.75,1.82,0.0,80.46,19.54,white_alone,-95.45314304673428,37.83360598772703,12.6858301834403,65.49980231763483,11.044205539597929,3.031037593563162,17.79848122714934,12.210425403786532,10.661643361876722,2.7812115187918374,2.012479598155456,10.475834900130277,10.475834900130277,10.475834900130277,17.33309026844243,False
