,state,county,tract,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
88,20,037,957300,20037957300,2881,89.21,1.08,0.66,2.71,0.0,3.78,25.05,12.15,71.54,16.31,1
89,20,037,957400,20037957400,2382,72.63,4.87,0.25,4.95,0.0,13.31,12.51,9.7,75.73,14.57,1
90,20,037,957500,20037957500,2644,82.72,3.67,0.57,3.21,0.0,7.11,36.95,18.57,63.05,18.38,1
91,20,037,957601,20037957601,3791,89.26,1.42,0.0,0.69,0.0,6.36,14.46,12.13,61.25,19.07,1
92,20,037,957602,20037957602,3687,76.78,4.56,0.65,3.23,0.0,7.62,42.41,16.65,75.02,7.4,1
93,20,039,951300,20039951300,2826,95.29,0.35,0.53,0.42,0.0,3.26,15.87,9.34,62.95,25.65,1
94,20,041,084100,20041084100,3834,93.3,1.2,0.18,0.81,0.0,3.13,5.6,6.68,68.78,21.91,1
95,20,041,084200,20041084200,2515,93.72,0.0,0.44,0.0,0.0,4.97,7.12,2.5,80.48,16.34,1
96,20,041,084300,20041084300,2430,91.73,0.82,0.78,0.0,0.0,5.47,2.33,2.84,78.35,18.81,1
97,20,041,084400,20041084400,4780,93.81,1.61,0.65,0.0,0.0,2.57,10.46,15.73,56.36,25.92,1
98,20,041,084500,20041084500,2912,90.32,0.31,0.69,0.65,0.0,6.15,16.47,11.78,65.83,20.64,1
99,20,041,084600,20041084600,2143,72.66,2.99,0.47,4.43,0.0,10.92,20.19,7.93,64.07,25.66,1
100,20,043,020100,20043020100,2448,83.13,11.56,0.65,0.41,0.0,2.04,23.55,9.11,69.81,19.57,1
101,20,043,020200,20043020200,1817,91.74,0.06,0.0,0.06,0.0,5.39,8.79,5.17,75.23,18.71,1
102,20,043,020300,20043020300,3351,93.61,2.75,0.0,0.0,0.0,2.03,15.59,8.77,73.35,16.47,1
103,20,045,000100,20045000100,2733,82.14,4.24,1.21,0.0,0.0,6.29,18.55,9.4,78.27,12.33,1
104,20,045,000201,20045000201,1673,70.89,6.16,4.84,14.35,0.0,1.43,29.36,16.8,68.62,13.33,1
105,20,045,000202,20045000202,5452,82.39,2.31,2.97,3.54,0.0,7.59,27.35,12.64,72.23,15.13,1
106,20,045,000301,20045000301,4240,85.42,1.49,1.13,2.5,0.0,3.37,61.55,11.18,80.35,8.47,1
107,20,045,000302,20045000302,2721,69.94,5.33,1.32,13.6,0.22,6.62,35.81,7.2,84.53,8.27,1
108,20,045,000400,20045000400,3735,69.85,6.43,1.58,8.57,0.0,8.81,24.43,9.32,78.29,12.4,1
109,20,045,000501,20045000501,3305,72.86,9.44,0.3,0.45,0.0,11.56,16.87,5.81,82.84,10.89,1
110,20,045,000502,20045000502,6024,74.44,8.42,0.91,6.52,0.0,8.17,22.27,5.68,83.45,10.87,1
111,20,045,000602,20045000602,6764,79.73,3.06,0.0,9.03,0.0,4.27,4.57,4.42,81.9,13.68,1
112,20,045,000603,20045000603,9192,80.27,4.78,0.08,6.56,0.0,2.56,7.42,2.15,82.73,15.11,1
113,20,045,000604,20045000604,4679,81.28,5.96,0.0,2.46,0.0,4.4,6.69,1.84,78.01,20.15,1
114,20,045,000701,20045000701,3874,89.0,1.63,0.03,4.65,0.0,4.26,3.99,0.0,78.76,19.49,1
115,20,045,000703,20045000703,3366,68.03,0.48,0.06,8.05,0.0,6.95,5.55,12.21,72.34,13.43,1
116,20,045,000704,20045000704,3667,83.67,0.0,3.74,5.97,0.0,2.37,36.24,8.84,71.88,18.13,1
117,20,045,000797,20045000797,5205,85.9,2.48,0.83,3.75,0.0,5.92,11.09,4.11,65.78,27.45,1
118,20,045,000801,20045000801,7474,69.43,2.26,3.56,9.43,0.0,7.99,23.99,6.7,80.85,12.44,1
119,20,045,000802,20045000802,5756,74.34,3.42,0.24,5.94,0.0,10.35,15.87,7.14,79.31,13.17,1
120,20,045,000902,20045000902,2037,73.44,8.93,1.23,2.99,0.0,10.36,27.76,11.34,73.69,14.97,1
121,20,045,000903,20045000903,1988,76.86,2.01,0.0,3.02,0.0,8.55,44.72,4.23,82.7,13.08,1
122,20,045,000904,20045000904,4489,47.54,10.34,5.37,18.96,0.0,9.82,31.84,16.46,72.22,11.32,7
123,20,045,001001,20045001001,2879,63.95,5.38,16.39,2.08,0.0,4.86,9.29,18.51,66.86,14.62,1
124,20,045,001002,20045001002,6119,61.06,10.08,4.13,5.95,0.0,10.98,11.54,8.96,71.2,16.96,1
125,20,045,001201,20045001201,1905,97.32,0.47,0.0,0.0,0.0,2.2,2.2,0.94,78.9,19.9,1
126,20,045,001202,20045001202,7508,83.84,1.64,1.33,0.55,0.0,10.28,11.39,4.53,81.07,13.48,1
127,20,045,001203,20045001203,6615,89.61,1.04,0.71,0.2,0.11,4.02,5.55,6.46,77.49,14.62,1
128,20,045,001400,20045001400,5262,91.18,0.1,0.65,0.02,0.0,1.01,4.55,7.15,68.34,23.93,1
129,20,045,001500,20045001500,2642,83.72,1.4,1.97,0.53,0.0,5.37,8.56,8.86,74.72,16.43,1
130,20,047,969600,20047969600,1323,82.46,0.0,0.0,0.3,0.0,14.59,9.3,10.2,62.43,27.14,1
131,20,047,969700,20047969700,1499,69.98,0.73,1.2,1.47,0.0,26.08,9.63,7.07,69.58,17.55,1
132,20,049,965100,20049965100,2502,89.01,0.08,1.6,0.44,0.0,4.52,16.37,11.31,61.07,27.02,1
133,20,051,072600,20051072600,2437,97.0,0.0,0.0,0.45,0.78,0.21,11.82,4.84,75.09,19.86,1
134,20,051,072701,20051072701,5543,92.24,0.2,0.49,1.43,0.0,3.68,10.52,6.08,74.04,18.85,1
135,20,051,072702,20051072702,2506,92.38,1.28,0.28,0.08,0.0,4.35,9.73,6.19,76.86,16.16,1
136,20,051,072801,20051072801,4916,92.05,0.83,0.12,0.0,0.0,5.49,9.68,3.89,70.18,24.08,1
137,20,051,072802,20051072802,3661,72.99,1.94,0.3,9.29,0.0,14.91,9.89,0.38,82.79,16.83,1
138,20,051,072901,20051072901,3090,87.96,0.0,0.03,0.0,0.97,4.66,22.01,6.99,73.24,19.74,1
139,20,051,072902,20051072902,3235,83.62,1.95,0.0,1.55,0.0,11.99,41.44,14.47,78.79,6.74,1
140,20,051,073000,20051073000,3359,96.55,1.01,0.03,0.0,0.0,1.55,10.61,4.44,77.11,16.85,1
141,20,053,086600,20053086600,2184,90.52,0.0,0.55,0.69,0.0,4.9,7.56,14.38,66.3,19.23,1
142,20,053,086700,20053086700,3992,82.67,4.46,1.13,1.33,0.0,7.16,9.29,3.08,56.61,18.21,1
143,20,055,960100,20055960100,4507,63.06,0.0,0.62,1.4,0.0,31.93,8.69,5.1,84.49,10.41,1
144,20,055,960200,20055960200,6147,37.14,5.68,0.11,0.07,0.0,56.14,10.67,9.83,78.14,11.47,6
145,20,055,960300,20055960300,2830,55.44,3.46,0.78,1.41,0.0,34.59,7.69,13.22,69.61,14.81,1
146,20,055,960401,20055960401,2218,60.82,0.32,0.14,1.58,0.0,36.38,1.88,5.5,72.41,20.6,1
147,20,055,960403,20055960403,2670,53.9,0.0,0.0,4.98,0.0,34.68,6.82,12.25,70.75,17.0,1
148,20,055,960404,20055960404,3590,48.25,12.4,0.0,3.15,0.0,36.1,13.75,11.87,81.23,6.91,7
149,20,055,960501,20055960501,2279,19.48,0.0,0.0,0.57,0.0,77.97,24.88,19.18,75.69,5.13,6
150,20,055,960503,20055960503,1050,45.33,2.29,0.0,0.0,0.0,49.33,3.02,12.38,68.29,19.33,7
151,20,055,960505,20055960505,2135,14.47,5.48,0.0,17.14,0.0,61.17,23.79,13.49,66.37,20.14,6
152,20,055,960507,20055960507,2017,38.67,4.12,0.35,5.4,0.0,48.79,18.38,7.44,74.96,17.6,7
153,20,055,960508,20055960508,2673,21.32,0.0,0.0,14.67,0.0,63.34,22.34,21.4,69.92,8.68,6
154,20,055,960600,20055960600,4335,23.92,0.32,0.46,3.04,0.0,71.49,14.12,14.19,70.82,12.02,6
155,20,057,961600,20057961600,1928,89.16,0.0,0.1,0.0,0.0,6.85,6.28,3.42,75.41,21.16,1
156,20,057,961700,20057961700,1783,95.74,0.0,0.79,0.11,0.0,1.63,4.62,7.35,79.42,11.67,1
157,20,057,961801,20057961801,3861,41.1,1.79,0.0,1.92,0.0,53.33,4.24,6.84,74.9,16.03,6
158,20,057,961802,20057961802,4507,49.92,6.06,0.0,0.87,0.0,41.6,21.37,10.43,73.55,14.56,7
159,20,057,961901,20057961901,4637,24.26,2.01,0.0,2.89,0.56,70.28,9.42,8.73,84.86,6.41,6
160,20,057,961902,20057961902,3457,56.64,1.39,0.0,0.0,0.0,40.82,19.6,5.29,85.39,9.31,1
161,20,057,962000,20057962000,6022,24.51,1.73,0.61,0.0,0.0,68.86,8.09,16.92,75.14,6.61,6
162,20,057,962101,20057962101,4176,14.61,0.91,0.0,3.76,0.0,80.41,18.73,27.2,63.46,6.01,6
163,20,057,962102,20057962102,3347,27.49,0.15,0.0,0.54,0.0,70.24,7.84,12.94,62.47,20.94,6
164,20,059,954101,20059954101,3739,90.61,0.0,0.72,0.0,0.0,5.51,6.02,9.07,69.3,21.56,1
165,20,059,954102,20059954102,2990,91.91,0.2,0.0,0.3,0.0,3.75,7.93,9.53,74.31,14.08,1
166,20,059,954200,20059954200,3117,93.81,0.45,0.93,0.0,0.0,4.17,8.45,6.32,63.65,30.03,1
167,20,059,954300,20059954300,4675,91.7,2.25,0.0,0.0,0.0,3.14,14.29,5.18,76.06,18.76,1
168,20,059,954400,20059954400,4878,84.73,0.57,0.0,1.52,0.0,5.74,18.96,7.44,74.62,16.63,1
169,20,059,954500,20059954500,6244,92.34,0.1,0.06,0.19,0.0,3.89,8.16,6.01,67.99,25.26,1
170,20,061,000100,20061000100,2034,36.58,37.27,1.03,3.49,0.05,9.34,43.22,19.96,49.61,14.11,7
171,20,061,000200,20061000200,3039,42.38,27.21,0.53,4.21,1.51,15.37,28.63,16.22,62.78,18.3,7
172,20,061,000300,20061000300,4464,54.79,11.54,0.0,1.57,1.14,23.01,7.44,6.65,64.4,18.15,1
173,20,061,000401,20061000401,3902,58.48,11.76,3.38,4.23,3.9,15.56,12.28,3.61,55.48,23.68,1
174,20,061,000402,20061000402,1756,71.13,1.42,1.71,4.38,0.0,15.03,15.49,5.13,70.22,23.86,1
175,20,061,000500,20061000500,2184,60.94,20.05,0.0,1.05,0.0,11.36,10.34,6.82,56.27,30.59,1
176,20,061,000601,20061000601,4005,52.16,17.18,0.0,1.55,0.0,25.47,23.1,2.47,63.17,15.58,1
177,20,061,000602,20061000602,2309,70.29,11.39,0.09,0.95,0.0,12.91,25.09,0.0,42.01,9.92,1
178,20,061,000700,20061000700,2812,68.1,11.42,0.0,1.88,0.32,10.92,9.53,8.46,61.49,15.65,1
179,20,061,000801,20061000801,2440,46.76,34.51,0.0,1.84,0.16,12.17,7.87,2.46,57.95,33.16,7
180,20,061,000802,20061000802,4364,53.55,14.71,0.0,4.17,0.8,19.13,3.58,3.74,62.97,26.72,1
181,20,063,955300,20063955300,2650,93.92,0.26,0.0,0.38,0.0,2.19,8.6,10.79,64.91,22.45,1
182,20,065,952300,20065952300,2464,88.19,5.11,0.0,0.45,0.0,3.33,13.47,8.64,61.32,28.81,1
183,20,067,963600,20067963600,1716,59.79,0.0,0.0,4.66,0.0,35.55,8.28,18.47,70.92,10.61,1
184,20,067,963700,20067963700,5608,46.83,0.05,0.0,0.0,0.0,51.89,14.07,14.39,73.61,10.18,6
185,20,069,962600,20069962600,3135,75.63,0.0,0.0,0.1,0.61,21.5,3.98,10.43,77.83,10.97,1
186,20,069,962700,20069962700,2885,88.01,0.0,0.49,0.69,0.0,10.23,5.32,20.1,65.58,12.24,1
187,20,071,958100,20071958100,1156,76.56,0.0,0.0,0.0,0.0,23.27,10.3,7.96,72.49,16.96,1
188,20,073,965600,20073965600,2162,90.56,0.09,0.28,0.0,0.0,4.95,9.82,7.59,67.58,24.84,1
189,20,073,965700,20073965700,2270,88.68,0.44,0.44,1.01,0.0,5.11,20.48,11.59,59.16,25.77,1
190,20,073,965800,20073965800,1578,97.4,0.0,0.32,0.0,0.0,1.08,4.32,4.18,70.41,24.33,1
191,20,075,958600,20075958600,2552,59.37,2.0,0.0,0.0,0.0,36.99,8.31,24.53,59.33,16.14,1
192,20,077,961600,20077961600,1874,85.97,0.43,1.12,0.11,0.91,8.22,9.0,13.66,62.01,21.88,1
193,20,077,961700,20077961700,1401,92.01,0.0,1.36,0.0,0.0,6.64,22.77,9.06,64.67,26.27,1
194,20,077,961800,20077961800,2231,91.8,0.09,1.57,1.03,0.0,4.26,15.83,9.82,64.01,21.34,1
195,20,079,030100,20079030100,4549,82.02,2.09,0.42,0.0,0.0,13.98,13.8,7.12,60.63,28.01,1
196,20,079,030200,20079030200,5537,68.56,2.28,0.36,0.0,0.4,24.4,8.72,10.94,67.58,20.01,1
197,20,079,030300,20079030300,5300,84.21,0.6,0.0,0.0,0.0,8.49,10.42,4.64,75.53,17.83,1
198,20,079,030400,20079030400,5587,74.67,2.43,0.0,3.88,0.81,14.14,9.08,11.2,75.53,11.85,1
199,20,079,030500,20079030500,6021,85.9,0.15,0.07,0.5,0.17,12.31,8.82,10.75,70.34,17.39,1
200,20,079,030601,20079030601,3257,91.46,0.98,0.0,0.0,0.0,3.13,4.27,3.44,80.2,14.4,1
201,20,079,030602,20079030602,4183,93.04,1.08,0.36,0.0,0.0,3.08,14.16,8.94,73.7,15.78,1
202,20,081,463100,20081463100,3990,66.39,0.03,0.95,0.13,0.0,30.98,11.32,17.82,66.82,14.26,1
203,20,083,461100,20083461100,1872,87.71,0.11,0.21,0.0,0.0,9.35,11.28,10.31,68.59,19.34,1
204,20,085,082600,20085082600,5188,88.55,0.23,2.64,0.31,0.06,3.08,9.26,3.06,74.07,22.86,1
205,20,085,082700,20085082700,4023,91.77,0.1,2.11,0.47,0.0,4.85,13.02,14.49,56.85,25.13,1
206,20,085,082800,20085082800,4038,68.45,0.07,18.55,0.25,0.27,7.73,9.65,6.14,75.26,18.57,1
207,20,087,020101,20087020101,5696,93.01,0.83,1.11,0.05,0.0,1.93,4.76,4.3,68.17,26.72,1
208,20,087,020102,20087020102,3257,92.57,1.01,0.0,0.0,0.0,5.07,5.89,6.39,73.63,19.99,1
209,20,087,020200,20087020200,4363,92.71,1.05,0.5,0.0,0.0,3.21,5.56,4.52,71.19,20.93,1
210,20,087,020300,20087020300,5658,94.73,0.05,0.9,0.0,0.0,2.39,9.93,5.05,77.93,16.01,1
211,20,089,576300,20089576300,2854,93.9,0.39,0.67,0.18,0.21,2.42,16.16,8.2,68.22,22.46,1
212,20,091,050000,20091050000,4763,88.79,0.59,0.06,1.76,0.0,6.87,4.97,3.82,83.5,12.6,1
213,20,091,050100,20091050100,4496,73.11,2.78,0.13,3.85,0.0,16.53,14.95,8.81,77.2,13.68,1
214,20,091,050200,20091050200,3474,83.02,5.12,0.09,0.72,0.0,9.56,2.96,5.3,84.54,9.01,1
215,20,091,050301,20091050301,3995,70.34,12.64,1.1,8.54,0.0,3.95,14.84,9.71,81.23,9.06,1
216,20,091,050302,20091050302,1700,79.24,1.76,0.29,10.71,0.0,5.88,9.73,2.76,80.65,14.94,1
217,20,091,050400,20091050400,5232,69.97,8.33,0.0,0.34,0.0,19.55,12.84,9.23,76.36,14.07,1
218,20,091,050500,20091050500,2608,74.27,3.11,0.77,0.0,0.0,17.56,3.6,5.21,78.45,16.33,1
219,20,091,050600,20091050600,4248,92.98,0.78,0.0,1.93,0.0,2.92,7.18,2.12,83.85,14.03,1
220,20,091,050700,20091050700,4105,97.88,0.02,0.0,1.83,0.0,0.0,3.78,0.73,82.0,17.27,1
221,20,091,050800,20091050800,2585,95.78,0.0,0.0,1.24,0.0,1.2,0.74,0.0,79.3,20.7,1
222,20,091,050900,20091050900,4676,91.51,0.0,0.0,4.56,0.06,2.69,2.88,3.74,77.99,17.79,1
223,20,091,051000,20091051000,3882,94.44,1.44,0.08,0.39,0.0,2.45,2.84,2.32,84.18,13.5,1
224,20,091,051100,20091051100,3324,76.87,2.38,0.6,1.56,0.0,17.12,8.72,8.66,78.1,13.24,1
225,20,091,051200,20091051200,4036,80.18,5.7,0.0,1.98,0.0,7.14,9.37,5.7,77.6,16.7,1
226,20,091,051300,20091051300,4599,78.86,6.7,0.43,2.54,0.0,5.96,3.24,5.31,77.32,15.37,1
227,20,091,051400,20091051400,3065,93.34,0.0,0.23,0.0,0.0,6.04,1.67,5.87,76.54,17.59,1
228,20,091,051500,20091051500,4250,84.99,1.93,0.0,1.41,0.0,8.68,5.73,7.69,72.64,18.71,1
229,20,091,051600,20091051600,5823,88.03,1.0,0.07,6.92,0.0,3.8,0.55,2.2,84.75,13.05,1
230,20,091,051700,20091051700,5154,91.52,0.33,0.0,1.63,0.0,2.6,1.67,1.13,80.42,17.38,1
231,20,091,051801,20091051801,3896,93.02,0.0,0.23,2.26,0.0,3.7,5.55,1.46,82.57,15.97,1
232,20,091,051803,20091051803,4059,74.67,2.12,0.32,1.36,0.76,20.4,2.41,14.91,70.14,14.73,1
233,20,091,051804,20091051804,4336,84.2,6.0,0.0,1.96,0.0,4.54,5.4,8.79,75.88,15.34,1
234,20,091,051805,20091051805,5516,87.67,2.01,0.07,4.73,0.0,3.41,3.58,2.68,75.24,19.47,1
