State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
51,1,90101,51001090101,1776,92.85,0.0,0.0,0.0,0.0,3.83,3.66,3.32,65.43,30.01,white_alone
51,1,90102,51001090102,1109,92.43,1.08,0.0,0.0,0.0,1.17,12.88,9.74,41.93,41.48,white_alone
51,1,90201,51001090201,2652,83.07,10.26,0.0,3.62,0.0,3.05,9.16,6.75,58.41,33.75,white_alone
51,1,90202,51001090202,2903,27.87,66.52,0.0,2.69,0.0,2.93,29.55,15.64,68.07,14.23,black_alone
51,1,90300,51001090300,2312,76.12,16.83,0.39,0.91,0.0,4.76,22.22,21.71,60.73,17.56,white_alone
51,1,90401,51001090401,3162,52.06,30.68,0.0,0.0,0.0,11.89,15.24,22.45,65.88,11.67,white_alone
51,1,90402,51001090402,3886,33.38,32.5,0.0,0.0,0.0,33.79,35.89,23.62,50.64,20.51,other
51,1,90500,51001090500,2187,65.61,19.07,0.0,0.59,0.0,9.6,21.72,15.96,65.48,18.29,white_alone
51,1,90600,51001090600,3569,74.73,17.29,0.0,0.7,0.0,6.56,17.3,9.83,57.83,31.44,white_alone
51,1,90700,51001090700,5420,61.05,32.71,0.72,0.2,0.0,4.76,11.88,9.15,72.45,18.39,white_alone
51,1,90800,51001090800,3557,47.17,49.09,0.0,0.0,0.0,3.71,29.24,10.18,73.01,16.73,other
51,1,980100,51001980100,27,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,white_alone
51,3,10100,51003010100,4710,93.8,2.68,0.02,0.13,0.13,1.72,6.29,6.86,71.08,20.55,white_alone
51,3,10201,51003010201,5395,86.17,5.25,0.28,1.35,0.0,2.8,4.06,4.17,76.85,18.46,white_alone
51,3,10202,51003010202,3021,89.8,0.96,0.0,1.72,0.0,4.34,3.67,0.56,75.6,22.91,white_alone
51,3,10301,51003010301,2025,80.54,8.84,0.0,7.06,0.0,1.43,21.53,6.22,84.44,8.64,white_alone
51,3,10302,51003010302,1342,81.45,1.27,0.0,0.0,0.0,14.23,0.89,0.0,90.31,9.24,white_alone
51,3,10303,51003010303,5400,77.44,4.31,0.0,7.11,0.0,7.63,2.42,7.46,76.46,15.65,white_alone
51,3,10401,51003010401,4264,88.2,8.37,0.75,0.0,0.0,1.24,5.29,7.58,67.54,24.16,white_alone
51,3,10402,51003010402,3028,85.47,2.31,0.5,4.76,0.0,0.56,3.43,2.18,71.43,26.39,white_alone
51,3,10501,51003010501,2663,71.46,8.6,0.0,14.57,0.0,4.02,2.37,3.87,82.65,13.48,white_alone
51,3,10502,51003010502,3217,67.76,25.15,0.65,2.58,0.0,0.0,1.6,5.0,61.55,32.58,white_alone
51,3,10602,51003010602,4469,82.9,6.94,0.0,1.59,0.0,3.6,4.87,4.52,72.86,21.28,white_alone
51,3,10603,51003010603,2134,67.81,13.03,0.0,8.43,0.0,6.0,4.18,2.67,45.83,41.28,white_alone
51,3,10604,51003010604,4362,69.42,18.96,0.0,8.28,0.0,1.81,15.43,3.51,79.99,16.51,white_alone
51,3,10701,51003010701,2887,47.94,26.19,0.59,15.0,0.0,5.13,11.79,16.59,64.15,13.13,other
51,3,10702,51003010702,3418,64.28,17.32,0.0,2.22,0.0,11.09,11.52,2.78,81.54,12.9,white_alone
51,3,10801,51003010801,3029,65.17,10.8,0.86,9.81,0.0,11.16,6.73,10.17,61.08,27.83,white_alone
51,3,10802,51003010802,2313,64.63,19.89,2.33,1.04,0.91,10.85,7.26,14.22,69.82,15.95,white_alone
51,3,10901,51003010901,1838,64.96,4.46,0.44,20.51,0.0,5.01,29.63,2.56,84.28,13.06,white_alone
51,3,10904,51003010904,7117,55.75,8.49,0.1,17.39,0.0,11.75,29.15,4.37,88.59,7.04,white_alone
51,3,11000,51003011000,6674,91.49,0.28,0.19,3.69,0.0,3.52,2.22,5.9,73.24,20.86,white_alone
51,3,11101,51003011101,1993,96.69,1.15,0.0,1.4,0.0,0.0,0.85,1.76,82.79,15.45,white_alone
51,3,11102,51003011102,2504,93.97,2.56,0.0,0.52,0.0,0.8,0.56,0.44,77.96,21.61,white_alone
51,3,11103,51003011103,3651,88.77,2.14,0.0,5.04,0.0,1.81,4.79,1.73,76.53,21.75,white_alone
51,3,11201,51003011201,4388,87.03,6.15,0.11,0.21,0.0,4.67,6.02,5.67,77.46,16.86,white_alone
51,3,11202,51003011202,3555,84.33,3.68,0.0,3.43,0.0,5.94,5.71,4.98,78.85,15.08,white_alone
51,3,11301,51003011301,5383,83.43,4.42,0.0,6.35,0.0,4.74,11.69,10.72,71.78,17.5,white_alone
51,3,11302,51003011302,4695,52.14,11.46,1.49,7.65,0.0,25.64,24.44,19.38,76.36,4.0,white_alone
51,3,11303,51003011303,4096,70.58,15.84,0.0,6.15,0.0,6.69,7.83,5.08,69.7,13.72,white_alone
51,3,11400,51003011400,5248,68.96,25.88,0.0,0.32,0.4,4.15,8.62,10.96,75.11,13.68,white_alone
51,5,70100,51005070100,3715,83.42,12.09,0.0,0.27,0.0,1.24,25.68,11.09,59.41,25.01,white_alone
51,5,80100,51005080100,3498,91.34,4.57,0.0,0.0,0.0,0.26,10.64,3.32,74.21,20.13,white_alone
51,5,80201,51005080201,2713,93.22,1.99,0.0,0.0,0.0,4.17,9.02,3.46,79.25,17.29,white_alone
51,5,80202,51005080202,2075,97.06,2.94,0.0,0.0,0.0,0.0,22.31,2.75,70.89,26.36,white_alone
51,5,80301,51005080301,1682,98.34,1.55,0.0,0.0,0.0,0.0,12.23,2.44,72.18,23.78,white_alone
51,5,80302,51005080302,1347,92.2,2.97,0.0,0.0,0.0,4.68,9.73,6.98,72.16,20.86,white_alone
51,7,930101,51007930101,2125,79.39,12.52,0.0,0.0,0.0,3.86,6.31,1.93,71.91,26.16,white_alone
51,7,930102,51007930102,4807,68.9,21.47,0.0,0.0,0.0,6.78,13.1,7.01,69.9,23.09,white_alone
51,7,930200,51007930200,6038,73.93,26.05,0.0,0.02,0.0,0.0,10.41,8.31,68.05,22.14,white_alone
51,9,10100,51009010100,4705,84.27,10.92,1.17,0.74,0.0,1.72,12.68,10.69,65.93,23.38,white_alone
51,9,10201,51009010201,4929,73.08,18.24,0.0,0.71,0.0,6.63,12.68,9.01,69.12,18.14,white_alone
51,9,10202,51009010202,2184,88.51,2.47,2.75,0.0,0.0,0.5,5.91,8.24,69.46,22.3,white_alone
51,9,10300,51009010300,3267,86.96,3.73,1.84,2.6,0.0,3.67,6.58,5.23,76.8,17.97,white_alone
51,9,10401,51009010401,3792,64.32,31.01,0.74,0.42,0.0,1.77,8.22,5.93,75.58,18.49,white_alone
51,9,10402,51009010402,3176,81.71,15.52,0.22,0.0,0.0,0.16,5.01,5.32,75.47,19.21,white_alone
51,9,10504,51009010504,4020,73.73,15.42,0.0,0.87,0.0,3.26,20.47,11.69,69.65,18.66,white_alone
51,9,10505,51009010505,1143,65.0,19.42,0.61,0.26,1.05,0.0,3.59,13.65,61.68,24.23,white_alone
51,9,10506,51009010506,1756,58.6,39.24,0.0,0.0,0.0,0.0,14.18,10.02,71.81,18.17,white_alone
51,9,10600,51009010600,2810,58.51,34.09,0.93,0.0,0.0,1.6,12.21,9.04,68.4,22.56,white_alone
51,11,40101,51011040101,3752,72.95,25.24,0.03,0.16,0.0,1.04,11.65,7.33,76.44,16.23,white_alone
51,11,40102,51011040102,3307,73.36,22.1,0.0,0.76,0.0,2.21,19.96,8.83,61.42,28.0,white_alone
51,11,40200,51011040200,4677,81.78,12.02,0.0,0.0,0.0,2.89,9.68,9.84,68.29,21.87,white_alone
51,11,40300,51011040300,4078,77.49,18.37,0.12,0.0,0.0,0.96,14.57,4.59,71.48,23.76,white_alone
51,13,100100,51013100100,5593,73.63,0.64,0.0,9.14,0.0,7.67,1.52,0.25,75.33,24.03,white_alone
51,13,100200,51013100200,6770,85.47,0.99,0.47,4.48,0.0,5.88,1.65,1.46,73.68,23.94,white_alone
51,13,100300,51013100300,6683,74.83,1.98,0.0,9.68,0.0,8.5,1.66,2.38,77.84,19.5,white_alone
51,13,100400,51013100400,4049,83.92,4.35,0.0,5.78,0.0,4.77,4.28,0.25,78.44,21.31,white_alone
