,state,county,tract,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
1,49,001,100100,49001100100,3332,90.07,0.0,1.41,0.0,0.0,8.52,2.94,12.52,68.79,17.86,1
2,49,001,100200,49001100200,3262,78.48,0.0,0.86,0.61,0.0,15.51,5.38,7.85,80.23,11.22,1
3,49,003,960100,49003960100,3417,95.79,0.32,0.5,0.0,0.0,2.25,8.6,8.63,77.7,13.67,1
4,49,003,960200,49003960200,7961,86.87,0.26,0.29,0.35,0.13,11.48,8.47,7.57,79.96,12.46,1
5,49,003,960301,49003960301,3696,84.79,0.0,0.0,0.7,0.0,12.07,7.95,6.87,75.68,17.45,1
6,49,003,960302,49003960302,5611,81.13,1.62,0.04,1.53,0.0,14.72,15.13,10.19,80.18,9.18,1
7,49,003,960400,49003960400,5116,82.33,0.12,4.24,1.47,0.0,10.83,4.79,7.8,78.26,12.86,1
8,49,003,960500,49003960500,5582,86.85,0.27,0.99,0.38,0.0,8.63,9.77,7.67,75.19,13.58,1
9,49,003,960601,49003960601,3643,94.81,0.0,0.0,0.27,0.0,2.25,12.13,11.06,67.97,20.97,1
10,49,003,960602,49003960602,2602,86.36,3.57,1.31,0.5,0.0,6.26,1.02,2.81,81.01,14.72,1
11,49,003,960701,49003960701,5257,79.06,0.11,1.79,2.05,0.4,15.39,3.99,9.38,77.02,11.83,1
12,49,003,960702,49003960702,2693,85.37,0.0,0.56,0.0,1.86,9.28,17.01,12.74,76.42,10.84,1
13,49,003,960801,49003960801,4382,93.13,0.52,0.27,0.66,0.14,4.29,5.03,6.73,79.55,13.62,1
14,49,003,960802,49003960802,4993,89.83,0.0,0.0,0.0,0.0,8.81,2.0,2.64,84.86,12.5,1
15,49,005,000101,49005000101,5135,92.42,0.0,1.19,0.33,0.41,3.95,6.1,7.83,77.66,14.31,1
16,49,005,000102,49005000102,1481,95.34,0.0,0.0,0.07,0.0,4.39,9.72,3.44,83.46,13.1,1
17,49,005,000201,49005000201,3889,87.61,0.0,0.0,2.03,0.0,7.28,5.19,3.34,87.63,9.03,1
18,49,005,000202,49005000202,8403,92.7,0.0,0.27,0.15,0.0,5.07,6.39,2.56,88.3,9.14,1
19,49,005,000301,49005000301,2162,94.13,0.0,0.05,0.0,0.14,4.26,4.02,5.0,84.0,11.01,1
20,49,005,000302,49005000302,5875,74.94,0.44,0.51,0.0,0.14,23.66,8.38,5.57,80.17,7.34,1
21,49,005,000401,49005000401,4891,76.55,0.0,0.82,3.78,0.16,14.54,25.51,11.12,76.32,10.51,1
22,49,005,000402,49005000402,4582,94.54,0.61,0.0,1.03,0.0,1.92,8.8,2.88,89.39,7.73,1
23,49,005,000403,49005000403,6219,88.23,1.06,0.16,3.14,0.0,6.13,5.22,2.97,85.93,11.1,1
24,49,005,000501,49005000501,5402,71.6,0.74,0.11,1.31,1.81,22.95,22.64,15.4,73.42,9.37,1
25,49,005,000502,49005000502,6964,68.11,2.83,1.23,3.12,0.92,18.51,35.44,6.63,84.72,8.64,1
26,49,005,000601,49005000601,3175,78.3,6.49,0.0,5.57,0.0,4.06,57.38,7.81,85.23,6.96,1
27,49,005,000602,49005000602,3610,67.65,0.0,0.0,3.96,0.91,20.94,45.5,14.43,70.3,12.3,1
28,49,005,000701,49005000701,4260,87.93,0.0,0.0,3.8,0.0,6.85,11.43,6.83,81.22,11.95,1
29,49,005,000702,49005000702,2734,81.75,0.77,0.59,7.61,0.26,5.93,43.88,6.33,84.56,8.85,1
30,49,005,000800,49005000800,4907,92.01,0.0,0.0,0.55,0.0,5.71,31.03,7.42,83.96,8.62,1
31,49,005,000900,49005000900,3667,81.29,2.37,0.0,3.74,3.65,4.72,27.35,12.52,74.34,12.93,1
32,49,005,001001,49005001001,3152,71.86,2.57,0.0,0.06,0.0,23.6,9.23,13.93,77.16,8.91,1
33,49,005,001002,49005001002,5247,72.06,1.24,0.0,9.38,0.0,14.79,22.79,6.63,84.73,8.63,1
34,49,005,001101,49005001101,6035,82.02,0.07,0.0,1.41,0.0,12.61,4.49,4.18,85.5,10.32,1
35,49,005,001102,49005001102,4771,90.17,0.44,0.13,1.93,0.0,5.95,6.66,4.49,81.7,13.81,1
36,49,005,001201,49005001201,5494,91.26,0.0,0.51,0.36,0.05,6.35,4.5,5.79,79.03,14.93,1
37,49,005,001202,49005001202,6610,82.54,0.0,0.0,0.61,0.0,14.55,5.7,3.39,83.9,12.71,1
38,49,005,001300,49005001300,6929,92.55,0.25,0.53,0.36,0.64,4.07,5.55,3.97,83.58,11.85,1
39,49,005,001401,49005001401,4371,82.91,0.0,0.21,0.0,0.0,15.53,2.8,3.18,78.08,18.74,1
40,49,005,001402,49005001402,4252,79.94,0.0,0.19,1.15,1.83,15.31,12.34,21.19,70.93,7.88,1
41,49,005,001500,49005001500,2009,97.06,0.0,0.0,0.15,0.0,2.74,4.18,4.33,84.82,10.85,1
42,49,005,980100,49005980100,110,96.36,0.0,0.0,0.0,3.64,0.0,0.0,35.45,64.55,0.0,1
43,49,007,000100,49007000100,3308,85.37,0.0,2.27,0.0,0.0,12.36,8.71,4.11,76.24,18.59,1
44,49,007,000200,49007000200,4039,84.03,0.94,2.33,0.0,1.68,9.31,11.68,9.98,71.68,15.9,1
45,49,007,000300,49007000300,3978,78.63,0.0,0.7,0.15,0.13,18.9,32.54,12.64,67.35,19.13,1
