State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools
9,1,10101,1,9,1,10101,1,90010101011,1461,93.22,0.0,0.0,2.26,0.0,3.9,3.49,0.0,76.39,23.61,1,-73.67309660577136,41.08749068886756,7.566114620644192,8.466908850275463,6.963268447290677,5.468900718834057,8.856985275340387,3.3505275672017483,3.514456648124589,5.471741886640953,1.1445928857326864,3.514456648124589,3.514456648124589,3.514456648124589,3.374135398995899
9,1,10101,2,9,1,10101,2,90010101012,230,90.43,6.09,0.0,0.0,0.0,3.48,0.0,0.0,11.74,6.09,1,-73.6925240937842,41.0695821542838,5.90109939448963,5.90115577940957,6.560382383888025,4.152879944381821,6.664266905911168,0.8200210367754681,1.9758829633528945,4.066256892165799,1.9254574237356608,1.9758829633528945,1.9758829633528945,1.9758829633528945,0.9849716521151123
9,1,10101,3,9,1,10101,3,90010101013,0,,,,,,,,,,,7,-73.72010938123313,41.09914343232825,4.505403678579346,7.731211436447656,7.217892178214731,4.505403678579346,6.91774973928238,2.836726686058973,2.3642519163267126,3.016304210519568,1.315539860826222,2.3642519163267126,2.3642519163267126,2.3642519163267126,2.184648953454217
9,1,10101,4,9,1,10101,4,90010101014,1388,83.86,9.58,0.0,5.33,0.0,1.22,2.95,0.0,78.31,21.69,1,-73.67570504711264,41.04838466275524,4.66917553504901,5.833508498218579,4.138354023399394,1.4203786464424366,4.620023121957496,1.8695127433210927,1.24441948145041,1.3203750915366526,1.4241348988748073,1.24441948145041,1.24441948145041,1.394890890584595,2.220386295814587
9,1,10101,5,9,1,10101,5,90010101015,1113,90.3,0.99,1.17,4.76,0.0,1.35,2.13,0.63,79.78,12.31,1,-73.69918237706375,41.08976358508586,6.530121804961769,7.387022232483112,8.298602463418309,6.372091812246542,8.560657929713187,3.03820956039319,1.742293620509597,4.201810791152389,2.859399320690017,1.742293620509597,1.742293620509597,1.742293620509597,3.193473580778627
9,1,10102,1,9,1,10102,1,90010101021,1628,82.37,0.12,0.0,2.27,0.0,7.8,1.29,0.0,88.21,11.79,1,-73.61204200492365,41.09402909690824,5.850451079225612,6.697645624806681,6.573357091825447,5.850451079225612,6.799769313599754,3.292945847330686,4.065903970051213,5.363573101129491,2.7592909576206,4.065903970051213,4.065903970051213,5.551925984364354,2.4932957435427148
9,1,10102,2,9,1,10102,2,90010101022,1472,91.92,0.0,0.0,2.17,0.0,0.0,0.0,0.0,79.21,20.79,1,-73.64290668131493,41.08388594688726,6.21752637325545,7.961917649968769,5.665985486432021,5.341652279918885,8.008714063364112,2.8885151754170395,5.380213213245068,5.310378819841242,2.396676143098325,5.380213213245068,5.380213213245068,5.380213213245068,2.1568555763004307
9,1,10102,3,9,1,10102,3,90010101023,1319,89.92,1.36,0.0,4.47,0.0,4.25,1.29,0.3,83.7,16.0,1,-73.64385490607374,41.11477942473257,8.248594481606895,10.192540264929775,9.07311293938241,8.248594481606895,10.28588929064292,5.165913272765748,5.464549877571557,2.728802869102544,2.3241941094617053,4.852176016306353,4.852176016306353,4.852176016306353,0.8410985770079386
9,1,10201,1,9,1,10201,1,90010102011,1277,94.68,0.0,0.0,1.96,0.0,2.19,3.45,0.0,86.45,13.55,1,-73.63896071500805,41.06374293143888,3.9657184145213056,6.780591160830591,3.405084767145768,3.5171283423727804,6.781682493553324,1.0722898808412704,3.541685852829933,3.408951364355354,2.7906067669075463,3.541685852829933,3.541685852829933,3.5697109356719405,1.23485762467857
9,1,10201,2,9,1,10201,2,90010102012,799,81.48,0.63,0.0,5.13,0.0,10.76,7.51,0.0,82.48,17.52,1,-73.61081915598496,41.05742744966319,2.3645124209030333,4.319940434455939,3.091010661697756,2.3645124209030333,4.319936028603777,1.231041223910604,2.353931450140861,2.331342736475768,1.310336133870032,2.353931450140861,2.353931450140861,2.353931450140861,1.0738220952330146
9,1,10201,3,9,1,10201,3,90010102013,1353,74.5,1.03,0.0,6.65,0.0,17.81,5.83,0.0,74.43,14.34,1,-73.62229455888814,41.06039380421605,3.1116643013342724,5.334531739883487,3.0293921870791363,3.1116643013342724,5.3364817842088526,0.2965573962985481,2.935657882440064,2.925944984727235,1.8161904524507344,2.935657882440064,2.935657882440064,3.146581621109542,1.0287913448839712
9,1,10202,1,9,1,10202,1,90010102021,950,78.11,0.0,0.0,20.74,0.0,1.16,0.0,0.0,87.05,12.95,1,-73.59255900177317,41.08012209179356,4.095343713994999,4.472338806151645,4.3268910222958485,4.095343713994999,4.583494786735556,2.8412096494679253,2.974099592516687,3.566775285453678,1.5259586358870043,2.974099592516687,2.974099592516687,3.5242643626660883,1.1863749189443633
9,1,10202,2,9,1,10202,2,90010102022,2717,71.88,0.0,0.33,4.93,0.0,8.02,10.05,1.77,88.66,9.57,1,-73.5909906876213,41.05750424267531,1.986484296435073,2.744797262085712,3.1869936383730475,1.986484296435073,2.7740357506942144,2.090152836367753,1.941480851898006,1.9267541161050528,0.6507949480857362,1.941480851898006,1.941480851898006,1.941480851898006,1.9591685510303354
9,1,10202,3,9,1,10202,3,90010102023,1113,77.09,0.0,0.0,14.2,0.0,7.73,3.65,3.41,79.87,16.71,1,-73.5791443522292,41.06366501871212,2.2411008562279053,2.33892419621328,2.384118659068168,2.0477210797448624,2.4413759067673304,1.2568354273686346,2.0113451333855425,2.1479761899995684,0.7564109406568212,2.0113451333855425,2.0113451333855425,2.011606723771447,2.0416993891517095
9,1,10202,4,9,1,10202,4,90010102024,880,75.34,2.16,0.0,2.95,0.0,11.25,1.59,0.0,91.14,8.86,1,-73.60036966204687,41.05842805670523,2.326059869701973,3.514361533851344,3.7122511026153338,2.326059869701973,3.531593749792884,2.095111847103979,2.246937307606119,2.062732226591092,1.3194853912026896,2.246937307606119,2.246937307606119,2.246937307606119,1.6024267497484126
9,1,10300,1,9,1,10300,1,90010103001,633,81.04,12.01,0.0,1.58,0.0,0.0,0.0,0.0,89.42,10.58,1,-73.62084609218063,41.04360676470483,1.6340758070624382,5.045523323189684,1.3455800643427067,1.6340758070624382,4.985275433896017,1.7573723742266518,1.0945846783618458,1.0839272334739067,0.693653920290933,1.0945846783618458,1.0945846783618458,1.4122988902612306,0.4993241226946367
