State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
2,13,100,2013000100,3389,13.28,2.83,40.78,24.05,0.32,8.73,12.19,39.69,52.02,8.14,other
2,16,100,2016000100,950,24.95,4.32,48.11,1.68,5.26,8.42,21.56,25.05,44.11,6.74,other
2,16,200,2016000200,4758,22.82,2.65,2.16,48.74,2.52,14.9,5.47,14.69,76.63,7.97,other
2,20,101,2020000101,5778,82.87,1.11,4.5,1.83,0.4,6.97,6.06,9.47,64.59,25.27,white_alone
2,20,102,2020000102,4775,84.31,0.02,0.71,3.83,0.0,1.26,9.16,6.93,66.83,23.69,white_alone
2,20,201,2020000201,4675,72.43,0.75,3.57,1.05,0.51,15.57,11.76,9.9,62.59,18.61,white_alone
2,20,202,2020000202,6751,72.86,3.41,0.64,5.97,2.18,5.55,4.16,9.73,60.32,25.91,white_alone
2,20,204,2020000204,3555,81.41,2.22,6.02,0.0,0.11,5.6,4.89,4.78,57.19,24.53,white_alone
2,20,205,2020000205,7362,82.52,0.49,0.75,1.66,0.0,6.64,2.06,2.44,69.55,22.3,white_alone
2,20,206,2020000206,3309,85.34,0.45,4.17,0.42,0.0,2.81,2.12,1.78,74.83,21.94,white_alone
2,20,500,2020000500,2040,48.04,8.53,11.57,5.78,0.49,7.55,16.08,17.16,64.66,14.61,other
2,20,601,2020000601,4158,27.99,13.56,30.38,8.71,3.08,11.3,38.55,7.46,73.64,15.42,other
2,20,602,2020000602,3483,22.14,9.62,23.54,2.44,18.03,15.3,38.09,11.25,68.59,18.06,other
2,20,701,2020000701,6784,35.79,9.32,4.45,19.41,0.0,14.99,15.11,9.6,67.7,20.09,other
2,20,702,2020000702,6391,37.54,30.56,5.71,13.0,2.19,3.6,18.16,6.78,64.75,23.72,other
2,20,703,2020000703,5701,33.03,6.23,11.28,17.44,13.45,13.59,19.41,13.38,68.37,15.77,other
2,20,801,2020000801,8039,20.97,9.8,10.09,26.94,12.0,13.53,17.49,15.79,68.75,11.85,other
