State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
34,1,100,34001000100,2157,14.14,16.83,0.0,36.16,0.0,30.64,37.13,12.33,67.27,20.4,other
34,1,200,34001000200,3510,27.81,2.79,0.0,23.36,0.0,42.34,25.75,10.09,76.55,13.36,other
34,1,300,34001000300,3801,12.71,4.5,0.0,31.65,0.0,47.38,32.25,27.02,65.59,7.39,other
34,1,400,34001000400,3178,31.21,3.12,0.0,22.12,0.0,39.52,34.04,14.98,74.89,10.13,other
34,1,500,34001000500,3385,10.52,2.33,0.15,36.63,0.0,44.25,29.37,21.8,70.19,8.01,other
34,1,1100,34001001100,1950,2.1,83.18,0.0,0.87,0.0,13.03,41.49,7.95,70.92,21.13,black_alone
34,1,1200,34001001200,2628,3.08,73.71,0.42,0.46,0.0,18.0,32.34,5.86,76.71,17.43,black_alone
34,1,1300,34001001300,1632,7.35,76.65,0.06,0.0,0.0,14.15,25.0,5.94,78.68,15.38,black_alone
34,1,1400,34001001400,3812,11.1,51.29,1.92,0.63,0.0,27.44,51.44,7.71,78.02,14.01,black_alone
34,1,1500,34001001500,1601,10.37,59.59,0.0,5.87,0.0,20.67,36.73,16.99,57.4,25.61,black_alone
34,1,1900,34001001900,1343,22.71,42.0,0.0,6.03,0.0,28.67,34.48,20.1,68.73,11.17,other
34,1,2300,34001002300,2410,9.0,4.9,0.17,19.59,0.0,63.44,46.87,31.29,63.53,5.19,hispanic
34,1,2400,34001002400,2614,22.38,38.41,0.0,11.82,0.0,22.07,32.43,21.08,65.88,13.05,other
34,1,2500,34001002500,3772,19.19,42.58,0.16,8.91,0.0,22.59,32.71,5.33,70.97,21.13,other
34,1,10101,34001010101,3270,86.27,0.03,0.0,1.93,0.0,7.16,4.85,2.51,75.26,22.23,white_alone
34,1,10102,34001010102,1572,97.26,0.32,0.0,0.0,0.0,2.42,10.31,1.72,68.7,29.2,white_alone
34,1,10104,34001010104,1354,86.12,1.62,0.74,5.39,0.0,4.95,9.27,2.73,56.65,40.62,white_alone
34,1,10105,34001010105,2529,70.3,0.0,0.0,15.18,0.0,12.53,17.24,6.96,69.91,21.79,white_alone
34,1,10200,34001010200,5862,79.72,5.71,0.0,0.36,0.56,12.2,4.42,4.73,76.53,16.72,white_alone
34,1,10300,34001010300,2609,32.81,24.22,0.0,15.52,0.0,27.21,19.62,8.7,72.75,18.55,other
34,1,10401,34001010401,5791,83.39,7.87,0.36,1.26,0.0,6.34,0.99,11.74,71.06,17.2,white_alone
34,1,10403,34001010403,7570,49.0,15.18,0.0,15.27,0.17,12.03,5.28,5.36,73.54,15.59,other
34,1,10501,34001010501,6996,88.75,5.26,0.0,0.61,0.0,1.64,4.09,2.54,71.86,25.6,white_alone
34,1,10503,34001010503,6557,43.02,17.49,0.53,10.86,0.0,16.97,16.24,6.76,76.71,16.53,other
34,1,10505,34001010505,2830,76.75,0.99,0.0,5.44,0.0,14.84,7.63,4.42,78.09,17.49,white_alone
34,1,10506,34001010506,4636,78.24,1.73,0.0,7.31,0.0,12.47,2.42,5.48,78.15,16.37,white_alone
34,1,10600,34001010600,4072,41.04,27.8,0.66,0.91,0.0,27.38,19.25,12.97,69.7,16.45,other
34,1,10700,34001010700,5894,85.29,6.31,0.0,0.0,0.0,5.11,10.94,4.84,79.28,15.46,white_alone
34,1,10800,34001010800,2968,72.88,5.22,0.0,1.11,0.0,20.49,15.84,6.27,69.91,17.01,white_alone
34,1,10900,34001010900,5477,72.87,5.28,0.0,1.41,0.0,20.3,16.25,4.62,74.91,20.47,white_alone
34,1,11000,34001011000,2676,80.31,1.72,0.07,0.0,0.0,17.71,5.53,5.57,78.81,15.62,white_alone
34,1,11100,34001011100,2925,65.23,0.48,0.0,0.24,0.0,33.13,8.32,10.43,74.56,15.01,white_alone
34,1,11201,34001011201,1610,89.32,2.55,0.0,0.56,0.0,4.22,9.19,1.37,83.17,15.47,white_alone
34,1,11202,34001011202,7269,70.88,7.99,2.61,2.9,0.34,14.55,6.56,4.31,73.67,22.03,white_alone
34,1,11300,34001011300,4323,57.07,6.5,0.0,9.62,0.12,23.57,5.71,6.36,75.92,17.49,white_alone
34,1,11401,34001011401,4240,72.12,6.6,0.09,1.11,0.0,13.09,5.96,6.77,72.92,19.81,white_alone
34,1,11403,34001011403,5932,58.31,18.32,0.0,13.06,0.0,6.49,7.48,4.52,83.34,12.14,white_alone
34,1,11404,34001011404,9253,55.55,16.29,0.08,8.51,0.0,13.61,9.25,5.38,73.66,13.87,white_alone
34,1,11500,34001011500,6431,61.81,9.78,0.17,4.34,0.0,17.74,9.43,3.78,81.64,14.03,white_alone
34,1,11600,34001011600,5186,86.17,4.74,0.0,0.33,0.0,5.11,7.23,4.18,74.89,20.92,white_alone
34,1,11702,34001011702,3016,38.49,17.24,0.83,3.15,0.17,37.04,12.07,10.15,76.96,12.9,other
34,1,11703,34001011703,4782,30.2,8.64,0.13,42.18,0.0,17.42,12.05,4.66,82.73,12.61,other
34,1,11704,34001011704,4211,48.09,11.3,0.0,17.45,0.0,19.45,19.54,5.7,82.19,12.11,other
34,1,11803,34001011803,4590,58.39,9.83,0.22,6.47,0.0,24.62,15.43,5.25,82.35,12.4,white_alone
34,1,11804,34001011804,7026,71.24,2.23,0.0,5.38,0.0,15.24,5.57,10.35,74.88,14.77,white_alone
34,1,11805,34001011805,2293,80.68,1.74,1.18,0.22,0.0,13.82,6.98,1.31,79.98,18.19,white_alone
34,1,11806,34001011806,7515,65.68,8.13,0.0,11.72,0.0,7.66,8.09,8.54,72.68,18.78,white_alone
34,1,11807,34001011807,4632,72.82,5.98,0.0,9.82,0.0,7.43,2.05,5.89,85.73,7.06,white_alone
34,1,11808,34001011808,3226,57.97,4.4,0.0,10.79,0.0,15.44,2.45,3.38,83.35,13.27,white_alone
34,1,11901,34001011901,3911,1.13,37.97,1.25,0.0,0.23,59.42,26.21,12.91,81.59,5.5,hispanic
34,1,11902,34001011902,4602,6.17,37.72,0.72,2.0,0.0,45.2,21.56,10.73,72.69,16.58,other
