,state,county,tract,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
29,13,009,970802,13009970802,4696,47.47,45.72,0.51,0.0,0.0,5.32,41.04,25.11,31.98,13.99,7
30,13,011,970100,13011970100,5334,81.42,0.0,0.0,0.3,0.0,18.22,16.37,9.71,72.03,17.92,1
31,13,011,970200,13011970200,4848,93.36,1.98,0.0,0.0,0.0,0.14,11.67,12.33,71.91,15.76,1
32,13,011,970300,13011970300,4926,87.21,4.99,0.0,0.75,0.0,5.38,9.07,15.67,70.63,13.7,1
33,13,011,970400,13011970400,3792,89.48,1.74,2.48,4.17,0.0,2.14,17.83,18.04,65.51,16.46,1
34,13,013,180103,13013180103,5803,69.71,10.51,0.67,7.51,0.0,9.39,12.3,15.47,68.12,16.41,1
35,13,013,180104,13013180104,2252,71.31,9.64,0.0,2.0,0.0,12.34,14.43,18.69,70.52,10.79,1
36,13,013,180105,13013180105,3031,71.46,2.9,0.0,6.7,0.0,17.16,7.42,16.73,69.61,13.66,1
37,13,013,180106,13013180106,2506,79.49,8.54,0.0,1.2,0.0,8.26,7.81,17.24,65.84,16.92,1
38,13,013,180107,13013180107,4336,67.5,0.83,0.0,13.51,0.0,17.32,6.27,22.02,65.18,12.8,1
39,13,013,180108,13013180108,2872,86.0,5.85,0.7,1.92,0.0,3.34,6.72,19.39,69.15,11.46,1
40,13,013,180203,13013180203,3687,28.83,30.7,0.0,5.13,0.0,21.62,19.09,17.52,67.4,15.08,7
41,13,013,180204,13013180204,3202,46.13,29.58,2.0,1.44,0.0,19.3,15.74,31.51,53.94,10.37,7
42,13,013,180205,13013180205,4708,64.93,17.27,0.0,0.7,0.0,11.47,20.31,15.38,72.24,12.38,1
43,13,013,180206,13013180206,3298,82.72,6.88,0.0,0.0,0.0,5.12,9.73,10.34,73.14,16.53,1
44,13,013,180301,13013180301,3100,83.26,6.84,0.0,1.77,0.0,4.68,8.77,19.19,66.13,14.68,1
45,13,013,180302,13013180302,5598,75.92,9.84,0.0,1.18,0.0,8.74,14.32,10.43,72.2,17.36,1
46,13,013,180303,13013180303,5769,84.85,2.01,0.0,6.03,0.0,5.58,7.3,15.96,60.79,23.24,1
47,13,013,180401,13013180401,5778,77.5,8.67,0.0,4.4,0.0,8.64,5.5,6.52,77.59,15.89,1
48,13,013,180402,13013180402,6754,62.11,15.22,0.19,3.09,0.0,16.69,13.04,13.83,72.85,13.33,1
49,13,013,180501,13013180501,8029,70.26,11.71,0.0,6.33,0.0,11.06,3.25,15.03,74.79,10.18,1
50,13,013,180502,13013180502,4936,61.71,18.07,0.0,2.09,0.1,15.72,15.4,12.62,75.55,11.0,1
51,13,013,180503,13013180503,5635,70.38,18.51,0.0,0.44,0.0,10.36,17.55,12.12,74.55,13.33,1
52,13,015,960101,13015960101,1636,89.24,1.47,0.43,0.0,0.0,2.26,7.76,10.45,76.28,12.78,1
53,13,015,960103,13015960103,3596,93.16,2.06,0.0,0.0,0.0,0.47,0.28,11.48,79.56,8.95,1
54,13,015,960104,13015960104,2967,90.87,0.0,0.0,0.13,0.0,7.45,11.14,15.84,70.07,14.09,1
55,13,015,960105,13015960105,3647,91.72,0.0,0.0,0.0,0.0,1.81,10.06,5.9,74.53,19.58,1
56,13,015,960201,13015960201,3104,88.98,10.15,0.0,0.0,0.0,0.0,1.42,11.57,75.48,12.95,1
57,13,015,960202,13015960202,3869,51.0,10.93,0.0,0.0,0.05,4.88,7.11,18.76,71.23,10.0,1
58,13,015,960203,13015960203,4145,91.36,2.99,0.0,0.0,0.0,2.82,16.26,20.58,67.38,12.04,1
59,13,015,960301,13015960301,3558,90.61,2.02,0.22,0.34,0.0,5.99,3.6,7.98,74.93,17.09,1
60,13,015,960302,13015960302,3139,84.93,6.59,0.0,0.0,0.0,7.65,17.4,13.16,76.14,10.7,1
61,13,015,960403,13015960403,4510,51.04,25.37,0.0,0.18,0.0,18.45,14.62,23.95,64.83,9.51,1
62,13,015,960404,13015960404,5555,62.92,8.41,0.0,5.26,0.0,20.99,20.31,19.33,67.45,13.21,1
63,13,015,960405,13015960405,4816,70.02,25.23,0.0,0.64,0.0,2.7,9.58,10.78,60.3,14.31,1
64,13,015,960406,13015960406,2639,65.1,15.88,0.0,4.17,0.0,13.26,0.57,9.89,67.94,22.17,1
65,13,015,960407,13015960407,2547,78.25,5.14,0.0,3.85,0.0,0.47,9.42,1.57,73.5,24.93,1
66,13,015,960501,13015960501,5880,56.67,21.22,0.61,0.17,1.02,10.53,16.9,16.22,69.23,14.54,1
67,13,015,960502,13015960502,2600,84.04,4.85,0.0,0.0,0.0,10.38,10.75,12.08,70.15,17.19,1
68,13,015,960601,13015960601,5070,83.35,8.95,0.0,0.0,0.0,5.68,11.94,10.67,68.24,20.51,1
69,13,015,960602,13015960602,3244,46.39,25.83,0.0,0.25,0.0,19.57,21.8,6.84,79.38,13.32,7
70,13,015,960701,13015960701,4801,38.45,23.64,0.54,0.02,0.0,33.33,31.32,18.33,66.05,9.66,7
71,13,015,960702,13015960702,2751,78.19,10.11,0.0,1.16,0.0,6.91,3.24,16.79,70.27,12.94,1
72,13,015,960801,13015960801,4355,72.28,13.02,0.0,1.72,0.0,11.09,22.76,23.65,65.28,11.07,1
73,13,015,960802,13015960802,3242,79.09,1.6,1.48,0.0,0.0,17.83,26.49,30.35,57.93,11.72,1
74,13,015,960804,13015960804,3484,83.93,1.29,0.23,6.29,0.0,6.06,10.45,12.11,72.93,14.95,1
75,13,015,960805,13015960805,1922,93.6,5.1,0.0,0.0,0.0,0.62,21.91,21.23,60.67,17.59,1
76,13,015,960901,13015960901,2840,87.29,4.4,0.0,0.0,0.0,5.04,8.21,12.04,76.87,11.09,1
77,13,015,960902,13015960902,7556,86.45,6.6,0.0,0.19,0.0,5.52,9.76,12.74,73.45,13.78,1
78,13,015,961001,13015961001,5711,88.27,6.74,0.02,0.0,0.0,0.98,5.27,9.82,81.37,8.81,1
79,13,015,961002,13015961002,3272,86.34,0.0,0.0,2.11,0.0,11.22,10.09,21.73,47.74,30.53,1
80,13,017,960100,13017960100,2813,78.21,17.63,0.0,0.0,0.0,3.91,23.0,27.8,50.27,21.93,1
81,13,017,960200,13017960200,1482,79.22,17.75,0.0,0.0,0.0,0.94,21.86,26.18,50.61,22.6,1
82,13,017,960300,13017960300,3231,60.17,27.33,0.0,3.06,0.0,8.57,24.05,23.99,58.06,17.95,1
83,13,017,960400,13017960400,4063,28.21,55.87,0.0,0.0,0.0,14.77,36.56,14.1,68.84,15.41,2
84,13,017,960501,13017960501,869,33.37,59.38,0.0,0.0,0.0,3.11,35.1,13.23,53.74,33.03,2
85,13,017,960502,13017960502,4431,58.32,40.85,0.0,0.0,0.0,0.54,31.39,15.62,63.67,14.22,1
86,13,019,970100,13019970100,1638,73.32,23.08,0.0,0.0,0.0,3.54,21.74,25.95,60.87,13.19,1
87,13,019,970200,13019970200,4284,84.78,1.82,0.0,0.0,0.0,11.81,24.56,25.28,56.0,18.72,1
88,13,019,970300,13019970300,2735,90.42,5.74,0.44,0.55,0.0,0.62,10.24,26.87,46.0,23.58,1
89,13,019,970400,13019970400,3485,76.81,15.81,0.0,0.0,0.0,2.7,28.98,25.39,58.71,15.9,1
90,13,019,970500,13019970500,3612,78.9,11.96,0.0,4.73,0.0,3.71,18.58,16.36,64.45,16.53,1
91,13,019,970600,13019970600,3452,82.3,9.39,0.0,0.0,0.0,5.97,27.89,11.62,56.08,30.27,1
92,13,021,010100,13021010100,1724,1.22,93.85,3.48,0.0,0.0,1.45,61.43,15.02,62.53,22.45,2
93,13,021,010200,13021010200,1813,69.11,30.89,0.0,0.0,0.0,0.0,17.98,9.6,73.19,17.21,1
94,13,021,010400,13021010400,1877,4.32,89.56,2.18,0.0,0.0,0.37,34.89,19.77,39.42,36.39,2
95,13,021,010500,13021010500,2665,45.22,41.09,0.0,7.47,0.0,3.83,51.99,5.55,84.69,9.76,7
96,13,021,010800,13021010800,1691,69.25,23.18,0.59,2.25,0.0,2.13,38.36,10.23,70.25,18.51,1
97,13,021,011001,13021011001,3195,40.97,56.71,0.0,0.41,0.0,0.25,41.28,16.62,56.71,25.88,2
98,13,021,011002,13021011002,865,11.45,65.9,0.0,0.0,0.0,0.0,21.39,8.21,70.4,14.57,2
99,13,021,011100,13021011100,1867,4.61,92.61,0.7,0.0,0.0,2.09,73.84,16.28,68.24,15.0,2
100,13,021,011500,13021011500,1190,2.1,97.9,0.0,0.0,0.0,0.0,57.73,19.41,62.44,18.15,2
101,13,021,011701,13021011701,2844,10.97,85.44,0.0,0.0,0.0,2.74,42.23,14.31,70.22,15.47,2
102,13,021,011702,13021011702,3930,8.52,89.06,0.0,0.0,0.0,0.03,25.38,11.81,69.72,16.72,2
103,13,021,011800,13021011800,3772,52.09,38.81,0.0,2.04,0.0,3.5,15.8,9.57,63.97,23.22,1
104,13,021,011900,13021011900,1900,55.89,38.63,0.0,1.89,0.0,0.79,15.94,12.37,69.21,18.42,1
105,13,021,012000,13021012000,4572,70.56,18.24,0.0,1.99,0.24,2.76,5.53,7.63,74.13,18.24,1
106,13,021,012101,13021012101,2898,53.31,26.16,0.0,2.76,0.0,14.91,32.57,5.24,81.09,13.66,1
107,13,021,012102,13021012102,5749,42.46,42.58,0.0,2.71,0.0,2.75,10.56,9.81,78.31,11.71,7
108,13,021,012200,13021012200,2610,21.61,76.63,0.0,0.08,0.0,1.03,32.22,19.62,66.7,13.68,2
109,13,021,012400,13021012400,4706,4.04,94.94,0.0,0.0,0.0,0.0,58.1,21.65,65.38,11.9,2
110,13,021,012500,13021012500,2735,3.66,82.56,0.0,0.0,0.18,0.0,44.75,23.4,50.09,19.49,2
111,13,021,012600,13021012600,3947,9.7,84.37,0.0,0.0,0.0,1.8,17.43,15.53,63.34,20.4,2
112,13,021,012700,13021012700,1731,2.14,82.67,0.0,0.0,0.0,12.59,45.27,15.37,72.91,11.73,2
113,13,021,012800,13021012800,2927,7.31,91.36,0.0,0.0,0.0,0.0,48.87,23.2,65.56,11.24,2
114,13,021,012900,13021012900,1604,24.56,53.62,0.0,0.0,0.0,17.71,36.87,27.49,52.87,13.4,2
115,13,021,013101,13021013101,4995,11.67,78.58,0.0,0.0,0.0,5.59,51.46,10.49,72.39,17.12,2
116,13,021,013102,13021013102,3896,8.29,83.83,0.39,1.28,0.77,5.44,20.41,6.85,77.75,13.76,2
117,13,021,013201,13021013201,5486,5.1,91.25,0.0,0.55,0.0,2.5,34.71,13.98,67.95,18.06,2
118,13,021,013202,13021013202,2816,15.38,75.18,0.0,2.66,0.0,2.27,45.74,16.69,64.28,19.03,2
119,13,021,013302,13021013302,4046,21.6,76.42,0.0,0.0,0.0,1.19,20.57,12.63,68.66,16.41,2
120,13,021,013407,13021013407,4861,42.5,48.73,0.0,4.59,0.0,2.14,15.99,5.9,78.65,15.18,7
121,13,021,013408,13021013408,3862,70.59,17.66,0.49,6.29,0.0,2.54,5.1,6.53,73.77,19.52,1
122,13,021,013409,13021013409,4121,40.23,48.99,0.73,4.61,0.1,3.93,7.89,4.32,74.01,17.67,7
123,13,021,013411,13021013411,4952,57.98,19.24,0.0,6.16,0.0,14.3,19.99,8.84,79.34,10.76,1
124,13,021,013412,13021013412,3782,79.46,13.88,0.5,2.56,0.0,3.04,6.77,4.63,64.09,29.38,1
125,13,021,013413,13021013413,1714,77.42,6.13,0.0,11.09,0.0,5.37,2.86,3.44,68.9,27.65,1
126,13,021,013502,13021013502,1848,67.37,18.24,0.0,0.16,0.0,14.02,17.08,24.51,58.55,16.94,1
127,13,021,013503,13021013503,2417,42.08,39.43,0.0,3.81,0.0,13.28,13.63,17.21,62.64,20.15,7
128,13,021,013505,13021013505,4705,63.89,22.98,0.11,7.57,0.34,0.0,6.93,10.67,63.63,24.08,1
129,13,021,013506,13021013506,4363,73.02,24.55,0.0,0.0,0.0,2.43,14.05,10.06,69.52,20.42,1
130,13,021,013603,13021013603,5074,59.11,33.41,0.18,0.0,0.0,3.55,24.1,9.74,60.88,9.78,1
131,13,021,013604,13021013604,4635,60.06,36.55,0.0,0.52,0.0,2.57,8.21,7.03,64.98,27.59,1
132,13,021,013605,13021013605,6393,45.64,49.52,0.0,0.91,0.0,1.96,9.23,5.68,80.07,14.25,7
133,13,021,013607,13021013607,2961,64.88,28.27,0.0,6.79,0.0,0.0,5.71,1.55,77.71,20.74,1
134,13,021,013608,13021013608,3321,46.64,46.46,0.0,4.73,0.0,1.78,5.28,8.01,68.29,23.7,7
135,13,021,013701,13021013701,1876,40.83,54.37,0.0,0.0,0.0,4.26,32.42,5.22,53.2,7.2,2
136,13,021,013702,13021013702,1105,43.26,53.48,0.0,0.0,0.0,3.26,53.38,4.71,83.8,10.68,2
137,13,021,013800,13021013800,1324,5.44,93.96,0.0,0.0,0.0,0.6,52.1,11.63,65.03,16.84,2
138,13,021,013900,13021013900,1830,50.44,42.95,0.0,0.6,0.0,4.54,21.02,23.44,54.26,12.51,1
139,13,021,014000,13021014000,3831,13.63,78.15,0.91,2.17,0.0,1.49,45.61,31.4,55.23,13.36,2
140,13,023,790100,13023790100,4626,84.26,12.21,0.0,0.0,0.0,3.5,13.02,14.53,62.24,21.7,1
141,13,023,790200,13023790200,2897,57.96,41.66,0.0,0.0,0.0,0.21,26.13,6.66,52.71,29.27,1
142,13,023,790301,13023790301,3004,51.4,43.71,0.0,0.5,0.0,3.06,15.6,10.35,67.68,21.97,1
143,13,023,790302,13023790302,2343,70.34,23.43,0.0,0.0,0.0,6.23,22.79,5.04,67.65,27.32,1
144,13,025,960101,13025960101,4258,96.67,0.8,0.0,0.0,0.0,2.07,11.56,20.67,69.52,9.82,1
145,13,025,960102,13025960102,3380,86.83,3.58,1.27,0.89,0.0,2.69,27.87,12.31,70.86,16.36,1
146,13,025,960201,13025960201,2081,100.0,0.0,0.0,0.0,0.0,0.0,10.04,13.89,46.56,39.55,1
147,13,025,960202,13025960202,3662,88.2,5.76,0.0,3.93,0.0,0.16,20.72,16.99,66.52,14.94,1
148,13,025,960300,13025960300,5543,90.84,4.71,0.0,0.0,0.0,4.46,20.86,17.07,65.67,17.27,1
149,13,027,960200,13027960200,1230,62.76,20.57,0.0,0.0,0.0,2.76,16.94,14.63,64.63,20.73,1
150,13,027,960301,13027960301,3748,75.32,21.56,0.0,0.0,0.0,2.51,13.13,9.61,77.67,12.54,1
151,13,027,960302,13027960302,1784,68.78,4.65,0.0,0.0,0.0,22.48,20.63,23.43,59.3,17.26,1
152,13,027,960400,13027960400,3670,38.8,54.41,0.0,0.0,0.0,3.9,30.66,14.41,62.59,22.4,2
153,13,027,960500,13027960500,2755,26.17,65.05,0.0,3.48,0.0,5.3,36.93,13.54,50.02,33.65,2
154,13,027,960600,13027960600,2361,70.31,24.82,0.0,0.0,0.0,4.24,15.16,21.94,59.09,18.98,1
155,13,029,920101,13029920101,5000,76.16,18.38,0.22,0.82,0.0,2.48,14.18,14.88,69.92,14.98,1
156,13,029,920103,13029920103,4658,71.28,19.3,0.24,0.3,0.0,2.45,15.62,15.8,67.95,15.54,1
157,13,029,920104,13029920104,1508,73.14,15.32,0.0,0.0,0.0,5.11,0.0,4.31,87.67,7.1,1
158,13,029,920301,13029920301,1726,62.57,28.04,0.7,0.0,0.0,8.11,13.27,11.88,77.35,9.5,1
159,13,029,920303,13029920303,6371,57.21,18.33,0.41,3.42,0.0,15.98,16.98,12.45,74.02,5.68,1
160,13,029,920305,13029920305,4367,82.37,10.08,0.0,2.91,0.0,2.15,7.1,6.14,69.45,21.25,1
161,13,029,920307,13029920307,6907,73.11,7.66,0.62,0.28,0.0,9.37,2.41,3.45,81.25,10.55,1
162,13,029,920308,13029920308,7784,77.45,8.79,0.3,1.16,0.0,8.65,9.35,7.66,71.43,14.72,1
163,13,029,980000,13029980000,0,,,,,,,,,,,7
164,13,031,110100,13031110100,3792,69.51,27.8,0.11,0.32,0.0,0.0,19.88,15.8,67.91,16.3,1
165,13,031,110201,13031110201,4000,56.65,39.33,0.0,0.45,0.0,2.6,9.54,9.48,63.95,14.95,1
166,13,031,110202,13031110202,4556,67.03,28.88,0.0,1.43,0.0,2.0,24.44,13.76,65.89,20.3,1
167,13,031,110301,13031110301,3744,72.57,18.75,0.93,2.11,0.0,0.53,7.83,11.0,73.64,14.0,1
168,13,031,110302,13031110302,4742,80.98,11.68,0.67,2.09,0.0,4.32,6.02,6.01,84.52,9.32,1
169,13,031,110401,13031110401,3841,37.28,54.75,0.0,0.86,0.0,1.77,32.74,14.01,63.5,19.37,2
170,13,031,110405,13031110405,5594,34.55,44.32,0.0,1.07,0.0,15.02,42.38,29.46,61.57,8.97,7
171,13,031,110406,13031110406,1617,48.61,40.94,0.0,2.35,0.0,8.1,57.88,27.52,61.72,10.76,7
172,13,031,110407,13031110407,5761,55.96,30.76,0.16,3.23,0.0,6.41,60.0,6.54,84.85,8.61,1
173,13,031,110408,13031110408,3345,46.94,39.43,0.51,2.54,0.0,4.25,44.01,9.69,80.33,9.99,7
174,13,031,110500,13031110500,4109,71.4,12.41,0.0,0.0,0.0,10.29,36.52,11.56,69.43,19.01,1
175,13,031,110602,13031110602,4268,45.76,49.72,0.02,0.84,0.0,2.09,34.62,12.09,68.28,18.96,7
176,13,031,110603,13031110603,3981,71.34,26.0,0.0,0.88,0.0,0.33,6.1,5.88,74.78,19.34,1
177,13,031,110604,13031110604,2909,57.68,25.23,0.0,0.0,0.0,8.59,27.72,10.45,72.5,14.4,1
178,13,031,110701,13031110701,4943,68.95,27.09,0.0,1.23,0.0,2.1,22.96,5.89,81.99,12.12,1
179,13,031,110702,13031110702,3759,77.87,8.86,0.0,1.14,5.53,3.72,12.93,12.82,77.87,9.31,1
180,13,031,110703,13031110703,2405,81.12,12.43,0.04,0.67,0.0,4.57,13.62,21.46,61.29,17.26,1
181,13,031,110800,13031110800,2921,63.81,26.63,0.0,1.75,0.0,4.11,20.36,14.52,65.22,20.06,1
182,13,031,110901,13031110901,4371,83.16,13.75,0.43,0.75,0.0,0.0,14.92,8.58,83.71,7.71,1
183,13,031,110902,13031110902,3061,81.44,14.15,0.0,1.73,0.0,0.42,7.53,20.19,62.63,17.18,1
184,13,033,950101,13033950101,2418,62.53,30.73,0.0,3.27,0.0,3.47,4.01,10.79,71.17,18.03,1
185,13,033,950102,13033950102,3113,41.82,49.95,0.0,0.0,0.0,8.22,16.99,4.21,85.93,9.51,7
186,13,033,950200,13033950200,2964,79.22,12.55,0.0,0.61,0.0,5.57,10.19,15.62,69.6,13.83,1
187,13,033,950400,13033950400,4477,22.02,72.93,0.0,0.0,0.0,1.23,21.78,13.09,71.39,15.52,2
188,13,033,950500,13033950500,5126,47.58,50.47,0.0,0.0,0.0,0.43,26.43,6.26,75.24,14.9,2
189,13,033,950700,13033950700,2923,47.07,50.74,0.0,0.14,0.0,1.06,25.37,10.2,66.51,23.3,2
190,13,033,950900,13033950900,1546,47.48,43.98,0.0,0.06,0.0,7.37,18.11,12.74,63.45,23.09,7
191,13,035,150101,13035150101,4154,98.41,0.07,0.0,0.0,0.0,1.25,18.02,9.22,70.13,20.65,1
192,13,035,150102,13035150102,4384,74.57,19.94,0.0,0.82,0.0,1.78,15.49,8.49,65.05,26.46,1
193,13,035,150201,13035150201,5161,46.15,48.96,0.0,0.27,0.0,0.23,37.61,19.36,64.15,13.0,7
194,13,035,150202,13035150202,2440,63.52,32.46,0.0,0.0,0.0,1.39,5.08,5.86,70.2,13.89,1
195,13,035,150300,13035150300,8324,57.86,32.56,0.02,0.8,0.0,7.74,21.78,4.48,56.49,10.44,1
196,13,037,950100,13037950100,3220,35.84,55.87,0.0,0.0,0.0,6.49,13.29,6.86,29.16,7.27,2
197,13,037,950200,13037950200,3081,28.95,64.65,0.0,1.75,0.0,3.41,30.24,14.8,72.18,11.33,2
198,13,039,010100,13039010100,2765,74.9,17.97,0.9,2.35,0.0,2.71,11.79,6.69,75.41,17.9,1
199,13,039,010201,13039010201,2560,54.77,41.88,0.0,0.55,0.0,0.31,15.09,11.02,58.52,25.2,1
200,13,039,010202,13039010202,2650,81.92,10.15,0.75,1.85,0.49,4.04,6.78,10.23,67.02,18.79,1
201,13,039,010302,13039010302,5120,55.25,34.3,0.21,2.56,0.0,2.79,23.01,13.63,51.7,30.72,1
202,13,039,010303,13039010303,3524,67.85,21.57,0.71,0.99,0.0,7.75,11.23,9.39,64.98,21.77,1
203,13,039,010304,13039010304,2860,63.15,20.42,0.0,5.35,0.0,0.0,21.61,10.8,62.41,24.16,1
204,13,039,010305,13039010305,2132,81.24,15.43,0.38,0.38,0.0,0.75,13.57,19.47,67.03,11.3,1
205,13,039,010403,13039010403,3825,82.51,8.52,0.58,2.75,0.24,2.51,7.57,6.27,52.13,38.38,1
206,13,039,010404,13039010404,4606,55.54,25.77,0.0,2.54,0.0,13.68,18.8,13.57,66.98,11.09,1
207,13,039,010405,13039010405,7540,71.8,10.73,1.95,0.0,0.0,12.29,11.82,8.73,72.51,11.8,1
208,13,039,010406,13039010406,2150,82.98,0.0,0.0,1.3,0.0,15.63,4.6,2.93,78.05,19.02,1
209,13,039,010407,13039010407,3656,79.27,8.73,0.6,0.93,0.0,7.49,5.08,8.81,50.46,36.21,1
210,13,039,010500,13039010500,3115,71.14,10.4,0.22,0.0,0.83,13.07,15.3,3.08,25.49,8.86,1
211,13,039,010602,13039010602,1539,87.07,4.03,0.19,4.55,0.0,4.16,3.12,11.05,63.94,21.25,1
212,13,039,010603,13039010603,2484,77.5,13.16,0.0,0.0,0.0,6.92,29.71,12.4,50.81,34.14,1
213,13,039,010604,13039010604,3434,54.31,29.21,0.52,3.44,0.0,6.99,32.0,11.53,70.91,13.54,1
214,13,039,990000,13039990000,0,,,,,,,,,,,7
215,13,043,950100,13043950100,4907,57.22,30.06,0.0,0.0,0.0,7.7,27.81,20.54,58.67,17.65,1
216,13,043,950200,13043950200,3697,62.05,24.07,0.0,1.7,0.0,11.66,21.3,11.9,69.57,17.83,1
217,13,043,950300,13043950300,2230,63.23,14.98,0.0,0.0,0.0,20.76,25.7,22.29,52.38,21.84,1
218,13,045,910101,13045910101,5971,41.9,46.61,1.52,4.2,0.0,2.43,3.6,11.91,74.78,13.31,7
219,13,045,910103,13045910103,4976,72.19,16.88,0.36,2.69,0.3,6.19,11.31,7.5,74.86,17.64,1
220,13,045,910105,13045910105,5229,77.97,15.55,0.0,0.0,0.0,5.55,5.4,12.49,75.27,12.24,1
221,13,045,910106,13045910106,5396,52.8,22.63,0.0,0.0,0.0,19.16,29.02,16.16,65.7,18.14,1
222,13,045,910201,13045910201,3466,86.99,11.74,0.0,0.58,0.0,0.0,10.3,20.34,61.08,18.58,1
223,13,045,910202,13045910202,5078,67.66,28.93,0.0,0.0,0.0,1.83,4.53,17.9,68.29,13.8,1
224,13,045,910203,13045910203,4319,83.17,15.67,0.0,0.0,0.0,0.0,18.2,19.38,66.57,13.78,1
225,13,045,910301,13045910301,3151,72.83,12.0,0.25,0.0,0.0,13.39,27.77,8.47,71.91,19.11,1
226,13,045,910302,13045910302,3892,81.4,4.32,0.0,1.54,0.0,8.3,6.76,7.66,66.75,25.59,1
227,13,045,910400,13045910400,3492,93.36,5.53,0.0,0.09,0.0,0.23,8.71,13.14,67.47,19.3,1
228,13,045,910502,13045910502,3176,30.04,36.21,0.0,0.28,0.0,28.15,55.19,24.06,54.79,21.16,7
229,13,045,910503,13045910503,3970,38.66,38.66,0.0,4.01,0.0,17.58,42.13,17.98,70.86,11.16,7
230,13,045,910504,13045910504,3914,34.11,52.76,0.0,2.32,0.0,8.56,27.62,13.06,79.15,7.79,2
231,13,045,910600,13045910600,6326,58.27,21.04,2.13,0.0,0.0,8.31,11.79,10.15,75.72,12.36,1
232,13,045,910704,13045910704,3652,74.01,15.17,0.0,1.64,0.0,1.01,11.03,5.37,68.78,11.01,1
233,13,045,910705,13045910705,5289,60.92,20.91,0.0,0.0,0.0,15.24,25.18,16.17,61.15,17.51,1
234,13,045,910706,13045910706,5177,89.11,7.78,0.0,0.83,0.0,2.28,2.49,4.4,76.86,18.52,1
235,13,045,910707,13045910707,4631,95.27,0.0,0.0,0.24,0.37,4.08,21.82,6.54,82.88,10.06,1
