State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
47,1,20100,47001020100,3199,71.08,17.6,0.0,3.0,1.53,3.66,17.36,7.75,77.68,14.57,white_alone
47,1,20201,47001020201,4091,80.76,3.62,0.0,12.05,0.0,1.44,4.64,4.64,67.91,24.91,white_alone
47,1,20202,47001020202,4059,80.51,6.21,0.0,4.9,0.0,7.19,24.55,10.99,56.86,29.83,white_alone
47,1,20300,47001020300,3959,78.0,1.52,0.4,0.0,0.0,13.34,6.92,9.65,73.33,17.02,white_alone
47,1,20400,47001020400,4348,80.66,1.29,1.2,0.67,0.0,7.61,33.96,11.34,68.54,19.8,white_alone
47,1,20500,47001020500,3745,65.93,20.8,0.77,0.61,0.0,2.4,20.54,13.4,72.87,13.72,white_alone
47,1,20600,47001020600,2311,75.9,6.75,0.0,0.3,0.0,15.06,10.21,4.93,71.61,23.19,white_alone
47,1,20700,47001020700,1622,99.57,0.0,0.0,0.0,0.0,0.43,27.13,11.04,74.48,14.49,white_alone
47,1,20800,47001020800,4803,97.42,0.67,0.0,0.0,0.0,1.29,24.06,12.41,64.33,20.95,white_alone
47,1,20901,47001020901,5385,94.78,0.11,0.17,0.26,0.0,0.58,4.76,9.84,68.12,19.61,white_alone
47,1,20902,47001020902,6783,96.09,0.0,0.0,1.46,0.0,1.87,10.25,5.81,77.75,16.44,white_alone
47,1,21001,47001021001,2783,92.71,3.59,0.0,0.0,0.0,2.95,21.52,9.13,72.37,18.51,white_alone
47,1,21002,47001021002,3569,95.91,0.0,0.0,0.0,0.0,0.25,12.13,15.47,60.86,23.68,white_alone
47,1,21100,47001021100,4106,92.5,2.12,0.0,0.46,0.0,1.02,0.9,5.77,69.07,25.16,white_alone
47,1,21201,47001021201,5111,93.54,5.07,0.16,0.2,0.0,0.76,13.28,7.92,67.33,17.0,white_alone
47,1,21202,47001021202,5583,94.47,2.54,0.09,0.0,0.0,2.15,19.31,2.56,61.88,33.23,white_alone
47,1,21301,47001021301,3521,99.09,0.31,0.0,0.37,0.0,0.0,12.58,12.21,72.0,15.79,white_alone
47,1,21303,47001021303,3891,93.91,0.33,0.0,2.36,0.64,1.57,11.81,5.73,61.19,33.08,white_alone
47,1,21304,47001021304,3644,89.16,2.5,5.71,1.43,0.0,0.0,22.61,11.61,60.48,27.91,white_alone
47,3,950100,47003950100,4756,75.5,9.21,1.81,2.02,0.0,6.37,8.59,6.81,77.08,16.11,white_alone
47,3,950201,47003950201,3476,96.61,0.0,0.0,0.0,0.0,1.06,5.03,4.11,75.63,20.25,white_alone
47,3,950202,47003950202,4306,97.33,1.44,0.0,0.0,0.0,0.49,6.08,9.13,66.91,23.97,white_alone
47,3,950300,47003950300,3223,96.68,0.0,0.0,0.0,0.0,3.32,20.81,19.36,66.55,14.09,white_alone
47,3,950401,47003950401,5983,65.89,3.71,0.33,0.0,0.0,25.96,5.71,12.18,69.45,15.11,white_alone
47,3,950402,47003950402,7103,77.54,7.52,0.0,0.0,0.28,13.08,31.55,12.47,69.87,16.2,white_alone
47,3,950500,47003950500,6872,49.88,16.76,0.0,0.0,0.0,28.57,14.9,9.52,68.29,20.63,other
