State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
5,1,480100,5001480100,1383,70.86,21.4,0.0,0.0,0.0,6.87,15.24,3.47,69.2,27.33,white_alone
5,1,480200,5001480200,1320,82.65,11.67,0.0,0.0,0.0,4.32,5.43,3.48,81.14,15.38,white_alone
5,1,480300,5001480300,3067,68.89,25.56,0.75,0.0,0.0,2.35,16.93,4.47,76.36,19.17,white_alone
5,1,480400,5001480400,2062,25.61,66.2,1.21,0.48,0.0,1.21,32.3,3.64,61.49,34.87,black_alone
5,1,480500,5001480500,3882,70.43,27.18,0.0,0.0,0.0,1.03,10.83,2.99,74.81,20.2,white_alone
5,1,480600,5001480600,1882,87.62,2.02,0.0,0.0,0.0,9.14,7.87,6.54,63.71,22.64,white_alone
5,1,480700,5001480700,2832,69.35,24.05,0.0,0.0,0.0,4.84,21.34,10.66,71.96,16.49,white_alone
5,1,480800,5001480800,1333,89.05,6.6,4.05,0.0,0.0,0.0,13.13,5.55,69.02,25.43,white_alone
5,3,960100,5003960100,1739,53.65,40.48,0.0,0.0,0.0,5.18,25.88,7.76,76.54,15.7,white_alone
5,3,960200,5003960200,2732,90.85,6.04,0.0,0.22,0.0,2.2,14.2,3.29,82.43,14.28,white_alone
5,3,960300,5003960300,4118,66.93,21.95,0.19,0.0,0.0,9.69,19.36,8.11,72.39,17.53,white_alone
5,3,960400,5003960400,1629,67.34,31.25,0.0,0.0,0.0,1.29,12.95,10.25,73.79,15.96,white_alone
5,3,960500,5003960500,2625,85.79,13.3,0.0,0.91,0.0,0.0,10.48,8.65,74.51,16.84,white_alone
5,3,960600,5003960600,5138,54.4,34.22,0.0,0.0,0.0,9.44,15.84,10.43,74.5,13.9,white_alone
5,3,960700,5003960700,2019,62.7,27.69,0.0,0.2,4.56,3.32,15.21,1.58,80.83,17.58,white_alone
