State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
46,3,973600,46003973600,2757,88.47,1.85,2.39,0.0,0.0,6.86,5.47,8.2,72.47,13.96,white_alone
46,5,956600,46005956600,1892,92.86,0.0,3.7,0.0,0.0,0.58,8.67,4.39,78.86,14.01,white_alone
46,5,956700,46005956700,2321,92.76,0.0,0.34,0.0,0.0,6.64,6.07,5.9,74.75,18.1,white_alone
46,5,956800,46005956800,2206,54.53,0.0,4.53,16.95,0.0,22.76,20.67,14.37,70.9,14.73,white_alone
46,5,956900,46005956900,3443,55.3,0.0,15.45,2.21,4.76,21.96,26.79,21.55,61.49,14.55,white_alone
46,5,957000,46005957000,4962,92.91,3.77,0.89,0.0,0.0,1.19,9.01,2.48,74.16,19.95,white_alone
46,5,957100,46005957100,3514,65.28,0.91,0.0,16.42,0.0,13.49,13.49,7.77,79.03,13.2,white_alone
46,7,941000,46007941000,1738,36.65,0.0,45.22,0.92,0.0,11.57,25.95,27.27,58.98,11.57,other
46,7,941200,46007941200,1692,29.55,1.6,61.11,0.0,0.0,5.32,34.22,19.86,71.22,8.92,aian_alone
46,9,967600,46009967600,3056,95.19,0.95,2.39,0.0,0.0,1.47,10.88,7.04,63.32,25.65,white_alone
46,9,967700,46009967700,3858,79.83,2.28,10.11,0.54,0.0,3.84,17.14,2.95,47.38,14.31,white_alone
46,11,958600,46011958600,4057,90.78,0.15,0.12,0.35,0.0,6.68,7.98,7.17,82.2,10.48,white_alone
46,11,958700,46011958700,5590,97.84,0.0,0.13,0.0,0.0,1.65,5.59,4.96,80.11,14.94,white_alone
46,11,958803,46011958803,5505,87.7,0.49,0.05,5.2,0.0,2.31,8.45,4.21,83.47,12.32,white_alone
46,11,958804,46011958804,3139,84.64,4.68,1.37,6.28,0.0,2.2,22.32,5.83,81.62,9.21,white_alone
46,11,958805,46011958805,3105,88.34,0.29,5.67,1.38,0.0,2.45,23.63,9.92,81.87,8.21,white_alone
46,11,958900,46011958900,7660,89.18,2.6,1.48,3.84,0.0,2.06,27.68,5.22,85.17,9.27,white_alone
46,11,959000,46011959000,6059,86.83,0.0,0.0,4.27,0.0,6.7,10.29,3.96,82.31,13.73,white_alone
46,13,951300,46013951300,6526,87.47,0.09,2.34,7.28,0.0,1.96,6.11,5.91,72.65,17.59,white_alone
46,13,951400,46013951400,7064,93.56,1.53,0.59,0.72,0.0,1.13,3.03,5.22,75.89,18.04,white_alone
46,13,951500,46013951500,2530,67.11,1.5,15.38,5.89,0.0,9.41,36.73,12.13,73.08,11.46,white_alone
46,13,951600,46013951600,4517,89.73,0.49,2.17,3.12,0.0,2.13,12.85,7.26,81.98,10.12,white_alone
46,13,951700,46013951700,4037,75.75,4.24,3.37,3.77,0.0,8.99,8.42,6.07,72.18,21.6,white_alone
46,13,951800,46013951800,6712,79.02,6.84,5.1,4.47,0.0,2.55,14.17,8.42,68.74,21.47,white_alone
46,13,951900,46013951900,3411,93.81,0.0,0.21,0.0,0.0,4.51,6.17,5.72,77.1,15.83,white_alone
46,13,952000,46013952000,4191,96.04,0.52,1.43,0.17,0.0,0.88,3.02,8.21,71.03,20.73,white_alone
46,15,973100,46015973100,2470,97.69,0.04,0.61,0.04,0.0,0.97,15.33,6.76,73.89,19.35,white_alone
46,15,973200,46015973200,2763,71.05,2.14,19.11,0.4,0.0,4.38,14.97,6.08,71.81,15.78,white_alone
46,17,940200,46017940200,2005,13.42,0.15,77.51,0.0,0.0,7.73,37.34,40.4,53.22,6.38,aian_alone
46,19,967600,46019967600,2814,89.77,0.46,3.91,0.0,0.0,1.46,7.6,13.04,65.1,21.86,white_alone
46,19,967701,46019967701,4866,89.72,0.0,0.82,0.0,0.0,6.97,7.56,9.93,72.5,15.58,white_alone
46,19,967702,46019967702,2615,90.25,2.33,3.25,0.84,0.0,0.54,17.01,22.75,52.73,24.32,white_alone
46,21,964100,46021964100,1458,97.39,0.0,0.34,0.07,0.0,1.58,3.39,1.51,83.2,15.29,white_alone
46,23,940200,46023940200,3365,46.45,0.21,43.27,0.74,0.0,3.74,29.14,24.31,60.45,11.77,other
46,23,940300,46023940300,3580,54.61,0.0,34.19,0.31,0.14,6.09,15.79,23.35,56.37,16.79,white_alone
46,23,970100,46023970100,2379,96.76,0.0,1.13,0.13,0.0,0.0,16.65,3.78,69.06,25.26,white_alone
46,25,955800,46025955800,3715,93.27,0.24,0.03,0.46,0.0,3.58,6.33,5.6,76.66,16.07,white_alone
