State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
4,1,942600,4001942600,1711,0.0,0.0,99.77,0.0,0.0,0.0,33.37,40.09,48.1,11.81,aian_alone
4,1,942700,4001942700,5469,0.9,0.18,95.7,0.77,0.05,0.99,37.48,33.94,54.91,11.1,aian_alone
4,1,944000,4001944000,6577,2.24,1.03,90.97,0.99,0.0,1.67,32.96,45.46,48.4,6.1,aian_alone
4,1,944100,4001944100,6183,3.27,0.24,94.03,0.16,0.0,1.88,51.17,21.35,69.89,8.77,aian_alone
4,1,944201,4001944201,4540,3.59,0.7,89.67,0.0,0.0,0.18,55.36,45.13,46.43,6.96,aian_alone
4,1,944202,4001944202,3507,0.23,0.0,97.43,0.0,0.0,0.26,47.42,41.55,49.3,9.15,aian_alone
4,1,944301,4001944301,3120,1.22,0.0,96.28,0.71,0.0,1.28,43.58,57.34,31.44,11.03,aian_alone
4,1,944302,4001944302,2808,0.14,0.36,98.9,0.0,0.0,0.21,38.96,26.35,61.57,12.07,aian_alone
4,1,944901,4001944901,4008,1.27,0.22,95.88,1.1,0.1,0.75,46.58,14.92,74.08,11.0,aian_alone
4,1,944902,4001944902,4946,0.75,0.22,95.57,0.0,0.0,2.22,44.7,19.85,68.84,11.3,aian_alone
4,1,945001,4001945001,4085,1.79,0.59,92.46,0.0,0.0,3.79,21.62,23.87,68.08,7.39,aian_alone
4,1,945002,4001945002,4053,2.02,0.25,94.87,0.05,0.84,1.13,31.93,28.77,63.41,7.82,aian_alone
4,1,945100,4001945100,2694,3.75,0.37,91.2,0.11,0.0,3.75,34.11,21.83,71.71,6.46,aian_alone
4,1,970201,4001970201,2740,59.89,4.67,12.48,0.77,0.0,22.19,4.09,4.34,80.33,15.33,white_alone
4,1,970202,4001970202,2108,80.5,1.9,0.0,2.28,0.0,8.73,12.62,9.35,50.52,40.13,white_alone
4,1,970300,4001970300,3256,48.31,5.22,3.78,0.15,0.0,40.88,22.42,5.59,63.33,13.67,other
4,1,970501,4001970501,5582,78.18,0.13,2.13,0.0,0.0,18.51,16.64,10.07,72.12,17.81,white_alone
4,1,970502,4001970502,4327,63.85,0.0,17.08,0.0,0.18,18.72,20.51,7.44,62.7,29.86,white_alone
4,3,101,4003000101,1123,45.15,0.0,0.98,0.0,0.0,53.16,10.24,23.42,56.99,19.59,hispanic
4,3,102,4003000102,728,87.77,0.27,0.41,0.0,0.0,10.44,14.6,8.24,66.48,25.27,white_alone
4,3,201,4003000201,3203,54.95,0.0,1.31,0.0,0.0,41.9,4.93,12.83,65.03,22.14,white_alone
4,3,202,4003000202,3687,37.08,0.3,1.33,1.41,0.24,59.13,16.7,7.92,72.09,19.39,hispanic
4,3,203,4003000203,2712,78.83,0.0,0.0,0.0,0.0,20.8,17.43,14.38,52.47,33.15,white_alone
4,3,301,4003000301,3597,70.31,0.7,0.33,0.11,0.0,24.52,23.02,7.78,59.36,32.86,white_alone
4,3,303,4003000303,3424,82.04,0.0,0.0,0.0,2.04,14.75,12.45,4.59,63.11,30.23,white_alone
