State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools
24,1,100,1,24,1,100,1,240010001001,751,96.27,0.0,0.0,0.0,0.0,1.46,3.86,2.93,83.36,13.72,1,-78.39960682682424,39.662808902741055,30.901874128853404,40.73343242018976,17.206945128517862,15.146050249802826,28.551952906703853,17.20447615225175,20.07800400000416,15.132260146051182,10.137342865179647,20.07800400000416,20.07800400000416,21.17873434798523,17.6306552379024
24,1,100,2,24,1,100,2,240010001002,1958,97.8,0.87,0.0,0.82,0.0,0.41,14.76,9.86,74.41,13.99,1,-78.54744580175918,39.66868471016963,18.31867274346144,29.467555763937323,16.07321887825124,16.062964959742175,15.996911173787664,10.912866038778882,16.374968543994665,16.86364509960305,15.927242486286278,16.206842869304428,16.206842869304428,16.206842869304428,6.211361822286409
24,1,100,3,24,1,100,3,240010001003,958,95.82,0.0,0.0,0.63,0.0,3.03,3.34,2.61,67.22,30.17,1,-78.54038460756719,39.568282819215376,20.99370591681783,27.45720805997294,18.74034787037924,18.78215800648785,18.803831652954603,13.87573717369563,20.82850206073539,8.073051100661985,18.69774319520691,20.57177480344125,20.57177480344125,20.57177480344125,3.6813137128601388
24,1,200,1,24,1,200,1,240010002001,690,93.91,0.72,0.0,2.61,0.0,0.0,0.58,5.07,78.12,16.81,1,-78.67981850847357,39.58717185094195,9.94257485413836,15.801472224661728,8.150711686271512,7.616377702169842,8.307415396860883,6.03156975270725,9.008244925121064,7.589216577334275,8.201538651518256,8.876149473397962,8.876149473397962,8.876149473397962,8.620626897998426
24,1,200,2,24,1,200,2,240010002002,964,91.29,0.0,0.0,3.22,0.0,0.0,9.96,2.39,64.21,33.4,1,-78.67799325479966,39.68353629160853,7.887892221407456,20.336500369710613,5.845038971021986,4.975003520863406,5.999930018003068,3.921295524630888,5.22126699880694,7.764872690331103,5.177225951337137,4.983782356912004,4.983782356912004,4.983782356912004,4.839374338012909
24,1,200,3,24,1,200,3,240010002003,2182,50.41,39.96,0.0,1.05,0.0,5.73,5.33,2.06,27.91,10.45,1,-78.73690527808104,39.60459381461528,5.598837768618476,11.751414598964766,4.817954512329148,3.0557126703152666,5.039591162678956,0.9689266272038658,3.876430545217631,3.0327285200404512,3.852697483555898,3.876430545217631,3.876430545217631,3.8881786096282926,5.650312601645276
24,1,500,1,24,1,500,1,240010005001,1146,83.6,13.87,0.0,0.87,0.0,0.7,23.65,16.67,60.21,23.12,1,-78.7515544752568,39.65123049309522,0.7490935558766261,13.642197049576923,1.4232284072629249,0.7490935558766261,1.6220393979853074,0.9543351112745756,0.8538011072643741,0.6514246474615437,1.2282275612820357,0.6475431160429118,0.6475431160429118,0.6475431160429118,0.5514365626337323
24,1,500,2,24,1,500,2,240010005002,1167,49.19,43.1,0.17,1.03,0.0,3.26,38.25,5.4,71.04,15.0,7,-78.72533071050405,39.65647816531831,3.041362502104043,15.87764153602404,0.9211773862015769,1.108930610976682,0.9743990520753756,0.9074451367761228,2.5648345182898766,2.9266150700677613,0.9848621459779784,2.5648345182898766,2.5648345182898766,2.877311086788006,0.9108777139586043
24,1,600,1,24,1,600,1,240010006001,1967,95.48,1.93,0.41,0.46,0.0,0.2,9.31,0.86,68.94,28.77,1,-78.73830357179806,39.636557790597806,2.5192738243449893,13.579325298806973,1.3263123347351522,0.8037054015871935,1.5486674933126026,1.018080229199888,2.590919052867966,0.5691114791331178,1.5064478252817035,2.0457535751383,2.0457535751383,2.0457535751383,2.1989481124395156
24,1,600,2,24,1,600,2,240010006002,933,74.17,3.43,3.54,0.0,0.0,0.11,35.16,1.07,84.14,14.79,1,-78.7581918978333,39.643501920913,0.9197146560730316,12.868021111945868,2.189827018081543,0.2993743800107372,2.292205202539521,0.9986566644589696,0.9340126351375572,0.8946778947817322,0.8652676849955235,0.4572388037276036,0.4572388037276036,0.4572388037276036,1.0383529247000558
24,1,700,1,24,1,700,1,240010007001,1916,93.11,4.28,0.0,0.0,0.0,0.73,20.77,5.32,68.63,26.04,1,-78.74953449072487,39.63201133993772,2.366267411306349,12.517811573160117,2.245126235478684,0.1802669727496042,2.447528819377982,1.510489497438429,1.9060937833316387,0.204463353903688,0.7417397428921509,1.4205206072454477,1.4205206072454477,1.4205206072454477,2.4170814592893173
24,1,700,2,24,1,700,2,240010007002,1376,81.76,9.45,0.0,0.0,0.0,3.78,42.08,20.71,62.5,16.79,1,-78.75952827188975,39.63504484600042,1.843540262435611,12.11445673517893,2.662241594038611,0.4305333809955862,2.822917726754064,1.746466049734592,1.2918962211167837,1.0448426720674977,0.0870263980435976,0.6956150500362491,0.6956150500362491,0.6956150500362491,1.9842261154471996
24,1,800,1,24,1,800,1,240010008001,1175,90.89,0.0,0.0,1.02,0.0,5.96,24.51,10.21,73.02,16.77,1,-78.76507063650544,39.62923148238029,2.5222436580822656,11.32374831353803,3.4213496435668698,0.439855477643886,3.593610096241658,2.421271163179548,0.5435249286169197,1.374768748104364,0.7165703102829932,0.253532612165794,0.253532612165794,0.253532612165794,2.699934969297244
24,1,800,2,24,1,800,2,240010008002,816,88.73,6.5,0.0,0.0,0.0,2.82,46.66,13.48,66.91,19.61,1,-78.76454197899847,39.63783224830843,1.575092458236228,12.036125555382858,2.9015301183562228,0.532217538406283,3.0338435540848647,1.4646605482679125,1.2745461461800056,1.5463612436162206,0.5514286765061462,0.7309766121283601,0.7309766121283601,0.7309766121283601,1.7690507345275643
24,1,1000,1,24,1,1000,1,240010010001,1372,97.74,0.44,0.0,1.38,0.0,0.0,15.23,4.37,81.85,13.78,1,-78.7713229253563,39.66056953757019,1.3725068437396637,12.035240653368405,3.063314764392211,0.3467198929943385,3.516644784348875,1.0894793501498643,1.2832348329286014,0.6292289184225082,0.7548388057266,1.1410890614404177,1.1410890614404177,1.1410890614404177,1.4527085129533077
24,1,1000,2,24,1,1000,2,240010010002,873,87.86,6.53,0.0,0.0,0.0,3.89,37.55,8.13,47.31,37.0,1,-78.76465048447773,39.654139418751285,0.4671495857090207,12.537591495096931,2.45498236806591,0.2047691455217775,2.7776080101946112,0.3466023074094835,0.3973072795180316,0.0562337074665949,0.1663494125672122,0.3162315485493511,0.3162315485493511,0.3162315485493511,0.6166518736119619
24,1,1100,1,24,1,1100,1,240010011001,654,92.97,6.12,0.0,0.0,0.0,0.0,10.7,6.12,73.85,20.03,1,-78.7761125963184,39.65201240162384,1.3553472346157711,11.544828236794642,3.455488596504124,0.4108393125302233,3.724870529992253,0.9881637834914248,0.6263888940626203,0.8637276896986439,0.5562092753522316,0.4210765544505609,0.4210765544505609,0.4210765544505609,1.5831616094674006
24,1,1100,2,24,1,1100,2,240010011002,520,95.96,1.35,0.0,0.77,0.0,0.0,30.38,0.0,69.23,30.77,1,-78.7677847375081,39.65086986878204,0.6469636188422994,12.252094669761012,2.77218941482883,0.196308298517062,3.0061339832271345,0.2692196820554021,0.1973143151740377,0.4396988066354147,0.3848217062851632,0.1973143151740377,0.1973143151740377,0.3424108085365233,0.8945628384623521
24,1,1200,1,24,1,1200,1,240010012001,824,95.63,0.61,0.0,0.0,0.0,3.4,10.56,0.0,79.85,20.15,1,-78.78272216282438,39.64374415848567,2.110558045569414,10.9725472372016,4.216334339410267,0.8005105167324067,4.335480546077767,1.7456152395629192,0.7019443548750816,1.8821779118236808,0.7677187427465121,0.6881225457991647,0.6881225457991647,0.6881225457991647,2.053278156226873
24,1,1200,2,24,1,1200,2,240010012002,2254,92.72,0.18,0.09,1.46,0.09,1.33,5.83,3.55,66.55,25.78,1,-78.79219383556426,39.65366938510367,2.740902326797403,10.181347122991234,4.811624790710412,1.0417286377364534,5.111600489060291,0.4013748137824993,1.675253887648564,2.142774884193801,0.8030883247570442,1.6619858271848889,1.6619858271848889,1.6619858271848889,0.8343750232452257
24,1,1300,1,24,1,1300,1,240010013001,1197,91.65,0.33,0.0,0.75,0.0,2.84,7.85,1.17,78.61,20.22,1,-78.8149310638014,39.62112304420053,1.7671918096275874,7.958006778968037,7.599725730696588,1.7671918096275874,7.730066576154331,4.344066363047533,2.3941045509643435,2.3956373037635887,2.956356036296389,2.3941045509643435,2.3941045509643435,2.3941045509643435,4.899308650160954
24,1,1300,2,24,1,1300,2,240010013002,4334,33.87,60.38,0.78,0.09,0.0,3.48,9.58,0.58,14.4,4.78,2,-78.80648187899173,39.61369323726193,2.742492349532931,7.663246562527463,7.331443500828589,2.742492349532931,7.486202018050909,4.90901720104313,3.4045395275714747,3.488642792291852,2.7492253402386844,3.4045395275714747,3.4045395275714747,3.479822366175014,5.438457649045548
24,1,1401,1,24,1,1401,1,240010014011,944,94.17,3.07,0.21,0.0,0.0,0.0,12.71,3.6,70.76,25.64,1,-78.84848447255754,39.61964487833669,1.3032351178899282,6.145326690477623,10.354600427891182,1.3032351178899282,10.46675425401024,5.828355519347495,1.9449092136831256,1.9560696238310409,3.126811376511584,1.9449092136831256,1.9449092136831256,1.9449092136831256,6.750931538519167
