,state,county,tract,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
17,56,005,000103,56005000103,2348,76.7,1.62,0.0,1.87,0.0,15.97,17.04,23.64,71.17,5.2,1
18,56,005,000200,56005000200,7743,79.88,1.21,0.12,0.0,0.0,15.1,14.27,9.34,77.93,9.23,1
19,56,005,000300,56005000300,5218,84.36,0.79,0.0,0.0,0.0,9.35,21.95,12.36,75.07,12.57,1
20,56,005,000400,56005000400,3433,86.78,0.0,1.46,0.7,0.0,6.38,6.84,17.33,70.26,12.41,1
21,56,005,000500,56005000500,6164,94.44,0.0,0.16,0.0,0.0,4.64,3.69,7.59,74.79,14.73,1
22,56,005,000600,56005000600,5563,74.65,2.84,2.52,0.0,0.52,16.43,17.71,7.33,70.36,19.04,1
23,56,005,000701,56005000701,1838,100.0,0.0,0.0,0.0,0.0,0.0,3.16,13.87,64.64,21.49,1
24,56,005,000702,56005000702,6496,94.5,0.0,0.0,0.0,0.0,4.97,14.37,18.84,67.26,13.9,1
25,56,007,967600,56007967600,2250,72.98,2.44,1.73,0.71,0.0,21.02,22.65,12.84,50.58,9.11,1
26,56,007,967700,56007967700,3852,68.09,0.93,3.32,1.53,0.0,25.05,11.57,8.59,75.57,14.36,1
27,56,007,967800,56007967800,4287,69.93,1.12,0.0,0.77,0.12,27.27,12.85,12.18,76.42,10.36,1
28,56,007,968000,56007968000,3056,93.75,0.03,0.26,0.26,0.0,3.96,10.84,12.76,65.18,21.63,1
29,56,007,968100,56007968100,1628,91.03,1.41,0.12,0.0,0.0,3.19,13.64,14.74,70.27,14.8,1
30,56,009,956400,56009956400,4518,76.52,0.0,0.18,0.42,0.0,18.17,3.99,6.55,77.71,14.79,1
31,56,009,956500,56009956500,3214,93.19,0.0,0.44,0.0,0.0,6.38,15.13,10.8,70.88,18.33,1
32,56,009,956600,56009956600,3289,95.68,0.0,0.0,0.0,0.0,2.25,4.71,6.87,77.01,16.11,1
33,56,009,956700,56009956700,2821,94.26,0.0,0.0,0.0,0.0,1.56,9.93,13.9,68.7,16.73,1
34,56,011,950200,56011950200,4698,95.06,0.0,1.7,0.38,0.0,2.15,6.91,6.47,78.2,15.33,1
35,56,011,950300,56011950300,2804,92.3,0.0,0.04,0.0,0.0,2.89,10.87,11.09,69.54,16.83,1
36,56,013,000100,56013000100,3816,85.72,0.0,8.05,0.0,0.0,4.35,10.72,17.71,57.89,19.52,1
37,56,013,000200,56013000200,3782,86.22,1.51,4.92,0.42,0.0,3.04,5.47,15.81,68.32,15.86,1
38,56,013,000301,56013000301,2492,93.82,1.08,3.01,0.0,0.0,0.96,7.82,8.55,65.45,23.96,1
39,56,013,000302,56013000302,1424,94.03,0.0,2.18,0.0,0.0,3.65,11.69,21.56,60.25,18.12,1
40,56,013,000400,56013000400,1455,97.04,0.48,0.21,0.21,0.0,1.51,11.61,18.69,50.52,30.79,1
41,56,013,940100,56013940100,3965,15.46,0.05,78.76,0.25,0.0,3.71,20.79,30.92,56.09,12.08,3
42,56,013,940201,56013940201,4225,79.41,0.0,5.04,0.05,0.62,9.02,7.34,19.55,63.98,16.43,1
43,56,013,940202,56013940202,5070,31.93,0.28,54.89,0.0,0.0,7.44,27.74,30.51,59.29,10.2,3
44,56,013,940301,56013940301,1889,77.55,0.0,11.38,1.06,0.0,9.16,13.98,33.93,52.36,13.71,1
45,56,013,940302,56013940302,3107,77.28,1.32,9.33,1.06,0.0,8.69,18.14,11.46,68.68,9.08,1
46,56,013,940400,56013940400,5586,81.1,0.43,3.56,0.07,0.0,12.41,12.15,7.14,71.14,21.59,1
47,56,013,940500,56013940500,2900,67.07,0.34,12.76,0.0,0.0,17.03,15.32,16.28,67.07,16.66,1
48,56,015,957700,56015957700,1916,90.45,0.0,0.16,0.0,0.78,7.83,7.64,8.87,67.22,23.9,1
49,56,015,957800,56015957800,3902,81.42,0.44,1.82,2.1,0.0,10.87,7.92,13.89,65.56,18.86,1
50,56,015,957900,56015957900,4879,80.65,0.49,0.68,0.64,0.0,15.93,12.52,6.64,57.66,25.07,1
51,56,015,958000,56015958000,2604,93.86,0.04,0.12,0.0,0.0,3.34,6.82,13.17,66.4,20.43,1
52,56,017,967800,56017967800,2743,91.98,0.0,2.22,0.0,0.0,3.24,13.31,11.45,60.41,26.03,1
53,56,017,967900,56017967900,1807,91.98,0.0,3.15,0.0,0.0,2.99,14.75,16.1,58.55,24.79,1
54,56,019,955100,56019955100,2594,95.68,0.04,0.23,0.0,0.0,3.35,13.3,11.84,62.91,25.25,1
55,56,019,955201,56019955201,2330,78.28,0.04,3.35,5.54,0.0,12.36,24.95,16.65,60.99,21.12,1
56,56,019,955202,56019955202,3594,96.47,1.31,0.08,0.0,0.0,1.03,10.49,10.43,71.54,16.14,1
57,56,021,000200,56021000200,4718,54.75,1.12,2.16,0.02,0.0,37.86,21.15,12.08,70.67,16.07,1
58,56,021,000300,56021000300,4238,63.05,1.56,0.19,2.15,0.33,27.61,12.77,3.49,79.09,14.84,1
59,56,021,000401,56021000401,4936,78.16,1.64,0.02,0.57,0.0,18.98,17.37,10.27,71.03,17.99,1
60,56,021,000403,56021000403,4177,64.74,0.12,5.55,0.0,0.0,27.94,16.28,28.15,59.8,10.49,1
61,56,021,000404,56021000404,2097,71.82,0.0,6.58,3.67,0.0,17.45,12.02,7.06,72.53,14.83,1
62,56,021,000502,56021000502,3301,78.49,6.15,0.0,0.7,0.0,10.15,8.09,4.85,71.49,18.3,1
63,56,021,000503,56021000503,5411,77.36,0.0,0.02,0.91,0.46,14.67,6.88,7.28,69.71,21.57,1
64,56,021,000601,56021000601,3051,87.81,1.61,0.0,0.0,0.0,10.13,12.06,5.44,61.98,32.58,1
65,56,021,000602,56021000602,2947,85.78,0.41,0.0,0.71,0.0,12.01,7.39,4.14,67.32,20.94,1
66,56,021,000701,56021000701,2693,87.86,1.23,0.0,0.0,0.0,10.92,8.69,6.57,67.4,17.6,1
67,56,021,000702,56021000702,1247,67.44,2.09,2.65,0.0,0.0,26.14,19.14,21.17,43.14,10.26,1
68,56,021,000800,56021000800,1665,80.96,1.14,0.0,0.3,0.66,11.53,6.33,3.06,74.47,19.4,1
69,56,021,000900,56021000900,2511,89.96,1.31,0.88,2.83,0.04,3.46,6.02,7.65,72.64,18.84,1
70,56,021,001000,56021001000,3160,76.23,1.04,0.0,0.92,0.63,17.75,7.15,10.09,68.92,19.34,1
71,56,021,001100,56021001100,2997,63.26,10.51,1.07,1.63,0.0,18.32,5.94,1.5,41.14,11.71,1
72,56,021,001200,56021001200,4971,87.73,1.07,0.02,2.03,0.0,5.71,8.27,6.2,57.96,34.98,1
73,56,021,001301,56021001301,2564,82.72,0.0,0.0,1.29,0.0,9.44,9.83,7.22,63.3,26.72,1
74,56,021,001302,56021001302,5645,86.11,1.28,0.0,2.55,0.0,7.09,1.35,3.77,64.34,31.07,1
75,56,021,001401,56021001401,3691,78.03,1.14,0.73,0.65,0.43,12.57,5.37,6.96,66.59,22.68,1
76,56,021,001402,56021001402,2821,85.43,0.11,0.18,6.52,0.0,4.08,6.86,4.61,63.52,24.71,1
77,56,021,001501,56021001501,5530,70.24,4.5,0.0,1.36,0.0,22.35,6.73,7.94,69.78,21.48,1
78,56,021,001502,56021001502,4648,79.75,0.0,0.0,1.72,0.0,16.89,9.51,6.15,64.22,27.52,1
79,56,021,001901,56021001901,5497,83.43,2.42,0.13,0.64,0.0,12.52,4.5,3.71,76.7,19.05,1
80,56,021,001902,56021001902,4441,91.65,0.0,0.0,0.0,0.0,4.39,3.5,3.45,77.12,19.3,1
81,56,021,002001,56021002001,4314,87.95,0.56,0.23,0.0,0.0,10.25,10.55,11.68,74.73,12.38,1
82,56,021,002002,56021002002,6001,74.0,2.28,0.0,0.0,0.0,15.06,6.73,5.3,69.57,23.18,1
83,56,021,980801,56021980801,0,,,,,,,,,,,7
84,56,023,978001,56023978001,2719,90.7,0.18,0.22,0.04,0.0,6.95,8.08,22.95,69.66,7.39,1
85,56,023,978002,56023978002,4361,93.53,0.0,0.34,0.21,0.0,5.16,2.82,15.13,62.81,21.92,1
86,56,023,978100,56023978100,7140,91.6,0.0,0.24,0.22,0.0,3.6,8.98,11.11,75.78,12.51,1
87,56,023,978200,56023978200,1829,93.55,0.0,0.0,1.31,0.0,2.19,6.92,13.56,70.04,16.4,1
88,56,023,978400,56023978400,3591,90.53,0.14,0.53,0.53,0.0,5.88,8.69,7.69,75.74,15.23,1
89,56,025,000200,56025000200,3157,80.8,0.0,2.85,0.0,0.0,10.52,30.6,35.54,46.59,17.68,1
90,56,025,000300,56025000300,4093,83.09,3.03,1.83,0.46,0.0,9.82,20.53,11.63,72.88,13.61,1
91,56,025,000400,56025000400,4304,87.41,1.84,0.28,0.0,0.0,7.3,14.39,17.5,65.94,16.57,1
92,56,025,000501,56025000501,5666,88.3,0.0,0.99,0.0,0.0,9.81,9.76,12.9,63.64,22.4,1
93,56,025,000502,56025000502,2787,85.11,5.63,0.0,0.0,0.0,4.95,27.11,4.45,75.6,19.95,1
94,56,025,000601,56025000601,2833,87.54,0.0,8.22,0.0,0.0,3.88,1.87,8.82,83.37,7.8,1
95,56,025,000602,56025000602,4994,94.87,0.0,0.86,1.5,0.0,1.16,2.85,10.01,70.87,19.12,1
96,56,025,000700,56025000700,2113,84.67,0.0,0.0,0.33,0.0,11.22,7.84,11.69,67.53,20.78,1
97,56,025,000800,56025000800,3603,89.87,0.11,0.0,0.0,0.0,4.58,8.06,9.21,75.41,15.38,1
98,56,025,000901,56025000901,5516,84.74,1.89,0.0,0.0,0.0,12.73,12.89,14.43,74.4,11.0,1
99,56,025,000902,56025000902,3966,89.03,0.66,0.3,0.08,0.0,9.2,7.8,11.98,65.96,17.07,1
100,56,025,001000,56025001000,5109,85.59,0.61,0.27,0.0,0.0,13.07,7.96,10.45,70.8,15.29,1
101,56,025,001100,56025001100,2699,87.88,0.0,0.0,0.0,0.0,11.82,6.7,12.89,56.69,30.42,1
102,56,025,001200,56025001200,2504,79.35,0.4,0.92,0.36,0.0,14.54,11.44,22.68,57.39,10.46,1
103,56,025,001401,56025001401,5685,89.39,0.0,0.16,0.07,0.6,6.74,7.89,8.76,75.58,15.66,1
104,56,025,001602,56025001602,7245,80.86,1.08,0.0,2.18,0.0,15.29,6.05,11.86,74.99,12.15,1
105,56,025,001603,56025001603,4005,85.54,0.0,0.45,3.52,0.0,6.59,3.91,7.42,73.03,19.55,1
106,56,025,001700,56025001700,4768,89.72,4.11,1.05,0.25,0.0,3.36,3.09,7.07,81.02,11.54,1
107,56,025,001801,56025001801,2193,83.26,0.0,1.92,0.32,0.0,7.93,5.43,4.83,80.12,14.32,1
108,56,025,001802,56025001802,2827,90.2,0.42,0.81,0.0,0.0,4.92,3.89,11.39,67.17,13.19,1
109,56,027,957200,56027957200,2377,87.38,0.76,1.81,0.0,1.47,6.27,21.53,9.05,63.44,16.24,1
110,56,029,965100,56029965100,5381,89.74,0.0,0.0,0.19,0.0,6.91,6.86,8.75,73.41,17.84,1
111,56,029,965200,56029965200,6137,88.53,0.21,0.15,1.74,0.0,7.17,11.86,22.37,59.56,17.21,1
112,56,029,965301,56029965301,3419,94.06,0.53,0.09,0.64,0.0,2.46,3.46,11.35,65.81,22.52,1
113,56,029,965302,56029965302,4052,92.55,3.13,0.94,0.02,0.0,2.57,7.23,8.14,68.02,23.84,1
114,56,029,965401,56029965401,2275,92.35,1.23,0.0,0.0,0.0,6.42,4.35,7.69,76.84,15.47,1
115,56,029,965402,56029965402,3693,86.81,0.0,0.05,1.0,0.0,9.61,5.83,8.75,67.24,22.99,1
116,56,029,965500,56029965500,4316,92.61,0.46,0.0,0.0,0.0,3.75,7.65,11.33,70.51,16.27,1
117,56,031,959100,56031959100,1783,87.83,0.28,0.0,0.0,2.8,8.02,15.44,4.32,71.73,22.38,1
118,56,031,959401,56031959401,5107,84.63,0.0,0.0,1.06,0.0,10.42,11.1,10.57,68.12,19.54,1
119,56,031,959402,56031959402,1682,87.81,0.0,0.0,0.24,0.0,2.32,6.18,10.46,64.39,25.15,1
120,56,033,000100,56033000100,5673,89.9,0.19,2.87,1.36,0.0,5.02,6.12,6.77,67.51,23.73,1
121,56,033,000200,56033000200,3146,93.9,0.0,0.79,0.19,0.0,4.39,13.73,8.04,73.08,18.25,1
122,56,033,000300,56033000300,3569,87.92,0.42,1.2,0.36,0.0,8.77,9.15,15.58,61.59,22.84,1
123,56,033,000400,56033000400,5153,91.17,0.0,0.14,0.19,0.0,5.18,15.58,14.22,67.24,16.96,1
124,56,033,000501,56033000501,3043,98.32,0.0,0.82,0.0,0.0,0.85,7.43,16.43,65.43,18.14,1
125,56,033,000502,56033000502,4312,89.89,0.35,3.15,1.72,0.0,2.99,3.87,10.3,71.99,17.72,1
126,56,033,000600,56033000600,5501,91.29,0.04,2.25,0.78,0.0,3.11,4.31,9.73,68.33,17.96,1
127,56,035,000101,56035000101,3630,82.59,0.0,0.0,0.03,0.0,7.77,10.47,17.05,60.41,22.53,1
128,56,035,000103,56035000103,3081,97.34,0.03,0.97,0.0,0.0,1.66,9.67,7.11,80.2,12.69,1
129,56,035,000104,56035000104,3154,87.22,0.0,0.0,0.0,0.0,12.37,5.01,17.76,62.21,19.44,1
130,56,037,970500,56037970500,2771,76.36,0.0,0.65,0.61,0.0,18.44,21.91,10.47,78.64,10.9,1
131,56,037,970601,56037970601,4074,76.04,0.2,0.1,0.07,0.42,22.43,13.53,18.92,65.83,12.35,1
132,56,037,970602,56037970602,3390,81.74,0.0,8.29,0.38,0.0,8.23,5.84,5.34,83.36,11.3,1
133,56,037,970700,56037970700,4155,85.66,0.0,0.0,2.74,0.0,11.1,3.53,5.63,78.84,14.1,1
134,56,037,970800,56037970800,3152,76.3,6.06,0.0,0.79,0.0,13.96,20.46,23.38,57.11,19.51,1
135,56,037,970902,56037970902,4921,78.66,2.05,1.69,0.33,0.0,13.29,8.45,6.99,82.5,9.55,1
136,56,037,970903,56037970903,2910,68.08,1.37,0.03,1.31,0.0,26.39,18.54,15.95,74.47,9.59,1
137,56,037,970904,56037970904,2727,83.13,0.0,0.0,0.0,0.0,16.87,20.39,15.91,69.49,14.59,1
138,56,037,970905,56037970905,5643,78.72,0.34,0.62,0.0,0.0,17.22,6.06,8.61,83.86,7.53,1
139,56,037,971000,56037971000,1806,78.41,0.22,0.0,2.93,0.0,17.17,8.53,15.06,67.44,17.5,1
140,56,037,971100,56037971100,4102,73.16,2.68,0.02,0.98,0.0,16.5,14.45,17.53,65.41,15.8,1
141,56,037,971200,56037971200,2459,83.29,0.0,0.0,0.2,0.0,16.51,5.98,3.01,76.25,20.74,1
142,56,037,971600,56037971600,1242,94.36,0.0,0.0,0.0,0.0,5.23,7.65,5.88,77.05,17.07,1
143,56,039,967601,56039967601,3630,76.5,0.74,0.3,5.07,0.0,13.25,10.81,9.61,80.83,9.26,1
144,56,039,967602,56039967602,2326,89.29,0.04,0.0,1.85,0.0,8.64,10.02,3.44,60.15,36.41,1
145,56,039,967701,56039967701,3359,84.94,0.65,0.0,0.0,0.0,11.28,4.83,18.4,69.54,10.75,1
146,56,039,967703,56039967703,1568,99.62,0.0,0.06,0.0,0.0,0.13,8.87,8.16,68.05,23.79,1
147,56,039,967704,56039967704,3593,92.51,1.89,0.0,0.0,0.0,4.59,7.35,3.81,78.88,17.31,1
148,56,039,967801,56039967801,3150,59.65,0.0,0.0,2.6,0.0,36.7,6.61,33.14,58.98,7.71,1
149,56,039,967802,56039967802,5730,78.48,0.91,0.45,0.44,0.33,18.59,2.18,5.41,77.0,17.59,1
150,56,041,975201,56041975201,2178,91.83,0.0,0.0,0.18,0.0,4.59,4.3,5.74,76.81,17.45,1
151,56,041,975202,56041975202,3418,90.67,0.0,0.0,0.0,0.0,5.71,4.45,8.37,79.4,12.23,1
152,56,041,975301,56041975301,2783,79.59,0.07,1.4,0.0,0.0,18.94,22.71,16.17,69.82,11.17,1
153,56,041,975302,56041975302,5484,86.01,0.97,0.8,0.0,0.0,10.1,8.9,6.0,75.6,17.87,1
154,56,041,975401,56041975401,2531,91.86,0.0,0.28,0.0,0.0,4.7,7.37,16.67,67.56,14.42,1
155,56,041,975402,56041975402,3980,86.36,0.0,0.33,0.88,0.0,10.9,10.17,16.61,70.98,11.23,1
156,56,043,000200,56043000200,3124,92.83,0.03,0.1,0.0,0.0,5.47,7.57,9.7,74.46,13.67,1
157,56,043,000301,56043000301,2231,72.21,0.0,0.13,0.0,0.0,20.57,9.08,13.67,68.94,16.05,1
158,56,043,000302,56043000302,2578,76.65,0.0,0.85,0.0,0.0,19.55,15.33,13.27,66.6,17.73,1
159,56,045,951100,56045951100,3276,88.06,1.34,0.06,2.05,0.0,2.35,19.04,8.21,68.28,15.38,1
160,56,045,951300,56045951300,3666,92.96,0.0,1.04,1.25,3.22,1.53,12.01,13.97,64.02,20.1,1
