State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools,urban
38,1,965600,1,38,1,965600,1,380019656001,670,96.87,0.9,0.0,2.09,0.0,0.0,26.42,16.12,61.04,22.84,1,-102.4705452230832,46.1121599135653,149.9500386742852,56.66730591291876,17.299747058215083,17.804346661706234,80.16846073966707,17.172439541123936,88.41380682658371,17.783711115319345,17.72759611381499,88.41380682658371,88.41380682658371,88.64587917737062,88.43464757650142,False
38,1,965600,2,38,1,965600,2,380019656002,1601,92.13,1.87,0.56,2.37,0.0,2.37,7.29,4.43,70.52,20.99,1,-102.8404093211138,46.01426301544421,180.06256029407535,58.51738959635024,16.418878326233685,15.825331749035168,88.23870599980016,15.675239319570624,96.22458106253256,15.67448109939423,8.260158659896328,96.09757181584403,96.09757181584403,96.09757181584403,96.42954739828416,False
38,3,967900,1,38,3,967900,1,380039679001,904,97.57,0.0,0.0,0.0,0.0,1.0,3.22,2.1,78.54,19.14,1,-97.86531419302425,47.07140072805132,82.74111362173096,18.71507968065154,18.65944707007269,18.682193886019604,66.26142695956383,18.045337654241788,19.187669050996067,19.144862343923226,30.083207269668613,19.187669050996067,19.187669050996067,19.187669050996067,18.9007066777235,False
38,3,967900,2,38,3,967900,2,380039679002,847,98.7,0.0,1.06,0.0,0.0,0.12,15.23,14.64,67.53,17.83,1,-97.83388268161498,46.77704519307328,77.84477529716628,20.78221115991755,20.773194205415,20.709109721391894,68.05987376089061,20.378812219893646,20.82308106009597,3.563653534636145,39.39193644665424,20.82308106009597,20.82308106009597,20.970534290151345,21.01220792000456,False
38,3,968000,1,38,3,968000,1,380039680001,772,97.8,0.0,0.0,0.0,0.65,0.0,6.98,7.77,77.85,13.86,1,-98.21947474266852,47.16342275885358,111.29793174486558,31.21594618708725,31.2215919205393,31.129427635972927,46.35837133196744,30.406632950816547,31.07351182277285,16.962729414419183,18.10897045796077,31.07351182277285,31.07351182277285,31.07351182277285,31.005837656047863,False
38,3,968000,2,38,3,968000,2,380039680002,669,98.8,0.0,0.0,0.0,0.0,0.15,2.09,3.14,75.04,21.82,1,-98.27188289588756,46.994490794019576,111.32318796520246,22.286202169776328,22.32989117416895,21.69273272624067,34.28374325363568,21.448666521868308,21.812623651249787,21.54574543845653,24.09714204999913,21.812623651249787,21.812623651249787,21.812623651249787,21.93389198995374,False
38,3,968000,3,38,3,968000,3,380039680003,954,85.85,1.26,0.63,0.0,0.0,0.0,4.23,2.73,75.16,21.7,1,-98.20968118573728,46.7658279754038,106.41050931522824,24.34615579846241,24.40690081038948,23.4742285159295,41.1428881549616,24.25759675599829,23.619243266687683,19.94841587059701,39.86581656218402,23.619243266687683,23.619243266687683,23.81587692109389,24.10869739048652,False
38,3,968200,1,38,3,968200,1,380039682001,711,96.48,1.41,0.0,1.13,0.0,0.0,13.64,5.63,65.26,29.11,1,-98.0063921150139,46.92100729383368,90.4912507562729,1.183751703841021,1.2464940103546691,0.3074549946536743,53.216453057296256,1.3068365391284729,0.4535243445275773,0.2737759854347906,44.056302583850695,0.4535243445275773,0.4535243445275773,0.6681234316589045,0.9521418574329736,True
38,3,968200,2,38,3,968200,2,380039682002,706,77.62,0.0,0.0,0.0,0.0,22.38,7.93,4.11,79.75,16.15,1,-97.98501240691436,46.91558104879372,88.83361428392777,1.5792225849633872,1.58049603814108,1.595767137202189,54.83445568819548,1.308846929513486,1.6758023811417602,1.6823064358816842,45.70051196610654,1.6758023811417602,1.6758023811417602,1.7802705498638265,1.7928525382415097,True
38,3,968200,3,38,3,968200,3,380039682003,588,89.63,4.42,0.0,1.87,0.0,2.89,0.0,2.55,87.59,9.86,1,-98.00462607982467,46.916072306799386,90.32401279392649,1.5334794045286588,1.5880874637007345,0.7576669786156275,53.34496622037813,1.7993836384458537,0.9286343394920056,0.8356039122685028,44.50764761312595,0.9286343394920056,0.9286343394920056,1.1554835945766573,1.403460468006274,True
38,3,968200,4,38,3,968200,4,380039682004,514,85.6,5.45,2.14,5.45,0.0,1.36,7.78,5.25,63.42,31.32,1,-98.03804268812874,46.92201646941309,92.8972728141916,3.354043821707634,3.4160106300051045,2.5271126823301424,50.81497651533917,2.83244751697921,2.67672472825235,2.295574217016361,42.143426753149,2.67672472825235,2.67672472825235,2.752225413090821,2.9959696176871127,False
38,3,968300,1,38,3,968300,1,380039683001,1267,82.24,3.08,9.08,2.6,0.0,0.32,5.6,4.18,60.62,35.2,1,-97.99867895346512,46.93410922248224,90.01202412471446,0.7289721873547761,0.7272077435468297,0.7111864296167714,53.84393417376477,0.2983828559983997,0.9071700395308728,0.8895075201719208,43.61838784384669,0.9071700395308728,0.9071700395308728,0.9071700395308728,0.658081812047634,True
38,3,968300,2,38,3,968300,2,380039683002,927,79.61,0.0,0.43,0.0,0.0,0.97,10.2,1.08,61.92,35.38,1,-97.97587718985854,46.928872675877535,88.24047987083785,1.438534023052702,1.3801450431857312,1.4196290735831831,55.55316828355618,0.8988878950619,2.030614724059949,1.9440891633039912,45.35406762138139,2.030614724059949,2.030614724059949,2.030614724059949,1.8069673959486217,True
38,3,968300,3,38,3,968300,3,380039683003,1160,87.5,11.72,0.0,0.0,0.0,0.78,23.79,1.81,79.48,18.71,1,-98.012670195895,46.9290355326384,91.02798789891722,1.3616983762164732,1.4166506863258037,0.7601349778320112,52.76120470834122,0.7618886919066752,0.837953322742446,0.7055780396906175,43.125270596219664,0.837953322742446,0.837953322742446,0.837953322742446,0.99243758655226,True
38,3,968300,4,38,3,968300,4,380039683004,573,98.25,0.0,0.0,0.0,0.0,1.75,23.85,5.24,40.49,22.34,1,-98.00665167043148,46.93163653638409,90.59392777900636,0.9821996505989288,1.0236157454363353,0.7869626701818757,53.22807670345222,0.2210944653792906,0.6722862484350139,0.7192811852600337,43.3054343624676,0.6722862484350139,0.6722862484350139,0.6722862484350139,0.6526267747579638,True
38,5,940100,1,38,5,940100,1,380059401001,1503,25.88,0.0,70.59,0.0,0.0,1.53,24.95,5.52,77.91,16.57,3,-99.16240044327188,47.9374077745718,157.17476202856184,108.11251473531934,30.58115013770489,13.002145514566058,30.551940191044224,28.35957960030964,28.781034529452583,27.529086755401742,18.931669176581337,28.781034529452583,28.781034529452583,29.40423999050679,30.571852084181465,False
38,5,940100,2,38,5,940100,2,380059401002,1021,2.25,0.2,95.2,0.0,0.0,0.0,72.16,17.92,78.35,2.94,3,-99.00169921358066,48.00516659263308,145.5756604422878,122.20297165373918,16.713873386145302,3.285265666995421,16.680731718962008,15.989303726286344,15.926283414952527,14.91591921689106,16.292088933441143,15.406898505771135,15.406898505771135,15.406898505771135,16.72451082604803,False
38,5,940200,1,38,5,940200,1,380059402001,1099,16.65,0.0,73.16,0.0,0.0,4.37,38.79,12.47,74.7,12.83,3,-98.83019731619348,48.00526763030293,132.85785720612895,126.30496901118046,12.361794814502696,11.420426878466277,12.317145209317916,11.897575710087072,12.021212992151565,11.2108946774364,11.414717927898922,10.665233693541172,10.665233693541172,10.665233693541172,12.490256737171112,False
