State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
45,1,950100,45001950100,3109,77.65,16.08,0.0,0.0,0.0,1.74,15.2,9.52,70.67,19.81,white_alone
45,1,950200,45001950200,4465,76.01,17.94,0.0,1.32,0.0,2.49,15.08,11.53,69.16,18.3,white_alone
45,1,950300,45001950300,3473,93.06,2.59,0.0,2.76,0.0,0.66,13.36,14.2,68.76,16.87,white_alone
45,1,950401,45001950401,3601,60.48,36.8,0.0,0.0,0.0,1.25,19.29,13.61,60.51,23.8,white_alone
45,1,950402,45001950402,2440,78.11,16.52,0.0,0.0,0.0,5.37,7.42,9.18,65.25,25.57,white_alone
45,1,950500,45001950500,4594,49.72,46.65,2.39,0.0,0.0,0.15,26.61,10.1,64.65,23.03,other
45,1,950600,45001950600,2900,48.07,49.24,0.0,0.0,0.0,0.72,22.17,11.83,65.9,22.28,other
45,3,20100,45003020100,5084,74.04,14.38,0.0,0.0,0.0,7.1,21.56,10.11,66.13,23.76,white_alone
45,3,20200,45003020200,6151,64.25,33.46,0.0,0.0,0.0,2.0,7.75,8.24,77.26,13.85,white_alone
45,3,20301,45003020301,2264,82.16,5.34,0.0,0.0,0.31,7.64,8.13,17.98,66.43,15.59,white_alone
45,3,20303,45003020303,2348,40.37,55.88,0.0,0.0,0.0,3.75,25.94,22.96,67.59,9.45,black_alone
45,3,20304,45003020304,5018,61.86,25.97,0.0,2.47,0.0,8.69,10.47,7.33,76.7,15.96,white_alone
45,3,20401,45003020401,6684,74.96,16.17,0.0,0.67,0.0,7.91,11.45,9.8,79.13,9.47,white_alone
45,3,20402,45003020402,2154,51.67,31.89,0.0,0.0,0.0,14.11,40.06,14.81,73.03,11.42,white_alone
45,3,20500,45003020500,8822,76.14,22.15,0.0,0.57,0.0,0.96,3.92,1.67,74.21,18.5,white_alone
45,3,20601,45003020601,3907,67.19,30.82,0.59,0.15,0.0,0.33,5.37,3.38,83.72,12.67,white_alone
45,3,20603,45003020603,3293,75.16,13.03,0.0,1.91,0.0,1.34,12.89,11.69,73.94,12.63,white_alone
45,3,20604,45003020604,2641,54.45,30.06,0.0,0.15,0.0,15.34,11.44,12.84,66.87,20.3,white_alone
45,3,20701,45003020701,5219,68.37,21.52,0.0,0.46,0.0,4.39,15.89,8.68,69.0,22.0,white_alone
45,3,20702,45003020702,5113,60.08,22.84,0.0,0.0,0.0,15.24,23.81,22.69,53.88,21.01,white_alone
45,3,20801,45003020801,3121,93.46,2.27,0.0,0.83,0.0,3.43,3.8,5.58,61.04,33.26,white_alone
45,3,20802,45003020802,6002,68.14,20.64,0.0,0.28,0.0,9.06,17.05,10.21,64.95,23.98,white_alone
45,3,20901,45003020901,2521,70.37,22.89,1.11,0.0,0.0,5.55,25.09,8.05,72.0,19.95,white_alone
45,3,20903,45003020903,2704,57.17,21.86,0.0,1.37,0.0,18.57,3.18,13.24,70.75,16.01,white_alone
