State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools
18,1,30100,1,18,1,30100,1,180010301001,1349,97.63,0.0,0.07,0.0,0.0,2.08,6.52,4.45,78.58,16.98,1,-85.03624452641476,40.87382636998528,9.644857380240037,18.865626124578096,12.08882192867213,9.644857380240037,10.224425208922494,10.893349385682953,10.652486877613145,8.902969117715976,5.064124465726041,9.912951214656175,9.912951214656175,9.912951214656175,5.072921657258109
18,1,30100,2,18,1,30100,2,180010301002,1511,93.45,0.0,0.0,0.0,0.0,6.55,0.0,2.51,68.03,29.45,1,-84.95689028473214,40.89078695252991,7.081738806867801,24.73600754407149,9.02986581464113,7.081738806867801,7.887589155509893,9.74461432918014,7.182446852452632,5.517348830799234,4.859160339822443,7.182446852452632,7.182446852452632,7.347604401347962,4.83048438146077
18,1,30100,3,18,1,30100,3,180010301003,692,89.45,0.0,0.0,0.0,0.0,10.55,6.94,8.38,75.0,16.62,1,-84.84690629501333,40.88000468497873,9.450954656312206,31.48061321205256,9.082577658031145,9.450954656312206,9.928905243268298,9.054703377270704,8.327658898892928,8.145505551925677,6.93242490045796,8.327658898892928,8.327658898892928,8.667212799644851,3.2932162767019384
18,1,30100,4,18,1,30100,4,180010301004,1423,91.71,0.0,0.28,0.0,0.0,7.03,2.95,4.78,78.99,16.23,1,-84.90552085184217,40.85806427712686,4.168900679554105,25.995036284882865,4.71167835972033,4.168900679554105,4.80634035306495,5.121437258895703,3.266429356240063,3.149512577098288,1.9322657283640008,3.266429356240063,3.266429356240063,3.60392441903913,3.562018934577105
18,1,30200,1,18,1,30200,1,180010302001,1619,86.6,3.58,0.0,0.0,0.0,9.82,11.3,0.8,76.65,22.54,1,-84.95918177421814,40.85347724377954,3.273344943352324,21.939447936329728,5.601695488042146,3.273344943352324,4.037583560680433,6.417176954924759,3.92403170166293,2.086782624281109,3.581982575460186,3.656134806865619,3.656134806865619,3.656134806865619,3.324112851990231
18,1,30200,2,18,1,30200,2,180010302002,875,69.03,0.0,0.0,0.0,0.0,30.97,24.69,7.54,68.46,24.0,1,-84.94402150304232,40.83334399310919,0.7092650857515261,21.816410778862583,3.1389309414049835,0.7092650857515261,1.4623260305909698,3.973820493441564,1.8184671625706608,0.5399356593535869,1.2747497753599937,1.0796881316767295,1.0796881316767295,1.0796881316767295,0.8625929056122342
18,1,30200,3,18,1,30200,3,180010302003,1325,99.32,0.38,0.0,0.0,0.0,0.3,57.03,1.21,69.81,28.98,1,-84.93221787822756,40.821586194590914,0.9029509482586278,22.110441651985496,1.616643137000439,0.3883907995971488,0.3350860722369683,2.4396424764820224,1.385162493694187,0.580813763297711,0.3828742989911852,0.591699535615476,0.591699535615476,0.591699535615476,0.9551655380155923
18,1,30200,4,18,1,30200,4,180010302004,1004,100.0,0.0,0.0,0.0,0.0,0.0,18.63,1.29,79.98,18.73,1,-84.9467518720721,40.80812221085609,0.4928407652016643,20.389625989913245,2.870869825032761,0.4928407652016643,1.741990159006274,3.4455433157520536,3.3171577472155027,1.22824085442553,1.964501863352673,2.0109591661887727,2.0109591661887727,2.0109591661887727,2.6272871225984127
18,1,30300,1,18,1,30300,1,180010303001,2028,94.13,0.0,0.0,0.0,0.0,5.87,6.11,11.59,79.04,9.37,1,-84.9189379862162,40.839443553896345,1.8989366807057264,23.99462070346977,2.6106253070325445,1.8989366807057264,2.458866509394471,3.23525052268348,0.9171685116274704,0.8387787885574243,0.6569313412985307,0.9171685116274704,0.9171685116274704,1.247819973818379,1.208414494053241
18,1,30300,2,18,1,30300,2,180010303002,780,85.26,0.0,0.0,0.0,0.0,8.85,16.54,1.92,81.54,16.54,1,-84.92932601877783,40.83632388443919,1.030547286283148,23.0603544132946,2.565424140822429,1.030547286283148,1.7363754646635017,3.334365718519921,0.77279884182791,0.7440564040436168,0.5805964701822937,0.77279884182791,0.77279884182791,0.8644185267964996,0.6732043254165067
