,state,county,tract,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
19,15,001,021101,15001021101,3328,58.92,0.42,0.48,8.8,3.34,13.67,31.28,7.84,67.34,24.82,1
20,15,001,021107,15001021107,1347,24.05,0.15,0.0,23.83,25.02,11.8,42.28,17.67,65.03,17.3,7
21,15,001,021108,15001021108,6401,38.68,0.19,0.08,10.42,12.47,18.47,16.75,9.34,70.24,20.42,7
22,15,001,021203,15001021203,6791,22.97,2.14,0.0,10.5,13.24,25.95,28.56,5.73,77.6,16.4,7
23,15,001,021204,15001021204,2982,42.52,0.57,0.0,14.79,6.07,14.15,7.13,7.04,63.51,29.44,7
24,15,001,021300,15001021300,7497,40.74,0.83,0.29,11.95,10.7,13.47,11.02,8.82,61.81,29.37,7
25,15,001,021402,15001021402,3924,17.97,0.36,0.0,40.83,5.5,16.97,7.59,3.26,73.24,22.91,7
26,15,001,021502,15001021502,4815,39.52,0.15,0.08,10.13,7.52,13.23,10.27,4.03,72.07,23.9,7
27,15,001,021504,15001021504,6013,13.04,0.0,0.0,15.67,42.36,9.5,15.6,9.33,78.03,12.24,7
28,15,001,021510,15001021510,5102,47.16,0.0,0.0,24.48,5.74,11.15,14.86,0.9,71.56,26.17,7
29,15,001,021511,15001021511,2266,44.66,0.0,0.0,39.89,3.35,4.68,4.47,1.15,71.76,27.1,7
30,15,001,021512,15001021512,3591,39.68,0.78,0.0,20.16,13.23,0.06,5.04,2.34,81.04,16.54,7
31,15,001,021513,15001021513,5856,35.21,0.41,0.0,17.13,9.78,6.93,8.15,3.62,69.88,26.11,7
32,15,001,021605,15001021605,5423,36.38,0.0,0.09,30.13,8.04,13.96,7.4,11.65,72.99,15.27,7
33,15,001,021606,15001021606,4449,36.95,1.19,0.0,16.81,7.22,19.49,9.45,7.57,78.24,14.18,7
34,15,001,021607,15001021607,5305,55.82,0.38,0.0,24.79,1.38,6.22,1.47,2.3,73.46,24.24,1
35,15,001,021608,15001021608,4432,63.9,2.82,0.0,12.82,3.38,4.87,6.72,1.85,79.92,17.26,1
36,15,001,021705,15001021705,6172,29.0,0.0,0.0,21.99,10.34,9.95,10.15,7.21,78.82,13.97,7
37,15,001,021706,15001021706,4851,15.67,0.0,0.0,26.51,26.61,2.21,8.23,6.23,79.06,14.68,7
38,15,001,021707,15001021707,4596,40.25,2.37,0.0,19.73,5.11,15.58,10.87,4.13,78.55,17.32,7
39,15,001,021708,15001021708,4341,41.37,1.52,0.25,13.41,10.83,13.52,5.3,2.76,73.0,24.03,7
40,15,001,021800,15001021800,5906,31.65,0.47,0.0,20.18,8.04,17.27,11.45,4.54,71.2,23.92,7
41,15,001,021902,15001021902,3565,22.89,0.28,0.0,26.82,10.97,16.66,7.64,8.81,70.38,19.69,7
42,15,001,022000,15001022000,2491,26.86,0.0,0.24,22.4,11.56,13.81,18.36,4.09,73.14,21.84,7
43,15,001,022102,15001022102,1650,35.15,1.76,0.0,23.58,4.48,7.64,15.04,2.79,74.42,22.79,7
44,15,001,990000,15001990000,0,,,,,,,,,,,7
45,15,001,990100,15001990100,0,,,,,,,,,,,7
46,15,001,990300,15001990300,0,,,,,,,,,,,7
47,15,001,990400,15001990400,0,,,,,,,,,,,7
48,15,001,990500,15001990500,0,,,,,,,,,,,7
49,15,001,990600,15001990600,0,,,,,,,,,,,7
50,15,001,990700,15001990700,0,,,,,,,,,,,7
51,15,001,990800,15001990800,0,,,,,,,,,,,7
52,15,001,990900,15001990900,0,,,,,,,,,,,7
53,15,001,991000,15001991000,0,,,,,,,,,,,7
54,15,001,991100,15001991100,0,,,,,,,,,,,7
55,15,001,991200,15001991200,0,,,,,,,,,,,7
56,15,001,991300,15001991300,0,,,,,,,,,,,7
57,15,001,991400,15001991400,0,,,,,,,,,,,7
58,15,001,991500,15001991500,0,,,,,,,,,,,7
59,15,001,991600,15001991600,0,,,,,,,,,,,7
60,15,001,991700,15001991700,0,,,,,,,,,,,7
61,15,003,000107,15003000107,2518,25.26,0.0,0.0,43.29,1.83,8.3,3.18,2.07,76.85,21.09,7
62,15,003,000108,15003000108,2952,30.86,4.47,0.0,32.76,11.48,3.25,3.96,0.61,65.31,33.5,7
63,15,003,000110,15003000110,4021,28.15,0.37,0.0,42.23,2.98,3.51,2.85,4.08,69.39,26.04,7
64,15,003,000114,15003000114,1548,47.42,1.23,0.0,23.45,1.16,10.21,10.08,0.97,76.42,20.48,7
65,15,003,000115,15003000115,2459,29.12,0.2,0.0,42.29,2.44,6.95,3.09,0.98,55.43,43.47,7
66,15,003,000116,15003000116,2140,24.02,0.0,0.0,53.97,1.87,7.66,3.4,3.6,72.1,24.3,4
67,15,003,000117,15003000117,1381,22.16,0.0,0.0,45.69,0.0,10.64,5.43,0.0,80.23,19.77,7
68,15,003,000118,15003000118,1845,36.75,0.0,0.0,42.49,0.0,5.15,4.88,1.36,80.0,18.64,7
69,15,003,000119,15003000119,2106,16.81,0.0,0.0,60.35,3.42,8.78,0.47,3.09,61.25,35.66,4
70,15,003,000120,15003000120,2142,24.51,0.75,0.0,48.51,1.35,7.1,1.32,0.51,77.4,21.48,7
71,15,003,000121,15003000121,2286,41.91,0.0,0.0,36.96,0.0,7.7,1.53,0.79,68.5,29.27,7
72,15,003,000122,15003000122,3000,7.17,0.0,0.0,52.7,9.83,9.87,0.71,0.0,65.77,33.37,4
73,15,003,000200,15003000200,5359,16.7,0.07,0.0,48.33,3.53,0.93,3.62,1.53,76.11,21.53,7
74,15,003,000301,15003000301,3540,23.28,1.05,0.0,48.16,3.33,3.56,3.15,2.23,74.38,22.91,7
75,15,003,000302,15003000302,2791,12.79,0.0,0.0,55.89,1.0,4.01,5.35,0.72,73.92,25.37,4
76,15,003,000401,15003000401,2539,24.14,0.08,0.0,56.95,4.1,2.95,2.44,1.34,69.28,26.82,4
77,15,003,000402,15003000402,3570,28.88,0.0,0.0,55.35,0.0,0.81,0.92,1.82,68.49,29.69,4
78,15,003,000500,15003000500,3432,35.29,0.0,0.0,43.5,4.2,1.81,5.65,1.19,68.68,29.11,7
79,15,003,000600,15003000600,1465,28.6,0.48,0.2,39.93,5.26,7.51,6.89,4.64,74.74,20.61,7
80,15,003,000700,15003000700,3419,6.84,0.0,0.0,58.67,5.47,2.6,3.63,1.78,68.94,29.1,4
81,15,003,000800,15003000800,3716,19.05,0.94,0.24,51.99,4.76,5.92,3.51,0.05,76.45,20.4,4
82,15,003,000901,15003000901,2449,15.23,0.0,0.0,59.45,0.0,3.59,0.98,0.33,62.23,37.44,4
83,15,003,000903,15003000903,2839,14.76,0.0,0.0,53.58,4.12,11.38,3.63,0.77,77.95,21.28,4
84,15,003,000904,15003000904,2492,33.31,0.0,0.0,43.82,5.58,6.18,23.03,3.57,68.78,18.86,7
85,15,003,000905,15003000905,2459,30.74,3.82,0.0,35.1,3.66,5.08,3.79,4.43,69.58,22.61,7
86,15,003,001000,15003001000,3091,11.87,0.19,0.0,47.04,13.3,7.28,7.98,4.08,71.5,22.91,7
87,15,003,001101,15003001101,1888,13.45,0.0,0.0,24.95,42.53,12.82,34.8,9.38,76.75,13.88,7
88,15,003,001102,15003001102,1843,11.94,0.11,0.0,39.56,32.83,4.5,7.88,5.21,77.43,17.36,7
89,15,003,001201,15003001201,3081,6.04,0.32,0.0,56.64,7.37,6.56,3.28,1.1,72.35,26.55,4
90,15,003,001202,15003001202,2977,9.64,0.0,0.0,53.11,2.12,6.75,3.99,1.04,79.85,19.11,4
91,15,003,001300,15003001300,4105,20.46,0.32,0.0,50.18,3.19,11.69,10.72,2.85,67.94,28.21,4
92,15,003,001400,15003001400,2703,12.5,0.22,0.15,67.15,1.78,4.33,2.7,2.77,68.7,28.38,4
93,15,003,001501,15003001501,1728,15.86,0.06,2.03,60.94,2.08,0.52,2.9,1.79,77.78,20.43,4
94,15,003,001502,15003001502,2291,11.79,0.0,1.27,48.97,4.63,12.66,5.91,0.7,74.2,25.1,7
95,15,003,001601,15003001601,1982,20.84,0.2,0.5,57.82,1.36,0.76,7.46,0.5,79.67,17.51,4
96,15,003,001602,15003001602,1613,18.47,0.0,0.06,45.57,14.45,4.65,9.83,1.18,80.78,17.67,7
97,15,003,001700,15003001700,1756,51.77,0.63,0.34,25.11,1.99,5.01,6.66,1.94,76.48,21.07,1
98,15,003,001801,15003001801,967,35.99,2.07,0.0,41.88,6.1,3.52,26.3,10.75,67.63,20.27,7
99,15,003,001803,15003001803,2505,39.04,2.32,0.0,30.78,3.07,8.06,10.99,4.11,68.82,23.99,7
100,15,003,001804,15003001804,1473,42.77,0.0,0.0,40.19,6.92,1.97,18.47,11.61,62.73,25.66,7
101,15,003,001901,15003001901,251,58.96,0.0,0.0,29.48,0.0,5.18,16.46,1.99,52.59,45.42,1
102,15,003,001905,15003001905,1553,43.53,0.0,0.0,39.21,6.18,1.74,13.91,3.8,79.65,11.91,7
103,15,003,001906,15003001906,2882,33.28,4.27,0.0,46.22,2.46,4.68,10.44,2.32,70.96,22.0,7
104,15,003,001907,15003001907,2136,33.71,18.54,0.0,39.37,0.84,2.48,5.29,2.43,62.64,25.84,7
105,15,003,002003,15003002003,1542,47.99,0.19,0.0,43.19,2.92,2.14,11.23,2.01,66.93,29.05,7
106,15,003,002004,15003002004,1054,43.45,2.18,0.0,40.23,2.37,3.32,15.28,8.92,73.72,15.94,7
107,15,003,002005,15003002005,1911,34.38,2.88,0.0,47.36,0.37,7.06,8.74,4.45,67.19,25.07,7
108,15,003,002006,15003002006,2024,28.56,5.19,0.0,52.52,3.36,2.82,18.48,6.03,75.3,16.55,4
109,15,003,002101,15003002101,2026,24.73,0.0,0.0,46.15,9.08,7.75,12.27,7.35,74.04,18.61,7
110,15,003,002102,15003002102,1541,6.81,3.24,0.0,51.78,5.58,6.23,9.04,0.97,71.19,26.09,4
111,15,003,002203,15003002203,2009,16.82,0.0,0.35,51.47,5.97,5.97,6.93,3.09,75.26,21.65,4
112,15,003,002204,15003002204,1344,22.77,3.35,0.0,41.67,2.9,3.13,12.65,2.9,82.37,14.73,7
113,15,003,002205,15003002205,2118,13.03,1.94,0.0,68.74,2.08,1.42,3.35,4.72,71.67,23.14,4
114,15,003,002206,15003002206,2238,8.76,1.39,0.09,31.01,22.88,10.37,11.74,5.59,70.02,24.4,7
115,15,003,002301,15003002301,3812,6.77,0.13,0.0,54.56,6.61,14.22,13.33,1.92,85.36,12.72,4
116,15,003,002302,15003002302,1771,6.83,0.73,0.0,65.33,6.72,5.14,8.81,3.67,80.58,15.08,4
117,15,003,002401,15003002401,3360,11.85,0.95,0.92,47.56,9.23,8.93,22.44,1.79,81.79,16.19,7
118,15,003,002403,15003002403,1660,13.31,0.42,0.0,52.11,5.06,8.98,7.11,8.49,73.55,17.95,4
119,15,003,002404,15003002404,1346,10.1,4.61,0.0,56.17,6.76,7.88,11.22,5.87,66.86,26.23,4
120,15,003,002500,15003002500,3465,11.57,1.21,0.0,59.86,7.47,9.44,19.18,4.99,71.63,22.77,4
121,15,003,002600,15003002600,4103,13.14,0.51,0.0,50.57,8.87,5.63,20.03,4.53,73.0,20.47,4
122,15,003,002701,15003002701,5672,22.21,2.45,0.37,39.47,5.71,8.11,10.33,16.36,76.53,7.03,7
123,15,003,002702,15003002702,4839,14.59,1.24,0.0,44.53,10.68,12.54,9.17,2.5,74.97,22.4,7
124,15,003,002801,15003002801,1670,21.86,0.0,0.0,56.23,0.66,0.66,3.39,2.34,71.44,25.15,4
125,15,003,002802,15003002802,2122,28.75,0.24,0.0,43.17,2.92,8.34,6.22,3.11,76.72,20.17,7
126,15,003,002900,15003002900,2355,27.01,0.0,0.0,50.96,1.27,2.34,3.53,1.06,82.04,16.39,4
127,15,003,003000,15003003000,4818,25.61,0.0,0.0,53.22,0.33,4.13,5.46,0.98,71.56,24.8,4
128,15,003,003102,15003003102,3368,13.15,0.0,0.0,70.1,1.72,3.09,2.61,3.06,65.5,31.44,4
129,15,003,003103,15003003103,1718,7.51,0.0,0.0,73.86,2.5,2.91,2.63,0.76,58.32,40.57,4
130,15,003,003104,15003003104,2624,19.02,0.0,0.0,45.73,1.64,3.73,2.62,0.57,78.81,20.62,7
131,15,003,003404,15003003404,4999,16.02,0.0,0.3,50.85,7.28,11.24,13.13,4.02,73.49,15.64,4
132,15,003,003408,15003003408,1763,23.94,1.93,0.0,51.45,9.59,1.64,0.0,5.79,73.79,20.42,4
133,15,003,003409,15003003409,1992,7.53,5.02,0.0,51.0,17.62,2.41,7.88,0.8,80.52,18.67,4
134,15,003,003410,15003003410,1796,5.68,1.11,0.0,52.67,32.18,3.84,23.16,13.03,70.38,16.59,4
135,15,003,003411,15003003411,1403,14.97,2.71,0.0,34.35,11.48,5.63,24.23,0.0,85.25,13.76,7
136,15,003,003412,15003003412,1842,28.07,0.0,0.0,47.34,15.26,1.03,12.38,3.91,69.11,26.98,7
137,15,003,003413,15003003413,2350,18.17,3.36,0.0,59.53,5.53,4.43,11.7,2.0,71.49,26.51,4
138,15,003,003414,15003003414,4388,17.16,2.78,0.0,54.9,5.24,7.93,5.66,4.15,71.31,22.11,4
139,15,003,003501,15003003501,2314,18.24,0.0,1.17,51.9,10.54,6.48,11.32,1.43,64.82,31.5,4
140,15,003,003503,15003003503,955,4.08,7.64,0.0,43.35,29.42,0.0,17.28,4.5,68.69,26.81,7
141,15,003,003504,15003003504,2953,15.95,2.17,0.0,66.58,3.32,3.08,12.76,2.78,65.87,29.22,4
142,15,003,003603,15003003603,3394,6.22,2.95,0.0,78.43,1.92,5.04,15.41,3.71,70.8,25.49,4
143,15,003,003604,15003003604,2238,10.1,0.0,0.0,76.41,3.75,0.8,8.23,0.0,69.03,30.83,4
144,15,003,003605,15003003605,914,3.17,0.0,0.0,68.16,8.32,6.78,13.35,1.42,81.95,16.08,4
145,15,003,003606,15003003606,2811,8.15,2.49,0.0,63.36,2.7,5.09,11.9,2.35,81.07,13.77,4
146,15,003,003701,15003003701,2177,13.41,0.0,0.0,50.16,19.34,2.11,18.67,2.71,84.11,13.18,4
147,15,003,003702,15003003702,2802,20.24,0.0,0.0,66.99,0.0,0.46,16.52,3.64,71.38,23.73,4
148,15,003,003703,15003003703,2666,14.37,1.76,0.0,62.04,2.33,7.31,17.03,0.68,63.95,32.33,4
149,15,003,003801,15003003801,3525,20.45,0.0,0.0,46.24,3.86,15.32,15.29,4.0,71.04,24.88,7
150,15,003,003802,15003003802,4569,13.53,6.92,0.0,67.06,0.55,5.8,4.99,3.41,80.56,14.49,4
151,15,003,003900,15003003900,268,33.96,1.87,0.0,46.27,4.85,3.36,18.28,0.0,61.57,38.43,7
152,15,003,004000,15003004000,1331,28.1,1.58,0.0,37.49,6.54,8.04,9.92,3.91,74.68,20.59,7
153,15,003,004101,15003004101,1617,20.96,2.04,1.11,31.91,18.92,1.55,13.54,5.81,75.88,18.31,7
154,15,003,004102,15003004102,2459,11.06,0.04,0.0,49.08,11.06,14.76,9.35,2.93,76.54,18.5,7
155,15,003,004201,15003004201,1483,17.19,0.81,0.0,60.01,2.76,11.53,5.46,8.7,55.43,30.68,4
156,15,003,004202,15003004202,1726,21.44,0.0,0.0,46.76,1.1,5.21,8.34,3.36,74.86,20.74,7
157,15,003,004301,15003004301,2276,11.47,3.25,0.0,42.66,15.2,6.81,15.77,3.25,72.93,20.87,7
158,15,003,004302,15003004302,2913,6.69,0.24,0.0,32.3,12.77,24.17,12.56,5.15,79.27,15.17,7
159,15,003,004401,15003004401,2405,12.27,0.46,0.0,60.5,6.03,3.45,4.53,1.79,66.65,30.31,4
160,15,003,004402,15003004402,2710,4.69,0.07,0.0,35.13,24.46,4.69,3.48,3.73,71.07,24.65,7
161,15,003,004500,15003004500,5328,18.67,1.97,0.0,49.57,3.57,6.91,7.12,0.75,72.62,25.39,7
162,15,003,004600,15003004600,3989,10.8,0.73,0.0,50.89,1.33,3.31,3.44,2.03,74.3,21.63,4
163,15,003,004701,15003004701,2203,17.25,1.09,0.0,54.24,0.36,10.03,3.59,2.54,69.63,27.69,4
164,15,003,004702,15003004702,2611,14.29,0.04,0.0,53.31,10.53,4.33,7.1,7.66,59.52,32.44,4
165,15,003,004801,15003004801,3499,7.32,0.0,0.0,52.7,9.89,4.26,5.44,3.74,77.57,17.75,4
166,15,003,004802,15003004802,3419,7.98,1.96,0.0,67.42,7.11,4.56,8.2,3.8,74.64,18.6,4
167,15,003,004900,15003004900,3826,4.84,0.08,0.0,56.74,13.72,7.4,8.74,1.25,76.63,19.71,4
168,15,003,005000,15003005000,4167,10.22,0.1,0.19,64.34,4.46,8.5,8.86,5.3,68.99,14.78,4
169,15,003,005100,15003005100,2873,14.97,1.81,0.0,70.55,2.44,3.1,25.13,2.71,72.78,24.5,4
170,15,003,005200,15003005200,2241,7.1,5.53,0.0,76.17,3.21,3.35,25.3,1.25,67.11,31.64,4
171,15,003,005300,15003005300,3949,10.81,1.09,0.0,54.57,14.97,3.65,20.08,6.03,70.7,21.09,4
172,15,003,005400,15003005400,1745,0.11,0.17,0.0,15.24,67.45,9.23,41.78,14.38,68.83,16.79,5
173,15,003,005500,15003005500,2057,2.09,0.0,0.0,77.88,7.78,7.73,12.7,6.37,71.41,21.34,4
174,15,003,005601,15003005601,1726,1.62,0.0,0.0,78.85,10.66,4.52,42.25,2.14,55.97,41.89,4
175,15,003,005602,15003005602,4301,1.56,0.88,0.0,78.75,4.05,4.67,12.08,5.86,76.47,17.51,4
176,15,003,005700,15003005700,2788,11.33,1.33,0.22,46.41,25.68,7.21,31.19,3.19,70.16,22.38,7
177,15,003,005800,15003005800,3244,2.1,0.0,0.0,77.34,6.78,8.38,18.74,4.72,70.9,24.38,4
178,15,003,005900,15003005900,3449,7.07,1.91,0.0,45.03,12.15,15.45,3.44,2.35,37.75,9.65,7
179,15,003,006000,15003006000,5792,0.66,0.0,0.0,79.64,9.22,0.22,9.61,3.26,77.66,19.08,4
180,15,003,006100,15003006100,3813,0.97,0.1,0.0,77.39,1.84,10.99,4.4,4.3,77.21,17.89,4
181,15,003,006202,15003006202,2209,3.8,0.36,0.0,20.42,56.86,2.99,41.06,3.26,81.58,15.17,5
182,15,003,006203,15003006203,4893,1.98,0.08,0.0,56.98,16.29,6.01,23.4,7.75,77.54,14.71,4
183,15,003,006301,15003006301,3824,3.61,0.0,0.0,65.74,9.62,3.95,8.03,3.43,67.39,29.18,4
184,15,003,006302,15003006302,3251,1.35,0.0,0.0,26.33,54.01,2.43,42.68,6.49,76.44,14.36,5
185,15,003,006401,15003006401,2191,1.1,0.0,0.0,77.45,5.8,12.32,12.06,6.48,75.67,17.34,4
186,15,003,006402,15003006402,6335,2.98,0.03,0.0,68.02,8.79,6.74,3.24,3.98,69.98,25.78,4
187,15,003,006500,15003006500,5046,5.53,0.83,0.0,52.62,6.78,19.96,5.75,6.9,69.6,23.44,4
188,15,003,006703,15003006703,1695,30.32,1.24,0.0,40.0,5.37,11.27,16.49,0.47,50.5,36.17,7
189,15,003,006704,15003006704,6686,10.68,3.92,0.0,49.52,8.35,7.66,9.43,1.79,64.34,29.05,7
190,15,003,006806,15003006806,1654,3.57,0.0,0.0,84.76,0.06,4.35,1.88,0.36,57.32,41.48,4
191,15,003,006810,15003006810,3987,40.91,17.36,0.75,3.76,1.18,27.87,0.33,0.23,65.26,14.52,7
192,15,003,006811,15003006811,1948,24.23,24.13,0.0,3.13,7.85,22.84,0.0,1.44,68.22,13.4,7
193,15,003,006812,15003006812,1205,17.59,0.0,0.0,73.2,0.0,0.0,0.75,2.82,48.71,48.46,4
194,15,003,006813,15003006813,5387,8.76,1.95,0.0,64.23,3.82,6.03,3.53,3.84,66.38,26.55,4
195,15,003,006814,15003006814,2934,8.93,2.76,0.0,53.07,2.97,9.2,3.72,3.07,65.64,29.41,4
196,15,003,006815,15003006815,2888,8.41,0.45,1.42,49.17,8.17,1.7,21.94,1.18,74.0,24.17,7
197,15,003,006816,15003006816,2100,4.71,0.0,0.0,68.19,2.1,3.19,4.95,2.76,56.14,40.14,4
198,15,003,006817,15003006817,4944,3.42,0.24,0.0,70.43,11.37,3.48,4.62,3.46,69.26,27.08,4
199,15,003,006818,15003006818,1930,9.95,13.73,0.0,42.8,7.2,5.6,6.63,2.28,63.37,29.12,7
200,15,003,006819,15003006819,2902,9.03,1.62,0.0,58.41,2.79,12.16,8.21,3.79,65.33,29.57,4
201,15,003,006900,15003006900,4091,46.83,15.13,0.73,9.56,0.39,20.0,11.27,2.4,63.11,14.1,7
202,15,003,007001,15003007001,1868,42.93,15.47,0.0,4.71,0.0,28.21,6.53,0.0,47.81,5.94,7
203,15,003,007002,15003007002,2708,46.05,4.36,0.0,16.99,6.68,12.81,9.34,0.0,63.77,3.47,7
204,15,003,007100,15003007100,3507,51.53,15.43,0.0,11.15,0.0,15.57,1.0,0.94,57.0,16.37,1
205,15,003,007302,15003007302,5518,63.88,8.48,0.0,6.14,0.0,13.52,2.45,0.76,58.68,13.94,1
206,15,003,007400,15003007400,5160,55.0,14.55,0.0,10.62,0.21,17.13,1.84,0.74,28.97,15.14,1
207,15,003,007504,15003007504,3293,4.89,3.31,0.0,27.0,41.09,9.51,18.13,7.47,73.4,18.77,7
208,15,003,007507,15003007507,5849,9.04,1.33,0.14,51.09,8.26,8.98,3.19,2.43,61.29,22.65,4
209,15,003,007508,15003007508,6954,26.45,3.98,0.3,39.19,2.93,9.97,7.13,3.71,66.84,25.91,7
210,15,003,007701,15003007701,4134,14.56,0.0,0.0,46.06,14.34,14.47,4.52,2.25,63.96,27.72,7
211,15,003,007702,15003007702,5596,9.92,1.14,0.0,48.89,2.93,11.88,2.5,2.29,70.32,25.63,7
212,15,003,007804,15003007804,2194,1.09,0.87,0.0,66.82,4.6,4.92,1.96,2.05,68.0,29.49,4
213,15,003,007807,15003007807,5340,14.91,2.53,0.0,56.93,0.69,7.45,7.23,3.78,69.61,18.75,4
214,15,003,007808,15003007808,3509,6.13,1.57,0.0,41.29,10.06,20.6,7.47,4.42,74.55,18.78,7
215,15,003,007809,15003007809,3239,10.31,1.54,0.0,66.44,0.43,3.18,1.14,0.59,50.11,47.21,4
216,15,003,007812,15003007812,2074,7.76,0.72,0.0,44.5,4.58,8.2,6.14,2.89,70.64,24.54,7
217,15,003,007813,15003007813,2928,6.8,0.51,0.0,46.17,3.35,6.8,3.14,1.57,78.69,18.24,7
218,15,003,007814,15003007814,3602,6.05,1.08,0.0,70.68,1.3,1.47,1.72,0.28,63.49,34.54,4
219,15,003,007815,15003007815,2294,9.07,0.78,0.0,55.62,7.28,7.89,3.76,12.03,61.03,24.93,4
220,15,003,007816,15003007816,3543,15.27,4.54,0.0,42.73,6.55,7.85,1.47,1.64,64.83,26.87,7
221,15,003,007817,15003007817,1322,9.91,0.0,0.0,60.51,5.82,4.01,3.03,2.8,57.49,38.5,4
222,15,003,008001,15003008001,2566,7.79,0.82,0.0,48.13,8.46,13.13,8.13,2.81,64.5,28.88,7
223,15,003,008002,15003008002,3002,7.36,1.47,0.0,60.23,8.39,9.36,6.85,1.67,59.79,32.94,4
224,15,003,008005,15003008005,6178,14.57,0.15,0.0,41.84,5.83,7.14,4.18,0.7,67.37,31.22,7
225,15,003,008008,15003008008,1604,21.76,3.62,0.0,15.9,8.04,38.09,6.4,2.93,61.1,24.13,7
226,15,003,008009,15003008009,2723,21.52,0.99,0.0,42.67,4.08,14.29,6.74,0.37,70.73,24.68,7
227,15,003,008010,15003008010,2221,5.58,0.86,0.0,66.91,5.22,2.12,1.55,0.95,73.35,25.12,4
228,15,003,008011,15003008011,2440,2.09,0.45,0.0,59.51,22.21,4.1,1.98,0.37,67.95,31.02,4
229,15,003,008012,15003008012,2743,3.43,0.0,0.0,70.11,3.43,5.14,5.9,3.21,72.8,23.0,4
230,15,003,008013,15003008013,2083,3.7,0.0,0.0,71.24,2.98,9.99,0.05,1.58,55.26,42.25,4
231,15,003,008301,15003008301,4968,39.25,5.96,0.0,9.7,10.45,19.14,8.18,2.31,65.3,21.66,7
232,15,003,008302,15003008302,5978,4.08,0.0,0.0,56.76,11.49,12.96,10.08,4.1,70.16,25.09,4
233,15,003,008405,15003008405,4902,8.08,8.98,0.0,46.57,5.22,7.79,3.39,5.88,79.48,12.51,7
234,15,003,008407,15003008407,4487,16.76,4.52,0.0,31.56,7.58,17.78,11.18,1.49,74.17,19.77,7
235,15,003,008408,15003008408,9141,31.69,5.28,0.65,33.34,1.49,9.56,1.87,2.47,68.6,20.97,7
236,15,003,008410,15003008410,5211,12.34,2.49,0.67,51.43,3.99,11.73,2.02,1.75,73.48,21.63,4
237,15,003,008411,15003008411,3698,8.06,2.89,0.0,42.86,1.73,15.36,3.3,2.3,78.69,17.85,7
238,15,003,008413,15003008413,2810,4.98,0.18,0.0,60.28,19.22,6.55,4.86,4.34,70.14,24.59,4
239,15,003,008414,15003008414,2493,16.29,8.18,0.0,39.35,9.19,6.82,0.0,0.92,63.94,25.15,7
240,15,003,008415,15003008415,4374,11.66,5.37,0.0,34.36,1.26,18.52,4.34,7.38,64.61,24.9,7
241,15,003,008416,15003008416,3446,7.63,1.48,0.0,50.26,9.29,11.87,1.92,12.77,65.35,20.55,4
242,15,003,008417,15003008417,4294,13.41,1.75,0.0,34.63,5.19,17.54,4.08,1.05,77.48,17.51,7
243,15,003,008418,15003008418,5015,9.75,0.0,0.0,38.92,10.67,21.54,11.95,2.61,75.93,19.54,7
