State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
24,1,100,24001000100,3667,96.97,0.46,0.0,0.6,0.0,1.31,9.5,6.54,74.37,18.16,white_alone
24,1,200,24001000200,3836,68.51,22.86,0.0,1.88,0.0,3.26,5.8,2.69,46.06,17.36,white_alone
24,1,500,24001000500,2313,66.23,28.62,0.09,0.95,0.0,1.99,27.97,10.98,65.67,19.02,white_alone
24,1,600,24001000600,2900,88.62,2.41,1.41,0.31,0.0,0.17,17.79,0.93,73.83,24.28,white_alone
24,1,700,24001000700,3292,88.37,6.44,0.0,0.0,0.0,2.0,29.73,11.76,66.07,22.17,white_alone
24,1,800,24001000800,1991,90.01,2.66,0.0,0.6,0.0,4.67,33.54,11.55,70.52,17.93,white_alone
24,1,1000,24001001000,2245,93.9,2.81,0.0,0.85,0.0,1.51,23.5,5.84,68.42,22.81,white_alone
24,1,1100,24001001100,1174,94.29,4.0,0.0,0.34,0.0,0.0,19.42,3.41,71.81,24.79,white_alone
24,1,1200,24001001200,3078,93.5,0.29,0.06,1.07,0.06,1.88,7.14,2.6,70.11,24.27,white_alone
24,1,1300,24001001300,5531,46.37,47.39,0.61,0.24,0.0,3.34,8.57,0.71,28.3,8.12,other
24,1,1401,24001001401,3642,90.64,1.15,0.22,1.81,0.0,2.75,5.19,2.5,74.08,23.42,white_alone
24,1,1402,24001001402,1740,96.44,0.34,0.0,0.0,0.0,1.9,5.11,3.56,66.21,30.23,white_alone
24,1,1502,24001001502,2127,96.61,0.94,0.0,0.0,0.0,0.14,13.96,3.2,70.24,26.56,white_alone
24,1,1503,24001001503,1766,97.34,0.79,0.4,0.0,0.06,0.0,11.21,1.42,71.52,27.07,white_alone
24,1,1600,24001001600,1857,93.59,0.75,0.05,1.62,0.0,1.62,20.22,2.32,61.98,31.13,white_alone
24,1,1700,24001001700,4278,93.99,0.79,0.02,2.31,0.0,1.78,19.98,3.83,67.95,22.58,white_alone
24,1,1800,24001001800,4946,69.31,18.94,0.18,2.04,0.02,4.61,30.39,3.5,85.0,11.42,white_alone
24,1,1900,24001001900,2653,97.85,0.0,0.11,0.68,0.08,0.0,8.38,1.43,70.94,27.4,white_alone
24,1,2000,24001002000,5003,96.08,0.0,0.0,2.02,0.0,1.22,14.77,4.6,73.7,21.71,white_alone
24,1,2100,24001002100,3166,98.23,0.13,0.0,0.51,0.0,1.01,16.11,3.57,67.25,27.01,white_alone
24,1,2200,24001002200,4037,98.44,0.32,0.0,0.37,0.0,0.17,12.31,4.76,71.59,21.5,white_alone
24,1,2300,24001002300,5760,93.98,1.75,0.0,0.1,0.0,1.65,13.62,3.77,64.25,29.43,white_alone
24,3,701101,24003701101,4291,93.8,0.82,0.0,0.19,0.0,4.43,2.07,0.26,73.36,25.75,white_alone
24,3,701103,24003701103,4087,81.65,0.69,0.0,0.29,0.0,16.64,19.26,8.22,76.32,14.66,white_alone
24,3,701104,24003701104,3369,83.02,11.99,0.0,1.63,0.0,2.73,5.14,2.52,74.59,18.79,white_alone
24,3,701201,24003701201,3733,90.46,3.27,0.0,0.56,0.0,2.57,3.56,0.88,82.48,16.31,white_alone
24,3,701202,24003701202,4246,96.21,0.31,0.0,1.39,0.0,1.48,3.2,2.66,78.26,17.1,white_alone
24,3,701301,24003701301,4132,91.12,0.92,0.39,0.73,0.0,2.73,6.95,0.0,81.15,18.13,white_alone
24,3,701302,24003701302,3646,78.85,13.17,0.0,1.76,0.0,3.59,3.25,5.98,72.35,20.82,white_alone
24,3,701400,24003701400,3889,73.1,15.22,0.0,0.23,0.0,8.13,8.92,2.26,66.62,30.26,white_alone
24,3,702100,24003702100,6260,83.1,4.2,0.0,1.18,0.0,6.95,3.67,2.0,77.43,20.3,white_alone
24,3,702204,24003702204,4500,77.53,3.44,0.2,4.64,0.0,7.53,0.87,2.36,78.31,19.11,white_alone
24,3,702205,24003702205,5284,63.3,31.38,0.0,2.71,0.0,1.06,1.08,2.88,74.22,20.12,white_alone
24,3,702206,24003702206,7236,59.94,16.28,0.0,5.98,0.0,12.62,1.41,2.21,78.81,16.03,white_alone
24,3,702208,24003702208,8399,52.6,19.9,0.0,11.83,0.0,7.57,0.35,5.33,80.2,11.92,white_alone
24,3,702209,24003702209,4063,78.56,6.62,0.0,9.13,0.0,3.67,1.9,0.94,88.65,9.77,white_alone
24,3,702300,24003702300,5495,90.74,1.57,0.0,1.36,0.0,3.28,2.24,1.95,79.93,17.82,white_alone
24,3,702402,24003702402,7244,87.33,3.22,0.21,1.55,0.0,4.09,7.34,1.37,72.45,24.05,white_alone
24,3,702500,24003702500,7505,44.57,29.03,0.0,1.79,0.0,21.97,9.73,0.48,84.22,14.59,other
24,3,702601,24003702601,5709,82.89,8.18,0.0,0.67,0.0,4.54,2.88,6.03,73.67,20.14,white_alone
24,3,702602,24003702602,6469,79.5,13.25,0.0,0.32,0.0,4.51,0.77,1.87,81.7,16.4,white_alone
24,3,702702,24003702702,3589,86.18,5.85,0.0,3.87,0.0,2.34,3.93,0.42,69.6,29.98,white_alone
24,3,702703,24003702703,2537,80.29,11.55,0.0,1.81,0.0,3.9,0.47,1.5,82.3,14.23,white_alone
24,3,702704,24003702704,2223,73.23,18.04,0.0,5.94,0.0,2.79,1.8,6.16,63.38,9.63,white_alone
24,3,706102,24003706102,2343,68.97,26.68,0.55,0.0,0.0,1.11,6.57,4.95,65.43,27.87,white_alone
24,3,706103,24003706103,1538,78.28,11.7,0.0,2.86,0.0,5.85,13.99,6.57,75.94,12.35,white_alone
24,3,706302,24003706302,3399,83.26,6.38,0.0,1.65,0.0,8.12,5.12,7.21,67.52,24.95,white_alone
24,3,706303,24003706303,2433,45.05,43.49,0.0,2.88,0.0,7.48,14.06,0.0,70.37,29.63,other
24,3,706304,24003706304,2078,68.38,19.39,0.0,0.96,0.0,7.94,5.44,5.34,48.46,41.24,white_alone
24,3,706402,24003706402,3587,48.87,31.84,0.0,0.0,0.0,12.94,22.15,6.55,71.95,18.99,other
24,3,706403,24003706403,4252,35.91,8.0,0.0,1.08,0.0,52.26,0.34,16.11,68.44,13.17,hispanic
24,3,706404,24003706404,2100,19.33,19.48,0.0,0.76,0.0,57.71,41.66,31.14,60.67,7.86,hispanic
24,3,706500,24003706500,5766,59.78,16.93,0.0,2.86,0.0,18.56,2.57,11.55,71.16,16.48,white_alone
24,3,706600,24003706600,5058,74.44,10.26,0.0,4.84,0.0,10.46,8.03,4.47,76.57,18.31,white_alone
24,3,706700,24003706700,5839,60.59,11.7,0.0,4.88,0.89,16.2,0.0,0.79,11.9,5.69,white_alone
24,3,707001,24003707001,5640,83.6,9.66,0.0,0.9,0.0,2.48,1.31,4.01,77.87,17.43,white_alone
24,3,707002,24003707002,4414,83.08,6.34,0.84,1.56,0.0,3.87,2.97,1.9,75.42,21.36,white_alone
24,3,708001,24003708001,3795,92.09,2.48,0.32,1.26,0.0,2.0,5.34,8.19,69.17,21.69,white_alone
24,3,708004,24003708004,6362,59.79,11.16,1.27,0.0,0.0,26.38,19.0,16.49,65.84,17.43,white_alone
24,3,730101,24003730101,2114,87.61,5.91,0.0,0.0,0.0,0.0,1.23,0.0,65.56,33.16,white_alone
24,3,730102,24003730102,10577,65.9,18.45,0.0,2.81,0.0,6.1,4.12,1.5,85.27,11.84,white_alone
24,3,730204,24003730204,6556,42.89,32.34,0.0,2.32,0.0,14.31,6.78,2.38,77.36,18.18,other
24,3,730205,24003730205,2221,57.18,27.69,0.0,10.63,0.0,3.15,14.18,9.28,80.1,10.63,white_alone
24,3,730206,24003730206,2942,62.81,22.94,0.0,4.35,2.62,4.89,16.76,15.02,59.48,25.49,white_alone
24,3,730300,24003730300,3721,66.65,5.4,0.21,2.02,0.0,19.99,6.93,5.19,78.61,16.21,white_alone
24,3,730401,24003730401,5534,53.96,24.25,0.0,5.46,0.0,8.93,5.73,4.14,70.94,24.79,white_alone
24,3,730403,24003730403,3771,57.81,25.75,0.0,1.49,0.0,9.71,5.76,17.79,66.08,15.35,white_alone
24,3,730404,24003730404,2021,72.39,17.62,0.0,0.0,0.0,7.03,9.2,3.12,81.69,15.19,white_alone
24,3,730507,24003730507,4461,65.95,11.48,0.0,11.41,0.0,2.2,4.27,6.16,71.62,21.25,white_alone
24,3,730508,24003730508,2613,45.31,52.66,0.0,0.38,0.0,0.0,8.4,5.05,70.72,22.23,black_alone
24,3,730509,24003730509,4408,71.12,10.71,0.0,4.79,0.0,9.48,2.45,1.23,75.91,21.67,white_alone
24,3,730510,24003730510,3291,50.44,33.97,0.0,1.64,0.0,2.04,4.86,16.13,61.08,22.55,white_alone
24,3,730511,24003730511,1239,23.24,61.34,0.0,4.04,0.0,8.56,20.26,3.39,82.65,13.96,black_alone
24,3,730512,24003730512,2023,32.38,47.45,0.0,9.0,0.0,9.1,10.53,15.18,71.58,12.11,other
24,3,730513,24003730513,1538,50.98,40.83,0.0,3.71,0.0,1.24,6.86,0.0,92.46,7.54,white_alone
24,3,730514,24003730514,3304,33.14,32.75,0.0,15.89,0.0,13.29,9.26,5.75,68.43,22.0,other
24,3,730601,24003730601,6803,88.27,0.16,0.0,6.72,0.0,2.44,2.03,2.03,79.85,17.86,white_alone
24,3,730603,24003730603,3183,80.49,6.03,0.31,11.62,0.0,0.88,1.61,2.01,78.61,18.35,white_alone
24,3,730605,24003730605,2806,90.24,1.75,0.0,2.85,0.0,0.36,2.5,1.35,68.03,25.59,white_alone
24,3,730606,24003730606,4694,90.73,1.0,0.0,0.7,0.0,4.11,3.56,0.72,84.6,14.38,white_alone
24,3,730701,24003730701,2584,84.44,7.62,0.0,4.33,0.0,0.58,6.46,2.17,72.87,24.96,white_alone
24,3,730702,24003730702,4159,91.8,0.55,0.0,0.67,0.0,2.89,1.32,0.67,80.36,18.54,white_alone
24,3,730800,24003730800,2374,85.51,1.43,0.0,7.88,0.0,4.42,5.31,1.18,74.77,23.34,white_alone
24,3,730901,24003730901,2763,72.49,7.93,0.0,2.06,0.0,13.25,1.46,0.25,70.65,21.9,white_alone
24,3,730902,24003730902,3683,86.21,2.61,0.0,1.49,0.0,5.95,2.42,5.05,66.03,27.8,white_alone
24,3,731002,24003731002,3415,74.55,3.54,1.05,1.2,0.0,13.09,0.61,5.36,77.69,16.84,white_alone
24,3,731003,24003731003,4351,83.84,4.9,0.0,1.4,0.0,3.26,2.04,2.3,80.88,16.36,white_alone
24,3,731004,24003731004,3959,91.13,3.21,0.0,1.36,0.0,3.11,2.63,2.83,74.34,22.13,white_alone
24,3,731103,24003731103,5607,82.4,5.89,0.0,2.8,0.0,3.5,3.82,2.05,78.67,18.25,white_alone
24,3,731104,24003731104,5329,65.9,4.69,0.0,2.65,0.0,17.45,4.14,2.59,83.02,13.34,white_alone
24,3,731105,24003731105,3390,90.65,3.69,0.0,1.39,0.0,3.01,4.9,2.3,73.07,23.01,white_alone
24,3,731106,24003731106,4367,66.25,11.54,0.0,5.5,0.0,11.22,2.68,0.71,81.66,17.01,white_alone
24,3,731107,24003731107,3454,93.8,0.0,0.0,0.98,0.0,3.42,2.35,0.0,83.99,16.01,white_alone
24,3,731201,24003731201,6447,88.65,0.51,0.0,2.64,0.0,6.16,2.22,1.69,78.67,18.5,white_alone
24,3,731205,24003731205,5031,87.66,2.88,1.79,2.37,0.0,2.29,2.93,4.97,75.51,17.53,white_alone
24,3,731206,24003731206,3200,85.56,5.69,0.63,0.0,0.0,7.47,4.19,1.78,60.13,36.78,white_alone
24,3,731207,24003731207,3357,87.43,4.8,0.0,0.39,0.0,4.56,1.64,0.33,82.96,16.38,white_alone
24,3,731208,24003731208,4205,88.11,3.38,0.0,1.07,0.0,3.57,1.39,4.59,81.24,13.53,white_alone
24,3,731209,24003731209,4834,59.43,15.02,0.0,1.61,0.0,8.79,3.91,2.25,87.88,8.75,white_alone
24,3,731210,24003731210,2043,89.18,4.94,0.0,0.64,0.0,0.0,1.82,2.5,75.33,21.44,white_alone
24,3,731303,24003731303,6578,93.1,0.0,0.0,0.99,0.0,2.34,4.0,3.98,70.43,25.59,white_alone
24,3,731306,24003731306,6082,90.35,0.69,1.07,3.54,0.0,3.37,3.95,1.28,82.37,15.78,white_alone
24,3,731307,24003731307,5539,83.21,3.88,0.0,1.07,0.0,7.15,6.9,2.37,81.78,15.85,white_alone
24,3,731308,24003731308,4076,93.42,3.09,0.0,0.71,0.0,0.69,3.02,4.61,78.66,15.92,white_alone
24,3,731309,24003731309,5276,87.83,3.9,0.0,4.59,0.0,1.54,9.8,7.7,77.62,14.69,white_alone
24,3,731310,24003731310,5228,82.92,8.84,1.01,1.89,0.0,3.16,8.69,3.86,74.23,21.29,white_alone
24,3,731312,24003731312,4244,77.8,4.19,0.0,4.38,0.0,6.79,4.93,4.88,78.82,15.98,white_alone
24,3,731313,24003731313,3305,66.11,16.16,0.0,3.12,0.0,7.56,5.08,2.15,84.63,11.89,white_alone
24,3,740103,24003740103,9052,49.08,31.53,0.0,9.72,0.0,3.02,2.01,1.97,78.88,16.88,other
24,3,740104,24003740104,8678,34.97,44.12,0.0,6.99,0.0,7.32,4.77,2.62,77.07,18.62,other
24,3,740105,24003740105,4252,18.77,53.46,0.0,5.22,0.0,13.57,9.1,12.44,79.33,6.47,black_alone
24,3,740106,24003740106,3019,53.33,32.53,0.0,1.09,0.0,10.2,1.5,4.04,64.49,9.51,white_alone
24,3,740107,24003740107,3198,33.55,44.97,0.0,16.04,0.0,0.91,15.79,6.41,76.92,13.04,other
24,3,740108,24003740108,4667,50.05,17.23,0.0,15.3,0.0,12.73,1.8,5.38,78.55,14.08,white_alone
24,3,740203,24003740203,5625,68.11,12.41,0.0,9.24,0.0,4.11,2.39,4.78,77.67,16.92,white_alone
24,3,740204,24003740204,4186,64.43,15.5,0.0,6.71,0.0,9.44,5.47,1.6,75.44,20.76,white_alone
24,3,740205,24003740205,3262,59.07,13.4,0.0,8.25,0.0,17.75,4.35,10.21,64.07,25.29,white_alone
24,3,740303,24003740303,4982,51.02,17.4,0.0,13.73,0.0,14.23,5.26,5.84,79.57,12.44,white_alone
24,3,740304,24003740304,6062,67.01,10.84,0.0,8.92,0.0,2.0,6.28,2.21,69.75,20.97,white_alone
24,3,740305,24003740305,11238,24.16,56.99,0.0,4.27,0.0,9.88,10.78,1.58,77.94,14.79,black_alone
24,3,740400,24003740400,5636,21.52,72.02,0.51,0.3,0.0,3.41,,0.0,0.0,0.0,black_alone
24,3,740501,24003740501,6017,20.99,67.24,0.0,2.46,0.0,8.21,5.72,5.07,84.14,7.35,black_alone
24,3,740502,24003740502,4883,20.07,58.71,0.0,9.01,0.0,4.55,2.19,5.94,80.48,13.09,black_alone
24,3,740601,24003740601,5248,43.46,25.4,0.0,10.35,0.48,13.26,4.52,5.43,62.75,13.24,other
24,3,740602,24003740602,3644,37.4,24.2,0.0,10.65,0.0,17.56,8.34,1.32,68.8,15.15,other
24,3,740603,24003740603,3245,57.23,15.72,0.74,4.19,0.0,12.33,6.21,1.6,32.94,3.27,white_alone
24,3,740701,24003740701,6835,56.27,18.79,0.0,8.28,0.0,8.73,3.95,4.39,74.09,18.14,white_alone
24,3,740703,24003740703,6340,58.88,10.19,0.33,3.25,0.0,9.43,0.57,3.77,76.94,16.53,white_alone
24,3,740704,24003740704,4466,61.8,17.91,0.0,5.62,0.0,7.7,6.29,0.25,79.62,15.97,white_alone
24,3,740800,24003740800,4886,84.51,5.2,0.0,0.82,0.12,6.12,2.92,4.79,70.08,23.93,white_alone
24,3,740900,24003740900,8031,53.42,18.43,0.07,7.38,0.0,17.88,6.85,8.08,67.09,23.62,white_alone
24,3,741000,24003741000,2659,77.25,5.57,0.0,1.92,0.0,6.62,4.17,0.86,80.63,16.06,white_alone
24,3,750101,24003750101,4431,53.15,17.69,0.2,2.12,0.79,16.23,7.49,3.48,82.53,13.47,white_alone
24,3,750102,24003750102,2646,63.98,24.26,1.36,2.76,0.0,5.71,16.33,4.76,83.33,11.72,white_alone
24,3,750201,24003750201,3296,44.39,32.95,0.0,1.61,0.0,16.54,16.46,12.47,66.29,17.63,other
24,3,750204,24003750204,4790,72.53,9.69,0.44,1.8,0.0,7.62,3.01,3.34,78.14,17.89,white_alone
24,3,750300,24003750300,2592,80.94,11.23,0.5,3.09,0.0,3.51,7.99,1.35,75.04,23.61,white_alone
24,3,750400,24003750400,4029,91.98,2.38,0.0,3.1,0.0,2.08,8.08,1.76,74.29,23.16,white_alone
24,3,750801,24003750801,6415,71.58,7.58,0.0,1.56,0.0,6.69,3.13,1.57,79.06,18.08,white_alone
24,3,750803,24003750803,7456,42.54,38.96,0.0,1.18,0.0,12.33,14.96,3.46,83.02,12.98,other
24,3,750804,24003750804,3861,71.2,15.7,0.49,0.49,0.0,6.45,7.98,4.38,72.39,22.53,white_alone
24,3,750900,24003750900,2937,73.68,13.82,3.98,2.28,0.0,2.93,5.34,3.92,72.28,23.8,white_alone
24,3,751000,24003751000,4068,59.66,18.17,0.32,2.83,1.08,14.95,8.28,7.47,67.7,23.45,white_alone
24,3,751102,24003751102,4599,59.97,29.85,0.0,3.15,0.0,5.18,9.1,3.52,68.65,20.9,white_alone
24,3,751103,24003751103,5140,84.59,9.63,0.0,0.21,0.0,0.64,6.38,7.76,75.51,14.51,white_alone
24,3,751200,24003751200,4801,80.88,7.0,0.0,1.56,0.0,7.29,4.54,2.31,77.3,17.5,white_alone
24,3,751400,24003751400,4074,61.34,22.04,0.0,10.63,0.0,2.09,6.08,1.08,72.56,23.93,white_alone
24,3,751500,24003751500,6781,52.68,20.38,0.0,3.44,0.0,20.68,21.74,10.71,74.9,12.99,white_alone
24,3,751600,24003751600,5394,92.32,4.75,0.28,0.0,0.0,2.21,7.37,1.91,48.79,45.77,white_alone
24,3,751700,24003751700,2783,87.32,3.31,0.0,6.76,0.0,1.26,1.26,0.61,81.42,14.16,white_alone
24,3,980000,24003980000,7,71.43,28.57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,white_alone
24,5,400100,24005400100,4999,69.59,18.12,0.0,9.02,0.0,2.4,15.54,0.58,56.09,39.11,white_alone
24,5,400200,24005400200,2489,66.73,13.66,0.0,13.02,0.0,0.88,5.91,3.17,87.59,9.24,white_alone
24,5,400400,24005400400,5648,77.23,12.73,1.79,5.13,0.0,0.16,3.97,2.51,73.62,20.82,white_alone
24,5,400500,24005400500,2608,92.45,2.11,1.42,0.38,0.0,0.54,1.65,1.46,75.77,22.78,white_alone
24,5,400600,24005400600,3068,56.1,33.96,0.0,1.76,0.2,0.26,10.22,8.74,74.45,15.06,white_alone
24,5,400701,24005400701,2694,62.55,20.79,0.0,6.72,0.0,2.45,4.97,1.08,83.52,15.4,white_alone
24,5,400702,24005400702,2173,52.65,23.38,0.0,15.55,0.0,3.91,18.9,2.12,74.32,18.5,white_alone
24,5,400800,24005400800,2697,47.72,38.12,0.89,9.53,0.0,2.19,9.26,2.26,75.94,21.54,other
24,5,400900,24005400900,2057,45.26,17.84,0.0,1.31,0.0,33.5,8.41,19.93,62.81,17.26,other
24,5,401000,24005401000,2330,73.86,7.94,0.0,7.17,0.0,4.98,5.09,1.42,67.68,14.38,white_alone
24,5,401101,24005401101,6187,20.66,61.63,0.79,6.03,0.0,10.65,14.54,5.77,79.23,14.69,black_alone
24,5,401102,24005401102,887,11.61,69.79,0.0,11.39,1.35,0.0,8.84,7.33,68.88,23.22,black_alone
24,5,401200,24005401200,3509,21.26,66.26,0.23,1.77,2.39,6.38,11.77,4.42,78.51,16.9,black_alone
24,5,401301,24005401301,4101,4.97,84.3,0.0,5.51,0.0,3.88,16.96,3.85,77.98,18.17,black_alone
24,5,401302,24005401302,2905,13.73,81.1,0.0,1.51,0.0,3.03,6.0,4.85,67.16,27.99,black_alone
24,5,401400,24005401400,1646,81.83,2.67,0.0,6.5,0.0,8.99,5.77,2.0,81.41,16.59,white_alone
24,5,401503,24005401503,6080,82.43,2.37,0.72,9.46,0.0,1.74,1.8,1.28,78.67,19.44,white_alone
24,5,401504,24005401504,7451,32.52,24.76,0.2,28.21,0.0,13.34,13.41,6.32,74.33,19.35,other
24,5,401505,24005401505,4549,30.12,30.42,1.12,26.23,0.0,1.56,10.08,1.82,75.25,20.33,other
24,5,401506,24005401506,4308,10.84,69.48,0.0,12.33,0.35,5.36,13.51,5.43,81.85,12.72,black_alone
24,5,401507,24005401507,6551,11.1,52.36,0.0,20.68,0.0,14.82,7.39,10.96,79.48,9.37,black_alone
24,5,402201,24005402201,3509,43.29,44.2,0.0,1.34,0.0,6.1,12.45,3.65,76.09,13.88,other
24,5,402202,24005402202,1645,56.6,26.81,0.0,5.78,0.0,4.8,6.01,8.75,71.98,19.27,white_alone
24,5,402302,24005402302,5716,7.79,84.73,0.0,2.66,0.0,2.17,11.63,7.91,76.84,15.26,black_alone
24,5,402303,24005402303,6777,8.16,82.5,0.0,3.78,0.0,3.39,11.06,6.33,76.97,16.33,black_alone
24,5,402304,24005402304,3165,1.39,89.89,1.26,0.25,0.0,4.23,8.2,10.96,65.59,23.22,black_alone
24,5,402305,24005402305,2302,13.81,82.45,0.0,1.17,0.0,1.04,15.73,17.33,55.78,26.89,black_alone
24,5,402306,24005402306,4099,5.42,78.04,0.0,4.03,0.0,11.22,14.92,6.49,75.95,17.44,black_alone
24,5,402307,24005402307,6192,11.92,81.48,0.0,4.17,0.0,1.29,7.65,5.96,79.6,12.5,black_alone
24,5,402403,24005402403,1917,1.2,97.7,0.0,0.89,0.21,0.0,6.62,5.01,67.76,27.23,black_alone
24,5,402404,24005402404,5324,7.4,82.46,0.0,1.09,0.0,9.05,20.45,12.55,69.44,18.01,black_alone
24,5,402405,24005402405,3838,11.72,86.14,0.42,0.0,0.0,0.0,16.65,14.56,60.03,25.4,black_alone
24,5,402407,24005402407,1154,21.66,64.73,0.0,9.53,0.0,3.38,9.75,14.9,70.45,14.21,black_alone
24,5,402408,24005402408,2268,21.12,71.87,0.0,3.09,0.0,3.92,18.49,7.8,81.75,10.45,black_alone
24,5,402409,24005402409,4149,3.64,95.71,0.0,0.31,0.0,0.34,3.01,1.71,80.98,17.31,black_alone
24,5,402503,24005402503,5155,14.3,72.94,0.8,2.0,0.0,7.68,8.75,5.37,70.26,18.87,black_alone
24,5,402504,24005402504,5192,11.75,76.27,0.0,3.43,0.0,1.75,9.9,2.27,82.01,15.72,black_alone
24,5,402505,24005402505,3322,16.44,81.52,0.0,0.0,0.0,0.81,8.95,5.69,68.63,25.26,black_alone
24,5,402506,24005402506,4658,6.96,79.76,0.0,5.15,0.0,5.15,3.65,6.68,70.4,22.74,black_alone
24,5,402510,24005402510,5214,15.15,61.93,0.0,10.99,0.0,6.56,1.42,7.1,75.82,16.9,black_alone
24,5,402511,24005402511,5214,11.33,73.61,0.0,7.27,0.0,1.0,3.93,4.32,73.15,22.54,black_alone
24,5,402602,24005402602,2304,11.63,81.12,2.08,0.35,0.26,2.99,10.47,6.38,74.78,17.4,black_alone
24,5,402603,24005402603,6190,13.44,82.33,0.0,0.42,0.0,0.81,0.26,1.65,74.26,23.41,black_alone
24,5,402604,24005402604,6994,14.14,80.57,0.13,1.47,0.0,0.3,13.13,5.05,76.72,17.9,black_alone
24,5,403100,24005403100,2406,20.37,70.57,0.0,1.66,0.0,3.82,7.7,1.58,69.95,22.44,black_alone
24,5,403201,24005403201,3207,12.69,70.07,0.0,3.02,0.0,11.79,5.17,5.55,72.62,20.83,black_alone
24,5,403202,24005403202,2195,7.02,91.07,0.0,0.0,0.0,0.0,12.01,4.83,70.39,24.78,black_alone
24,5,403300,24005403300,2315,39.78,43.07,0.0,8.81,0.0,5.62,1.3,4.36,76.59,19.05,other
24,5,403401,24005403401,3501,61.38,32.79,0.0,5.11,0.0,0.37,11.27,1.29,68.47,27.16,white_alone
24,5,403402,24005403402,5234,35.06,43.47,0.08,0.0,0.0,17.54,18.39,1.24,76.5,20.69,other
24,5,403500,24005403500,5186,85.17,4.24,0.0,5.09,0.0,1.97,6.36,3.95,80.41,15.64,white_alone
24,5,403601,24005403601,4792,86.83,7.05,0.0,2.82,0.0,2.71,6.43,1.4,82.53,16.07,white_alone
24,5,403602,24005403602,5713,67.04,22.28,0.37,8.98,0.0,0.81,7.3,1.1,89.08,9.82,white_alone
24,5,403702,24005403702,5416,53.58,30.3,0.0,2.66,0.0,7.87,9.17,7.15,75.5,17.36,white_alone
24,5,403703,24005403703,2335,87.75,11.69,0.0,0.0,0.0,0.56,6.77,10.41,46.47,43.13,white_alone
24,5,403704,24005403704,4509,53.96,36.17,0.0,4.7,0.0,0.84,4.08,1.38,75.16,23.46,white_alone
24,5,403801,24005403801,1360,88.68,4.26,0.0,5.96,0.0,1.1,0.0,1.1,73.31,25.59,white_alone
24,5,403802,24005403802,2942,95.21,0.24,0.0,2.86,0.0,1.7,6.66,1.8,78.96,19.24,white_alone
