State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools,urban
21,1,970100,1,21,1,970100,1,210019701001,952,100.0,0.0,0.0,0.0,0.0,0.0,26.55,1.47,61.66,36.87,1,-85.20705907332768,37.25541582652952,15.581933704876771,20.10063565859339,16.925996417391445,15.489852431774615,16.863852843283595,13.913941955536329,15.333186086753262,15.293592774684456,15.157182375420597,15.333186086753262,15.333186086753262,15.35295141141508,14.739450420590943,False
21,1,970100,2,21,1,970100,2,210019701002,713,95.37,0.0,0.0,0.0,0.0,4.63,9.54,4.49,80.22,15.29,1,-85.13181567381754,37.22663274699072,22.8523448671539,21.39458277053518,19.64700648778672,18.375365687326184,23.927696556109805,19.17905585239209,18.963785588177146,11.453235468909218,11.018189182399844,18.963785588177146,18.963785588177146,20.69817288678295,9.190192250156146,False
21,1,970200,1,21,1,970200,1,210019702001,2174,94.66,2.21,0.05,0.0,0.0,0.0,12.23,5.89,70.98,21.67,1,-85.32521817530574,37.17482439043554,11.065571510274973,9.372558516577453,9.10881940637148,6.406847713535837,21.13939584422279,9.060991155432204,8.188604852768387,6.389729621815052,7.853827870907835,8.182355098790206,8.182355098790206,8.182355098790206,15.74755909649033,False
21,1,970300,1,21,1,970300,1,210019703001,703,100.0,0.0,0.0,0.0,0.0,0.0,35.28,4.13,70.13,25.75,1,-85.14420782991687,37.1698653752212,19.863385082859715,16.630182909676652,14.22429124176267,12.930454871796616,27.698812564337576,16.980021880858615,13.32000087344316,12.586474285596989,10.9502780186952,13.32000087344316,13.32000087344316,16.18215161329164,14.042552730554911,False
21,1,970300,2,21,1,970300,2,210019703002,1784,95.74,0.0,0.0,0.0,0.0,2.97,19.96,5.72,69.56,24.72,1,-85.16320289955137,37.12580648020703,16.185752894332513,13.076045811032088,11.394345028964969,10.18768867784181,30.79436053009864,13.532485128253189,10.190849407322451,10.214028191394464,6.75387289239837,10.190849407322451,10.190849407322451,12.93720017117682,18.749235146891817,False
21,1,970300,3,21,1,970300,3,210019703003,752,85.64,0.0,0.0,0.0,0.0,14.36,42.69,4.12,66.62,29.26,1,-85.17542815262262,37.073194772999166,14.115071785962892,11.642352182300243,9.745212590585943,8.0257094799823,35.50710430113615,12.212559725151277,8.376879484470136,8.046319075724314,4.291353081899933,8.376879484470136,8.376879484470136,12.06042980324331,22.446594237547927,False
21,1,970401,1,21,1,970401,1,210019704011,1508,90.05,3.45,0.0,1.92,0.0,3.45,27.01,3.58,73.74,19.89,1,-85.31855400721196,37.04548067957261,3.6342754381037135,5.339222775032003,6.07453814924089,3.6342754381037135,35.532493566971475,5.461157341215,6.475758750150314,3.8130389943201193,5.6869414236842974,6.468195595902629,6.468195595902629,6.468195595902629,30.073971141514537,False
21,1,970401,2,21,1,970401,2,210019704012,960,70.21,14.79,0.0,0.0,0.0,0.0,29.16,10.1,63.44,15.42,1,-85.31693141050197,37.09358418553495,2.536682625903813,1.1138672544392472,2.014358682449808,1.3104889814688556,30.201210648661373,0.5684482074285938,1.4238999691079972,1.1399068288492424,0.9219939477242096,1.3979933500686237,1.3979933500686237,1.3979933500686237,24.78519570921173,False
21,1,970401,3,21,1,970401,3,210019704013,1863,92.59,6.33,0.0,0.0,0.0,1.07,16.05,2.2,73.11,24.69,1,-85.3466577621609,37.10270577081558,3.2026560183034976,3.9183328065853993,4.670640030855016,3.2026560183034976,29.12843738949052,3.3384449748098186,3.621953393329043,3.0670719947177294,2.0516799968455923,3.585588728452287,3.585588728452287,3.585588728452287,23.53951234666762,False
21,1,970402,1,21,1,970402,1,210019704021,1651,92.13,0.18,0.0,2.06,0.0,0.0,9.99,7.39,78.44,14.17,1,-85.25426865833252,37.116495375378605,8.445783106127648,5.211487452077315,4.198941835149998,3.7981817298898592,28.598781038012696,5.575207863271835,4.817223938176126,3.7363221620169726,3.1843736105281915,4.817223938176126,4.817223938176126,4.852155734255514,23.775815827236805,False
