State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools
1,1,20100,1,1,1,20100,1,10010201001,674,82.64,4.15,0.0,0.0,0.0,3.56,14.99,20.18,67.21,12.61,1,-86.49058261815287,32.46592580607238,3.4588918864579807,5.78465670019897,3.603103641798335,3.32844047651438,6.442109489423848,3.633177115867557,3.947561430232639,1.71565070487737,1.2418418691996462,3.31266139617022,3.31266139617022,3.31266139617022,1.728653806328362
1,1,20100,2,1,1,20100,2,10010201002,1267,74.74,16.34,0.0,3.24,0.0,0.71,12.94,4.03,73.8,22.18,1,-86.4896721418688,32.48587374907953,4.406560291483683,6.308272812520007,4.277382888325469,4.1601053835026045,6.885208211745673,3.556587975851017,4.7506786554833775,3.2594564757936326,2.5672556660731485,4.258591156767457,4.258591156767457,4.258591156767457,3.1349395031198184
1,1,20200,1,1,1,20200,1,10010202001,706,33.71,56.8,0.0,0.0,0.0,4.25,31.1,4.53,78.61,15.16,2,-86.47497435200438,32.48008260058275,2.9784075885307035,4.7868974756168905,2.7900791459267267,2.71211025531439,5.364873683707959,2.053485553459537,3.2741943963045683,2.2582366941215395,1.6645528991624687,2.8376403609822605,2.8376403609822605,2.8376403609822605,2.019406406645926
1,1,20200,2,1,1,20200,2,10010202002,1051,38.34,59.47,0.0,0.0,0.0,0.0,5.72,5.61,59.66,14.56,2,-86.47077706108557,32.46502966273152,1.642889652872433,3.926052971361298,1.742497569531763,1.4789097074706408,4.581824538834432,2.0014694511487816,2.105267167325358,0.6112444776089312,0.6190168584280625,1.4914437043820168,1.4914437043820168,1.4914437043820168,0.38480481781670983
1,1,20300,1,1,1,20300,1,10010203001,2912,64.97,25.62,0.0,1.51,0.0,6.18,8.21,3.78,75.58,20.64,1,-86.46084679291515,32.47968049604323,2.3085854886814667,3.619402011214131,1.9318901745695825,1.9288286994967687,4.148474323585495,0.7969690669327262,2.4143702122634005,2.255904356182192,1.2100960211083804,2.2078870925992584,2.2078870925992584,2.2078870925992584,1.2182007890326816
1,1,20300,2,1,1,20300,2,10010203002,782,60.23,37.85,0.0,0.0,0.0,0.0,37.6,2.17,63.55,31.59,1,-86.45847147899042,32.46430934683508,0.6414749185858184,2.770312169083229,0.5852595340347616,0.3764562544905787,3.4246684001768,1.3516196939425655,0.9877543056929884,0.6847092321646496,0.5313654862512336,0.5095863564604919,0.5095863564604919,0.5095863564604919,0.5251187961304911
1,1,20400,1,1,1,20400,1,10010204001,720,97.64,0.0,0.0,1.25,0.0,0.0,14.72,6.25,66.67,27.08,1,-86.44658208694251,32.48238302117578,2.5069264730318985,2.877088459552109,2.123844915944788,1.975426119063842,2.947656184544149,0.9844973753652349,2.455522238725872,2.24017341454421,1.826086948379103,2.455522238725872,2.455522238725872,2.455522238725872,1.827980811850862
1,1,20400,2,1,1,20400,2,10010204002,1713,86.51,9.46,0.58,0.47,0.0,0.99,8.06,1.11,67.31,31.58,1,-86.44003524921254,32.46981373650408,1.421404531025842,1.407099331099861,1.321897969066962,1.0955049069623666,1.9092424089447315,1.4385435375690754,1.3443078998520746,1.4032306615319785,1.4233808582758911,1.3443078998520746,1.3443078998520746,1.3443078998520746,1.6795277766400725
1,1,20400,3,1,1,20400,3,10010204003,707,79.21,20.79,0.0,0.0,0.0,0.0,0.71,4.53,68.03,26.03,1,-86.44427945062243,32.46322173369263,0.6252122786516936,1.4353956024664825,0.7517640665192447,0.5041889428634702,2.0877467435053605,1.6486847707675043,0.5445546358905974,0.6657528634912147,0.5956374136447319,0.5445546358905974,0.5445546358905974,0.5445546358905974,1.4317502444099186
1,1,20400,4,1,1,20400,4,10010204004,399,85.21,0.0,0.0,0.0,0.0,0.0,8.02,18.3,70.18,11.53,1,-86.44176260708507,32.456069771488764,0.8662283208144544,1.3036684403393362,1.313466980837712,0.6815724571870732,1.948155024503584,2.4576240565302085,0.8337074196010171,1.0333031251447369,0.7009391614688008,0.8337074196010171,0.8337074196010171,0.8337074196010171,2.089424155097197
