State,County,Tract,Block_group,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools,urban
27,1,770100,1,270017701001,770,94.94,0.0,4.03,0.65,0.0,0.0,14.81,2.21,61.3,36.49,white_alone,-93.22334829204809,46.87147737561412,43.30591319791132,78.46309242139,46.5415461980934,29.926170008981707,44.84178828714379,28.62064797149875,46.75516106672018,24.10304841149956,44.35331447948111,30.07803141062724,30.07803141062724,30.07803141062724,30.92796769251847,False
27,1,770100,2,270017701002,814,87.96,0.61,1.11,0.0,0.0,0.74,10.57,5.28,62.29,32.43,white_alone,-93.42317348039266,46.66757092803079,59.9249637489138,70.2072523322197,26.02517866176025,10.491229173552677,25.985307109273275,9.466355170202636,48.51082242708408,10.664326495963538,26.81216409155787,11.014502892829926,11.014502892829926,11.014502892829926,3.803770940435672,False
27,1,770100,3,270017701003,680,92.94,0.88,0.0,0.59,0.0,4.71,13.09,3.68,67.35,28.97,white_alone,-93.57031020185724,46.58155228465229,55.30386079473217,55.66322666642546,11.367603551077778,11.664395630904217,11.32760865062727,10.824144209412111,34.569754551437946,11.611009103574167,12.16598466455861,11.707398678557755,11.707398678557755,11.707398678557755,10.960197418121046,False
27,1,770200,1,270017702001,656,95.88,0.0,0.3,0.0,0.0,0.46,6.15,2.44,63.72,33.84,white_alone,-93.5705932582413,46.89992783908026,33.75018158312242,79.32180396804405,36.003330566062004,33.75018158312242,35.490084451572706,30.365611698278336,37.55952040102658,10.214693099358414,31.0135545176472,35.73952485355578,35.73952485355578,35.73952485355578,29.30650822258909,False
27,1,770200,2,270017702002,760,89.34,0.0,9.74,0.0,0.13,0.0,9.87,6.58,65.39,28.03,white_alone,-93.64448243125192,46.69888457200159,56.65490777127579,58.89587804093056,19.257457222766742,19.036796423993305,19.229737810504748,18.44933448208873,42.55650297334476,18.770767707361657,19.75351526822408,18.98703209437751,18.98703209437751,18.98703209437751,15.012714560284609,False
27,1,770200,3,270017702003,832,91.35,0.36,1.56,0.24,0.0,0.0,19.8,5.89,67.55,26.56,white_alone,-93.60252160726318,47.010173209670064,22.096866999902137,88.0585282150689,23.99137812370236,22.096866999902137,23.776742968198057,18.9912897901836,25.664600749508004,2.3435500906226845,22.88126740247857,23.755216947524296,23.755216947524296,23.755216947524296,24.80230052277366,False
27,1,770300,1,270017703001,1423,97.47,0.0,1.05,0.0,0.0,0.28,18.21,1.97,76.18,21.86,white_alone,-93.68496118606043,46.52989314237061,44.91269916282931,45.20873527622402,1.031744545512388,1.6023466549001235,0.9974636239850252,1.1416285259950354,24.6041593210661,1.6756751369380922,1.7948330238517165,1.703093884939887,1.703093884939887,1.703093884939887,21.383884889899115,False
27,1,770300,2,270017703002,883,93.43,0.91,0.91,0.0,0.0,2.04,19.56,4.53,57.3,30.24,white_alone,-93.76418856250568,46.55402197241848,40.85850363411454,41.52612860776397,5.708769609150878,5.069990571619396,5.728962563664114,3.905765774170249,24.19345633364525,4.8555960004849625,5.268031329262487,4.943314799627755,4.943314799627755,4.943314799627755,25.230109656866,False
27,1,770300,3,270017703003,1126,96.54,1.42,1.6,0.0,0.0,0.0,8.48,1.69,51.15,37.48,white_alone,-93.75596094446908,46.50679126493165,38.903492181113926,39.21218893516457,5.085567782792566,3.936742859993741,5.125555605256027,3.9917316465685135,19.5983685882685,3.5955128375171705,4.287430179671063,4.773191428518059,4.773191428518059,4.773191428518059,27.28573932713703,False
27,1,770401,1,270017704011,1337,93.27,0.45,1.42,0.0,0.0,4.79,7.48,4.71,63.2,32.09,white_alone,-93.19575692152692,46.68912304843396,56.75647526308386,77.82068758401334,42.29284994556007,12.660543272352845,42.25311418798892,11.923657796463786,42.30735491178104,12.650975949191515,43.09477424564309,12.524165837396556,12.524165837396556,12.524165837396556,20.91696452349901,False
