State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools,urban
25,1,10100,1,25,1,10100,1,250010101001,826,95.16,0.0,0.0,3.75,0.0,1.09,2.91,0.0,68.4,31.6,1,-70.20063633364768,42.0576954831276,33.94685610310547,39.64238582092358,38.88624378296619,0.9032187676780122,41.12555938574637,0.9114961754763216,1.3341102720327604,0.602798304351926,19.507124212656294,0.8017222813625019,0.8017222813625019,0.8017222813625019,34.79935007245937,False
25,1,10100,2,25,1,10100,2,250010101002,460,87.39,2.39,0.0,2.83,0.0,6.09,11.52,2.39,73.48,24.13,1,-70.16292586951855,42.06154863995685,33.54315524412501,39.10128349993813,41.97359097668527,3.001432462571682,42.01418768665306,2.4177696227613485,2.4272752291462574,2.4947662833134308,17.611182591621112,2.4272752291462574,2.4272752291462574,2.902713656131028,34.53834800230279,True
25,1,10100,3,25,1,10100,3,250010101003,619,83.2,4.68,0.0,2.42,0.0,4.52,2.0,2.91,74.31,22.78,1,-70.18289576134737,42.05812338531687,33.93349675011546,39.2108287822513,40.288707335274445,1.3853538802019445,41.363899973411456,0.7592880409860889,0.978853138647231,1.0560351390126412,18.464922029946607,0.978853138647231,0.978853138647231,1.263654735257271,34.49097594941392,True
25,1,10100,4,25,1,10100,4,250010101004,487,85.83,3.7,0.0,2.05,0.0,3.08,8.44,2.87,83.78,13.35,1,-70.18798229248135,42.05372585187279,33.70160113275663,38.87909109715427,39.73722351559472,0.7613803966277042,40.81961426847285,0.2236795673453545,0.3933010893456597,0.462752401818905,18.43420674375409,0.3933010893456597,0.3933010893456597,0.6589008191662051,34.111268795916615,True
25,1,10100,5,25,1,10100,5,250010101005,580,81.38,0.0,0.0,0.0,0.0,18.62,28.97,5.0,71.55,23.45,1,-70.19008019799439,42.04857675524581,33.285836329857055,38.39434350392251,39.39921017481502,0.5263865464206079,40.22859216607429,0.642924358885663,0.0991054579850115,0.1726807110589755,18.18419310686261,0.0991054579850115,0.0991054579850115,0.5558977979050826,33.59734634422796,True
25,1,10206,1,25,1,10206,1,250010102061,792,61.87,1.52,0.0,0.13,0.0,29.29,7.24,1.39,86.11,12.5,1,-69.98511108245339,41.90477534019278,13.011430988383143,20.713402156013696,36.7527249778469,12.079266446825896,32.79909678799372,13.896435209065755,3.271531390627517,4.823785362301999,5.197021526725835,3.271531390627517,3.271531390627517,6.280845521102579,18.74917658239709,True
25,1,10206,2,25,1,10206,2,250010102062,1692,82.92,3.9,0.0,1.18,0.0,2.01,18.59,3.9,63.53,32.57,1,-70.05794510333571,41.93097074799939,16.812339963274102,23.235025194607605,35.63965336563403,16.17147932357303,31.429986042589864,17.559123071641142,3.779236897929784,2.2780782493546887,3.106022492515237,3.779236897929784,3.779236897929784,10.895703943665907,19.68471918913515,False
25,1,10206,3,25,1,10206,3,250010102063,1178,96.6,1.27,0.0,0.0,0.0,0.0,2.89,1.1,62.31,36.59,1,-70.00962715055509,41.93736952255737,16.683419447976885,23.991889343645543,38.38458954289353,15.838248348024228,34.26817656601725,17.619661881494746,1.315230412070856,1.0127880594003098,1.2403336063050208,1.315230412070856,1.315230412070856,10.074289918228498,21.29446400052068,False
25,1,10208,1,25,1,10208,1,250010102081,442,100.0,0.0,0.0,0.0,0.0,0.0,10.41,5.2,76.02,18.78,1,-70.06527932949798,42.01922091525095,26.42205115591304,33.066181715454775,44.164634409332834,11.336784222464424,39.86955506112655,11.059087251064115,10.706790016313793,0.9120372415825512,9.274834270172324,10.706790016313793,10.706790016313793,11.33648604262466,29.385426722861208,False
25,1,10208,2,25,1,10208,2,250010102082,290,100.0,0.0,0.0,0.0,0.0,0.0,7.93,0.0,78.28,21.72,1,-70.10460504359082,42.05332704330393,30.942684767935912,37.19763757034777,46.3245882815293,7.553233819944591,42.293787643289726,7.09759619751841,6.897046458132972,4.1267300509938645,14.097135500362688,6.897046458132972,6.897046458132972,7.501893449204735,33.12269360064912,False
