State,County,Tract,Block_group,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools,urban
42,1,30101,1,420010301011,945,81.16,3.7,0.0,0.11,0.0,14.6,10.26,6.24,77.14,16.61,white_alone,-77.11637263257553,40.040718171695154,17.806147677686994,20.632332878067743,18.318870072401506,10.596100122730276,17.725773929707444,16.793917882485975,10.422409333867966,3.4191881141466025,5.387084023339564,9.64602704780988,9.64602704780988,9.64602704780988,12.562329584210769,False
42,1,30101,2,420010301012,1752,86.99,0.0,0.0,0.06,0.0,8.16,5.42,7.19,74.32,18.49,white_alone,-77.06176301609223,40.00482860801028,20.27775826404133,23.91581732677507,22.80519436743644,9.898669304138902,20.29394308856981,15.34767613640695,12.03957339403078,4.24209245085574,3.3948490640722806,10.30281847486932,10.30281847486932,10.30281847486932,6.897018025732429,False
42,1,30103,1,420010301031,2347,99.53,0.0,0.0,0.0,0.0,0.0,4.46,7.33,68.98,23.69,white_alone,-77.02476415812417,39.97613244471721,17.018109032402364,23.81069640720292,18.9423373721327,5.423919407423356,16.457280463469946,11.892956956034094,11.785380220567614,5.833244873964048,5.089945901020529,5.819156365993322,5.819156365993322,5.819156365993322,4.151457647919757,False
42,1,30104,1,420010301041,883,99.77,0.0,0.0,0.0,0.0,0.0,5.55,6.34,74.86,18.8,white_alone,-77.00709195536831,39.941409466785394,13.381951547419671,22.88949033802512,14.886683083843751,1.9612689730034645,12.427611256163807,8.229255854426306,8.145290845668443,2.489737136313685,6.747654962259508,2.471854110306885,2.471854110306885,2.471854110306885,6.232202867128456,False
42,1,30104,2,420010301042,2643,89.9,0.0,0.0,0.0,0.0,7.91,3.67,4.12,76.69,19.18,white_alone,-77.0644695235449,39.935878651491855,14.629833730871384,27.79509094033349,15.741832277435938,6.830475369403903,13.25482440441446,8.029842164382984,7.887348165215108,7.271005295010684,5.154056462157637,7.330584805870549,7.330584805870549,7.330584805870549,8.087269241301287,False
42,1,30200,1,420010302001,2092,84.8,1.05,0.0,1.58,0.0,12.48,2.02,11.38,68.16,20.46,white_alone,-77.1439977307884,39.9964122250544,17.79214929890029,25.265489736543664,20.624589301988568,11.88022235000876,17.191351148745593,17.127135559068453,15.748737416587865,2.782113806820864,5.414560390714918,14.97584397049318,14.97584397049318,14.97584397049318,13.800465906109675,False
42,1,30200,2,420010302002,2128,83.13,0.52,0.0,0.0,0.0,13.49,24.48,8.79,72.51,18.0,white_alone,-77.15493919768863,39.95429220638115,13.04814604215034,29.917285848195547,15.95720234294395,8.545141175476667,12.41652444056096,12.438270062925255,14.206959797412845,6.781228488701009,6.646428005827806,12.951106680687438,12.951106680687438,12.951106680687438,10.675440328302363,False
42,1,30200,3,420010302003,1558,56.93,0.06,0.0,0.0,0.0,33.25,16.88,21.05,58.66,20.28,white_alone,-77.12638113356488,40.00755694457645,19.44378141522585,24.15629796214083,21.24310317658198,13.378320458910569,18.75544357001951,17.509615346816577,13.87465701992005,0.8796254043942088,4.73911890931655,13.104997193825586,13.104997193825586,13.104997193825586,12.387528060984812,False
42,1,30300,1,420010303001,2297,90.12,0.0,0.0,0.83,0.0,7.88,3.1,6.36,78.62,14.71,white_alone,-77.32343931497638,39.97494150043184,17.75871263679385,30.941002234784182,18.384657189178764,8.535088323016375,18.58883836909058,13.02725989334641,17.496604818525896,6.150477283455137,7.860025364217385,16.591662789312544,16.591662789312544,16.591662789312544,12.895728584544475,False
42,1,30300,2,420010303002,2009,70.83,1.89,0.0,0.0,0.0,26.63,4.03,8.16,78.1,13.74,white_alone,-77.23724639204971,39.99083963459304,16.642063194359203,26.684152837583976,18.511317079746053,7.38656429045653,16.77377445328079,15.541877592590753,17.63673131462487,1.3795853902559108,0.7820764760808421,15.861623349408095,15.861623349408095,15.861623349408095,12.709882248750546,False
42,1,30400,1,420010304001,1976,92.46,0.0,0.0,6.43,0.0,1.11,18.56,1.57,68.78,24.54,white_alone,-77.40288472974751,39.93030750691469,16.76532902988201,38.60793548595937,18.06572931601795,12.845414642982828,19.79126851300393,4.6591971162093655,16.238020792485177,6.295056696632436,11.668198844296745,16.238020792485177,16.238020792485177,16.675494211334172,11.87806338652688,False
42,1,30400,2,420010304002,870,80.57,1.72,0.0,0.0,0.0,17.7,13.1,8.28,76.09,15.63,white_alone,-77.30092613544579,39.92022508007626,11.866566467291404,35.788308316556794,12.075908245460782,4.582139232433224,12.874718173567311,9.462500572317833,11.167811511254316,0.384344817102019,4.351219058379212,10.552096598101214,10.552096598101214,10.552096598101214,6.908982115546233,False
42,1,30400,3,420010304003,1137,98.42,1.58,0.0,0.0,0.0,0.0,7.21,2.02,81.62,16.36,white_alone,-77.30982424202745,39.88340338595156,10.03166472299952,39.90543275169689,9.19456900046221,7.035596860901774,11.390137876575553,6.39931283333289,7.7915269108019105,4.256837114498471,5.797002369953176,7.7915269108019105,7.7915269108019105,8.12737954070969,5.733104082927571,False
