State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes
49,3,960302,1,49,3,960302,1,490039603021,1866,78.99,0.0,0.11,0.0,0.0,20.9,15.48,5.95,76.58,16.13,1,-112.17511636667786,41.71894140477605,28.173190728219414,28.87585211964528,0.8477408137782161,1.158511048130562,29.72028842750373,0.34109024057173415
49,3,960302,2,49,3,960302,2,490039603022,938,88.49,9.7,0.0,0.0,0.0,1.81,4.05,15.03,83.37,1.6,1,-112.18435117278744,41.70462188496716,27.683883169940827,29.80780212959799,2.1762754621098064,1.7537033284773809,30.74162933026053,1.5961787404419927
49,3,960302,3,49,3,960302,3,490039603023,1658,84.86,0.0,0.0,0.6,0.0,14.54,29.01,16.1,83.9,0.0,1,-112.20131535726316,41.71881903188489,29.740058694157977,31.044696251719152,1.664281938142389,3.0946723555932043,31.875717777186853,1.6241404036212674
49,3,960302,4,49,3,960302,4,490039603024,1149,73.19,0.0,0.0,6.61,0.0,15.49,3.57,4.61,78.07,17.32,1,-112.1753678081908,41.70787984753847,27.67146062717829,29.02197695179993,1.905410998215628,0.9246195417211702,29.941391112954697,1.0175640861406563
49,3,960400,1,49,3,960400,1,490039604001,2035,80.84,0.0,10.17,1.13,0.0,6.63,5.36,4.86,80.79,11.84,1,-112.31642606332018,41.55671000566584,25.16320253953605,40.6579182338719,21.687765528520945,21.305399455839925,37.13494793419876,21.220123157944546
49,3,960400,2,49,3,960400,2,490039604002,1862,89.04,0.0,0.54,2.63,0.0,7.79,3.71,9.88,76.85,13.27,1,-112.13721701202564,41.63402725583377,18.91434858225624,28.2076265721968,10.705739426875873,8.926090319828866,29.618741758569584,9.64612898062498
49,3,960400,3,49,3,960400,3,490039604003,1219,74.57,0.49,0.0,0.25,0.0,22.48,5.5,9.52,76.21,13.95,1,-112.13457848281516,41.55236618004592,11.548229787921052,31.21828921655611,11.326801351012664,11.076891884772564,28.895960076798257,10.551650824369485
49,3,960500,1,49,3,960500,1,490039605001,1946,87.51,0.0,0.0,0.0,0.0,5.91,4.36,8.94,77.24,13.82,1,-112.03432151733736,41.55009922410044,7.364243215613206,27.13736137477233,6.585014247449623,5.028114532659938,27.02129845197887,3.2221303469652938
49,3,960500,2,49,3,960500,2,490039605002,1201,79.18,1.25,0.5,0.0,0.0,16.32,0.0,6.91,65.03,11.49,1,-112.16872043423162,41.44012399569982,12.526491428676614,22.809943692841088,13.19833634365875,12.526491428676614,19.28202466825349,12.904915225672141
49,3,960500,3,49,3,960500,3,490039605003,1648,90.96,0.0,0.0,1.27,0.0,7.77,12.62,3.46,79.67,16.87,1,-112.01852823834338,41.51850679138102,3.965111900578768,24.55486088023901,3.092493476206497,1.297096429115075,23.43520482960106,0.493792928206905
49,3,960500,4,49,3,960500,4,490039605004,787,88.31,0.0,6.23,0.0,0.0,5.46,29.48,14.49,76.24,9.28,1,-112.0215646126537,41.50933550621296,2.914460937325229,23.597704190039448,2.0435867196511186,0.523331005008322,22.42760856899164,0.5786976419573597
49,3,960601,1,49,3,960601,1,490039606011,1143,94.14,0.0,0.0,0.0,0.0,5.86,1.75,12.86,72.97,14.17,1,-112.01089826846363,41.52169792229589,4.4964339884098505,24.80448008600484,3.6070170592412913,1.6931933396643064,23.77459184187873,0.5055839516095836
49,3,960601,2,49,3,960601,2,490039606012,965,88.91,0.0,0.0,1.04,0.0,0.0,13.78,4.87,74.09,21.04,1,-112.00307266112289,41.51812905963052,4.4234401021759,24.32455204976986,3.5378257564814346,1.648351743573876,23.37990309872609,1.1531345563357995
49,3,960601,3,49,3,960601,3,490039606013,774,98.97,0.0,0.0,0.0,0.0,1.03,19.77,22.09,51.29,26.61,1,-112.01091264145346,41.515791417442095,3.8898591979773127,24.15500037146385,2.998089162895682,1.0713450580690655,23.117868029815664,0.45086847452552403
49,3,960601,4,49,3,960601,4,490039606014,761,99.08,0.0,0.0,0.0,0.0,0.92,17.87,4.99,69.65,25.36,1,-112.01099810633411,41.509405368603005,3.253153946738399,23.454140640743272,2.36563443795657,0.5046726439306369,22.407895268710508,0.30135471776916867
49,3,960602,1,49,3,960602,1,490039606021,744,85.35,0.0,4.57,0.0,0.0,6.32,0.67,3.63,71.37,25.0,1,-111.98315538742366,41.53105734311714,6.543280355194134,25.616092666781245,5.67429392045555,3.834073404400866,24.89963260086672,2.529323323498692
49,3,960602,2,49,3,960602,2,490039606022,958,84.55,9.71,0.0,0.0,0.0,4.28,0.94,0.94,88.31,10.75,1,-111.99454673169664,41.50915852544092,4.085994819051246,23.255954733574,3.275785367467083,1.812825863905174,22.40664919260172,1.6711262349351272
49,3,960602,3,49,3,960602,3,490039606023,900,89.11,0.0,0.0,1.44,0.0,8.33,1.4,4.11,81.22,10.44,1,-112.00908343238918,41.52630048927932,5.028553559615492,25.289966150366507,4.139708281746489,2.22666089985901,24.28526042544892,0.30976218542409983
49,3,960701,1,49,3,960701,1,490039607011,973,83.97,0.62,3.29,1.44,1.54,8.43,5.97,2.16,88.9,7.09,1,-112.02402923091375,41.50396894441878,2.286053534204302,23.05300265895568,1.4241019488731097,0.7387584977610365,21.843362239971377,0.9412320143943532
49,3,960701,2,49,3,960701,2,490039607012,2779,78.73,0.0,0.0,0.0,0.22,19.04,1.78,6.94,82.55,9.68,1,-112.03021636087036,41.49435776563163,1.1581937755443106,22.12329124510042,0.5091300074348843,0.6821677360047707,20.816570491459878,0.5165991660552957
49,3,960701,3,49,3,960701,3,490039607013,1505,76.48,0.0,4.12,6.25,0.0,13.16,6.88,18.54,59.14,18.87,1,-112.02078701938342,41.4909158690336,1.1046911909791886,21.57700715660446,0.4152921544808663,0.420537672049207,20.378832131062843,0.47929927706977465
49,3,960702,1,49,3,960702,1,490039607021,1736,92.45,0.0,0.86,0.0,0.0,6.28,15.32,7.43,80.53,12.04,1,-112.00582376143164,41.494528224344194,2.3492791620729268,21.75400727145628,1.7002116201771946,0.817754832089847,20.75286291471844,1.0753859295185557
49,3,960702,2,49,3,960702,2,490039607022,957,72.52,0.0,0.0,0.0,5.22,14.73,20.06,22.36,68.97,8.67,1,-112.009732918664,41.50208156638619,2.642648642784061,22.63326024068681,1.7993040184229876,0.7615670625772047,21.59257599660305,0.900619551743098
49,3,960801,1,49,3,960801,1,490039608011,1002,93.01,2.3,0.4,0.1,0.6,3.09,2.89,3.39,85.73,10.88,1,-111.94252492313528,41.47300812893788,7.407171848543711,19.24620630712497,7.223293556193732,6.564753523273471,19.15209815614611,6.430106169670303
49,3,960801,2,49,3,960801,2,490039608012,1496,92.38,0.0,0.53,1.0,0.0,5.88,6.82,10.56,74.06,15.11,1,-112.00439472678134,41.400432563126046,9.532309071216044,11.4718851029001,10.251700227278594,9.532309071216044,10.293324694493986,9.112593433058562
49,3,960801,3,49,3,960801,3,490039608013,1884,93.79,0.0,0.0,0.69,0.0,3.66,4.74,5.47,80.63,13.91,1,-112.07572825250492,41.377285942460574,12.007534601149642,12.37249951229655,13.33703293996972,9.689823317346846,9.070979317216713,9.772270747796748
49,3,960802,1,49,3,960802,1,490039608021,1887,89.61,0.0,0.0,0.0,0.0,10.39,1.8,2.28,87.39,10.33,1,-112.03109352491278,41.47827713924354,0.6339661199858366,20.408572090112663,1.5070639887878683,0.6339661199858366,19.043635065309736,1.0882183643122476
49,3,960802,2,49,3,960802,2,490039608022,1329,79.08,0.0,0.0,0.0,0.0,18.13,3.24,3.09,82.54,14.37,1,-112.04268897776018,41.46724451831294,2.1270189687139736,19.51374567209462,3.016873197569332,2.1270189687139736,17.922791348969014,2.553376774497386
49,3,960802,3,49,3,960802,3,490039608023,1777,98.09,0.0,0.0,0.0,0.0,0.17,1.3,2.7,83.91,13.39,1,-112.04488197929342,41.45552998471384,3.386859332863956,18.34777815616939,4.2772615186743845,3.386859332863956,16.648608602267462,3.6268956942701727
49,5,101,1,49,5,101,1,490050001011,1902,94.53,0.0,0.37,0.74,1.1,2.47,0.58,8.99,75.81,15.19,1,-111.78781782703128,41.89957465711624,15.887618023480844,16.129688292305712,14.064188170559904,8.95472223163471,16.127053293590876,9.079969369918317
49,5,101,2,49,5,101,2,490050001012,1809,87.62,0.0,2.99,0.17,0.0,7.35,6.44,8.9,78.05,12.49,1,-111.85714252588372,41.94696759384106,20.877713807625348,21.37900562531044,16.806188331672168,13.608624081323535,21.384401994334965,13.718771093676528
49,5,101,3,49,5,101,3,490050001013,1424,95.72,0.0,0.0,0.0,0.0,1.62,13.06,4.92,79.63,15.45,1,-111.78259459381472,41.96426039761112,23.026392980355844,23.30497435892141,16.604954329336255,15.902308228463458,23.303215835995392,16.027365395111744
