State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers
53,5,10203,3,53,5,10203,3,530050102033,987,82.47,5.98,2.33,1.22,0.0,2.94,1.43,0.81,77.61,21.58,1,-119.27909831267408,46.30757969100115,1.4540525493383611,1.6411806037061545,2.724265798643843,0.8700781728826296,5.337294322047834
53,5,10204,1,53,5,10204,1,530050102041,902,53.44,0.0,0.0,8.54,0.0,19.51,30.71,1.88,75.39,22.73,1,-119.27950419293016,46.30213053845977,0.8808813332821372,1.0378562174727357,2.117591972214956,0.4027215138298762,4.730700583644395
53,5,10204,2,53,5,10204,2,530050102042,1477,55.18,6.64,0.0,0.0,0.0,35.07,42.85,7.52,60.05,28.03,1,-119.2798216496814,46.2971387992562,0.4394683884030057,0.4916105435336381,1.56217490945449,0.4043359123458906,4.175376855847746
53,5,10300,1,53,5,10300,1,530050103001,2129,79.05,11.27,0.0,0.47,0.0,2.54,7.07,2.96,81.54,15.5,1,-119.30201173380304,46.28590425440243,1.7162240983589885,1.9708460590779384,1.6206913510247547,0.6961243389738859,3.225940936017652
53,5,10300,2,53,5,10300,2,530050103002,1060,83.3,0.0,0.0,2.36,0.0,5.0,4.34,4.15,76.6,19.25,1,-119.30207026999094,46.27415932147108,1.8427453739063937,2.760036963683974,1.7400640500148048,0.7393424715985555,2.1247319634971773
53,5,10300,3,53,5,10300,3,530050103003,1952,47.03,4.97,0.0,0.0,0.0,48.0,39.44,1.9,87.09,11.01,7,-119.29450124020718,46.2664109893956,1.563167913068261,3.1874337383348377,1.920072307423436,0.7478724315369369,1.099343256635321
53,5,10300,4,53,5,10300,4,530050103004,1173,74.25,1.45,0.0,2.3,0.0,18.33,3.32,3.41,79.97,16.62,1,-119.31313489476229,46.28101042908504,2.5013694708103733,2.9749900018962885,2.3963585033194907,1.153591257082598,3.2603890792309804
53,5,10400,1,53,5,10400,1,530050104001,2204,77.63,3.18,0.0,0.64,0.0,15.2,14.6,11.75,73.32,14.93,1,-119.29403205456288,46.28640782187492,1.1664468302008693,1.3972484349084622,1.0436291353051017,0.7562202995290782,3.068245595502103
53,5,10400,2,53,5,10400,2,530050104002,681,63.14,0.0,1.47,0.0,0.0,29.81,9.54,12.48,81.79,5.73,1,-119.29358567143356,46.2774204436051,1.0979634191186611,2.072895760841732,0.994529482298758,0.4710873854640819,2.103683223115256
53,5,10400,3,53,5,10400,3,530050104003,584,82.36,0.0,0.0,7.02,0.0,8.39,4.45,16.78,56.16,27.05,1,-119.29356405523428,46.27232320008188,1.4287894793265523,2.560567359574993,1.3423577018101651,0.8771480779859996,1.5845211557165806
53,5,10500,1,53,5,10500,1,530050105001,1323,61.9,1.36,2.12,0.45,0.0,31.29,10.65,5.82,76.19,17.99,1,-119.27926705363132,46.287275229787134,0.6470316411628365,0.6210331249476942,0.4871403268848893,0.6470316411628365,3.087733333670554
53,5,10500,2,53,5,10500,2,530050105002,1727,79.91,0.41,0.46,0.52,0.0,15.46,11.61,9.15,74.35,16.5,1,-119.28424420228542,46.281459502000345,0.2805892546124852,1.341520013234416,0.1763205983494548,0.2805892546124852,2.419622377959122
53,5,10600,1,53,5,10600,1,530050106001,1062,91.81,0.56,0.0,2.35,0.0,0.75,8.24,9.42,80.41,10.17,1,-119.27689301602614,46.27036809882746,1.2732350017984757,2.500126375146936,1.280931519930941,0.6209936589143548,1.3060008288566842
53,5,10600,2,53,5,10600,2,530050106002,843,79.36,1.42,0.0,0.83,0.0,14.71,6.64,1.78,84.58,13.64,1,-119.27923963580162,46.26463743300409,1.881154379690116,3.135327101158949,1.869314799481132,0.6044163169348579,0.6598070873206449
53,5,10600,3,53,5,10600,3,530050106003,764,59.95,3.4,0.0,0.0,0.0,35.86,24.55,16.49,72.77,5.1,1,-119.28438715150084,46.265446141299215,1.811949061785088,3.079306658269435,1.7775436168382106,0.3588953678193394,0.6396354420317277
53,5,10600,4,53,5,10600,4,530050106004,2313,72.46,3.33,0.0,1.99,0.0,9.6,4.16,5.62,76.09,18.29,1,-119.25967867087616,46.25831979006977,3.040556015633758,3.4365133036066733,3.0799825653054658,2.1164461767088665,1.8761168888185744
53,5,10701,1,53,5,10701,1,530050107011,603,63.52,0.0,0.66,1.49,0.0,22.89,10.23,9.62,70.81,19.57,1,-119.41338362178834,46.26820992200237,8.222000987149897,10.728580153642852,10.206298440363213,5.164138615718173,9.99105431266671
53,5,10701,2,53,5,10701,2,530050107012,1432,75.77,0.0,1.47,0.77,0.0,15.29,8.45,4.82,78.28,16.9,1,-119.44029704825309,46.2895508144567,10.84139445821444,12.444685196057533,12.201601140090602,4.651200017822254,12.46286878948789
53,5,10703,1,53,5,10703,1,530050107031,908,79.41,0.0,0.0,0.0,0.0,19.71,6.28,2.75,73.9,23.35,1,-119.34835878448982,46.31029821764752,5.876520939114332,5.714560254936846,5.97198851357513,2.57758968214678,7.490902280987787
53,5,10703,2,53,5,10703,2,530050107032,908,91.96,0.0,0.0,0.66,0.0,2.53,2.6,3.74,71.7,24.56,1,-119.43386031142876,46.34034450610319,13.193871912156578,13.056101305354234,13.332914448541889,8.617835870052179,14.592925529230476
53,5,10703,3,53,5,10703,3,530050107033,1500,62.13,0.0,0.0,0.2,0.0,36.27,21.73,8.53,65.87,25.6,1,-119.39190284610748,46.31249689114424,9.016601745452675,8.989263784183887,9.102574201501673,4.149879666641847,10.159459543593147
53,5,10705,1,53,5,10705,1,530050107051,944,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,84.32,13.56,1,-119.33598437671591,46.26654557268265,2.4621505596150177,5.303315563836501,4.46670255966965,1.9480902366277992,4.068119079346419
53,5,10705,2,53,5,10705,2,530050107052,727,99.31,0.0,0.0,0.0,0.0,0.0,0.0,3.99,77.3,18.71,1,-119.33177846944766,46.27917620636152,3.175236149907416,4.373599806870793,3.836454838318434,1.8022490764240309,4.263505798076761
53,5,10705,3,53,5,10705,3,530050107053,1528,77.81,2.36,0.0,0.0,0.0,6.48,6.87,4.65,85.01,10.34,1,-119.35038361785932,46.27020156456912,3.632138626480281,6.077095946739384,5.403081101480594,1.901671634931613,5.234933583243769
53,5,10705,4,53,5,10705,4,530050107054,2057,89.94,1.17,0.88,0.63,0.0,6.9,3.51,2.43,68.94,28.25,1,-119.3531623361432,46.28116689779987,4.472784165848165,5.889305979238041,5.472173797627276,0.68264061649259,5.8274204922287485
53,5,10707,1,53,5,10707,1,530050107071,662,89.43,0.0,0.0,4.83,0.0,5.74,1.07,0.0,70.09,29.91,1,-119.35700549402353,46.26527450692926,3.915062664263108,6.773506707550492,6.0387144451873125,2.4737853954578104,5.646448713429299
53,5,10707,2,53,5,10707,2,530050107072,2838,75.33,0.6,0.0,2.04,0.0,16.95,2.63,3.56,86.05,10.39,1,-119.3718059133947,46.2807019334725,5.633428452035442,7.302963910140717,6.9052767697829855,1.6805742753418265,7.141766744518778
53,5,10708,1,53,5,10708,1,530050107081,677,81.68,0.0,0.0,8.12,7.39,1.03,0.0,0.0,76.37,23.63,1,-119.34457078338684,46.29135814354632,4.848821789287447,5.086757517902942,4.938626350029451,0.7365281055849698,5.836416461638104
53,5,10708,2,53,5,10708,2,530050107082,699,90.84,4.86,0.0,0.0,0.0,2.86,9.73,0.0,77.11,22.89,1,-119.33359603470883,46.29231381272592,4.245586207203062,4.241247516761038,4.145665109221016,1.52901011482062,5.261280453114922
53,5,10708,3,53,5,10708,3,530050107083,2416,78.73,1.57,0.0,0.7,0.0,15.69,10.22,1.24,80.96,17.8,1,-119.36585919502129,46.294526779115145,6.1893105005296185,6.722260324717875,6.611653496113463,1.3302293427961178,7.38761790431198
53,5,10807,1,53,5,10807,1,530050108071,1813,76.72,0.94,0.33,0.0,0.0,17.6,9.09,8.99,79.15,11.86,1,-119.41051600022114,46.20515855660207,9.69756149379887,11.59875806637496,13.019534365251811,8.827287908642537,11.466431953130435
53,5,10809,1,53,5,10809,1,530050108091,2704,73.93,1.15,0.0,4.51,0.0,2.48,0.48,3.22,70.49,26.29,1,-119.23845070589036,46.2204698252593,1.577559536788154,1.553564460547968,7.550329685198776,0.625538198121987,2.2664973259001586
53,5,10809,2,53,5,10809,2,530050108092,1606,64.26,0.0,0.0,4.11,0.0,31.63,2.37,3.42,70.55,26.03,1,-119.23983718957663,46.230077203562345,2.0098283673881947,1.8247703135774127,6.55612640288785,0.6470956687524034,2.488247650735028
53,5,10809,3,53,5,10809,3,530050108093,2625,74.21,0.0,1.1,6.17,0.0,17.68,2.36,4.84,81.33,13.83,1,-119.23032210961364,46.21752316066623,0.882165076182464,0.8687589197755232,8.131644247364324,0.3760816224501315,1.7315171371185811
53,5,10810,1,53,5,10810,1,530050108101,2334,79.65,0.0,0.0,10.97,0.0,8.83,4.16,2.44,79.31,18.25,1,-119.26424391153388,46.2063035494937,2.258634246887644,2.359736393136989,8.454502389275703,2.258634246887644,4.619815831075485
53,5,10810,2,53,5,10810,2,530050108102,1014,87.28,0.0,1.38,2.47,0.0,4.34,11.14,1.78,85.7,12.52,1,-119.24692514427484,46.22284628204078,1.4868327393225285,1.36017968952952,7.040221621986452,0.983854157650995,2.902234305138972
53,5,10810,3,53,5,10810,3,530050108103,1446,88.24,0.0,0.0,0.0,0.0,8.92,3.11,3.53,64.87,31.6,1,-119.25600467874048,46.220762934601176,0.975659253421696,0.9358602987225364,7.025579992023555,0.975659253421696,3.608625551245268
