State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools,urban
30,1,100,1,30,1,100,1,300010001001,630,90.79,0.0,0.95,0.0,0.0,5.08,5.4,1.75,59.84,38.41,1,-113.39752154200198,45.56742315015928,71.74921023790617,82.19987226887167,58.40541460928202,57.98112371222589,82.06978053928813,58.0742001298474,58.26389006363762,28.253851985566715,57.41802649039252,58.26389006363762,58.26389006363762,58.26389006363762,58.17342513608676,False
30,1,100,2,30,1,100,2,300010001002,617,89.95,0.0,0.0,0.0,0.0,8.59,16.05,11.35,59.64,29.01,1,-112.66805953742212,44.78978576769717,127.50645813967814,124.4349206398173,45.82248621487184,47.46950155102341,126.90248751646811,45.23829926868228,47.46178381640328,47.45449261336142,47.17344026135108,47.46178381640328,47.46178381640328,47.5578988565779,106.71539059419888,False
30,1,200,1,30,1,200,1,300010002001,1034,81.72,0.0,0.0,0.0,0.0,16.25,12.09,22.05,63.73,14.22,1,-112.64092110853385,45.27655677304108,77.0877866934207,77.7736233537234,8.347998069810336,5.960591648950182,77.61853444423846,7.197156843238066,6.7218589243560505,5.760234605826428,6.317884749305282,6.6398497532659615,6.6398497532659615,6.6398497532659615,76.23740730271275,False
30,1,200,2,30,1,200,2,300010002002,980,81.63,0.0,11.43,0.0,1.94,5.0,7.11,3.57,83.47,12.96,1,-112.5821897777424,45.3559824471797,67.8152414207829,68.49703444476086,17.90392548215969,15.123554018232385,68.34407369420215,16.299298395700454,16.17287952726392,14.988491151424638,15.58651235764859,16.043635465494674,16.043635465494674,16.043635465494674,66.96412162628562,False
30,1,200,3,30,1,200,3,300010002003,672,99.85,0.0,0.0,0.15,0.0,0.0,5.65,4.91,63.54,31.55,1,-112.50947323552737,44.99731402909175,107.46840564916528,108.13963902070948,25.159707655336543,26.296539087742666,107.99110280127032,24.787895662468536,26.366383770896125,26.32061187883419,25.72131508455647,26.366383770896125,26.366383770896125,26.38449289011383,98.39470969389248,False
30,1,200,4,30,1,200,4,300010002004,948,91.46,0.0,0.63,0.0,0.0,0.95,16.14,2.43,71.1,26.48,1,-112.89154358643827,45.37990670372288,71.35657237575212,72.03130073045881,27.53629993901267,26.972947415515435,71.87153883558003,27.54207873372285,26.87161303385373,17.169849268433666,27.014838310864448,26.87161303385373,26.87161303385373,26.933597824680334,70.55462669684971,False
30,1,300,1,30,1,300,1,300010003001,1064,96.71,0.0,0.0,0.0,0.0,3.29,18.89,5.83,62.5,31.67,1,-112.60552746804478,45.230797274374936,81.84057462606202,82.52315102083705,4.605457970424498,1.8966666696567496,82.36981585306319,2.5022040750954195,3.0832205625123925,1.9769867551233256,2.3428927812051525,2.8967368293992384,2.8967368293992384,2.8967368293992384,80.98942831880221,False
30,1,300,2,30,1,300,2,300010003002,787,99.62,0.13,0.13,0.13,0.0,0.0,50.0,2.41,87.29,9.4,1,-112.65980890758092,45.20894841905461,84.73563756016853,85.42182620506942,1.2780631204270534,1.981822134008629,85.26651987347309,1.4199574690750247,1.819758838680147,1.896794763744,2.554148041797254,1.819758838680147,1.819758838680147,2.006592174814507,83.88547876902419,False
30,1,300,3,30,1,300,3,300010003003,1240,92.98,0.0,3.23,0.0,0.0,1.85,18.15,3.23,77.9,18.87,1,-112.6436247951693,45.211081645413245,84.33675875593477,85.02200413412898,1.0903820824808952,0.7822161186883132,84.86726475736836,0.718908734110787,0.6703893730864765,0.7150595699639213,1.269077159449702,0.6703893730864765,0.6703893730864765,0.8392401144817995,83.48609261406898,True
30,1,300,4,30,1,300,4,300010003004,1482,83.6,0.4,2.29,0.88,0.2,6.61,11.14,1.96,70.31,17.54,1,-112.60398029438812,45.21037571407911,84.0919446554259,84.77415856749963,3.5270385184295936,2.375746521002078,84.62099989363685,1.5713957167662738,2.811234795627556,2.538329122755268,1.8796986356211416,2.67339370759705,2.67339370759705,2.67339370759705,83.24080307047002,False
