,state,county,tract,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
107,16,001,010362,16001010362,5151,89.07,0.0,0.0,1.26,0.0,9.05,6.55,5.53,86.27,8.19,1
108,16,001,010363,16001010363,4821,85.52,0.17,0.0,2.7,0.0,4.6,1.43,10.02,75.73,14.25,1
109,16,001,010364,16001010364,5630,71.71,10.2,0.0,0.46,0.0,14.92,5.62,8.49,74.71,16.8,1
110,16,001,010365,16001010365,3387,89.73,0.0,1.0,0.24,0.0,9.03,4.75,5.26,74.61,20.14,1
111,16,001,010366,16001010366,3579,86.31,0.0,0.0,4.02,0.0,8.97,4.19,6.4,68.12,25.48,1
112,16,001,010367,16001010367,6040,82.14,0.03,0.02,3.48,0.0,7.78,22.9,12.22,75.07,12.58,1
113,16,001,010368,16001010368,3695,86.36,0.0,4.68,0.32,0.0,2.03,10.4,18.38,68.15,12.5,1
114,16,001,010369,16001010369,2518,93.73,0.0,0.0,0.0,0.0,6.27,10.52,4.09,78.28,17.63,1
115,16,001,010370,16001010370,3024,73.12,11.24,0.0,3.51,0.0,5.46,19.78,3.41,81.12,15.48,1
116,16,001,010371,16001010371,3613,64.41,0.0,0.03,7.28,2.38,16.55,6.2,0.66,83.53,13.62,1
117,16,001,010403,16001010403,4508,94.39,0.0,0.0,2.17,1.64,0.0,9.38,5.55,75.71,16.35,1
118,16,001,010404,16001010404,3982,86.94,0.0,0.0,0.0,0.0,13.06,5.5,17.86,63.41,18.73,1
119,16,001,010405,16001010405,2157,93.23,0.0,2.83,0.0,0.0,3.94,26.1,6.58,86.88,6.54,1
120,16,001,010406,16001010406,4239,93.09,0.0,2.26,2.36,0.0,0.54,0.38,1.27,72.66,26.07,1
121,16,001,010407,16001010407,5834,73.21,0.0,0.0,0.0,0.0,25.8,2.49,5.06,90.47,4.47,1
122,16,001,010408,16001010408,4447,88.76,0.04,2.36,0.04,0.0,0.81,2.52,9.89,76.41,13.69,1
123,16,001,010409,16001010409,4400,89.64,0.34,0.0,1.02,0.0,7.25,5.95,8.66,76.91,14.43,1
124,16,001,010410,16001010410,5788,87.23,0.0,0.0,2.49,0.0,8.33,7.51,10.23,82.15,7.62,1
125,16,001,010411,16001010411,3208,88.4,0.0,0.0,0.0,3.43,8.17,4.77,1.22,87.34,11.44,1
126,16,001,010501,16001010501,6002,77.02,1.83,2.65,0.23,0.17,14.63,5.79,7.03,33.44,5.15,1
127,16,001,010503,16001010503,4731,67.34,0.49,0.0,13.93,0.0,9.83,3.64,3.76,80.89,14.04,1
128,16,001,010505,16001010505,2376,72.22,12.63,3.32,4.08,0.0,6.78,10.77,8.46,79.71,11.83,1
129,16,001,010506,16001010506,4237,79.09,1.3,0.0,10.43,0.0,4.7,8.26,5.83,81.59,12.41,1
130,16,003,950100,16003950100,1638,93.65,0.0,1.65,0.0,0.0,3.72,11.48,8.85,66.67,24.48,1
131,16,003,950200,16003950200,2562,90.48,0.55,0.86,0.0,0.66,3.79,19.3,12.26,60.69,26.07,1
132,16,005,000200,16005000200,3985,95.91,0.68,0.08,0.0,0.0,3.11,12.62,3.86,73.6,22.53,1
133,16,005,000301,16005000301,3908,68.32,0.54,1.02,3.66,0.0,23.54,12.64,7.34,71.83,20.83,1
134,16,005,000302,16005000302,5467,87.69,0.0,0.0,0.24,0.0,7.46,13.8,9.42,73.22,16.7,1
135,16,005,000400,16005000400,6388,86.1,0.0,1.88,1.61,0.8,7.95,6.85,5.93,80.28,13.79,1
136,16,005,000500,16005000500,1965,89.57,0.0,3.36,0.0,0.0,7.07,12.21,5.34,64.83,29.82,1
137,16,005,000600,16005000600,3494,77.3,0.66,0.97,1.55,0.0,12.28,17.29,12.94,62.65,12.99,1
138,16,005,000700,16005000700,4108,79.45,1.78,1.07,5.16,0.29,7.86,20.41,8.18,70.2,19.16,1
139,16,005,000800,16005000800,2512,72.01,1.04,0.76,13.54,0.0,9.08,39.56,19.51,69.19,10.19,1
140,16,005,000900,16005000900,2080,79.42,4.57,0.0,0.19,0.0,12.4,22.61,15.96,62.4,21.63,1
141,16,005,001000,16005001000,2970,82.83,0.54,1.48,0.34,0.0,13.6,16.64,4.58,72.79,22.63,1
142,16,005,001102,16005001102,3800,83.74,0.0,0.24,1.74,0.0,12.13,7.13,4.5,78.84,15.32,1
143,16,005,001103,16005001103,4301,90.98,0.35,0.0,1.95,0.0,3.32,4.29,2.3,82.03,15.3,1
144,16,005,001104,16005001104,3111,86.31,0.0,0.13,5.37,0.0,6.04,3.75,3.76,70.11,26.13,1
145,16,005,001200,16005001200,3566,81.6,0.08,0.67,6.17,0.0,3.31,13.25,8.52,73.11,18.37,1
146,16,005,001300,16005001300,2486,74.62,1.61,0.24,3.06,0.0,13.8,33.67,5.47,76.75,17.78,1
147,16,005,001400,16005001400,4007,79.56,0.0,1.67,1.87,0.0,8.78,13.85,7.36,71.72,20.64,1
148,16,005,001500,16005001500,5305,86.8,0.0,0.15,0.0,0.0,10.22,7.12,10.95,68.86,19.47,1
149,16,005,001601,16005001601,2563,85.91,1.83,3.67,0.0,0.0,2.77,22.71,13.07,59.85,26.88,1
150,16,005,001602,16005001602,3937,84.84,0.69,6.5,0.0,0.0,6.88,16.46,15.27,63.93,20.8,1
151,16,005,001603,16005001603,5443,75.12,1.52,2.83,0.4,0.11,17.07,15.13,3.88,35.55,6.96,1
152,16,005,001700,16005001700,3498,96.0,0.0,0.03,0.51,0.0,2.26,17.76,1.09,75.99,22.81,1
153,16,005,001900,16005001900,5699,91.3,0.0,0.18,0.14,0.18,5.16,8.88,9.41,70.33,20.27,1
154,16,005,940000,16005940000,1714,38.91,0.0,51.4,0.99,0.0,6.42,20.25,14.18,68.32,17.5,3
155,16,005,981800,16005981800,435,83.91,0.0,0.0,0.0,0.0,14.94,9.43,5.52,51.03,43.45,1
156,16,007,950100,16007950100,3463,91.25,0.26,0.0,0.49,0.0,4.62,18.62,5.6,73.23,20.1,1
157,16,007,950200,16007950200,2591,94.75,0.35,0.35,0.46,0.0,3.9,9.68,6.1,71.79,22.12,1
158,16,009,940000,16009940000,5116,76.31,0.7,13.04,0.12,0.18,5.57,14.41,14.82,63.06,22.03,1
159,16,009,950100,16009950100,4115,94.87,0.0,0.02,0.36,1.36,1.94,11.73,6.56,67.29,24.37,1
160,16,011,940000,16011940000,2683,15.32,0.0,66.72,0.3,0.15,16.29,23.69,25.23,60.45,14.31,3
161,16,011,950101,16011950101,3569,88.65,0.0,0.0,0.0,0.0,5.86,5.29,11.71,69.99,18.3,1
162,16,011,950102,16011950102,4768,82.99,0.0,0.0,0.44,0.0,13.23,4.8,12.96,77.18,9.86,1
163,16,011,950200,16011950200,3867,84.87,0.0,0.67,0.78,0.7,10.14,6.34,5.38,72.56,22.06,1
164,16,011,950300,16011950300,5971,56.19,0.0,0.2,0.07,0.0,41.65,13.53,11.71,73.86,14.44,1
165,16,011,950400,16011950400,7085,79.49,0.0,1.92,0.0,0.0,16.75,10.14,2.87,72.08,23.9,1
166,16,011,950501,16011950501,2967,82.14,1.58,2.16,1.52,0.0,8.26,4.4,9.67,71.32,14.63,1
167,16,011,950502,16011950502,4946,69.37,0.0,5.5,1.23,0.0,21.82,29.1,20.72,60.19,18.28,1
168,16,011,950600,16011950600,5244,80.24,0.8,0.0,0.32,0.1,16.5,8.62,3.85,79.75,16.4,1
169,16,011,950700,16011950700,5146,82.63,0.0,0.47,0.02,0.0,16.89,7.83,9.39,75.42,15.12,1
170,16,013,960101,16013960101,2392,61.87,0.0,0.0,0.0,0.0,37.37,14.26,12.21,81.61,6.19,1
171,16,013,960102,16013960102,3315,81.99,0.0,6.18,0.21,0.0,11.61,9.6,10.2,78.04,11.04,1
172,16,013,960201,16013960201,5496,68.92,0.0,0.0,0.56,0.38,29.79,19.07,13.74,77.31,8.95,1
173,16,013,960202,16013960202,4146,63.75,0.0,0.0,0.0,0.0,31.62,5.55,17.46,72.19,10.35,1
174,16,013,960301,16013960301,1292,92.41,0.0,0.0,1.55,0.0,6.04,2.86,2.55,83.05,14.4,1
175,16,013,960302,16013960302,2382,90.47,1.39,0.08,0.0,0.04,7.68,17.0,2.56,88.54,8.9,1
176,16,013,960501,16013960501,1868,60.97,1.18,0.27,0.0,0.0,36.83,22.64,24.04,71.09,4.87,1
177,16,013,960502,16013960502,1838,92.66,4.46,0.0,0.87,0.0,1.85,3.65,3.86,75.79,20.35,1
178,16,015,950201,16015950201,1966,91.76,0.0,0.0,1.83,0.0,2.49,17.75,6.66,77.31,16.02,1
179,16,015,950202,16015950202,2461,92.12,0.81,0.61,0.93,0.0,3.13,11.32,15.03,51.69,32.67,1
180,16,015,950203,16015950203,3198,87.37,0.13,0.75,1.0,0.0,7.72,11.12,16.98,54.16,28.58,1
181,16,017,950100,16017950100,2321,96.6,0.0,0.69,0.26,0.0,0.17,27.32,14.26,57.3,28.44,1
182,16,017,950201,16017950201,2756,95.36,0.0,2.18,1.12,0.0,1.34,8.64,9.98,76.31,13.72,1
183,16,017,950202,16017950202,2519,92.02,0.52,3.49,0.0,0.0,3.14,6.55,16.91,63.04,20.05,1
184,16,017,950203,16017950203,4453,89.74,1.53,0.25,0.76,0.0,4.85,10.66,10.08,66.45,21.15,1
185,16,017,950300,16017950300,3941,90.54,0.2,0.76,0.23,0.84,4.29,13.13,12.05,70.34,17.15,1
186,16,017,950401,16017950401,1138,87.43,0.0,2.28,0.53,0.0,0.0,18.19,1.76,76.98,21.27,1
187,16,017,950402,16017950402,3593,89.06,0.0,0.0,1.59,0.0,7.04,12.95,5.4,64.32,27.83,1
188,16,017,950403,16017950403,2600,94.35,0.23,0.12,0.31,0.0,1.77,6.87,2.85,67.77,26.88,1
189,16,017,950500,16017950500,3413,96.22,0.0,1.0,0.76,0.0,1.0,8.17,12.19,64.64,23.18,1
190,16,017,950600,16017950600,2078,94.66,0.0,0.0,0.96,0.0,0.96,6.35,9.72,58.08,32.19,1
191,16,017,950701,16017950701,2872,91.5,0.0,4.32,0.17,0.0,1.46,20.33,9.85,68.59,21.55,1
192,16,017,950702,16017950702,2201,94.46,0.0,2.86,0.32,0.0,1.5,23.59,4.82,68.01,27.17,1
193,16,017,950801,16017950801,3360,88.13,0.0,0.0,0.0,0.0,11.88,1.73,13.57,70.33,16.1,1
194,16,017,950802,16017950802,3255,91.55,0.0,0.0,2.73,0.0,0.8,21.57,4.73,65.81,29.46,1
195,16,017,950901,16017950901,1452,96.97,0.0,0.07,0.0,0.0,2.96,6.61,11.78,68.6,19.63,1
196,16,017,950902,16017950902,2736,95.1,0.29,0.0,0.0,0.0,3.0,14.21,11.07,69.44,19.48,1
197,16,019,970100,16019970100,5739,96.9,0.05,0.0,0.21,0.0,1.34,3.86,7.75,75.92,16.33,1
198,16,019,970300,16019970300,7093,93.4,0.06,0.04,0.0,0.0,6.5,9.4,12.12,72.45,15.42,1
199,16,019,970401,16019970401,3009,85.18,0.0,0.0,1.83,0.0,12.83,3.42,6.38,80.96,12.66,1
200,16,019,970402,16019970402,6375,93.52,0.0,0.14,0.0,0.09,6.04,3.25,7.69,82.79,9.47,1
201,16,019,970404,16019970404,4929,68.86,0.55,0.83,0.0,0.0,28.59,15.07,16.41,74.05,9.54,1
202,16,019,970405,16019970405,7374,91.21,0.01,0.08,0.01,0.0,7.05,4.91,3.66,86.22,10.12,1
203,16,019,970502,16019970502,5345,88.49,0.09,1.7,1.5,0.0,6.57,8.48,6.02,77.14,16.61,1
204,16,019,970503,16019970503,6637,75.85,0.32,0.0,0.69,0.0,21.11,5.24,4.19,80.4,15.08,1
205,16,019,970504,16019970504,3451,93.02,0.0,0.0,1.25,0.0,1.04,3.1,5.97,84.32,9.71,1
206,16,019,970505,16019970505,4863,89.27,1.79,0.0,1.17,0.0,4.24,6.83,6.19,71.03,21.24,1
207,16,019,970601,16019970601,2739,85.47,0.0,0.0,0.8,0.0,9.49,5.7,9.78,74.92,15.3,1
208,16,019,970602,16019970602,6361,74.99,0.0,2.99,1.3,0.0,20.42,23.53,18.52,67.98,13.5,1
209,16,019,970603,16019970603,2090,90.29,0.43,1.48,0.0,0.0,4.07,9.02,4.55,69.33,19.47,1
210,16,019,970700,16019970700,5478,63.65,2.76,1.37,0.44,0.0,27.24,20.42,12.87,58.4,19.28,1
211,16,019,970800,16019970800,4286,78.53,0.44,0.28,0.96,0.0,11.81,7.12,6.02,80.35,13.11,1
212,16,019,970900,16019970900,5315,83.25,0.0,0.43,2.28,0.0,12.4,3.88,4.52,77.61,17.87,1
213,16,019,971000,16019971000,4644,85.53,0.04,0.0,0.5,0.0,12.79,16.6,17.23,66.3,16.24,1
214,16,019,971100,16019971100,3095,81.52,0.0,0.0,0.0,0.0,15.74,9.66,12.08,72.44,15.48,1
215,16,019,971200,16019971200,4528,77.58,0.93,0.8,0.18,0.0,18.15,26.95,16.12,68.42,15.04,1
216,16,019,971301,16019971301,6456,72.82,0.81,0.19,0.64,0.0,21.89,12.67,3.0,78.78,15.26,1
217,16,019,971302,16019971302,5730,69.6,0.16,1.33,2.48,2.32,19.56,12.39,6.93,75.99,17.09,1
218,16,019,971401,16019971401,3680,82.28,0.0,0.43,0.33,0.0,16.09,9.9,6.63,74.84,14.92,1
219,16,019,971402,16019971402,5885,86.54,0.0,0.0,2.91,0.0,8.5,4.65,3.87,77.35,18.78,1
220,16,019,971500,16019971500,1868,72.64,0.0,0.59,0.21,0.0,25.75,2.46,13.76,77.36,8.89,1
221,16,021,970100,16021970100,7376,93.1,0.01,1.23,1.69,1.1,1.94,19.92,18.34,59.23,21.72,1
222,16,021,970200,16021970200,4780,84.27,0.73,1.23,0.29,0.0,10.06,21.14,18.6,67.28,13.33,1
223,16,023,970100,16023970100,2603,95.62,0.12,0.0,0.0,0.0,3.92,21.35,12.14,70.73,15.56,1
224,16,025,970100,16025970100,1069,94.57,0.0,0.0,0.0,0.0,2.62,12.35,13.1,76.52,10.38,1
225,16,027,020100,16027020100,1210,66.28,0.0,1.65,0.0,0.0,18.02,27.19,22.4,54.96,19.67,1
226,16,027,020200,16027020200,5108,47.67,0.12,0.02,0.0,0.33,50.76,22.71,17.29,65.09,17.62,6
227,16,027,020300,16027020300,4631,66.72,1.01,0.63,2.7,0.22,26.47,28.68,16.41,70.63,12.76,1
228,16,027,020403,16027020403,4510,70.55,0.0,0.0,1.55,4.04,19.82,9.2,7.36,77.63,15.01,1
229,16,027,020404,16027020404,4206,69.35,0.0,0.0,0.0,0.0,28.63,22.63,18.21,66.41,15.38,1
230,16,027,020405,16027020405,3040,81.81,0.36,1.91,0.0,0.0,8.95,22.37,18.75,56.12,25.13,1
231,16,027,020406,16027020406,3792,78.06,0.37,0.0,2.43,0.0,15.19,13.84,13.53,75.08,11.39,1
232,16,027,020501,16027020501,3688,61.85,0.0,4.69,0.65,0.0,31.81,7.05,9.41,74.67,15.92,1
233,16,027,020503,16027020503,3102,81.85,0.0,0.0,1.26,0.0,16.63,9.02,13.22,59.64,23.44,1
234,16,027,020505,16027020505,2960,65.2,0.0,0.24,0.0,0.0,30.91,8.58,10.71,64.7,24.59,1
