State,County,Tract,Block_group,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,Closest_Distance_Pharmacies_Top3,Closest_Distance_Urgent_Care_Centers,Closest_Distance_Hospitals,Closest_Distance_Pharmacies_All,Closest_Distance_Dialysis_Centers,Closest_Distance_Nursing_Homes,Closest_Distance_FedEx,Closest_Distance_Banks,Closest_Distance_Childcare,Closest_Distance_Logistical_Top3,Closest_Distance_DHL,Closest_Distance_UPS,Closest_Distance_Private_Schools,urban
29,1,950100,1,290019501001,1284,98.44,0.0,0.16,0.0,0.0,0.0,12.84,10.2,67.45,22.35,white_alone,-92.51270368603195,40.29998457897252,10.859285654424523,146.68243893266924,13.496990322731888,10.859285654424523,11.576619540941271,13.939847937190889,13.09865001967238,10.41903343525638,12.200309815590767,11.579361548549327,11.579361548549327,11.579361548549327,11.588864551874924,False
29,1,950100,2,290019501002,1403,97.01,0.0,0.0,0.78,0.0,0.0,17.03,5.42,71.49,23.09,white_alone,-92.44922543099256,40.19913533705131,10.499754813374771,135.00904769085147,11.893639738385298,10.21545184091142,11.013188715437964,9.577648550193787,11.091244405629546,10.441386231192576,8.168135769534453,11.087716123503972,11.087716123503972,11.087716123503972,10.698191504884296,False
29,1,950100,3,290019501003,1007,84.31,0.3,0.2,0.0,0.0,15.09,8.28,25.12,57.89,16.98,white_alone,-92.424992672958,40.09208345192319,17.121457764374124,122.98542590385723,17.93607740021609,9.241755358744072,18.38281200749042,9.095938107458103,15.33688868792249,8.404584026434813,7.270698266206619,15.33688868792249,15.33688868792249,15.431465581893876,15.869249405910416,False
29,1,950200,1,290019502001,891,92.59,0.0,0.0,4.49,0.67,0.0,25.48,13.24,64.42,22.33,white_alone,-92.68695198956168,40.284172445888856,11.80534554316136,147.3267205986487,13.063850531097982,11.80534554316136,12.468559866782652,15.13754439355718,13.1472440670858,11.149781270270257,5.702933305703276,12.175076038819494,12.175076038819494,12.175076038819494,11.93344472258799,False
29,1,950200,2,290019502002,991,91.02,0.0,0.5,0.0,0.0,7.47,8.48,6.16,65.79,28.05,white_alone,-92.77903061117708,40.2302563722952,17.00327011208028,143.4023037251131,16.640489559340594,16.631160229632886,17.21094990652916,18.111857099697843,16.977510927324747,15.327318370895227,6.427752934420381,16.929215741626038,16.929215741626038,16.929215741626038,16.696697890146172,False
29,1,950200,3,290019502003,1142,92.12,0.7,0.0,0.0,0.0,7.18,7.36,17.86,72.42,9.72,white_alone,-92.68602455011784,40.08769261994959,15.4756363880057,126.03923219348276,14.36609430125139,14.33544333244733,16.27519617386747,13.512910498587985,13.19320689394255,14.128586468650695,12.55885520947662,13.19320689394255,13.19320689394255,13.253060489090783,14.048817275991258,False
29,1,950300,1,290019503001,501,98.2,0.8,1.0,0.0,0.0,0.0,28.94,7.19,71.06,21.76,white_alone,-92.61686939855257,40.227189151155535,3.3764252491779536,139.94872344519004,4.426976887137806,3.360188192005824,3.866697584067153,6.532138733071253,4.467987959024328,2.92907733945632,3.319352893002051,3.5653091451858123,3.5653091451858123,3.5653091451858123,3.31667329462489,False
29,1,950300,2,290019503002,764,96.34,0.0,3.66,0.0,0.0,0.0,31.68,21.2,65.84,12.96,white_alone,-92.5854785199954,40.204068933903095,1.3536056283550475,136.9586395679148,1.2127433264547034,1.2249411826190462,0.7980025431926259,3.02954545492915,0.9437746611455792,0.8844585865137813,0.5094938868234344,0.7458673607250175,0.7458673607250175,0.7458673607250175,0.7907321482332895,True
29,1,950300,3,290019503003,1106,95.75,0.0,0.0,0.0,0.0,3.16,45.39,8.95,85.17,2.71,white_alone,-92.58107888223272,40.1996599824862,0.776495595713186,136.41417488721163,0.9629835505090923,0.776495595713186,1.0325369668907882,2.457024742108163,0.5252538756916405,0.5229517277825706,0.2818504034460868,0.5252538756916405,0.5252538756916405,0.5667076089849784,0.7151088022941959,True
29,1,950300,4,290019503004,876,92.24,3.31,0.0,3.54,0.0,0.8,56.42,2.97,83.56,9.13,white_alone,-92.5817431047617,40.19434277586269,0.8023595416020212,135.83987883353296,0.6286557677118846,0.6489988635699139,1.6230123916162622,1.9030757024509275,0.2602509602282927,0.0567972715378086,0.4642883059447522,0.1250346725884857,0.1250346725884857,0.1250346725884857,0.4509176033341542,True
