State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
6,1,400100,6001400100,3035,72.65,3.1,0.0,13.97,0.0,4.12,4.45,0.49,77.96,21.55,white_alone
6,1,400200,6001400200,1983,67.22,2.22,0.3,11.04,0.0,8.22,5.85,0.4,78.32,21.28,white_alone
6,1,400300,6001400300,5058,60.99,8.56,0.12,15.28,0.67,9.15,5.14,0.34,83.49,16.17,white_alone
6,1,400400,6001400400,4179,64.49,6.65,0.65,10.0,0.0,11.32,9.43,2.56,87.41,9.98,white_alone
6,1,400500,6001400500,4021,44.69,27.38,0.0,9.62,0.0,8.93,9.77,2.69,87.69,9.62,other
6,1,400600,6001400600,1812,43.87,28.09,0.39,9.05,0.61,6.95,9.82,3.37,82.73,13.91,other
6,1,400700,6001400700,5165,43.47,28.6,0.83,5.83,0.0,14.27,10.9,9.0,79.01,11.98,other
6,1,400800,6001400800,4001,49.69,20.57,0.0,16.52,0.1,4.5,9.85,4.82,84.63,10.25,other
6,1,400900,6001400900,2853,34.28,28.99,1.89,4.98,0.0,18.61,8.83,6.94,85.1,7.96,other
6,1,401000,6001401000,6057,35.3,27.22,0.0,8.09,1.57,14.89,8.26,6.06,87.52,6.34,other
6,1,401100,6001401100,4269,52.07,10.14,0.0,15.84,0.26,7.82,13.05,10.63,81.24,8.13,white_alone
6,1,401200,6001401200,2654,63.75,11.94,0.08,9.98,0.64,9.46,11.7,4.11,86.21,9.19,white_alone
6,1,401300,6001401300,3830,38.96,21.7,0.55,21.2,0.0,9.92,17.79,3.66,74.83,13.97,other
6,1,401400,6001401400,4895,26.03,31.01,0.84,11.97,0.22,20.06,31.72,11.6,79.98,8.23,other
6,1,401500,6001401500,2816,32.88,43.43,0.0,4.12,0.67,14.24,18.04,6.92,85.37,7.71,other
6,1,401600,6001401600,2223,17.5,32.48,0.04,7.78,0.99,35.04,19.16,12.46,79.8,7.74,other
6,1,401700,6001401700,3210,37.94,17.54,0.0,16.14,0.22,21.99,16.32,11.9,81.09,6.54,other
6,1,401800,6001401800,1730,33.47,35.55,0.17,4.1,0.0,23.12,11.16,9.77,80.35,9.88,other
6,1,402200,6001402200,2387,28.7,33.98,0.42,17.26,0.0,16.05,21.41,4.61,86.72,8.67,other
6,1,402400,6001402400,2401,22.07,55.64,0.67,10.95,0.0,5.5,18.87,11.58,66.14,21.41,black_alone
6,1,402500,6001402500,1904,7.3,59.51,0.0,15.91,0.0,15.39,29.88,4.46,78.57,16.96,black_alone
6,1,402600,6001402600,1255,10.6,25.82,0.32,38.8,0.0,14.5,23.59,8.84,59.52,31.63,other
6,1,402700,6001402700,1927,27.97,34.77,0.52,13.44,0.0,18.68,20.59,10.22,76.02,13.75,other
6,1,402801,6001402801,3321,31.83,36.89,0.36,16.29,0.0,7.8,13.7,2.32,80.22,17.46,other
6,1,402802,6001402802,1337,23.78,43.75,0.0,17.95,0.0,9.12,56.62,6.43,60.88,32.69,other
6,1,402900,6001402900,1486,23.08,12.72,0.13,47.11,0.0,10.77,25.27,3.16,66.08,30.75,other
6,1,403000,6001403000,2850,7.51,3.86,1.16,76.56,3.86,1.89,30.95,3.68,67.75,28.56,asian_alone
6,1,403100,6001403100,2077,29.56,20.51,0.0,28.55,0.67,17.04,15.77,4.62,70.73,10.45,other
6,1,403301,6001403301,1615,14.12,1.11,7.49,67.18,0.0,4.46,54.74,2.35,73.19,24.46,asian_alone
6,1,403302,6001403302,2389,41.57,4.65,0.0,34.07,0.0,9.96,6.24,4.19,90.79,5.02,other
6,1,403401,6001403401,2940,45.99,19.83,0.48,21.73,0.44,7.38,22.62,1.73,60.68,36.43,other
6,1,403402,6001403402,1405,26.12,25.84,0.0,26.55,2.92,13.52,0.0,20.78,71.39,7.83,other
6,1,403501,6001403501,4454,38.21,23.62,0.88,22.11,1.46,6.08,14.12,4.71,72.83,22.45,other
6,1,403502,6001403502,1902,46.37,19.35,0.0,7.41,0.0,17.4,9.2,5.84,79.44,14.72,other
