GEOID
540330316001
540259505003
540839665004
540610118064
540390115003
540939653003
540219678001
540959618002
540690026001
540279682011
540599576002
541030304003
540039711012
540290215002
540779638022
540190205002
540039720011
540330301003
540550021003
540979670002
540610114003
540639502003
541070107032
540179651002
541019701022
540479536002
540439557001
540019658002
540359637013
541070106011
540610118054
540379727023
540490206001
540039712062
540659710022
540779645002
540790205002
540479545042
540690002003
541070109014
540570103003
540810008033
540990204004
540439554021
540679505002
540190209003
540390134002
540290214003
540690027001
540279686013
540990208002
540839664004
540510208005
540319702022
540610102024
540039717001
540599573002
540490213003
540110107021
540390107021
540659707022
540779642001
540110010002
540330321042
540390138002
540550010004
540059583002
540879631002
540599577003
540110105004
540790201005
540810009006
540239694002
540259502002
540610110002
540330307001
540190211002
540490211001
540390003004
540390115004
541070009022
540390137025
540419672002
540159581002
540110018003
540539549011
540379725013
540550018003
540679506003
541050301011
540039719011
541030305003
540059585011
540759601011
540539548021
540810011003
540090311031
540890006003
540779643003
540039713022
