STATE,geometry
LA,POINT (-90.717943442 29.5979386860001)
LA,POINT (-92.4071954039999 32.770455661)
LA,POINT (-92.140379923 29.9814707630001)
LA,POINT (-93.268417976 31.1324783630001)
LA,POINT (-89.865615534 30.780064775)
LA,POINT (-93.294476732 32.6414660040001)
ME,POINT (-70.104359688 44.026598607)
ME,POINT (-70.239520447 44.1005122780001)
ME,POINT (-70.074795417 44.0048277070001)
ME,POINT (-70.257449467 44.2580356780001)
ME,POINT (-68.0151532469999 46.68070714)
ME,POINT (-68.0026489859999 46.688153861)
ME,POINT (-67.838528868 46.123651798)
ME,POINT (-70.293524103 43.679868867)
ME,POINT (-70.256929108 43.9038429170001)
ME,POINT (-70.112878617 43.822401009)
ME,POINT (-70.246490567 43.6184521110001)
ME,POINT (-70.711193983 44.0587718940001)
ME,POINT (-70.49793471 43.9077963180001)
ME,POINT (-70.347450056 43.6508388350001)
ME,POINT (-70.281590937 43.6652678940001)
ME,POINT (-70.270173488 43.645923268)
ME,POINT (-70.1409904659999 43.853052355)
ME,POINT (-70.247645286 43.6362698140001)
ME,POINT (-69.9688032 43.913455808)
ME,POINT (-70.464436663 43.864161972)
ME,POINT (-70.116059376 43.8618357450001)
ME,POINT (-70.18569841 43.7990270010001)
ME,POINT (-70.276357037 43.679659374)
ME,POINT (-70.313677642 43.6718840510001)
ME,POINT (-70.288135771 43.629046755)
ME,POINT (-70.29592609 45.0779470900001)
ME,POINT (-68.590410059 44.4134525060001)
ME,POINT (-68.594063331 44.4030265920001)
ME,POINT (-68.4338125529999 44.590979793)
ME,POINT (-68.798427454 44.573680037)
ME,POINT (-68.793363239 44.5728196430001)
ME,POINT (-69.5765071119999 44.373629255)
ME,POINT (-69.783720514 44.311793616)
ME,POINT (-69.682186632 44.495867312)
ME,POINT (-69.7942550029999 44.505191804)
ME,POINT (-69.655125347 44.5532489720001)
ME,POINT (-69.6544617019999 44.5337352330001)
ME,POINT (-69.622028933 44.544894259)
ME,POINT (-69.088195253 44.1247787250001)
ME,POINT (-69.066956066 44.2076692000001)
ME,POINT (-69.105298719 44.192314541)
ME,POINT (-69.072427322 44.2124189850001)
ME,POINT (-69.102246141 44.1197136910001)
ME,POINT (-69.6610086489999 43.9520001120001)
ME,POINT (-69.695035627 43.9894713890001)
ME,POINT (-69.649227894 43.979439438)
ME,POINT (-69.475201087 44.0877904800001)
ME,POINT (-69.5393717489999 44.0388178800001)
ME,POINT (-70.4066250559999 44.197705215)
ME,POINT (-70.5520332739999 44.548141393)
ME,POINT (-70.001960652 44.404537104)
ME,POINT (-70.794005591 44.4068913190001)
ME,POINT (-70.53724299 44.1886824430001)
ME,POINT (-70.979529347 43.915429504)
ME,POINT (-70.513622944 44.225422113)
ME,POINT (-70.987492866 44.016736635)
ME,POINT (-68.286335717 45.360214827)
ME,POINT (-68.7587621489999 44.7830186750001)
ME,POINT (-69.295970558 44.8848097910001)
ME,POINT (-68.8018440659999 44.8173843930001)
ME,POINT (-68.8944166429999 44.8049161550001)
ME,POINT (-69.035222862 45.0354021310001)
ME,POINT (-68.686001254 44.908182615)
ME,POINT (-68.801566932 44.8450972300001)
ME,POINT (-68.8217103759999 44.83525458)
ME,POINT (-68.76920404 44.8033716)
ME,POINT (-69.247433676 45.185646154)
ME,POINT (-69.86809627 43.910287334)
ME,POINT (-69.8281811259999 43.9846617170001)
ME,POINT (-69.409517431 44.832422443)
ME,POINT (-69.814377709 44.707141607)
ME,POINT (-69.692290949 44.8759318520001)
ME,POINT (-69.6208633959999 44.5944636930001)
ME,POINT (-69.356660921 44.318217347)
ME,POINT (-67.388756394 44.7342892840001)
ME,POINT (-70.4400091429999 43.506267146)
ME,POINT (-70.8285986129999 43.723479228)
ME,POINT (-70.6808719329999 43.147357491)
ME,POINT (-70.769719116 43.132454131)
ME,POINT (-70.513820503 43.373652781)
ME,POINT (-70.572050007 43.6626377950001)
ME,POINT (-70.927360248 43.500504715)
ME,POINT (-70.5886125759999 43.677986977)
ME,POINT (-70.436330788 43.5184257080001)
ME,POINT (-70.771030046 43.447522377)
ME,POINT (-70.545769658 43.381212771)
ME,POINT (-70.803063004 43.2320317470001)
ME,POINT (-70.808202536 43.2254027990001)
ME,POINT (-70.4594197549999 43.490815689)
MD,POINT (-78.790890599 39.661105709)
MD,POINT (-78.7359667919999 39.656251352)
MD,POINT (-78.757650967 39.6528307470001)
MD,POINT (-78.739775122 39.678220013)
MD,POINT (-76.634282146 39.169615412)
MD,POINT (-76.4885240259999 38.9752484700001)
MD,POINT (-76.4553587569999 39.037653596)
MD,POINT (-76.617737101 39.1425461950001)
MD,POINT (-76.701805567 39.082233796)
MD,POINT (-76.678958671 39.0084457040001)
MD,POINT (-76.677905591 39.199283617)
MD,POINT (-76.619154098 38.8685907010001)
MD,POINT (-76.5040739459999 39.103498313)
MD,POINT (-76.691663256 39.046855764)
MD,POINT (-76.494860414 39.016696697)
MD,POINT (-76.536944913 38.909168096)
MD,POINT (-76.593941351 39.120396187)
MD,POINT (-76.6869918799999 39.012460666)
MD,POINT (-76.5118207789999 38.96568453)
MD,POINT (-76.507667657 38.981161161)
MD,POINT (-76.488487667 38.9752525710001)
MD,POINT (-76.4582088289999 38.995427271)
MD,POINT (-76.645928775 39.124061059)
MD,POINT (-76.581004681 39.09232524)
MD,POINT (-76.5381027239999 39.0717648310001)
MD,POINT (-76.644957872 39.2021941400001)
MD,POINT (-76.511577955 39.1613643110001)
MD,POINT (-76.625727824 39.142310196)
MD,POINT (-76.5994184739999 39.1429546090001)
MD,POINT (-76.606399994 39.064697891)
MD,POINT (-76.501566853 39.049888159)
MD,POINT (-76.462333217 39.020193937)
MD,POINT (-76.5345428689999 38.9953568990001)
MD,POINT (-76.5139246429999 38.9660009510001)
MD,POINT (-76.484562367 38.9389369560001)
MD,POINT (-76.495774866 38.9310388870001)
MD,POINT (-76.7206365769999 39.2894151890001)
MD,POINT (-76.7368763859999 39.2715166830001)
MD,POINT (-76.721763177 39.2853107670001)
MD,POINT (-76.612028965 39.37491147)
MD,POINT (-76.696727255 39.2672324320001)
MD,POINT (-76.496729317 39.3864959590001)
MD,POINT (-76.675634997 39.43163564)
MD,POINT (-76.753187786 39.3884527430001)
MD,POINT (-76.7472995539999 39.367751963)
MD,POINT (-76.738243133 39.347014168)
MD,POINT (-76.5699906089999 39.4055928970001)
MD,POINT (-76.624033719 39.3872322830001)
MD,POINT (-76.579303152 39.4151058360001)
MD,POINT (-76.4765513529999 39.4876708200001)
MD,POINT (-76.563716003 39.3920811470001)
MD,POINT (-76.4920307529999 39.2678581230001)
MD,POINT (-76.526416894 39.357494026)
MD,POINT (-76.3949703649999 39.43286427)
MD,POINT (-76.6274069099999 39.402777143)
MD,POINT (-76.672624374 39.42156937)
MD,POINT (-76.416487167 39.460642739)
MD,POINT (-76.759826679 39.278466042)
MD,POINT (-76.778674199 39.396257856)
MD,POINT (-76.676454206 39.3927845690001)
MD,POINT (-76.762259027 39.339410177)
MD,POINT (-76.7287699729999 39.2752398550001)
MD,POINT (-76.611950438 39.3806282420001)
MD,POINT (-76.485926892 39.3581390790001)
MD,POINT (-76.7259394279999 39.3733445660001)
MD,POINT (-76.470138854 39.350381751)
MD,POINT (-76.674466891 39.379543615)
MD,POINT (-76.8063348859999 39.4213703820001)
MD,POINT (-76.661531383 39.2439289910001)
MD,POINT (-76.7328102279999 39.2903374310001)
MD,POINT (-76.706820701 39.227580297)
MD,POINT (-76.748213399 39.3322281970001)
MD,POINT (-76.511265078 39.3727784230001)
MD,POINT (-76.6278084859999 39.378581458)
MD,POINT (-76.7162727799999 39.3087029100001)
MD,POINT (-76.575649464 39.41302118)
MD,POINT (-76.487059001 39.3493952260001)
MD,POINT (-76.555006636 39.514498471)
MD,POINT (-76.662734765 39.374402059)
MD,POINT (-76.515850439 39.283899755)
MD,POINT (-76.739660059 39.359486352)
MD,POINT (-76.748081363 39.3035498720001)
MD,POINT (-76.685606353 39.2383257880001)
MD,POINT (-76.769925669 39.417814482)
MD,POINT (-76.7399230889999 39.321373592)
MD,POINT (-76.6416685789999 39.40204097)
MD,POINT (-76.715908053 39.237244823)
MD,POINT (-76.820955464 39.4707443570001)
MD,POINT (-76.871448647 39.3948263300001)
MD,POINT (-76.581074399 39.3905989560001)
MD,POINT (-76.673629421 39.4308474310001)
MD,POINT (-76.625566809 39.55615729)
MD,POINT (-76.5989714679999 39.458282852)
MD,POINT (-76.594172511 39.4515371540001)
MD,POINT (-76.615919587 39.432417328)
MD,POINT (-76.462794335 39.4209110680001)
MD,POINT (-76.414004673 39.4528946200001)
MD,POINT (-76.4490286559999 39.320412183)
MD,POINT (-76.608921731 38.5889409280001)
MD,POINT (-76.609303628 38.615073275)
MD,POINT (-76.637976291 38.709111121)
MD,POINT (-75.883549162 39.001918199)
MD,POINT (-76.994100738 39.5848915390001)
MD,POINT (-77.030855123 39.6084592650001)
MD,POINT (-76.915216884 39.393841923)
MD,POINT (-77.058774596 39.6040994630001)
MD,POINT (-76.903527437 39.512061944)
MD,POINT (-76.987105792 39.5638520950001)
MD,POINT (-76.9788743089999 39.5604116920001)
MD,POINT (-76.976056768 39.5672326160001)
MD,POINT (-76.069127866 39.5675048050001)
MD,POINT (-75.8402615699999 39.6274016830001)
MD,POINT (-76.078678247 39.666540211)
MD,POINT (-75.936230063 39.5930336050001)
MD,POINT (-75.8580086919999 39.6538186240001)
MD,POINT (-75.822639888 39.6244363970001)
MD,POINT (-75.8309462299999 39.6144201330001)
MD,POINT (-76.986935079 38.5285456440001)
MD,POINT (-76.861864751 38.6213425350001)
MD,POINT (-76.8370611989999 38.539487707)
MD,POINT (-76.982870438 38.516464221)
MD,POINT (-76.8603549599999 38.5735942800001)
MD,POINT (-76.9529063159999 38.6196102540001)
MD,POINT (-76.9706903059999 38.5791945500001)
MD,POINT (-76.960176544 38.5308237670001)
MD,POINT (-76.00640896 38.548277114)
MD,POINT (-76.08507553 38.5509369170001)
MD,POINT (-77.416635669 39.467088619)
MD,POINT (-77.4433046669999 39.40211226)
MD,POINT (-77.4406428569999 39.4045668420001)
MD,POINT (-77.427552036 39.341273631)
MD,POINT (-77.459011597 39.3962440440001)
MD,POINT (-77.1812137269999 39.3842220610001)
MD,POINT (-77.438286029 39.4409508590001)
MD,POINT (-77.591655609 39.483869896)
MD,POINT (-77.376496474 39.4502906770001)
MD,POINT (-77.413715108 39.4170216890001)
MD,POINT (-77.399911645 39.43611266)
MD,POINT (-77.479308112 39.4149268530001)
MD,POINT (-77.282678056 39.323393959)
MD,POINT (-79.229826776 39.59521985)
MD,POINT (-79.234743481 39.501905376)
MD,POINT (-79.087492288 39.6732769610001)
MD,POINT (-76.170969038 39.507259371)
MD,POINT (-76.348886192 39.5412255260001)
MD,POINT (-76.14846399 39.5786024020001)
MD,POINT (-76.377460621 39.6682172980001)
MD,POINT (-76.267894853 39.554734307)
MD,POINT (-76.263558733 39.500054478)
MD,POINT (-76.313769462 39.490061804)
MD,POINT (-76.33235652 39.5019624870001)
MD,POINT (-76.279244735 39.660022096)
MD,POINT (-76.3462177019999 39.549117279)
IN,POINT (-85.955171912 41.3914162310001)
IN,POINT (-85.829520589 41.239596867)
IN,POINT (-85.424772269 41.7233320510001)
IN,POINT (-85.616878656 41.726826896)
MD,POINT (-76.80128228 39.2769888230001)
IN,POINT (-85.606733154 41.5750228740001)
IN,POINT (-85.5512213649999 41.6732767130001)
IN,POINT (-85.561117305 41.6488178860001)
IN,POINT (-85.512589437 41.624761462)
IN,POINT (-85.6519934029999 41.5673726370001)
IN,POINT (-85.454403522 41.582826405)
IN,POINT (-85.455164354 41.5613686840001)
IL,POINT (-88.278853361 42.3463029960001)
IN,POINT (-85.6492992299999 41.6823801900001)
IN,POINT (-85.651992112 41.5674212120001)
IN,POINT (-85.6175946709999 41.611973999)
IN,POINT (-85.617424252 41.5470624590001)
IN,POINT (-85.5890706709999 41.6249708070001)
IN,POINT (-85.6192730659999 41.6562814750001)
IN,POINT (-85.648868496 41.6974893350001)
IN,POINT (-85.649091658 41.648206745)
IN,POINT (-85.5994536599999 41.7057731800001)
IN,POINT (-85.521930191 41.684842363)
IN,POINT (-85.4724817809999 41.6554412840001)
IN,POINT (-85.6112597869999 41.6002160940001)
IN,POINT (-85.51946839 41.5549643520001)
IN,POINT (-85.5166271529999 41.539974161)
IN,POINT (-85.584024138 41.5466851030001)
IN,POINT (-85.5196165899999 41.589306236)
IN,POINT (-85.483262576 41.606259428)
IN,POINT (-87.36099753 41.4147635780001)
IN,POINT (-87.514170887 41.6347800670001)
IN,POINT (-87.3471399539999 41.484601836)
IN,POINT (-87.5103834609999 41.6223361950001)
IN,POINT (-87.440668999 41.554683154)
IN,POINT (-87.295009501 41.4397418280001)
IN,POINT (-87.372012118 41.4272328430001)
IN,POINT (-87.463101486 41.540192253)
IN,POINT (-87.521422668 41.6052337310001)
IN,POINT (-87.515065862 41.5581630890001)
IN,POINT (-87.4694393789999 41.5511860550001)
IN,POINT (-87.471508867 41.4483049830001)
IN,POINT (-87.400756044 41.4869319680001)
IN,POINT (-87.333697162 41.5101830310001)
IN,POINT (-87.3073690859999 41.5142290570001)
IN,POINT (-87.249317533 41.5238495900001)
IN,POINT (-87.507797293 41.55962385)
IN,POINT (-87.45561686 41.5560666490001)
IN,POINT (-87.4553503879999 41.5530662680001)
IN,POINT (-87.427072838 41.5309796650001)
IN,POINT (-87.3530912909999 41.413588051)
IN,POINT (-86.835590783 41.743631813)
IN,POINT (-86.7135702689999 41.7064096240001)
IN,POINT (-86.687330619 41.5931818980001)
IN,POINT (-86.707856133 41.599402394)
IN,POINT (-86.8984640749999 41.713444994)
IN,POINT (-86.898147433 41.707799305)
IN,POINT (-86.9025737269999 41.7109642680001)
IN,POINT (-86.6147523389999 38.9328892030001)
IN,POINT (-86.496556416 38.8505102840001)
IN,POINT (-86.48359735 38.858824466)
IN,POINT (-85.706855689 40.1360272590001)
IN,POINT (-85.6801761839999 40.150233459)
IN,POINT (-85.634444269 40.121450854)
IN,POINT (-85.6675459579999 40.093044483)
IN,POINT (-85.68554654 40.087810361)
IN,POINT (-85.686195782 40.267292748)
IN,POINT (-86.1584348979999 39.7138255140001)
IN,POINT (-86.160276884 39.8926868510001)
IN,POINT (-86.117752421 39.7751988680001)
IN,POINT (-86.215440713 39.8128891910001)
IN,POINT (-86.063440591 39.6875190710001)
IN,POINT (-86.203165322 39.8685065220001)
IN,POINT (-86.124606338 39.7316167010001)
IN,POINT (-86.090119096 39.7855000330001)
IN,POINT (-86.0474996849999 39.8403205770001)
IN,POINT (-86.110163759 39.689023811)
IN,POINT (-85.955222362 39.9051166780001)
IN,POINT (-86.107233889 39.6906236830001)
IN,POINT (-86.03870532 39.719726243)
IN,POINT (-86.1016634439999 39.7219726180001)
CA,POINT (-117.439459168 33.9239101850001)
IN,POINT (-86.1380124619999 39.7251628670001)
IN,POINT (-86.172498898 39.869473585)
IN,POINT (-86.135681275 39.750292136)
IN,POINT (-86.174546829 39.8762779140001)
IN,POINT (-86.05936403 39.8880865100001)
IN,POINT (-86.243620745 39.8171479920001)
IN,POINT (-86.143700489 39.636153554)
IN,POINT (-86.1626951169999 39.7963774730001)
IN,POINT (-86.2880658239999 39.780694994)
IN,POINT (-86.068492674 39.82502248)
IN,POINT (-86.1383337459999 39.847949403)
IN,POINT (-86.083564031 39.652969501)
IN,POINT (-86.077377611 39.700896943)
IN,POINT (-86.13453077 39.769279211)
IN,POINT (-86.147582604 39.799934856)
IN,POINT (-86.001578015 39.74353188)
IN,POINT (-85.9777131279999 39.855097975)
IN,POINT (-86.202529623 39.7676006040001)
IN,POINT (-86.16329583 39.850246504)
IN,POINT (-86.191166322 39.8718801640001)
IN,POINT (-86.106551102 39.861670991)
IN,POINT (-86.204306688 39.8075677750001)
IN,POINT (-86.122567187 39.7608470440001)
IN,POINT (-86.2929823599999 39.792616245)
IN,POINT (-86.32257099 39.7777601290001)
IN,POINT (-86.113692718 39.868260277)
IN,POINT (-85.9557538129999 39.903524701)
IN,POINT (-86.098500256 39.6881443600001)
IN,POINT (-86.0835699039999 39.655808076)
IN,POINT (-86.215374367 39.81054908)
IN,POINT (-86.15625782 39.814464156)
IN,POINT (-86.209247942 39.909461606)
IN,POINT (-86.116587091 39.8847389000001)
IN,POINT (-86.199382725 39.865921347)
IN,POINT (-86.1266753359999 39.8605715050001)
IN,POINT (-86.128741404 39.860921121)
IN,POINT (-86.096398033 39.856388838)
IN,POINT (-86.1611511679999 39.839771473)
IN,POINT (-86.1730786219999 39.8068919720001)
IN,POINT (-86.01704333 39.7904388750001)
IN,POINT (-86.086132639 39.787231596)
IN,POINT (-86.251583157 39.78670097)
IN,POINT (-86.038157117 39.780947987)
IN,POINT (-86.050969075 39.7289012850001)
IN,POINT (-86.1476858889999 39.6784039610001)
IN,POINT (-86.1691359549999 39.645694528)
IN,POINT (-86.310523432 41.344683036)
IN,POINT (-86.082352333 41.4045793780001)
IN,POINT (-86.145458246 41.436212325)
IN,POINT (-86.093357885 41.4365665730001)
IN,POINT (-86.078728595 41.434864292)
IN,POINT (-86.069466964 41.464805363)
IN,POINT (-86.082356106 41.384371754)
IN,POINT (-86.186090201 41.215969912)
IN,POINT (-86.31057237 41.3560837300001)
IN,POINT (-86.147983341 41.4405930830001)
IN,POINT (-86.0781878719999 41.4626690790001)
IN,POINT (-86.5173582629999 39.144474288)
IN,POINT (-86.582606829 39.1930141870001)
IN,POINT (-86.545358172 39.11382561)
IN,POINT (-86.539825256 39.1081963)
IN,POINT (-86.5314120259999 39.1868059620001)
IN,POINT (-86.507006512 39.162742043)
IN,POINT (-86.352070808 39.598926695)
IN,POINT (-86.436249925 39.406257022)
IN,POINT (-85.214043197 41.3569066050001)
IN,POINT (-85.5595109719999 41.614557588)
IN,POINT (-85.546584074 41.470868727)
IN,POINT (-85.500075852 41.513331013)
IN,POINT (-85.523489377 41.5102473360001)
IN,POINT (-85.261633327 41.441525256)
IN,POINT (-86.326541143 38.5693195040001)
IN,POINT (-87.2921030369999 39.7882351470001)
IN,POINT (-86.745185851 37.9088487270001)
IN,POINT (-87.082886366 41.483344023)
IN,POINT (-87.014032086 41.470557006)
IN,POINT (-87.144131651 41.544703285)
IN,POINT (-87.0291202609999 41.386848335)
IL,POINT (-88.8346010349999 41.1156484100001)
IN,POINT (-87.215980319 41.563509336)
IN,POINT (-87.1811098109999 41.567424574)
IN,POINT (-87.015619425 41.598356418)
IN,POINT (-87.038708549 41.4841549160001)
IN,POINT (-87.697781729 38.107580139)
IN,POINT (-87.716030086 37.986366951)
IN,POINT (-87.8936010479999 37.9331140200001)
IN,POINT (-86.946489072 39.842795315)
IN,POINT (-85.142268268 39.225617916)
IN,POINT (-85.2250038779999 39.296585212)
IN,POINT (-85.537435033 39.4964642080001)
IN,POINT (-85.479988785 39.4812161040001)
IN,POINT (-85.442188113 39.612008185)
IN,POINT (-86.242508517 41.6781915880001)
IN,POINT (-86.286821357 41.715172656)
IN,POINT (-86.2513644209999 41.695129443)
IN,POINT (-86.173861964 41.699493664)
IN,POINT (-86.110200316 41.668888833)
IN,POINT (-86.2343273399999 41.676803756)
IN,POINT (-86.2392288889999 41.7007650640001)
IN,POINT (-86.428448412 41.545981661)
IN,POINT (-86.2175607519999 41.7186282550001)
IN,POINT (-86.3456058479999 41.721741668)
IN,POINT (-86.182977571 41.655482336)
IN,POINT (-86.251318721 41.7286449270001)
IN,POINT (-86.2317853119999 41.660609621)
IN,POINT (-86.1830084169999 41.6597123190001)
IN,POINT (-86.1793292519999 41.73758675)
IN,POINT (-86.194010686 41.7244288250001)
IN,POINT (-86.1566509739999 41.7000754700001)
IN,POINT (-86.2733707089999 41.6882589030001)
IN,POINT (-86.22173743 41.6753371030001)
IN,POINT (-86.214461305 41.6721585450001)
IN,POINT (-86.283746026 41.6695874010001)
IN,POINT (-86.322791246 41.668348683)
IN,POINT (-86.235787769 41.6566361370001)
IN,POINT (-86.2605523829999 41.6543906700001)
IN,POINT (-86.197292551 41.6497582710001)
IN,POINT (-86.210858929 41.6458499490001)
IN,POINT (-86.236714316 41.643082873)
IN,POINT (-86.237047984 41.6416393910001)
IN,POINT (-86.247419128 41.615859017)
IN,POINT (-85.794885886 39.5100993230001)
IN,POINT (-85.773166528 39.52266961)
IN,POINT (-87.049979518 37.8837317270001)
IN,POINT (-86.786937928 41.2157609020001)
IN,POINT (-84.836286737 41.574268714)
IN,POINT (-84.8409575269999 41.5513728770001)
IN,POINT (-84.874209445 41.759579681)
IN,POINT (-85.022853497 38.83735368)
IN,POINT (-86.8877764809999 40.420741498)
IN,POINT (-86.902362362 40.453289538)
IN,POINT (-86.8752237899999 40.434072735)
IN,POINT (-86.887705884 40.423040368)
IN,POINT (-86.8669245409999 40.4224049000001)
IN,POINT (-86.882433152 40.417063381)
IN,POINT (-86.887188357 40.392843983)
IN,POINT (-87.537358736 37.970098062)
IN,POINT (-87.647453695 38.0660642770001)
IN,POINT (-87.5411836869999 37.9711686000001)
IN,POINT (-87.613025621 37.988973851)
IN,POINT (-87.5768232619999 38.0208972360001)
IN,POINT (-87.501540839 37.9973764550001)
IN,POINT (-87.6422431889999 37.9829234270001)
IN,POINT (-87.512244497 37.9658003810001)
IN,POINT (-87.497764703 37.9696718330001)
IN,POINT (-87.496472454 37.960850695)
IN,POINT (-87.61623644 37.959322286)
IN,POINT (-87.38839719 39.461951986)
IN,POINT (-87.398056723 39.390433409)
IN,POINT (-87.360209396 39.453825453)
IN,POINT (-87.388418826 39.480319754)
IN,POINT (-85.8233483389999 40.778968322)
IN,POINT (-85.8243237249999 40.8001601890001)
IN,POINT (-87.413800921 37.951235373)
IN,POINT (-87.38326786 37.951953464)
IN,POINT (-86.215384312 38.510627959)
IN,POINT (-85.9674035479999 38.6271850360001)
IN,POINT (-86.271277948 38.541771838)
IN,POINT (-85.97717497 38.6348406290001)
IN,POINT (-84.913008484 39.82865364)
IN,POINT (-85.071277094 39.9470566470001)
IN,POINT (-84.978908169 39.9614528750001)
IN,POINT (-84.902211434 39.969780595)
IN,POINT (-85.0167542149999 40.0046116890001)
IN,POINT (-84.910499551 39.8288372440001)
IN,POINT (-85.0706683779999 39.896773292)
IN,POINT (-84.852015545 39.8376714230001)
IN,POINT (-84.892388795 39.835531868)
IN,POINT (-85.1009311879999 40.852714921)
IN,POINT (-86.977938276 38.78008104)
IN,POINT (-85.654372618 41.040857255)
IN,POINT (-85.4608948919999 41.161151031)
IA,POINT (-91.4784513499999 43.2675629510001)
IA,POINT (-91.9737914629999 41.993078671)
IA,POINT (-92.4468297509999 42.5330403840001)
IA,POINT (-92.42240147 42.4976229920001)
IA,POINT (-92.215882044 42.418204175)
IA,POINT (-92.385818096 42.5042089030001)
IA,POINT (-92.341866596 42.4640435170001)
IA,POINT (-92.342891593 42.491957271)
IA,POINT (-93.882183595 42.0676810370001)
IA,POINT (-93.878674 42.0673714170001)
IA,POINT (-92.2384597769999 42.661225932)
IA,POINT (-92.4724595549999 42.7281258030001)
IA,POINT (-92.062265565 42.47370026)
IA,POINT (-91.8922989069999 42.469491433)
IA,POINT (-91.890955527 42.4716112420001)
IA,POINT (-94.865767564 42.0599625030001)
IA,POINT (-91.308704468 41.6642820490001)
IA,POINT (-93.180767976 43.1595893950001)
IA,POINT (-93.236622094 43.132578245)
IA,POINT (-92.319761141 43.061637729)
IA,POINT (-95.14976555 43.1327103140001)
IA,POINT (-95.148039952 43.142510413)
IA,POINT (-91.097735057 42.780954686)
IA,POINT (-90.193611042 41.8430983590001)
IA,POINT (-90.539840431 41.819873042)
IA,POINT (-95.359026532 42.0159564630001)
IA,POINT (-94.1006763 41.8411680470001)
IA,POINT (-93.969816378 41.6993715500001)
IA,POINT (-91.460096581 42.485535014)
IA,POINT (-91.140305144 40.8028367490001)
IA,POINT (-91.102868971 40.7895301240001)
IA,POINT (-91.140314052 40.8028687280001)
IA,POINT (-90.7064748619999 42.518517235)
IA,POINT (-91.0192552079999 42.2994099470001)
IA,POINT (-90.7210193239999 42.509226341)
IA,POINT (-90.7068171179999 42.518521993)
IA,POINT (-90.703066222 42.505265132)
IA,POINT (-91.0036407859999 42.4411033850001)
IA,POINT (-91.113777327 42.550567572)
IA,POINT (-91.126302956 42.483133481)
IA,POINT (-91.11169703 42.4732867800001)
IA,POINT (-90.674659388 42.486378507)
IA,POINT (-91.914496539 42.669743758)
IA,POINT (-92.673633267 43.0649378190001)
IA,POINT (-93.369639535 42.7331993170001)
IA,POINT (-92.963937953 42.43358097)
IA,POINT (-93.821168186 42.466289449)
IA,POINT (-93.786336299 42.9382396730001)
IA,POINT (-91.534613479 40.9629224830001)
IA,POINT (-92.091413888 43.2186235030001)
IA,POINT (-92.1138610369999 43.372709957)
IA,POINT (-92.007300844 41.65642344)
IA,POINT (-90.4290976999999 42.2595821080001)
IA,POINT (-90.6748408879999 42.0664308130001)
IA,POINT (-93.039427412 41.7047978840001)
IA,POINT (-91.964562663 41.016727448)
IA,POINT (-91.494115418 41.65115323)
IA,POINT (-91.5828534619999 41.6912657070001)
IA,POINT (-91.6034180789999 41.7498117120001)
IA,POINT (-91.712717545 41.5152140970001)
IA,POINT (-91.789291524 41.5401030450001)
IA,POINT (-91.568575715 41.692506709)
IA,POINT (-91.583416378 41.737368793)
IA,POINT (-91.188768252 42.2398339000001)
IA,POINT (-91.287294269 42.11066193)
IA,POINT (-94.227506864 43.0713853770001)
IA,POINT (-94.2134288239999 43.079761617)
IA,POINT (-91.342994359 40.6365679560001)
IA,POINT (-91.403138115 40.420011005)
IA,POINT (-91.413255738 40.397099718)
IA,POINT (-91.665088079 41.957346785)
IA,POINT (-91.6367863299999 42.0000415390001)
IA,POINT (-91.656314659 42.0358548890001)
IA,POINT (-91.7190338509999 41.968570046)
IA,POINT (-91.647819409 42.0017931460001)
IA,POINT (-91.64830718 42.024589818)
IA,POINT (-91.595480912 42.0406788400001)
IA,POINT (-91.724881469 42.024802763)
IA,POINT (-91.625682174 41.9781164980001)
IA,POINT (-91.6854202229999 42.0222674840001)
IA,POINT (-91.6593615479999 42.0274818520001)
IA,POINT (-91.6725586479999 42.0063987140001)
IA,POINT (-91.616089739 41.9956412810001)
IA,POINT (-96.23250316 43.282238992)
IA,POINT (-96.428258919 43.3054331390001)
IA,POINT (-96.23429736 43.2730667320001)
IA,POINT (-92.65021139 41.302080221)
IA,POINT (-92.9090715789999 41.405455434)
IA,POINT (-92.914689551 41.412226333)
IA,POINT (-92.8020787679999 41.4657723760001)
IA,POINT (-92.9134010779999 42.0463333820001)
IA,POINT (-91.065617273 41.4354436840001)
IA,POINT (-95.660651222 43.181254197)
IA,POINT (-95.840882686 43.1791104860001)
IA,POINT (-95.687839595 42.9739939730001)
IA,POINT (-95.0464293319999 40.7465822140001)
IA,POINT (-94.680053141 43.1025971880001)
IA,POINT (-95.9712194419999 42.8133484160001)
IA,POINT (-95.968566134 42.8104951610001)
IA,POINT (-94.6747446209999 42.7286965590001)
IA,POINT (-93.7232306769999 41.5969965310001)
IA,POINT (-93.7029914 41.611589786)
IA,POINT (-93.62307256 41.7323411620001)
IA,POINT (-93.79844324 41.628693641)
IA,POINT (-93.706844817 41.6280143010001)
CA,POINT (-117.107395608 33.1402653440001)
IA,POINT (-93.6749541299999 41.622072319)
IA,POINT (-93.550850242 41.613162813)
IA,POINT (-93.695554957 41.611692609)
IA,POINT (-93.605273101 41.6018594670001)
IA,POINT (-93.698891107 41.601300709)
IA,POINT (-93.676931257 41.5849768520001)
IA,POINT (-93.7259197979999 41.5779232690001)
IA,POINT (-93.616918085 41.5726345210001)
IA,POINT (-93.6490143669999 41.548901238)
IA,POINT (-95.822283103 41.2622044980001)
IA,POINT (-95.851845252 41.218574174)
